,FAM69A (388650)
ACH-000004,-0.407327507975
ACH-000007,-0.482100931643
ACH-000009,-0.55354208847
ACH-000011,-0.0512422108517
ACH-000012,-0.37552744161300006
ACH-000013,-0.34535204180699997
ACH-000014,-0.571293805016
ACH-000015,-0.452822298031
ACH-000017,-0.30466078368
ACH-000018,-0.445657030471
ACH-000019,-0.154899508852
ACH-000021,-0.605284182648
ACH-000022,-0.246320825198
ACH-000025,-0.621173280293
ACH-000028,-0.502157497143
ACH-000030,-0.41875867774899994
ACH-000035,-0.403499886109
ACH-000036,-0.27612994008200004
ACH-000037,-0.127535326819
ACH-000039,-0.275865797033
ACH-000040,-0.456041563484
ACH-000041,-0.227984877867
ACH-000042,-0.37155066102799994
ACH-000045,-0.468881068511
ACH-000047,-0.30656427748799997
ACH-000052,-0.537536208275
ACH-000053,-0.346552825951
ACH-000054,-0.29137763561999996
ACH-000055,-0.454411155595
ACH-000060,-0.238384771566
ACH-000067,-0.383762268077
ACH-000070,-0.310539114339
ACH-000075,-0.589691119581
ACH-000078,-0.501790955333
ACH-000082,-0.329697255651
ACH-000085,-0.444483721291
ACH-000086,-0.7108124790629999
ACH-000087,-0.5561677615089999
ACH-000092,-0.367929882811
ACH-000095,-0.325410024491
ACH-000097,-0.264627656902
ACH-000098,-0.481570772024
ACH-000099,-0.47821939825599996
ACH-000108,-0.266118690236
ACH-000113,-0.271705418463
ACH-000115,-0.139564769045
ACH-000116,-0.338223410178
ACH-000118,-0.46002282375799997
ACH-000120,-0.343273986885
ACH-000123,-0.44959626534900005
ACH-000127,-0.421611645882
ACH-000128,-0.254112737993
ACH-000132,-0.25048594913100003
ACH-000133,-0.483172183535
ACH-000137,-0.7982097638060001
ACH-000138,-0.429754459282
ACH-000142,-0.33587810119499995
ACH-000143,-0.41291809780199995
ACH-000146,-0.292786557872
ACH-000148,-0.359351725178
ACH-000150,-0.331152530685
ACH-000152,-0.43016022548999994
ACH-000153,-0.582626793543
ACH-000159,-0.47725433073
ACH-000160,-0.469382574393
ACH-000163,-0.368534842598
ACH-000167,-0.7016399562160001
ACH-000168,-0.22251574041400002
ACH-000169,-0.293705592092
ACH-000178,-0.24678746894900003
ACH-000182,-0.18227030989999998
ACH-000183,-0.232931754791
ACH-000188,-0.470812907973
ACH-000189,-0.18894370335299998
ACH-000190,-0.6753281830500001
ACH-000198,-0.391964668578
ACH-000204,-0.403628349966
ACH-000206,-0.44382963197700004
ACH-000207,-0.436718611832
ACH-000211,-0.349475603662
ACH-000215,-0.279038204954
ACH-000221,-0.376559220976
ACH-000222,-0.312062965774
ACH-000223,-0.582630540281
ACH-000226,-0.347480976128
ACH-000227,-0.594130527812
ACH-000228,-0.29594457843000005
ACH-000231,-0.383669555184
ACH-000232,-0.45129160853699996
