,PGAM1 (5223)
ACH-000004,-0.867709087106
ACH-000007,-0.698136487353
ACH-000009,-1.09193369629
ACH-000011,-1.04493127082
ACH-000012,-0.984453481553
ACH-000013,-0.953435731091
ACH-000014,-0.984352443803
ACH-000015,-0.744502919385
ACH-000017,-0.837308794761
ACH-000018,-0.9188921510510001
ACH-000019,-0.5106990471980001
ACH-000021,-0.9210151613680001
ACH-000022,-0.574534229977
ACH-000025,-0.902421452304
ACH-000028,-0.6663518263780001
ACH-000030,-1.02507312321
ACH-000035,-0.942711302692
ACH-000036,-0.8820739384649999
ACH-000037,-1.3748859440999999
ACH-000039,-1.15386684307
ACH-000040,-0.7496965545309999
ACH-000041,-0.85210185862
ACH-000042,-0.8870899973109999
ACH-000045,-0.839902875242
ACH-000047,-0.542245573586
ACH-000052,-0.953535978659
ACH-000053,-0.707419679644
ACH-000054,-0.8693376973420001
ACH-000055,-0.660123933399
ACH-000060,-0.93908912263
ACH-000067,-0.967322969286
ACH-000070,-0.944407470625
ACH-000075,-0.92251775154
ACH-000078,-0.7737403716410001
ACH-000082,-0.8301501242129999
ACH-000085,-1.6323120307199999
ACH-000086,-1.08903954886
ACH-000087,-0.841025711925
ACH-000092,-0.481629687223
ACH-000095,-0.890524655208
ACH-000097,-0.57113736978
ACH-000098,-1.11181220969
ACH-000099,-1.04976088168
ACH-000108,-0.887009850592
ACH-000113,-0.764624335071
ACH-000115,-0.8779124119380001
ACH-000116,-0.646402580487
ACH-000118,-0.7482208946340001
ACH-000120,-0.743896957627
ACH-000123,-0.833993759041
ACH-000127,-0.856935743037
ACH-000128,-1.0033212229000001
ACH-000132,-0.525541201518
ACH-000133,-0.8947388519789999
ACH-000137,-1.23513438315
ACH-000138,-0.929805150296
ACH-000142,-1.1625191857600001
ACH-000143,-0.897436920767
ACH-000146,-0.820990772384
ACH-000148,-1.0573019106100001
ACH-000150,-1.0741803613299998
ACH-000152,-1.03604670376
ACH-000153,-0.23010568886399999
ACH-000159,-0.5091045746739999
ACH-000160,-0.7260517773819999
ACH-000163,-1.06195956355
ACH-000167,-0.29359633898299997
ACH-000168,-0.7687775545669999
ACH-000169,-0.911239812783
ACH-000178,-0.9971612130930001
ACH-000182,-0.737865619064
ACH-000183,-1.07940389255
ACH-000188,-1.0109135316700002
ACH-000189,-0.7861441860799999
ACH-000190,-0.8542132715270001
ACH-000198,-0.596195283466
ACH-000204,-1.03105242034
ACH-000206,-0.912267117634
ACH-000207,-0.62915936626
ACH-000211,-1.07962791081
ACH-000215,-1.16681256959
ACH-000221,-0.6545137626609999
ACH-000222,-0.894214875751
ACH-000223,-0.9369834122390001
ACH-000226,-0.942413777815
ACH-000227,-1.47868691024
ACH-000228,-1.06305954832
ACH-000231,-1.2612170253200001
ACH-000232,-0.988453210326
ACH-000233,-0.8017837801659999
ACH-000234,-0.8072630760519999
ACH-000235,-0.9182522069660001
ACH-000237,-0.8859652494750001
ACH-000238,-0.9724386327529999
ACH-000243,-0.767598340561
ACH-000244,-1.1866050035
ACH-000246,-0.676885521713
ACH-000248,-1.00394308027
ACH-000250,-1.0844456899
ACH-000251,-1.13174631808
ACH-000253,-0.793772588407
ACH-000255,-0.9911587004539999
ACH-000256,-1.11436732366
ACH-000257,-1.00123272079
ACH-000258,-1.17115603066
ACH-000259,-0.5515156694569999
ACH-000260,-0.991695883697
ACH-000261,-1.0443485054000001
ACH-000262,-0.989416476823
ACH-000263,-0.885389711021
ACH-000264,-0.8659433303049999
ACH-000265,-0.8511640204340001
ACH-000266,-0.578170675901
ACH-000272,-0.41568953835600003
ACH-000273,-1.16164751379
ACH-000274,-1.2421908804700001
ACH-000277,-0.690984234344
ACH-000278,-0.955792725688
ACH-000279,-1.1069831785100002
ACH-000280,-0.848388034981
ACH-000281,-1.3238528936299998
ACH-000288,-1.0318908957700001
ACH-000291,-0.803905137469
ACH-000293,-0.6022580254819999
ACH-000294,-0.838174451654
ACH-000295,-1.05646776927
ACH-000296,-1.08311441505
ACH-000302,-0.989968016217
ACH-000304,-1.02233081942
ACH-000307,-0.86374532876
ACH-000308,-0.427456907798
ACH-000310,-0.517364202829
ACH-000311,-0.460062027928
ACH-000312,-0.836943712966
ACH-000315,-1.4875622798700001
ACH-000316,-1.0684922189
ACH-000317,-0.774630707468
ACH-000318,-0.644455868075
ACH-000319,-1.10607888563
ACH-000320,-1.1120313251
ACH-000322,-0.941437356034
ACH-000323,-1.1626245608299999
ACH-000324,-0.895533014365
ACH-000329,-1.01019860199
ACH-000330,-0.8345347755529999
ACH-000331,-0.7601563993610001
ACH-000332,-0.668688954576
ACH-000334,-0.6465192033039999
ACH-000335,-0.887555650368
ACH-000336,-0.45921435252
ACH-000337,-0.856128296114
ACH-000339,-1.0872593088
ACH-000341,-0.887961618681
ACH-000348,-0.991632306374
ACH-000350,-1.0300406237200002
ACH-000352,-0.881112253609
ACH-000356,-0.935463149941
ACH-000361,-0.991111369542
ACH-000362,-0.8377644598209999
ACH-000363,-0.5161017184269999
ACH-000364,-0.9339026770859999
ACH-000365,-0.954750514469
ACH-000366,-0.848237074068
ACH-000368,-0.9662114339650001
ACH-000374,-0.9339771023010001
ACH-000375,-0.922077131071
ACH-000376,-0.967978119606
ACH-000381,-1.09211738841
ACH-000383,-0.787790764323
ACH-000387,-0.7643627785539999
ACH-000389,-0.832480873373
ACH-000390,-0.45690661780599995
ACH-000393,-1.2546444343
ACH-000395,-0.810802720086
ACH-000397,-0.6846262437639999
ACH-000401,-1.0673167913600001
ACH-000402,-1.34648403335
ACH-000403,-0.969562806291
ACH-000404,-0.9384797431209999
ACH-000406,-1.0864300192299998
ACH-000407,-1.11124902233
ACH-000408,-1.3169542562999998
ACH-000410,-0.829604287
ACH-000411,-0.659420781718
ACH-000414,-0.566355928579
ACH-000415,-1.14789233895
ACH-000416,-0.940209584362
ACH-000420,-0.778680433586
ACH-000421,-0.853853544972
ACH-000424,-0.649046526435
ACH-000425,-0.757936168467
ACH-000426,-1.2009749219799999
ACH-000427,-0.761924316876
ACH-000433,-0.9048350699150001
ACH-000436,-0.656887147953
ACH-000444,-1.42925221732
ACH-000445,-1.1631545124200002
ACH-000448,-0.6912555208069999
ACH-000450,-0.954341380604
ACH-000452,-1.0793967444299999
ACH-000454,-0.830502368892
ACH-000458,-1.10960553716
ACH-000459,-0.7738611462520001
ACH-000460,-0.8671629392929999
ACH-000461,-1.02124045989
ACH-000463,-0.650051005869
ACH-000464,-1.16701330405
ACH-000466,-0.7165210007580001
ACH-000467,-0.677978454232
ACH-000468,-0.681005501062
ACH-000469,-1.0199324128
ACH-000470,-1.07134303076
ACH-000471,-0.873701990361
ACH-000472,-1.1762466856799998
ACH-000473,-0.839392106831
ACH-000475,-0.6826273592800001
ACH-000476,-0.7879023589390001
ACH-000477,-1.00201047405
ACH-000480,-1.0305457415600001
ACH-000481,-1.2153496044499998
ACH-000483,-0.8049432218629999
ACH-000484,-0.7526233708490001
ACH-000485,-0.9670700637999999
ACH-000486,-0.701038509085
ACH-000487,-0.853818857681
ACH-000488,-0.901415305016
ACH-000490,-0.947561020463
ACH-000491,-0.900860571507
ACH-000495,-0.662012829472
ACH-000496,-1.01070580331
ACH-000499,-0.822891819672
ACH-000500,-1.22241149662
ACH-000502,-0.618028064258
ACH-000503,-1.2185800003799998
ACH-000505,-0.927471924111
ACH-000507,-0.743418273578
ACH-000510,-0.911016261762
ACH-000511,-0.923803134684
ACH-000512,-0.958470098113
ACH-000516,-0.905674256013
ACH-000517,-0.866633402419
ACH-000518,-1.00312780922
ACH-000520,-1.0605737405700002
ACH-000521,-0.925067666808
ACH-000522,-1.0162977086700002
ACH-000524,-0.724188847663
ACH-000527,-0.736298992721
ACH-000528,-0.480341344191
ACH-000537,-1.00778945344
ACH-000541,-0.832527663216
ACH-000542,-0.8591596457089999
ACH-000544,-1.1221285130399998
ACH-000545,-1.01603114249
ACH-000547,-0.8618767294949999
ACH-000548,-0.709951610571
ACH-000549,-1.00938108449
ACH-000550,-1.18404013741
ACH-000552,-0.760668679759
ACH-000556,-0.83384358734
ACH-000557,-0.9116525788850001
ACH-000570,-0.738584906047
ACH-000571,-1.41720066509
ACH-000573,-0.94704847764
ACH-000576,-1.04839374206
ACH-000580,-0.848499617452
ACH-000584,-1.05214350202
ACH-000585,-0.778625968964
ACH-000588,-0.971865394419
ACH-000589,-0.707907987009
ACH-000591,-1.18779009418
ACH-000593,-0.9689903430050001
ACH-000600,-0.7165966203059999
ACH-000601,-0.7963123566339999
ACH-000604,-0.7983457305339999
ACH-000605,-0.839005133983
ACH-000606,-0.878583042103
ACH-000608,-1.23538557537
ACH-000614,-0.571419842897
ACH-000616,-0.798053217234
ACH-000618,-0.8540229240449999
ACH-000619,-0.9630146520880001
ACH-000620,-0.716072414507
ACH-000621,-0.970633174788
ACH-000622,-0.871630639773
ACH-000623,-1.03941473483
