,PSMD14 (10213)
ACH-000004,-2.163726853
ACH-000007,-1.8899038582700003
ACH-000009,-2.0046091921599998
ACH-000011,-1.9821857877000002
ACH-000012,-1.8624487650900001
ACH-000013,-2.01656005716
ACH-000014,-2.16482290743
ACH-000015,-1.7778445817099997
ACH-000017,-2.08985165273
ACH-000018,-1.8038694927
ACH-000019,-2.0303231226400005
ACH-000021,-1.8130486339099998
ACH-000022,-1.8930472095
ACH-000025,-1.81973990065
ACH-000028,-1.60674026551
ACH-000030,-2.04499990463
ACH-000035,-1.64127274867
ACH-000036,-1.74455365665
ACH-000037,-0.606065433454
ACH-000039,-2.2661580344799996
ACH-000040,-1.51922749155
ACH-000041,-1.64742924053
ACH-000042,-1.7662635598900003
ACH-000045,-2.06863232227
ACH-000047,-1.9112708247499999
ACH-000052,-1.7795957118999999
ACH-000053,-1.8839058788599998
ACH-000054,-1.64802718811
ACH-000055,-2.1743148064
ACH-000060,-1.81331097205
ACH-000067,-1.71177596736
ACH-000070,-2.16180218102
ACH-000075,-1.88711531333
ACH-000078,-2.11983128115
ACH-000082,-2.08684414377
ACH-000085,-1.5988711185299997
ACH-000086,-1.65155497176
ACH-000087,-1.7481904052200001
ACH-000092,-1.5847663710799997
ACH-000095,-2.2141411376900004
ACH-000097,-1.97064181245
ACH-000098,-1.86042370315
ACH-000099,-2.1924308998199997
ACH-000108,-1.7633283317500001
ACH-000113,-1.89188332882
ACH-000115,-2.83792372758
ACH-000116,-1.89909729835
ACH-000118,-1.6845636645
ACH-000120,-1.8470867042299999
ACH-000123,-2.0217585428400002
ACH-000127,-1.9585640754900002
ACH-000128,-1.59624369903
ACH-000132,-1.80642592134
ACH-000133,-1.6482602122799999
ACH-000137,-1.8282914716099998
ACH-000138,-2.18128498547
ACH-000142,-1.85028615871
ACH-000143,-1.9787704360499998
ACH-000146,-1.9115127747299998
ACH-000148,-1.85690665629
ACH-000150,-1.90536586467
ACH-000152,-1.70583970188
ACH-000153,-1.88690016935
ACH-000159,-1.6685478589899998
ACH-000160,-1.5870255905700001
ACH-000163,-1.7302171029599998
ACH-000167,-1.05186547735
ACH-000168,-1.75763132746
ACH-000169,-1.60101232677
ACH-000178,-1.70529596372
ACH-000182,-2.01615390062
ACH-000183,-2.07734746103
ACH-000188,-1.79709011931
ACH-000189,-1.53446579413
ACH-000190,-1.58239836292
ACH-000198,-1.9761195634200002
ACH-000204,-2.05202595846
ACH-000206,-1.75942580595
ACH-000207,-2.2387904408900003
ACH-000211,-1.50506327606
ACH-000215,-1.9292171935900002
ACH-000221,-1.78280602479
ACH-000222,-1.9588162287200002
ACH-000223,-1.9783589504499999
ACH-000226,-1.82067927623
ACH-000227,-2.08833731759
ACH-000228,-1.89722414438
ACH-000231,-1.76445967572
ACH-000232,-1.92655122893
ACH-000233,-2.0867205913099998
ACH-000234,-2.09809609422
ACH-000235,-1.9202048532799998
ACH-000237,-1.62723482184
ACH-000238,-1.8718879829900001
ACH-000243,-1.90578422545
ACH-000244,-1.8070800317500002
ACH-000246,-1.74499721007
ACH-000248,-1.66574861426
ACH-000250,-1.8382067577799999
ACH-000251,-1.7568744526700002
ACH-000253,-1.8980481392500002
ACH-000255,-1.62111682026
ACH-000256,-1.89476940348
ACH-000257,-1.9296938620299997
ACH-000258,-2.46008424885
ACH-000259,-2.15788655166
ACH-000260,-1.9097518617200002
ACH-000261,-1.99704079227
ACH-000262,-2.1294573413799998
ACH-000263,-2.08640974336
ACH-000264,-2.01772428451
ACH-000265,-1.9263066019
ACH-000266,-1.8639687345500002
ACH-000272,-1.8457119017099997
ACH-000273,-1.730556345
ACH-000274,-2.1709468906200002
ACH-000277,-2.18832826253
ACH-000278,-1.5852464443799998
ACH-000279,-1.9207750098599998
ACH-000280,-1.77982169537
ACH-000281,-1.6398252775400002
ACH-000288,-1.8054605935699999
ACH-000291,-1.92711547572
ACH-000293,-1.62540537155
ACH-000294,-1.6625871371
ACH-000295,-2.15888218189
ACH-000296,-1.36889445902
ACH-000302,-1.8937792890799998
ACH-000304,-2.9532544307200004
ACH-000307,-1.72353605741
ACH-000308,-2.0233126647
ACH-000310,-2.25318656232
ACH-000311,-1.7800526763099997
ACH-000312,-1.9678023208500002
ACH-000315,-2.24145899339
ACH-000316,-1.62469750391
ACH-000317,-1.7499320558900002
ACH-000318,-1.79080671936
ACH-000319,-1.64500005637
ACH-000320,-1.85038807955
ACH-000322,-2.2389656307799997
ACH-000323,-1.6549909324399998
ACH-000324,-2.16264544748
ACH-000329,-1.90027823693
ACH-000330,-1.7597911463299998
ACH-000331,-1.43770533699
ACH-000332,-1.9158773801900002
ACH-000334,-2.56473438527
ACH-000335,-1.98567394183
ACH-000336,-1.7303106845299998
ACH-000337,-1.63933038782
ACH-000339,-1.7189624805200001
ACH-000341,-1.8361582784200001
ACH-000348,-2.0427423566
ACH-000350,-2.0812969763
ACH-000352,-1.8651089927700002
ACH-000356,-1.73905200347
ACH-000361,-1.7431006509400002
ACH-000362,-2.2371187037599998
ACH-000363,-2.0566875542900003
ACH-000364,-1.7545566267900001
ACH-000365,-1.9813546817099998
ACH-000366,-1.9064705772400001
ACH-000368,-1.5294506021599998
ACH-000374,-1.8405823336099998
ACH-000375,-1.53465162264
ACH-000376,-1.7165448198299997
ACH-000381,-1.9714061026900003
ACH-000383,-2.2138645942900004
ACH-000387,-1.7776700913799999
ACH-000389,-1.85628725648
ACH-000390,-1.95879975376
ACH-000393,-1.9212241784400002
ACH-000395,-2.3784561188
ACH-000397,-1.8674325948
ACH-000401,-2.15349985721
ACH-000402,-2.1845855754900003
ACH-000403,-2.2111237252400002
ACH-000404,-2.18531161062
ACH-000406,-1.8579673348900003
ACH-000407,-1.7055442116
ACH-000408,-1.7091490809399998
ACH-000410,-1.82885849083
ACH-000411,-1.69390676198
ACH-000414,-2.1804432658099997
ACH-000415,-1.8290352412
ACH-000416,-1.7703820185299999
ACH-000420,-1.6041190748700003
ACH-000421,-1.7295719735599997
ACH-000424,-1.81024532289
ACH-000425,-2.10167406668
ACH-000426,-1.31887845273
ACH-000427,-2.08183840435
ACH-000433,-1.5636700977000002
ACH-000436,-1.97831825098
ACH-000444,-1.79198973384
ACH-000445,-1.53433758182
ACH-000448,-2.10513037802
ACH-000450,-2.56459951486
ACH-000452,-1.8589664335299998
ACH-000454,-1.51366657975
ACH-000458,-1.75993908735
ACH-000459,-1.73503925819
ACH-000460,-1.89156733652
ACH-000461,-1.84318007351
ACH-000463,-1.7042339097900001
ACH-000464,-1.8254976411900001
ACH-000466,-1.98466551537
ACH-000467,-1.8322238141
ACH-000468,-2.35559400595
ACH-000469,-1.9190039040400002
ACH-000470,-2.25044644539
ACH-000471,-1.81428922755
ACH-000472,-2.28891465528
ACH-000473,-1.67657896473
ACH-000475,-1.9001718849900002
ACH-000476,-1.77475784217
ACH-000477,-2.7707698684400004
ACH-000480,-1.62125655808
ACH-000481,-1.93240669596
ACH-000483,-1.8418914555099999
ACH-000484,-2.0697255303
ACH-000485,-2.1806140466599997
ACH-000486,-1.86378791205
ACH-000487,-2.1461039944099998
