,FBXW4 (6468)
ACH-000004,0.11341704217399999
ACH-000007,-0.11307165942
ACH-000009,-0.104413922751
ACH-000011,0.011334316325299998
ACH-000012,-0.121443921584
ACH-000013,-0.145243783503
ACH-000014,-0.309231650309
ACH-000015,0.00543006470782
ACH-000017,-0.256684758454
ACH-000018,-0.09031635234589999
ACH-000019,-0.11485833833499999
ACH-000021,0.0462541650579
ACH-000022,-0.09991727683450001
ACH-000025,-0.12696890464299998
ACH-000028,0.008424301453140002
ACH-000030,-0.0589267784734
ACH-000035,-0.16169258968699998
ACH-000036,0.220024867925
ACH-000037,-0.0413499573321
ACH-000039,-0.354099594367
ACH-000040,-0.0584756968217
ACH-000041,-0.21259973447
ACH-000042,-0.111303807928
ACH-000045,-0.0726384266957
ACH-000047,-0.0439182909911
ACH-000052,-0.256961263424
ACH-000053,-0.00517513366785
ACH-000054,-0.18807016865600001
ACH-000055,-0.101842020876
ACH-000060,-0.27352712031599996
ACH-000067,-0.20273333530499998
ACH-000070,-0.0413312739409
ACH-000075,-0.44756681793700004
ACH-000078,0.0846732225266
ACH-000082,-0.232791305522
ACH-000085,0.236642767351
ACH-000086,-0.16142961105599998
ACH-000087,-0.19711974212000002
ACH-000092,-0.152502552407
ACH-000095,-0.133143240414
ACH-000097,-0.272316152395
ACH-000098,-0.291789894687
ACH-000099,-0.09948932588369999
ACH-000108,-0.11895499355599999
ACH-000113,-0.106213326828
ACH-000115,-0.41026676747100005
ACH-000116,-0.11310620130599999
ACH-000118,0.00321329417678
ACH-000120,0.0031661063998800003
ACH-000123,0.0926479014161
ACH-000127,-0.0969874095322
ACH-000128,-0.275895192762
ACH-000132,-0.059960875064900006
ACH-000133,-0.017915016665599998
ACH-000137,-0.189194204936
ACH-000138,0.0416746088386
ACH-000142,-0.184045649562
ACH-000143,0.0359956370378
ACH-000146,0.0124442671174
ACH-000148,-0.00998503610824
ACH-000150,-0.24603033097100002
ACH-000152,-0.19149459420200002
ACH-000153,-0.17959833057100003
ACH-000159,-0.063675214258
ACH-000160,-0.15686816359300002
ACH-000163,0.120373751613
ACH-000167,-0.458098779346
ACH-000168,0.09226608235369999
ACH-000169,-0.178447385583
ACH-000178,-0.110243781231
ACH-000182,-0.11819756090399999
ACH-000183,-0.340049749177
ACH-000188,-0.0799303730112
ACH-000189,0.04837019806580001
ACH-000190,-0.3312164798
ACH-000198,-0.0692484645044
ACH-000204,-0.30449991031
ACH-000206,0.00944044937728
ACH-000207,-0.309463619309
ACH-000211,-0.110934682611
ACH-000215,-0.12024790970100001
ACH-000221,-0.12480710752
ACH-000222,0.127969218514
ACH-000223,-0.185402636645
ACH-000226,-0.0793121795335
ACH-000227,-0.0763464180707
ACH-000228,-0.130939850346
ACH-000231,-0.0905483117756
ACH-000232,-0.00656657473088
ACH-000233,-0.0499679198535
ACH-000234,0.0408666115207
ACH-000235,-0.266162968167
ACH-000237,-0.214760096183
ACH-000238,0.10441929045800001
ACH-000243,0.0115145479285
ACH-000244,-0.08866026478
ACH-000246,-0.0900221670788
ACH-000248,-0.20006466077100002
ACH-000250,-0.178779641988
ACH-000251,-0.0420236891699
