,HIST1H2BM (8342)
ACH-000507,-0.66661530117
ACH-000510,-0.501289510203
ACH-000511,-0.744977587182
ACH-000512,-0.8437139312399999
ACH-000516,-1.1025250099200001
ACH-000517,-1.0240857258
ACH-000518,-1.18690640051
ACH-000520,-0.7804689155519999
ACH-000521,-0.737750486692
ACH-000522,-0.9239263400130001
ACH-000524,-1.1406690528
ACH-000527,-0.608707164643
ACH-000528,-0.709061609138
ACH-000537,-0.522961502632
ACH-000541,-0.238957734002
ACH-000542,-0.764350519205
ACH-000544,-1.00365600451
ACH-000545,-0.948750896384
ACH-000547,-0.517123082418
ACH-000548,-0.8467773998479999
ACH-000549,-0.808596809049
ACH-000550,-0.811305130529
ACH-000552,-0.6811506236570001
ACH-000556,-0.9203785917499999
ACH-000557,-0.765328755938
ACH-000570,-0.8960301619600001
ACH-000571,-1.00731537931
ACH-000573,-0.856912241161
ACH-000576,-0.9133163192820001
ACH-000580,-0.612705048151
ACH-000584,-0.923887117863
ACH-000585,-1.12012273824
ACH-000588,-0.651305513293
ACH-000589,-0.559473183408
ACH-000591,-0.707824148268
ACH-000593,-0.547672287986
ACH-000600,-0.968255770605
ACH-000601,-0.9498890224590001
ACH-000604,-0.752990544125
ACH-000605,-0.917298193872
ACH-000606,-0.861117765414
ACH-000608,-0.918683161613
ACH-000614,-0.42372740104900003
ACH-000616,-0.518931115416
ACH-000618,-0.7267132265620001
ACH-000619,-1.11414214195
ACH-000620,-0.572979158349
ACH-000621,-0.750612688875
ACH-000622,-0.691159393258
ACH-000623,-0.741030197109
ACH-000624,-0.857752979747
ACH-000627,-0.707022423034
ACH-000630,-0.900493119709
ACH-000632,-1.01245204515
ACH-000633,-0.5741840029190001
ACH-000637,-1.04263078319
ACH-000638,-0.777803300882
ACH-000646,-0.9734768156720001
ACH-000647,-0.8332625604170001
ACH-000648,-0.955948072427
ACH-000649,-0.799981801428
ACH-000651,-0.645372585212
ACH-000652,-0.6218529737240001
ACH-000653,-0.685716499707
ACH-000657,-0.949433242757
ACH-000658,-0.801377729753
ACH-000661,-0.6786723723899999
ACH-000662,-0.7921957952349999
ACH-000663,-0.44043296715499997
ACH-000665,-0.9518932609440001
ACH-000671,-0.8828157004889999
ACH-000673,-0.9614886129269999
ACH-000676,-0.857066230651
ACH-000677,-0.683768328503
ACH-000681,-0.91013584706
ACH-000682,-0.893677620082
ACH-000683,-0.7521024809219999
ACH-000684,-0.773375469398
ACH-000688,-0.612457631743
ACH-000693,-0.7631497977799999
ACH-000694,-0.9875858426459999
ACH-000695,-0.8845820065109999
ACH-000696,-0.725134776513
ACH-000697,-0.612098023619
ACH-000699,-0.820597786439
ACH-000701,-0.678086964735
ACH-000706,-1.05461895654
ACH-000711,-0.833972788299
ACH-000713,-0.86108016363
ACH-000714,-0.866823349907
ACH-000718,-0.65695168034
ACH-000720,-0.6680587369300001
ACH-000721,-1.05607558789
ACH-000724,-0.879419754891
ACH-000725,-0.8709599142919999
ACH-000732,-1.05589126316
ACH-000734,-0.808055773423
ACH-000735,-0.6012404267270001
ACH-000736,-0.7544954812970001
ACH-000738,-0.790830713142
ACH-000746,-0.9137721030060001
ACH-000747,-0.542658653465
ACH-000748,-0.726263909622
ACH-000753,-0.925059734663
ACH-000756,-0.823971071331
ACH-000757,-0.755388140626
ACH-000758,-0.663874646535
ACH-000760,-0.7538269173659999
ACH-000763,-1.3734812542
ACH-000764,-0.9298323947380001
ACH-000765,-0.80140906498
ACH-000766,-0.648875534077
ACH-000767,-0.653254549431
ACH-000768,-0.855623611389
ACH-000769,-0.7832203535760001
ACH-000770,-0.953110311174
ACH-000771,-0.7625149464409999
ACH-000773,-1.02000461889
ACH-000776,-0.7030751175769999
ACH-000777,-0.882379531001
ACH-000778,-0.996036217029
ACH-000781,-0.898830485626
ACH-000782,-0.7738938919859999
ACH-000783,-1.1848509786900001
ACH-000784,-0.6417441388449999
ACH-000785,-1.2789488472
ACH-000787,-0.492042204316
ACH-000788,-0.875268637439
ACH-000791,-0.9638119768250001
ACH-000792,-0.712311277316
ACH-000794,-1.00578196405
ACH-000796,-0.912267763042
ACH-000799,-0.84080979979
ACH-000800,-0.231861374193
ACH-000802,-0.959270306374
ACH-000804,-0.7494582666769999
ACH-000805,-0.841441237014
ACH-000809,-0.9658597092389999
ACH-000810,-0.9918865779799999
ACH-000811,-0.559343013108
ACH-000817,-0.722254849429
ACH-000819,-0.6321936481270001
ACH-000820,-0.914448992737
ACH-000821,-0.601284660053
ACH-000822,-0.744787528777
ACH-000823,-0.736537971012
ACH-000824,-1.10108573139
ACH-000827,-0.6160450012049999
ACH-000829,-0.892675121495
ACH-000831,-0.855444525582
ACH-000832,-0.6408009522820001
ACH-000833,-0.602127947994
ACH-000834,-0.790632002199
ACH-000835,-0.649639853446
ACH-000836,-0.281793711144
ACH-000837,-0.389916544927
ACH-000838,-0.754965354462
ACH-000839,-0.670253316917
ACH-000840,-0.8421565782930001
ACH-000841,-0.952185221225
ACH-000843,-1.1229356722200001
ACH-000846,-0.744215638177
ACH-000847,-0.6563688094219999
ACH-000848,-0.41464726156599996
ACH-000849,-0.787511903018
ACH-000851,-0.812340623912
ACH-000855,-0.7698564410459999
ACH-000856,-0.8282467700570001
ACH-000858,-1.08801491388
ACH-000859,-0.627106771157
ACH-000861,-0.5822799446970001
ACH-000862,-0.8411659584110001
ACH-000865,-0.782378098073
ACH-000866,-0.765953532014
ACH-000867,-0.924770759331
ACH-000869,-0.93130174169
ACH-000872,-0.619893790207
ACH-000873,-0.824136474511
ACH-000876,-1.1239281591399999
ACH-000878,-0.541893918655
ACH-000880,-0.9866622764059999
ACH-000881,-1.1199109867200001
ACH-000882,-0.72593087846
ACH-000884,-0.7479683658840001
ACH-000885,-0.737600086287
ACH-000887,-0.8756813827600001
ACH-000888,-1.05697296104
ACH-000889,-0.9737296996799999
ACH-000890,-0.650333037322
ACH-000896,-0.6957722909209999
ACH-000898,-0.84638800868
ACH-000900,-1.14607058134
ACH-000901,-0.8892038650700002
ACH-000905,-0.734040731535
ACH-000906,-0.47380852325499995
ACH-000907,-0.9272872966419999
ACH-000910,-0.954902913843
ACH-000911,-0.738447517648
ACH-000912,-0.896441165342
ACH-000913,-0.534791853125
ACH-000915,-0.794196002148
ACH-000916,-0.204365690524
ACH-000917,-0.771564426365
ACH-000921,-0.483687021289
ACH-000924,-0.435093197493
ACH-000926,-0.667669890801
ACH-000928,-0.404411986276
ACH-000929,-0.728584302588
ACH-000932,-0.821150340063
ACH-000935,-0.591767279576
ACH-000936,-0.8305038136399999
ACH-000937,-0.968921844687
ACH-000938,-0.846865158281
ACH-000939,-0.20314410596500002
ACH-000941,-0.646197245646
ACH-000943,-0.651323130349
ACH-000946,-0.565691004227
ACH-000947,-1.01138858808
ACH-000948,-0.8401617606370001
ACH-000950,-0.8744595941069999
ACH-000953,-1.0689344996899999
ACH-000957,-0.567558656549
ACH-000958,-0.823240402726
ACH-000960,-1.1093308684299998
ACH-000963,-0.34033912248099996
ACH-000968,-0.743589030416
ACH-000969,-0.9041570708490001
ACH-000973,-0.993029388217
ACH-000974,-0.820822122301
ACH-000975,-0.648049663235
ACH-000976,-0.885710764023
ACH-000978,-0.557384843599
ACH-000980,-0.6427756432020001
ACH-000984,-0.166237277092
ACH-000986,-0.859994633823
ACH-000988,-0.862420612942
ACH-000993,-0.831035652362
ACH-000994,-0.7284875878560001
ACH-000996,-0.937597761426
ACH-001001,-0.852045442383
ACH-001020,-0.42792455633000004
ACH-001028,-0.894707066312
ACH-001031,-0.7611575757
ACH-001038,-0.6901692914049999
ACH-001048,-0.883080731617
ACH-001050,-0.7216580196699999
ACH-001053,-1.07389009447
ACH-001054,-0.766067396952
ACH-001061,-0.741134792232
ACH-001067,-0.777641104111
ACH-001075,-0.675832116222
ACH-001096,-0.662683635153
ACH-001128,0.353877963616
ACH-001134,-0.670362846463
ACH-001151,-0.623122931526
ACH-001163,-0.752316812556
ACH-001164,-0.302237391043
ACH-001173,-0.7126231082410001
ACH-001183,-0.651253928872
ACH-001184,-0.750525436841
ACH-001190,-0.6968942536730001
ACH-001192,-0.793699518169
ACH-001193,-0.9757597829510001
ACH-001196,-0.9179195172239999
ACH-001197,-0.938309728075
ACH-001205,-0.8956004721709999
ACH-001211,-0.7363685408580001
ACH-001212,-0.901897137298
ACH-001228,-0.910436551787
ACH-001232,-0.828132403369
ACH-001239,-1.1732182675299998
ACH-001274,-0.9910601540639999
ACH-001275,-0.867807506793
ACH-001277,-0.6947791417810001
ACH-001278,-0.7056942432690001
ACH-001280,-0.907430767666
ACH-001283,-0.760007876446
ACH-001289,-1.0125050919399998
ACH-001295,-1.05324315309
ACH-001300,-0.930447448087
ACH-001301,-0.818799688263
ACH-001302,-0.852926489473
ACH-001303,-0.823167944284
ACH-001306,-0.574751042664
ACH-001318,-0.669962809985
ACH-001322,-0.838495188382
ACH-001328,-0.7858325255840001
ACH-001332,-0.831911399525
ACH-001333,-0.611856413206
ACH-001336,-0.867385844946
ACH-001340,-0.725249884568
ACH-001346,-0.7818202689920001
ACH-001353,-0.94260087204
ACH-001354,-1.1759498252
ACH-001367,-0.9620490733849999
ACH-001368,-0.8897308731799999
ACH-001374,-0.8186939208319999
ACH-001375,-1.02972240709
ACH-001377,-0.9344986741590001
ACH-001380,-0.733626570483
ACH-001391,-0.588846292019
ACH-001407,-0.59382820979
ACH-001408,-0.796140191573
ACH-001413,-0.538798268258
ACH-001430,-0.814303366468
ACH-001431,-0.8215729476379999
ACH-001450,-0.669899721624
ACH-001496,-0.35537737670999997
ACH-001500,-0.747734038584
ACH-001521,-0.9077160011959999
ACH-001523,-0.61283746471
ACH-001532,-0.854969612555
ACH-001536,-0.813714090922
ACH-001550,-0.530433317154
ACH-001552,-0.743153161956
ACH-001554,-0.823905306567
ACH-001645,-0.8408107492489999
ACH-001654,-0.803712895705
ACH-001715,-1.21559939608
ACH-001735,-0.8329245932089999
ACH-001736,-0.762684045415
ACH-001737,-1.37735823139
ACH-001740,-0.7940731476
ACH-001745,-0.7784553465809999
ACH-001750,-0.764592257268
ACH-001765,-0.772225480752
ACH-001956,-0.8899245705050001
ACH-001957,-0.712522226283
