,PITX1 (5307)
ACH-000445,-0.3881371035
ACH-000448,-0.0428071165293
ACH-000450,-0.32922020989100004
ACH-000452,-0.110175859441
ACH-000454,-0.684523889048
ACH-000458,-0.0397352760684
ACH-000459,0.14925636628900002
ACH-000460,-0.217861318157
ACH-000461,-0.199537587885
ACH-000463,-0.025064237614700002
ACH-000464,0.00865230849601
ACH-000466,0.0195754556467
ACH-000467,-0.0182964030264
ACH-000468,-0.13894620056
ACH-000469,-0.237157389335
ACH-000470,-0.35302389348700003
ACH-000471,-0.06903073349660001
ACH-000472,-0.135664518668
ACH-000473,-0.0755328608908
ACH-000475,-0.246842177202
ACH-000476,-0.34231608130900004
ACH-000477,-0.329867110545
ACH-000480,-0.166718693504
ACH-000481,-0.219830205462
ACH-000483,0.022347505057399998
ACH-000484,-0.45098773716300006
ACH-000485,-0.04733094029130001
ACH-000486,0.009711636790610002
ACH-000487,0.0996471410594
ACH-000488,-0.0205769062705
ACH-000490,-0.144327711563
ACH-000491,-0.153907965112
ACH-000495,-0.06778613229180001
ACH-000496,-0.19947242809500002
ACH-000499,0.075951677863
ACH-000500,-0.255591605466
ACH-000502,-0.159290875394
ACH-000503,-0.306303666387
ACH-000505,0.012131984741499999
ACH-000507,-0.08582297235310002
ACH-000510,-0.19999921917599997
ACH-000511,-0.242069899421
ACH-000512,-0.043610700752499995
ACH-000516,-0.149819649044
ACH-000517,-0.179559475903
ACH-000518,-0.242325294809
ACH-000520,-0.19820907108199998
ACH-000521,-0.377526416472
ACH-000522,-0.05586145387350001
ACH-000524,-0.08856257357439999
ACH-000527,-0.11416273660599999
ACH-000528,-0.113182847361
ACH-000537,-0.148165612718
ACH-000541,-0.0805267467031
ACH-000542,-0.063564636339
ACH-000544,-0.343556736025
ACH-000545,-0.128112904096
ACH-000547,0.00835700433777
ACH-000548,-0.07961704940169999
ACH-000549,-0.308322633463
ACH-000550,-0.21233406272500002
ACH-000552,-0.22768575095899998
ACH-000556,-0.100804306404
ACH-000557,-0.21207382153700002
ACH-000570,-0.300672135821
ACH-000571,-0.26495973484900004
ACH-000573,-0.20663347564100001
ACH-000576,-0.303437157314
ACH-000580,-0.138047244861
ACH-000584,-0.0432086033514
ACH-000585,-0.0796646947358
ACH-000588,-0.045012015267500004
ACH-000589,-0.103051879706
ACH-000591,-0.11587908752999998
ACH-000593,-0.149341506812
ACH-000600,-0.300523778288
ACH-000601,-0.147199777329
ACH-000604,-0.163248981436
ACH-000605,-0.43976058675499996
ACH-000606,0.060252006010400004
ACH-000608,-0.20065635274500002
ACH-000614,-0.030815407413499998
ACH-000616,-0.310458588277
ACH-000618,-0.06820625801369999
ACH-000619,-0.0200996623411
ACH-000620,-0.004760488184500001
ACH-000621,-0.0350118872562
ACH-000622,-0.297432169826
ACH-000623,-0.309896549487
ACH-000624,-0.110691120102
ACH-000627,-0.23552202577300002
ACH-000630,-0.37777261865
ACH-000632,-0.257443173226
ACH-000633,-0.09867894262509999
ACH-000637,-0.0547749103801
ACH-000638,-0.159904054879
ACH-000646,-0.372678416356
ACH-000647,-0.0332502566903
ACH-000648,-0.156530228251
ACH-000649,-0.129440917612
ACH-000651,-0.106997936462
ACH-000652,-0.26157461598000004
ACH-000653,-0.0662096644904
ACH-000657,-0.09975157969360002
ACH-000658,-0.10698567214
ACH-000661,-0.0699871602234
ACH-000662,-0.0515606284685
ACH-000663,0.0798429425917
ACH-000665,-0.204586922156
ACH-000671,-0.272555581413
ACH-000673,-0.243025365401
ACH-000676,-0.104218211683
ACH-000677,-0.0860013151716
ACH-000681,-0.135948052293
ACH-000682,-0.0837595726078
ACH-000683,-0.125754019114
ACH-000684,-0.12753028822999998
ACH-000688,-0.11680291366699999
ACH-000693,-0.0580203634115
ACH-000694,0.020272598006799997
ACH-000695,-0.0989510134136
ACH-000696,-0.104729004362
ACH-000697,-0.340767548292
ACH-000699,-0.13334591714400001
ACH-000701,-0.135610493646
ACH-000706,-0.025544661915500002
ACH-000711,-0.23132382616099997
ACH-000713,-0.15398326043500002
ACH-000714,-0.152479720261
ACH-000718,-0.243017840337
ACH-000720,-0.309367997095
ACH-000721,-0.17391630837699998
ACH-000724,-0.16701477878499998
ACH-000725,-0.259344965514
ACH-000732,-0.187262086718
ACH-000734,-0.107573132086
ACH-000735,-0.341131438684
ACH-000736,0.0334206031478
ACH-000738,-0.21074876037999998
ACH-000746,-0.211035576161
ACH-000747,-0.010887860599100001
ACH-000748,0.0300680851495
ACH-000753,-0.17750135114799998
ACH-000756,-0.315005546155
ACH-000757,-0.0320154237341
ACH-000758,-0.128957423392
ACH-000760,-0.209799149867
ACH-000763,-0.0723424556513
ACH-000764,0.127404615912
ACH-000765,-0.224243374661
ACH-000766,-0.140038022861
ACH-000767,-0.0171071508926
ACH-000768,-0.07214616497910001
ACH-000769,0.037339705091099996
ACH-000770,-0.18838046559399999
ACH-000771,-0.21605005452599998
ACH-000773,-0.142087353708
ACH-000776,0.17938277700199998
ACH-000777,-0.28144798481100003
ACH-000778,-0.277995069116
ACH-000781,-0.205257650916
ACH-000782,-0.174799468438
ACH-000783,-0.28871651079599997
ACH-000784,-0.037055374536300006
ACH-000785,0.0701584718767
ACH-000787,-0.12733453588
ACH-000788,-0.10191286189099999
ACH-000791,-0.38774604464400003
ACH-000792,0.0044855383672899995
ACH-000794,-0.11357118304700001
ACH-000796,-0.134457947436
ACH-000799,-0.137248152502
ACH-000800,-0.056571510232100004
ACH-000802,-0.316227529487
ACH-000804,-0.227154323602
ACH-000805,0.0653563948323
ACH-000809,-0.136640020365
ACH-000810,-0.6782466026839999
ACH-000811,-0.171682353824
ACH-000817,-0.137139537156
ACH-000819,-0.193341981514
ACH-000820,0.0894864738631
ACH-000821,0.0184524306766
ACH-000822,-0.19263374555399998
ACH-000823,-0.3291053586
ACH-000824,-0.302933830271
ACH-000827,-0.23471650498399999
ACH-000829,-0.321307395777
ACH-000831,-0.315457656812
ACH-000832,-0.13588412088
ACH-000833,-0.160964115894
ACH-000834,0.0148045683769
ACH-000835,-0.139796874164
ACH-000836,-0.0264843405384
ACH-000837,-0.264540724884
ACH-000838,-0.16270513799900002
ACH-000839,-0.136699554704
ACH-000840,-0.48995666541199995
ACH-000841,-0.325416261189
ACH-000843,-0.0698546734694
ACH-000846,-0.335251136133
ACH-000847,-0.0842802056954
ACH-000848,-0.329194153639
ACH-000849,-0.0187535767419
ACH-000851,-0.237502893836
ACH-000855,-0.169058552056
ACH-000856,-0.28202874893
ACH-000858,-0.38090291472599996
ACH-000859,0.0426898691215
ACH-000861,-0.06312152009769999
ACH-000862,-0.224051473452
ACH-000865,-0.151477795487
ACH-000866,-0.025157105605700003
ACH-000867,-0.11954915048
ACH-000869,-0.090625863992
ACH-000872,-0.0491126358414
ACH-000873,-0.154377029398
ACH-000876,-0.0350031637439
ACH-000878,-0.360911769107
ACH-000880,-0.269369942778
ACH-000881,-0.0965471214259
ACH-000882,-0.121865167853
ACH-000884,-0.21421406864999998
ACH-000885,-0.17036666960900002
ACH-000887,-0.08067971752849999
ACH-000888,-0.0342877848242
ACH-000889,-0.06708164576119999
ACH-000890,-0.156619451528
ACH-000896,-0.13639425576199998
ACH-000898,-0.225628993087
ACH-000900,-0.17162819151
ACH-000901,-0.06500158229860001
ACH-000905,0.0343094482893
ACH-000906,-0.24176168959600003
ACH-000907,-0.15735671181500002
ACH-000910,-0.23520646281
ACH-000911,-0.08506200558289999
ACH-000912,-0.128224313333
ACH-000913,-0.23509541068000003
ACH-000915,-0.330073777688
ACH-000916,-0.197578948818
ACH-000917,-0.136884780984
ACH-000921,-0.0970518412432
ACH-000924,-0.146099677295
ACH-000926,-0.114328942876
ACH-000928,0.0033545963169899994
ACH-000929,-0.13429687728700002
ACH-000932,-0.0410456065017
ACH-000935,0.127650745488
ACH-000936,-0.260358032454
ACH-000937,-0.057512430839400004
ACH-000938,-0.044367620389599995
ACH-000939,0.0743254777333
ACH-000941,-0.19659687093199998
ACH-000943,-0.022078005191599998
ACH-000946,-0.244872126121
ACH-000947,0.0020532509244800003
ACH-000948,-0.212995504168
ACH-000950,-0.340917492988
ACH-000953,-0.0811364335634
ACH-000957,-0.342476402631
ACH-000958,-0.315717662109
ACH-000960,-0.108643197365
ACH-000963,-0.0876740157206
ACH-000968,-0.135728213553
ACH-000969,-0.18430564987700002
ACH-000973,-0.166343533326
ACH-000974,-0.23188227167199998
ACH-000975,-0.0338803404844
ACH-000976,-0.024423636595200002
ACH-000978,0.19156294422400003
ACH-000980,-0.204425427449
ACH-000984,-0.286876252206
ACH-000986,-0.20865152943300003
ACH-000988,-0.274410388742
ACH-000993,-0.174226129302
ACH-000994,0.0543867815645
ACH-000996,-0.18013438863200001
ACH-001001,-0.0656767805155
ACH-001020,-0.148421180708
ACH-001028,-0.179154348068
ACH-001031,0.10598107104900001
ACH-001038,-0.149381182542
ACH-001048,-0.10783036422499999
ACH-001050,-0.0191161868015
ACH-001053,-0.20559424563099998
ACH-001054,-0.257547581112
ACH-001061,-0.11638676068399999
ACH-001067,-0.15872412659600002
ACH-001075,-0.108899098538
ACH-001096,-0.016810643511
ACH-001128,-0.44322450798699997
ACH-001134,-0.0907469941859
ACH-001151,-0.15446388776699999
ACH-001163,-0.140991839829
ACH-001164,0.16080488827
ACH-001173,-0.30897222888799997
ACH-001183,-0.299743743871
ACH-001184,-0.12865396914000002
ACH-001190,-0.21738038420400002
ACH-001192,0.120048583651
ACH-001193,-0.370097524502
ACH-001196,-0.051677387202699994
ACH-001197,-0.256911648274
ACH-001205,-0.112256222019
ACH-001211,-0.30177717503699997
ACH-001212,-0.256638401821
ACH-001228,-0.309976911149
ACH-001232,-0.0910723594655
ACH-001239,-0.16326102954399999
ACH-001274,0.0903404855627
ACH-001275,-0.27051759219599997
ACH-001277,0.177691751788
ACH-001278,0.10466212729299999
ACH-001280,0.0666725663743
ACH-001283,-0.21115742139899998
ACH-001289,-0.318229568299
ACH-001295,-0.08558102425979999
ACH-001300,-0.208431981371
ACH-001301,-0.282141390787
ACH-001302,-0.203765508836
ACH-001303,-0.526396195704
ACH-001306,-0.12045139594599999
ACH-001318,-0.213056674225
ACH-001322,-0.0313940034213
ACH-001328,-0.241928088836
ACH-001332,-0.301228590442
ACH-001333,-0.29192087776299996
ACH-001336,-0.136405624864
ACH-001340,-0.23689387316100002
ACH-001346,-0.0539352684689
ACH-001353,-0.313598779286
ACH-001354,-0.052973875483400004
ACH-001367,-0.192276306068
ACH-001368,-0.21028298770999998
ACH-001374,-0.499029677341
ACH-001375,-0.170752281543
ACH-001377,-0.156928224103
ACH-001380,-0.268315475065
ACH-001391,-0.204406997102
ACH-001407,-0.270986338354
ACH-001408,-0.10283011608300001
ACH-001413,-0.213629255336
ACH-001430,-0.258479495876
ACH-001431,-0.134949512008
ACH-001450,0.06256494543050001
ACH-001496,-0.187567432979
ACH-001500,-0.07601400947480001
ACH-001521,-0.169206157161
ACH-001523,-0.08677595596960001
ACH-001532,-0.22117824596799998
ACH-001536,-0.245049481906
ACH-001550,-0.151666202898
ACH-001552,-0.014978405177400001
ACH-001554,-0.0864489956108
ACH-001645,-0.34665454274
ACH-001654,-0.00373872066481
ACH-001715,-0.265671386846
ACH-001735,-0.0287327993077
ACH-001736,0.025565812373000003
ACH-001737,-0.365440425063
ACH-001740,-0.0180048987422
ACH-001745,-0.223360175365
ACH-001750,-0.0165341681521
ACH-001765,-0.08265107872050001
ACH-001956,-0.24860493619600002
ACH-001957,-0.181725951837
