,MFAP2 (4237)
ACH-000004,0.09321477361099999
ACH-000007,-0.281589397252
ACH-000009,-0.0933314049476
ACH-000011,-0.23124828504
ACH-000012,-0.00352630581994
ACH-000013,-0.07437208976239999
ACH-000014,0.09048545387260001
ACH-000015,0.0835395585909
ACH-000017,-0.13407254242699998
ACH-000018,-0.0439608598118
ACH-000019,-0.206587324776
ACH-000021,-0.06807709459149999
ACH-000022,-0.211485549958
ACH-000025,-0.0773903987277
ACH-000028,-0.0345203180512
ACH-000030,-0.17414438606
ACH-000035,-0.153406996223
ACH-000036,-0.255548486196
ACH-000037,-0.234146164438
ACH-000039,0.00215697358782
ACH-000040,-0.17462667613400001
ACH-000041,0.0646408461202
ACH-000042,-0.18990330993
ACH-000045,-0.183018693672
ACH-000047,-0.255182123081
ACH-000052,-0.161306468082
ACH-000053,-0.13785425243799998
ACH-000054,-0.111235152915
ACH-000055,-0.069270617907
ACH-000060,-0.242332174863
ACH-000067,-0.160266319248
ACH-000070,-0.0249880582166
ACH-000075,-0.0161909609101
ACH-000078,-0.348673936657
ACH-000082,-0.164918907799
ACH-000085,-0.43203180145900005
ACH-000086,0.0199864342276
ACH-000087,0.0448716608724
ACH-000092,-0.184148410128
ACH-000095,-0.150978619421
ACH-000097,-0.165064355547
ACH-000098,-0.0431521723937
ACH-000099,-0.197304608751
ACH-000108,-0.23241626754099998
ACH-000113,0.09250803806050001
ACH-000115,-0.00314808014968
ACH-000116,-0.0385372974438
ACH-000118,0.116657345574
ACH-000120,-0.016770069916
ACH-000123,-0.143887360552
ACH-000127,-0.241400573386
ACH-000128,-0.125657900848
ACH-000132,-0.0600463538121
ACH-000133,-0.060412650530699996
ACH-000137,-0.38283238345700005
ACH-000138,-0.116327062121
ACH-000142,-0.314203858652
ACH-000143,0.00990242512216
ACH-000146,-0.129632793074
ACH-000148,-0.19569896906300002
ACH-000150,-0.325427103926
ACH-000152,-0.228540220408
ACH-000153,0.018160485556
ACH-000159,-0.184548764765
ACH-000160,0.00254772011015
ACH-000163,-0.196377099634
ACH-000167,-0.298805337265
ACH-000168,-0.04943986759380001
ACH-000169,-0.273417299151
ACH-000178,-0.234566397839
ACH-000182,-0.13420674087099999
ACH-000183,-0.139748122819
ACH-000188,-0.210661232133
ACH-000189,0.24128871142900002
ACH-000190,-0.260380089396
ACH-000198,-0.1497040619
ACH-000204,-0.20197429568300002
ACH-000206,0.263951650985
ACH-000207,0.014941964748799998
ACH-000211,-0.0410400611179
ACH-000215,-0.156315841388
ACH-000221,-0.20477498799199997
ACH-000222,-0.10286443174200001
ACH-000223,-0.0664529746751
ACH-000226,-0.192293096615
ACH-000227,-0.186382174754
ACH-000228,-0.21993722045699998
ACH-000231,-0.18046839563099998
ACH-000232,-0.0656818790642
ACH-000233,-0.143207212762
ACH-000234,-0.440170697756
ACH-000235,-0.033082120139099995
ACH-000237,-0.0875344024723
ACH-000238,-0.37400835396300003
ACH-000243,-0.017440753129099998
ACH-000244,-0.272700166513
ACH-000246,-0.208147767301
ACH-000248,-0.196227975267
ACH-000250,-0.18329190076
ACH-000251,-0.147319986071
ACH-000253,-0.0669419821431
ACH-000255,-0.245389708541
ACH-000256,-0.293570309069
ACH-000257,-0.04394892594619999
ACH-000258,0.07234664224010001
ACH-000259,-0.136606611316
ACH-000260,-0.142809984531
ACH-000261,-0.233550475078
ACH-000262,-0.3688095181
ACH-000263,-0.445940382856
ACH-000264,-0.226839862432
ACH-000265,-0.0480769321048
ACH-000266,-0.09295578919939998
ACH-000272,-0.075649083381
ACH-000273,-0.0997507762702
ACH-000274,-0.233478304418
ACH-000277,-0.243457729452
ACH-000278,-0.235918462708
ACH-000279,-0.280887303707
ACH-000280,-0.187943703932
ACH-000281,-0.041965567780099994
ACH-000288,-0.229049070906
ACH-000291,-0.179397472487
ACH-000293,-0.0767750459385
ACH-000294,0.261066060131
ACH-000295,0.412344497255
ACH-000296,-0.117607170517
ACH-000302,-0.24849127066799997
ACH-000304,-0.51575605389
ACH-000307,-0.22259765930599998
ACH-000308,-0.08686805740589999
ACH-000310,-0.414395607247
ACH-000311,-0.302976432146
ACH-000312,-0.0249050476904
ACH-000315,-0.00520233274732
ACH-000316,-0.115997556183
ACH-000317,-0.141953734285
ACH-000318,-0.0578082389791
ACH-000319,-0.100081173532
ACH-000320,-0.051340739248400005
ACH-000322,0.053519803874900004
ACH-000323,-0.274055404382
ACH-000324,-0.131535524416
ACH-000329,-0.246816314637
ACH-000330,-0.151586573997
ACH-000331,-0.125868735886
ACH-000332,-0.146595366877
ACH-000334,-0.0992470992347
ACH-000335,-0.0325272684409
ACH-000336,0.0207303126491
ACH-000337,-0.07817747935589998
ACH-000339,-0.08238172373260001
ACH-000341,-0.0831652144255
ACH-000348,-0.22346002604200002
ACH-000350,-0.254185595037
ACH-000352,-0.198289042246
ACH-000356,-0.100883872768
ACH-000361,-0.0703853551803
ACH-000362,-0.0688907879482
ACH-000363,-0.11353656867699999
ACH-000364,-0.0856583134288
ACH-000365,-0.0742232041827
ACH-000366,-0.206524564014
ACH-000368,-0.150923263575
ACH-000374,-0.0828703429754
ACH-000375,-0.15590272602
ACH-000376,-0.12667292119100002
ACH-000381,-0.211997257303
ACH-000383,-0.237627682088
ACH-000387,-0.00669569311416
ACH-000389,-0.187363347729
ACH-000390,-0.207992127718
ACH-000393,-0.0988162066766
ACH-000395,-0.31120088178399996
ACH-000397,-0.0806514347493
ACH-000401,-0.179131330578
ACH-000402,-0.141715800619
ACH-000403,-0.286202857802
ACH-000404,-0.0722975837523
ACH-000406,0.00021627170955
ACH-000407,-0.194577257822
ACH-000408,0.0438437115581
ACH-000410,-0.0776925801739
ACH-000411,-0.151478211918
ACH-000414,-0.11492369036599999
ACH-000415,-0.112829936696
ACH-000416,-0.0949342556512
ACH-000420,-0.25008725803599996
ACH-000421,-0.20698884533599998
ACH-000424,-0.0941240805233
ACH-000425,-0.14803781001
ACH-000426,-0.493337032075
ACH-000427,-0.20070173787300002
ACH-000433,0.00812105316185
ACH-000436,-0.229667501762
ACH-000444,-0.033506392614099996
ACH-000445,-0.0790395309902
ACH-000448,-0.055597206706
ACH-000450,-0.298260836488
ACH-000452,-0.0706036114752
ACH-000454,-0.061364630458500005
ACH-000458,-0.09398586947389999
ACH-000459,0.0604472585704
ACH-000460,-0.0685724242019
ACH-000461,-0.058410568651800006
ACH-000463,-0.07190630034260001
ACH-000464,-0.31721775471
ACH-000466,-0.290414977182
ACH-000467,-0.0562399667447
ACH-000468,-0.12977120555
ACH-000469,-0.158690220304
ACH-000470,-0.17364030772
ACH-000471,-0.216277191107
ACH-000472,-0.171949383123
ACH-000473,-0.274291860969
ACH-000475,-0.167062609156
ACH-000476,-0.08834257712210002
ACH-000477,-0.046273244993
ACH-000480,-0.16971823182300003
ACH-000481,-0.113068546711
ACH-000483,-0.132102536352
ACH-000484,-0.030994043374400003
ACH-000485,-0.203381952609
ACH-000486,-0.0809395864817
ACH-000487,-0.121784864584
ACH-000488,-0.20345117336500002
ACH-000490,-0.080682748568
ACH-000491,-0.0708732812371
ACH-000495,-0.312985368572
ACH-000496,-0.0435875077446
ACH-000499,0.194842592262
ACH-000500,-1.19168427461
ACH-000502,-0.059749509619
ACH-000503,-0.14771269867200001
ACH-000505,0.00479426843058
ACH-000507,-0.048834374263399996
ACH-000510,-0.0028329939797699997
ACH-000511,-0.135254721948
ACH-000512,-0.107509413162
ACH-000516,0.0156134446047
ACH-000517,-0.17767787696600001
ACH-000518,-0.07736998471760001
ACH-000520,-0.16178154839199999
ACH-000521,-0.307201782462
ACH-000522,-0.208855139611
ACH-000524,-0.150967596721
ACH-000527,-0.156469205634
ACH-000528,-0.134364298612
ACH-000537,-0.280051538016
ACH-000541,-0.38744963199500004
ACH-000542,-0.06276707506569999
ACH-000544,-0.0649397280723
ACH-000545,-0.0888362583277
ACH-000547,-0.10921782946799999
ACH-000548,-0.261944885734
ACH-000549,-0.11707290242599999
ACH-000550,-0.256419874025
ACH-000552,-0.0754799214557
ACH-000556,-0.10579674073100001
ACH-000557,-0.09273076235760001
ACH-000570,-0.13196358275599998
ACH-000571,-0.10158784385700001
ACH-000573,-0.284332763739
ACH-000576,-0.20028893311
ACH-000580,-0.203229979754
ACH-000584,-0.10981222195800001
ACH-000585,-0.208946479493
ACH-000588,-0.009942113341610001
ACH-000589,-0.0116028576461
ACH-000591,-0.0429063433605
ACH-000593,-0.235125419117
ACH-000600,-0.14566587519899998
ACH-000601,-0.12534949139
ACH-000604,-0.390771035343
ACH-000605,-0.100964282161
ACH-000606,-0.124787450482
ACH-000608,0.0218908011636
ACH-000614,-0.0167548035784
ACH-000616,-0.14340590161800001
ACH-000618,-0.170191137689
ACH-000619,-0.0468737816697
ACH-000620,-0.188880828955
ACH-000621,-0.280720707216
ACH-000622,-0.252425066954
ACH-000623,-0.222145043453
ACH-000624,-0.12142511318600001
ACH-000627,-0.116065866406
ACH-000630,-0.171247609982
ACH-000632,-0.166616529921
ACH-000633,-0.24844995539999998
ACH-000637,-0.459475664128
ACH-000638,-0.109498521639
ACH-000646,-0.0516073378919
ACH-000647,-0.165473497993
ACH-000648,-0.122296259934
ACH-000649,-0.0753341593849
ACH-000651,-0.243053494539
ACH-000652,0.0778943636074
ACH-000653,-0.08046039685869999
ACH-000657,-0.218354657583
ACH-000658,0.0343063653593
ACH-000661,-0.227283950523
ACH-000662,-0.0854677579205
ACH-000663,-0.177437382877
ACH-000665,-0.09872555724
ACH-000671,-0.143695956357
ACH-000673,-0.17696395150400002
ACH-000676,-0.08894695305919999
ACH-000677,-0.13792381967
ACH-000681,-0.257002814683
ACH-000682,-0.139550957762
ACH-000683,-0.221205765994
ACH-000684,0.0031508203925299997
ACH-000688,-0.174327392382
ACH-000693,-0.141796007365
ACH-000694,-0.09308582464870001
ACH-000695,0.024965291765400004
ACH-000696,-0.147362082764
ACH-000697,-0.29986671558
ACH-000699,-0.22711052318100003
ACH-000701,0.0211536327134
ACH-000706,-0.308845396752
ACH-000711,-0.22724564679099998
ACH-000713,-0.0792812437658
ACH-000714,-0.130702685958
ACH-000718,-0.12458505603900001
ACH-000720,-0.121960831958
ACH-000721,-0.15401320935499999
ACH-000724,0.09948177358589999
ACH-000725,-0.304524750681
ACH-000732,-0.244648268835
ACH-000734,-0.185498146875
ACH-000735,-0.24978202501400001
ACH-000736,-0.197373202366
ACH-000738,-0.162955897511
ACH-000746,-0.07913246098889999
ACH-000747,-0.104574049377
ACH-000748,-0.24777232469399998
ACH-000753,-0.105740950567
ACH-000756,-0.218324916432
ACH-000757,-0.0787085827818
ACH-000758,-0.20419138271099999
ACH-000760,-0.0708356079083
ACH-000763,-0.134783406852
ACH-000764,-0.24312931649500003
ACH-000765,-0.23221452208
ACH-000766,-0.323769623114
ACH-000767,-0.226775204282
ACH-000768,-0.0661253371077
ACH-000769,0.0404927655023
ACH-000770,-0.135408056489
ACH-000771,-0.101199463268
ACH-000773,-0.126550651858
ACH-000776,-0.21323900449299998
ACH-000777,-0.323806552801
ACH-000778,-0.105789216258
ACH-000781,-0.179644062289
ACH-000782,0.243219500089
ACH-000783,-0.177699417079
ACH-000784,-0.222718609027
ACH-000785,-0.128024204641
ACH-000787,-0.17294148888
ACH-000788,-0.0399329984854
ACH-000791,-0.18488167761
ACH-000792,0.12623185278100002
ACH-000794,-0.224476039612
ACH-000796,0.00492987262434
ACH-000799,-0.112769491808
ACH-000800,-0.201177003844
ACH-000802,0.0515272560215
ACH-000804,0.014800641477700001
ACH-000805,-0.420549557917
ACH-000809,-0.08128379242539999
ACH-000810,-0.15623679286800002
ACH-000811,-0.11695859320900001
ACH-000817,-0.12366762617
ACH-000819,-0.0517549409018
ACH-000820,0.0053330004379799996
ACH-000821,-0.337725014015
ACH-000822,-0.0793332213172
ACH-000823,-0.13912594332699998
ACH-000824,-0.0933906570256
ACH-000827,-0.143313075722
ACH-000829,0.0979137169185
ACH-000831,-0.15978115450799998
