,DNLZ (728489)
ACH-000426,-0.277972984807
ACH-000427,-0.535286725531
ACH-000433,-0.557906723785
ACH-000436,-0.23563195067200002
ACH-000444,-0.22095900770799998
ACH-000445,-0.899237755909
ACH-000448,-0.278356569886
ACH-000450,-0.654104288028
ACH-000452,-0.586545101795
ACH-000454,-0.665778194412
ACH-000458,-0.574706993235
ACH-000459,-1.28919241566
ACH-000460,-0.5717612548009999
ACH-000461,-0.216556024688
ACH-000463,-0.443234408885
ACH-000464,-0.885520409111
ACH-000466,-0.357743392396
ACH-000467,-0.28229111046300004
ACH-000468,-0.386336180194
ACH-000469,-0.809653711553
ACH-000470,-0.52782074297
ACH-000471,-0.442494332961
ACH-000472,-0.385493259155
ACH-000473,-1.15882432145
ACH-000475,-0.496403581215
ACH-000476,-0.22811490063099998
ACH-000477,-0.719781057496
ACH-000480,-0.596824655414
ACH-000481,-0.316243250962
ACH-000483,-0.620368240597
ACH-000484,-0.11658545509299999
ACH-000485,-0.597649360367
ACH-000486,-0.6361201722209999
ACH-000487,-0.410796031263
ACH-000488,-0.40364383053400005
ACH-000490,-0.47454063095
ACH-000491,-0.536464819003
ACH-000495,-0.663374684425
ACH-000496,-0.49191164982600005
ACH-000499,-0.855325530013
ACH-000500,-0.461197382632
ACH-000502,-0.401013225327
ACH-000503,-0.80120129292
ACH-000505,-0.23880100367899998
ACH-000507,-0.377517942928
ACH-000510,-0.6730171876559999
ACH-000511,-0.564333024673
ACH-000512,-0.526524771602
ACH-000516,-0.20755221832899998
ACH-000517,-0.219573206686
ACH-000518,-0.487177419027
ACH-000520,-0.520130919064
ACH-000521,-0.715234647877
ACH-000522,-0.286447955615
ACH-000524,-0.11252342422
ACH-000527,-0.435331462471
ACH-000528,-0.11661132001800001
ACH-000537,-0.77639524245
ACH-000541,-0.191626742417
ACH-000542,-0.643378511868
ACH-000544,-0.729798773046
ACH-000545,-0.578953627581
ACH-000547,-0.46800282548
ACH-000548,-0.518316600113
ACH-000549,-0.598631922951
ACH-000550,-0.562770080953
ACH-000552,-0.5937176931620001
ACH-000556,-0.20332634576900002
ACH-000557,-0.685212589191
ACH-000570,-0.8798536285940001
ACH-000571,-0.491480541198
ACH-000573,-0.28179570838199997
ACH-000576,-0.404542294861
ACH-000580,-0.526453723744
ACH-000584,-1.1162894808200001
ACH-000585,-0.465065718979
ACH-000588,-0.578902580674
ACH-000589,-0.414958884239
ACH-000591,-0.821973958223
ACH-000593,-0.706118810587
ACH-000600,-0.322816229904
ACH-000601,-0.428351345085
ACH-000604,-0.7654627676379999
ACH-000605,-0.42552593529
ACH-000606,-0.692651484278
ACH-000608,-0.322526705057
ACH-000614,-0.239045021838
ACH-000616,-0.360121631028
ACH-000618,-0.5859217880150001
ACH-000619,-0.7171693410559999
ACH-000620,-0.17888977518899998
ACH-000621,-0.467606913381
ACH-000622,-0.731861961268
ACH-000623,-0.533072374118
ACH-000624,-0.370167326374
ACH-000627,-0.6580279813809999
ACH-000630,-0.7290481137360001
ACH-000632,-0.6772233991809999
ACH-000633,-0.107165157632
ACH-000637,-0.42850001892300005
ACH-000638,-0.515604900946
ACH-000646,-0.47198385132799997
ACH-000647,-0.606613274363
ACH-000648,-0.49398765788500004
ACH-000649,-0.8351414437219999
ACH-000651,-0.803094153316
ACH-000652,-0.417334320397
ACH-000653,-0.6852563673950001
ACH-000657,-0.406625044296
ACH-000658,-0.254634995978
ACH-000661,-0.431581793148
ACH-000662,-0.40929836881399995
ACH-000663,-0.8252715380310001
ACH-000665,-0.154321018878
ACH-000671,-0.626025648495
ACH-000673,-0.297375319879
ACH-000676,-0.777771757844
ACH-000677,-0.261285670068
ACH-000681,-0.510563133157
ACH-000682,-0.564724605979
ACH-000683,-0.561157414441
ACH-000684,-0.682366888417
ACH-000688,-0.416454089016
ACH-000693,-0.610695607742
ACH-000694,-0.654931941252
ACH-000695,-0.264377689412
ACH-000696,-0.477443121464
ACH-000697,-0.666908732549
ACH-000699,-0.266997304938
ACH-000701,-0.19058766002
ACH-000706,-0.567402057926
ACH-000711,-0.46853533593999996
ACH-000713,-0.559966771906
ACH-000714,-0.5406910052699999
ACH-000718,-0.323088684535
ACH-000720,-0.26220777858600003
ACH-000721,-0.348399432544
ACH-000724,-0.593257764409
ACH-000725,-0.37749212800099996
ACH-000732,-0.805806653013
ACH-000734,-0.7624353187270001
ACH-000735,-0.662459108327
ACH-000736,-0.359057535508
ACH-000738,-0.6698789911190001
ACH-000746,-0.474590788198
ACH-000747,-0.5247261315489999
ACH-000748,-0.633066426019
ACH-000753,-0.700188520172
ACH-000756,-0.87336627139
ACH-000757,-0.33360570555999997
ACH-000758,-0.637064039493
ACH-000760,-0.6817649620880001
ACH-000763,0.011833142407100001
ACH-000764,-0.899615585846
ACH-000765,-0.5581916265910001
ACH-000766,-0.28116622750500003
ACH-000767,-0.466973088755
ACH-000768,-0.655260411949
ACH-000769,-0.639165647192
ACH-000770,-0.5087469755830001
ACH-000771,-0.519747982964
ACH-000773,-0.25825953632599996
ACH-000776,-0.599514431092
ACH-000777,-0.599330351457
ACH-000778,-0.396334010665
ACH-000781,-0.617724899261
ACH-000782,-0.607948073406
ACH-000783,-0.240696006992
ACH-000784,-0.596487267358
ACH-000785,-0.329108277939
ACH-000787,-0.437265162828
ACH-000788,-0.703026173519
ACH-000791,-0.281584047679
ACH-000792,-0.863818502926
ACH-000794,-0.512616538047
ACH-000796,-0.18808112928399998
ACH-000799,-0.09309671571480001
ACH-000800,-0.39632458785700003
ACH-000802,-0.750413037681
ACH-000804,-0.213275504416
ACH-000805,-0.422226298333
ACH-000809,-0.622733110151
ACH-000810,-0.38280426572400006
ACH-000811,-0.403563389308
ACH-000817,-0.30735261189199997
ACH-000819,-1.0807300092899998
ACH-000820,-0.100090676119
ACH-000821,-0.46081679790799995
ACH-000822,-0.10739572979800001
ACH-000823,-0.806781002809
ACH-000824,-0.362122544462
ACH-000827,-0.41931790167099997
ACH-000829,-0.250807525761
ACH-000831,-0.555347768461
ACH-000832,-0.807209994331
ACH-000833,-0.0244768758961
ACH-000834,-0.470165125606
ACH-000835,-0.697194621221
ACH-000836,-0.574982435787
ACH-000837,-0.358688944446
ACH-000838,-0.49065602754500004
ACH-000839,-0.660326297797
ACH-000840,-0.474163108868
ACH-000841,-0.380770077439
ACH-000843,-0.604523882416
ACH-000846,-0.20112172626400002
ACH-000847,-0.72343332322
ACH-000848,-0.732052777579
ACH-000849,-0.614856734617
ACH-000851,-0.573093919792
ACH-000855,-0.609296425015
ACH-000856,-0.607739242105
ACH-000858,-0.623505322337
ACH-000859,-0.272457619518
ACH-000861,-0.447755394978
ACH-000862,-0.38167443614
ACH-000865,-0.7827940776629999
ACH-000866,-0.518288897356
ACH-000867,-0.0560188948371
ACH-000869,-0.859453847163
ACH-000872,-0.789647781786
ACH-000873,-0.740429709588
ACH-000876,-0.41415702813
ACH-000878,-0.608723822515
ACH-000880,-0.415059382843
ACH-000881,-0.658298794512
ACH-000882,-0.641988063054
ACH-000884,-0.8209426995219999
ACH-000885,-0.429784400611
ACH-000887,-0.9008802029200002
ACH-000888,-0.34942376103699996
ACH-000889,-0.51737388382
ACH-000890,-0.46031130659100006
ACH-000896,-0.82835571264
ACH-000898,-0.39367080541199995
ACH-000900,-0.48678062374200004
ACH-000901,-0.160974619677
ACH-000905,-0.6759424093269999
ACH-000906,-0.628779530343
ACH-000907,-0.516553922773
ACH-000910,-0.576022392544
ACH-000911,-0.349553008587
ACH-000912,-0.639067008219
ACH-000913,-0.755294838096
ACH-000915,-0.635927990308
ACH-000916,-0.334255571742
ACH-000917,-0.5283462451650001
ACH-000921,-0.7335224070790001
ACH-000924,-0.153905912335
ACH-000926,-0.35781085663400003
ACH-000928,-0.6748590431679999
ACH-000929,-0.9243124999719999
ACH-000932,-0.608489850036
ACH-000935,-0.506345695364
ACH-000936,-0.655400318105
ACH-000937,-0.7010523990530001
ACH-000938,-0.552517491507
ACH-000939,-0.857100322363
ACH-000941,-0.0726121224431
ACH-000943,-0.24309872043400002
ACH-000946,-0.518215630534
ACH-000947,-0.6389550136500001
ACH-000948,-0.251915648593
ACH-000950,-0.8181250373029999
ACH-000953,-0.8946892141349999
ACH-000957,-0.570751719703
ACH-000958,-0.032160854500700005
ACH-000960,-0.684853608548
ACH-000963,-0.560359557496
ACH-000968,-0.406048184102
ACH-000969,-0.153704475173
ACH-000973,-0.727607541057
ACH-000974,-0.6588992931490001
ACH-000975,-0.291116712425
ACH-000976,-0.739909976302
ACH-000978,-0.698467048865
ACH-000980,-0.41523912939499996
ACH-000984,-0.221800587665
ACH-000986,-0.7585458354350001
ACH-000988,-0.541905678794
ACH-000993,-0.492661489626
ACH-000994,-0.344146618129
ACH-000996,-0.500934829326
ACH-001001,-0.586258307015
ACH-001020,-0.62884869291
ACH-001028,-0.474710865776
ACH-001031,-0.43102566901699996
ACH-001038,-0.5553512681180001
ACH-001048,-0.29717698943000004
ACH-001050,-0.428883899926
ACH-001053,-0.9106391715950001
ACH-001054,-0.781754399337
ACH-001061,-0.7728650818709999
ACH-001067,-0.579364036623
ACH-001075,-0.694695192865
ACH-001096,-0.406580423621
ACH-001128,-1.23406218754
ACH-001134,-0.590644170609
ACH-001151,-0.434324435927
ACH-001163,-0.41712008144100005
ACH-001164,-0.681778306605
ACH-001173,-0.602121797712
ACH-001183,-0.41531702559
ACH-001184,-0.420430329005
ACH-001190,-0.502631116174
ACH-001192,-0.757157552322
ACH-001193,-0.882403779791
ACH-001196,-0.314124470207
ACH-001197,-0.5042993104860001
ACH-001205,-0.423049610459
ACH-001211,-0.433885797883
ACH-001212,-0.54035100612
ACH-001228,-0.51647681726
ACH-001232,-0.950084077356
ACH-001239,-0.5420013216189999
ACH-001274,-0.266478801942
ACH-001275,-0.444498128178
ACH-001277,-0.626587359959
ACH-001278,-0.706354610111
ACH-001280,-0.141386171418
ACH-001283,-0.541987693921
ACH-001289,-0.165785828759
ACH-001295,-0.591429350668
ACH-001300,-0.613371414247
ACH-001301,-0.45792069467600005
ACH-001302,-0.509526174845
ACH-001303,-0.60370221486
ACH-001306,-0.351609792278
ACH-001318,-0.6114195826519999
ACH-001322,-0.408118370101
ACH-001328,-0.6821779768690001
ACH-001332,-0.9253948268500001
ACH-001333,-0.34881751798199995
ACH-001336,-0.632780467406
ACH-001340,-0.554235611015
ACH-001346,-0.632930778707
ACH-001353,-0.763304134392
ACH-001354,-0.823813717704
ACH-001367,-0.46000967044299995
ACH-001368,-0.401298313385
ACH-001374,-0.165847748388
ACH-001375,-0.577718558332
ACH-001377,-0.479242653773
ACH-001380,-0.5280068405780001
ACH-001391,-0.154554988158
ACH-001407,-0.44145177397600005
ACH-001408,-0.5593088253040001
ACH-001413,-0.315309233147
ACH-001430,-0.393983044234
ACH-001431,-0.67299992833
ACH-001450,-1.09219954846
ACH-001496,-0.667772015526
ACH-001500,-0.447599778827
ACH-001521,-0.0763825091653
ACH-001523,-0.501366334223
ACH-001532,-0.371473247882
ACH-001536,-0.595640397369
ACH-001550,-0.554117071887
ACH-001552,-0.6811790795389999
ACH-001554,-0.44002501473300004
ACH-001645,-0.233280685388
ACH-001654,-0.752052243918
ACH-001715,-0.6053043652960001
ACH-001735,-0.409159086822
ACH-001736,-0.643167035209
ACH-001737,-0.116874868341
ACH-001740,-0.311841934175
ACH-001745,-0.463354128858
ACH-001750,-0.301705354976
ACH-001765,-0.37489276594400006
ACH-001956,-0.676592418638
ACH-001957,-0.519503459539
