,SUOX (6821)
ACH-000262,0.00169722705273
ACH-000263,-0.899126084787
ACH-000264,-0.21917466583200002
ACH-000265,-0.23387100345400003
ACH-000266,-0.366610257073
ACH-000272,-0.292545550746
ACH-000273,-0.390423690867
ACH-000274,-0.422823643994
ACH-000277,-0.316838605432
ACH-000278,-0.34517706108999996
ACH-000279,-0.386771785495
ACH-000280,-0.287223832466
ACH-000281,-0.422076054872
ACH-000288,-0.363759295995
ACH-000291,-0.292800465304
ACH-000293,-0.35869700718099995
ACH-000294,-0.0824002494208
ACH-000295,-0.0613430921483
ACH-000296,-0.581898864583
ACH-000302,-0.379689053618
ACH-000304,-0.311434876578
ACH-000307,-0.287144956376
ACH-000308,-0.23216277322700002
ACH-000310,-0.17894433854800001
ACH-000311,-0.273033822335
ACH-000312,-0.255402477485
ACH-000315,-0.228043226334
ACH-000316,-0.21393343581799998
ACH-000317,-0.305855571431
ACH-000318,-0.474133304137
ACH-000319,-0.24859676009599999
ACH-000320,-0.37446997580200003
ACH-000322,-0.0967732121197
ACH-000323,-0.118453110583
ACH-000324,-0.30169725021899996
ACH-000329,-0.26779154508499997
ACH-000330,-0.0314879480691
ACH-000331,-0.321425753717
ACH-000332,-0.288002955861
ACH-000334,-0.36882045016099996
ACH-000335,-0.393814166438
ACH-000336,-0.05643342185269999
ACH-000337,-0.25189390725099997
ACH-000339,-0.305661350256
ACH-000341,-0.0211042586082
ACH-000348,-0.373818692986
ACH-000350,-0.439653102041
ACH-000352,-0.223195360479
ACH-000356,-0.144525665567
ACH-000361,-0.476361843962
ACH-000362,-0.23254293030499998
ACH-000363,-0.301670289952
ACH-000364,-0.453688659222
ACH-000365,-0.492372296888
ACH-000366,-0.256810417728
ACH-000368,-0.350956418191
ACH-000374,-0.22235236344300002
ACH-000375,-0.125316484771
ACH-000376,-0.19468889294599998
ACH-000381,-0.37186336331299996
ACH-000383,-0.211686264734
ACH-000387,-0.339889677782
ACH-000389,-0.155528327655
ACH-000390,-0.259005699361
ACH-000393,-0.297271985454
ACH-000395,-0.257725431314
ACH-000397,-0.221032174665
ACH-000401,-0.060476692069699994
ACH-000402,-0.22861459456500002
ACH-000403,-0.389962954508
ACH-000404,-0.148523658618
ACH-000406,-0.273113377788
ACH-000407,-0.313432610109
ACH-000408,-0.0513564718473
ACH-000410,-0.269861943447
ACH-000411,-0.32591853315499997
ACH-000414,-0.271554411388
ACH-000415,-0.185678128918
ACH-000416,-0.328581831026
ACH-000420,-0.24081395585700002
ACH-000421,-0.213675626337
ACH-000424,-0.41985915733499996
ACH-000425,-0.231236618334
ACH-000426,-0.217475233055
ACH-000427,-0.06155984337809999
ACH-000433,-0.16874689259700001
ACH-000436,-0.459221364656
ACH-000444,-0.10251732520500001
ACH-000445,-0.33684652936899995
ACH-000448,-0.212025500112
ACH-000450,-0.043659559274900006
ACH-000452,-0.33172427993799997
ACH-000454,-0.34217645543799996
ACH-000458,-0.344058365408
ACH-000459,0.029000164405299997
ACH-000460,-0.327731758354
ACH-000461,-0.180018590273
ACH-000463,-0.373262782036
ACH-000464,-0.35447786881399995
ACH-000466,-0.348021059366
ACH-000467,-0.10759901759400001
ACH-000468,-0.569367340652
ACH-000469,-0.258826860318
ACH-000470,-0.17454778273
ACH-000471,-0.183098139179
ACH-000472,-0.357957602691
ACH-000473,-0.297751251197
ACH-000475,-0.29982922245
ACH-000476,-0.48467760259099996
ACH-000477,-0.34443697926600003
ACH-000480,-0.172476042859
ACH-000481,-0.259444302362
ACH-000483,-0.399969441047
ACH-000484,-0.0429798398487
ACH-000485,-0.262530313717
ACH-000486,-0.24333831016600002
ACH-000487,-0.20108669233100002
ACH-000488,-0.250404720035
ACH-000490,-0.29268896259599997
ACH-000491,-0.147262980166
ACH-000495,-0.144834332372
ACH-000496,-0.574873738227
ACH-000499,-0.546298423177
ACH-000500,-0.8277533249869999
ACH-000502,-0.140283946297
ACH-000503,-0.604644010113
ACH-000505,-0.231141618657
ACH-000507,-0.326738125241
ACH-000510,-0.103979719779
ACH-000511,-0.210892286299
ACH-000512,-0.214475231145
ACH-000516,-0.390032091729
ACH-000517,-0.37469134687600003
ACH-000518,-0.210581132451
ACH-000520,-0.455831901977
ACH-000521,-0.264778796331
ACH-000522,-0.192816449587
ACH-000524,-0.452664070768
ACH-000527,-0.25946529784600003
ACH-000528,-0.142365151509
ACH-000537,-0.301297002987
ACH-000541,-0.17129682462499998
ACH-000542,-0.229361627944
ACH-000544,-0.210637985936
ACH-000545,-0.21969456938
ACH-000547,-0.47224610126100003
ACH-000548,-0.09967829467389999
ACH-000549,-0.407686404357
ACH-000550,-0.523407732223
ACH-000552,-0.09493851086
ACH-000556,-0.215708641581
ACH-000557,-0.19580662511500002
ACH-000570,-0.251029060425
ACH-000571,-0.21735484079300002
ACH-000573,-0.213653983555
ACH-000576,-0.431664563094
ACH-000580,-0.0351766373088
ACH-000584,-0.18962248854699998
ACH-000585,-0.229580082926
ACH-000588,-0.18828334614300002
ACH-000589,-0.308990296213
ACH-000591,-0.535281005532
ACH-000593,-0.350059879564
ACH-000600,-0.218764197339
ACH-000601,-0.249460662987
ACH-000604,-0.13738333432299998
ACH-000605,-0.26270212701699996
ACH-000606,-0.358307749093
ACH-000608,-0.42969174774700003
ACH-000614,-0.38037667503899997
ACH-000616,-0.190538111908
ACH-000618,-0.29321945383299997
ACH-000619,-0.09899701458110001
ACH-000620,-0.26117883710400003
ACH-000621,-0.289200406315
ACH-000622,-0.157722074962
ACH-000623,-0.43951636371799996
ACH-000624,-0.297119417627
ACH-000627,-0.331628821573
ACH-000630,-0.22547266733899998
ACH-000632,-0.161056889714
ACH-000633,-0.18750403443500002
ACH-000637,-0.13222883066899999
ACH-000638,-0.276145286779
ACH-000646,-0.530763770645
ACH-000647,-0.270234836366
ACH-000648,-0.280296196442
ACH-000649,-0.31026438398
ACH-000651,-0.422777660049
ACH-000652,-0.15421481005899998
ACH-000653,-0.302434193632
ACH-000657,-0.34369902688799997
ACH-000658,-0.17383223198199999
ACH-000661,-0.25073807431899997
ACH-000662,-0.366042574231
ACH-000663,-0.276464497987
ACH-000665,-0.433422670396
ACH-000671,-0.0618603293055
ACH-000673,-0.22893838606999997
ACH-000676,-0.34741888711999996
ACH-000677,-0.36970703931599996
ACH-000681,-0.33558212329899995
ACH-000682,-0.306114663644
ACH-000683,-0.184357440478
ACH-000684,-0.278850930883
ACH-000688,-0.306326609404
ACH-000693,-0.463853858247
ACH-000694,-0.255829439234
ACH-000695,-0.226214088706
ACH-000696,-0.366268948248
ACH-000697,-0.40319178773500003
ACH-000699,-0.23402896833200001
ACH-000701,-0.553414344527
ACH-000706,-0.194822104853
ACH-000711,-0.27107473531599996
ACH-000713,-0.28947485359999997
ACH-000714,-0.590709583889
ACH-000718,-0.278961702263
ACH-000720,-0.30739543471299996
ACH-000721,-0.0257178267837
ACH-000724,-0.12106761436100001
ACH-000725,-0.0580790734777
ACH-000732,-0.17435998809099998
ACH-000734,-0.365667969687
ACH-000735,-0.40935950077600003
ACH-000736,-0.290721362344
ACH-000738,-0.370303155471
ACH-000746,0.000360430260149
ACH-000747,-0.24936005561299998
ACH-000748,-0.32848743955299997
ACH-000753,-0.254178712806
ACH-000756,-0.283265157842
ACH-000757,-0.376052994185
ACH-000758,-0.362051618879
ACH-000760,-0.36624427917499996
ACH-000763,-0.429490992927
ACH-000764,-0.378865253129
ACH-000765,-0.47990973541799997
ACH-000766,-0.424958420684
ACH-000767,-0.419664055495
ACH-000768,-0.37725832358499994
ACH-000769,-0.448390277846
ACH-000770,-0.223093140742
ACH-000771,-0.264017300735
ACH-000773,-0.24467170449499998
ACH-000776,-0.461044497988
ACH-000777,-0.23657656750999997
ACH-000778,-0.221223749038
ACH-000781,-0.21545812673300002
ACH-000782,-0.193594944703
ACH-000783,-0.37928571028999997
ACH-000784,-0.263278062014
ACH-000785,-0.22155498553000003
ACH-000787,-0.237310148898
ACH-000788,-0.34919488515299996
ACH-000791,-0.210157832309
ACH-000792,-0.506861189235
ACH-000794,-0.33135747952
ACH-000796,-0.19452772748799999
ACH-000799,-0.34848973901
ACH-000800,-0.656069074889
ACH-000802,-0.10954304938300001
ACH-000804,-0.303483446691
ACH-000805,-0.374121195784
ACH-000809,-0.19272585877
ACH-000810,0.131493392102
ACH-000811,-0.342514361026
ACH-000817,-0.34724571494400003
ACH-000819,-0.263820181634
ACH-000820,-0.36648520699799997
ACH-000821,-0.208758285181
ACH-000822,-0.47016445286700004
ACH-000823,-0.25027575405
ACH-000824,-0.153431878607
ACH-000827,-0.3226108485
ACH-000829,-0.428184203429
ACH-000831,-0.409354996309
ACH-000832,-0.36754412578100004
ACH-000833,-0.138723426658
ACH-000834,-0.23694331295600002
ACH-000835,-0.215289609204
ACH-000836,-0.0886003650078
ACH-000837,-0.31599864808
ACH-000838,-0.344179973155
ACH-000839,-0.247072637089
ACH-000840,-0.383021444486
ACH-000841,-0.24381488345600003
ACH-000843,-0.226721765332
ACH-000846,0.0214099136162
ACH-000847,-0.516717111017
ACH-000848,-0.273501135449
ACH-000849,-0.566482361047
ACH-000851,-0.293564070628
ACH-000855,-0.346104825681
ACH-000856,-0.05774705901840001
ACH-000858,-0.355379395358
ACH-000859,-0.438427342798
ACH-000861,-0.396651159489
ACH-000862,-0.254734835548
ACH-000865,-0.283929415473
ACH-000866,-0.292921516984
ACH-000867,-0.276621514522
ACH-000869,-0.330290410855
ACH-000872,-0.109020808246
ACH-000873,-0.417349989263
ACH-000876,-0.19372080598900002
ACH-000878,-0.55595718911
ACH-000880,-0.115168974956
ACH-000881,-0.281212739192
ACH-000882,-0.288833974235
ACH-000884,-0.306225918354
ACH-000885,-0.33404729283
ACH-000887,-0.36966600924500004
ACH-000888,-0.302250053546
ACH-000889,-0.28870281033399997
ACH-000890,-0.10591909412100001
ACH-000896,-0.27210505278
ACH-000898,-0.0674467494664
ACH-000900,-0.374374774151
ACH-000901,-0.43589818030500005
ACH-000905,-0.25519989891399997
ACH-000906,-0.449958631834
ACH-000907,-0.179218694521
ACH-000910,-0.119149596588
ACH-000911,-0.25243907776999996
ACH-000912,-0.265593320669
ACH-000913,-0.319064366306
ACH-000915,-0.416155400141
ACH-000916,-0.727391588686
ACH-000917,-0.31976621704999997
ACH-000921,-0.293636393722
ACH-000924,-0.248384040691
ACH-000926,-0.304850606088
ACH-000928,-0.30390392159
ACH-000929,-0.09569959340189998
ACH-000932,-0.218443822296
ACH-000935,-0.295494351793
ACH-000936,-0.20908651589000002
ACH-000937,-0.363207160722
ACH-000938,-0.331650226642
ACH-000939,-0.016114655550899998
ACH-000941,-0.325110560668
ACH-000943,-0.31303183122
ACH-000946,-0.249063617766
ACH-000947,-0.17351779695
ACH-000948,-0.184376743427
ACH-000950,-0.09612383270469999
ACH-000953,-0.47811230891199996
ACH-000957,-0.235510303484
ACH-000958,-0.0823239839393
ACH-000960,-0.269732144918
ACH-000963,-0.149923848813
ACH-000968,-0.39599585010899996
ACH-000969,-0.255987840422
ACH-000973,-0.259318559329
ACH-000974,-0.44505926696099996
ACH-000975,-0.305188322354
ACH-000976,-0.315573001417
ACH-000978,-0.325095867377
ACH-000980,-0.329612375556
ACH-000984,-0.310890125543
ACH-000986,-0.197066562326
ACH-000988,-0.14429479477
ACH-000993,-0.14429558120400002
ACH-000994,-0.46299154877
ACH-000996,-0.232785195684
ACH-001001,-0.392740196004
ACH-001020,-0.42893454526299996
ACH-001028,-0.282609087765
ACH-001031,-0.17508397594300001
ACH-001038,-0.222668137776
ACH-001048,-0.3498445916
ACH-001050,-0.49825301047700005
ACH-001053,-0.493399007747
ACH-001054,-0.28165248429699996
ACH-001061,-0.275966900886
ACH-001067,-0.169602596386
ACH-001075,-0.208717286536
ACH-001096,-0.313904273728
ACH-001128,-0.07114200615949999
ACH-001134,-0.372849534583
ACH-001151,-0.378272945057
ACH-001163,-0.432774043547
ACH-001164,-0.328848837477
ACH-001173,-0.27039243340999997
ACH-001183,-0.140570948069
ACH-001184,-0.045057270007100005
ACH-001190,-0.204474950999
ACH-001192,-0.49604529937700004
ACH-001193,-0.625574880421
ACH-001196,-0.19786758800299997
ACH-001197,-0.373417093429
ACH-001205,-0.298648525811
ACH-001211,-0.310521271692
ACH-001212,0.0448022227779
ACH-001228,-0.23109110594700003
ACH-001232,-0.304598544242
ACH-001239,-0.414782505427
ACH-001274,-0.20273120053100002
ACH-001275,-0.162107768398
ACH-001277,-0.491972721441
ACH-001278,-0.164309014324
ACH-001280,-0.088191520345
ACH-001283,-0.21852081743700003
ACH-001289,-0.351201558279
ACH-001295,-0.26696433501999994
ACH-001300,-0.29404350926600004
ACH-001301,-0.13444031832599998
ACH-001302,-0.238767329285
ACH-001303,-0.587929322263
ACH-001306,-0.18245759302900003
ACH-001318,-0.36481176972400003
ACH-001322,-0.388015980835
ACH-001328,-0.306030570768
ACH-001332,-0.0678504526394
ACH-001333,-0.207282097441
ACH-001336,-0.32879356804000004
ACH-001340,-0.280558332725
ACH-001346,-0.339834762835
ACH-001353,-0.294317386047
ACH-001354,-0.132715749618
ACH-001367,-0.520110943905
ACH-001368,-0.22961877880399997
ACH-001374,0.05318563902290001
ACH-001375,-0.0891860545211
ACH-001377,-0.254895086795
ACH-001380,-0.318476869951
ACH-001391,-0.49778117368
ACH-001407,-0.370144774936
ACH-001408,-0.170612359523
ACH-001413,-0.16334678508199998
ACH-001430,-0.12436713365499999
ACH-001431,-0.339510058921
ACH-001450,-0.12112465485200001
ACH-001496,-0.21674103692699997
ACH-001500,-0.16742995509000003
ACH-001521,-0.328899967068
ACH-001523,-0.37187768381999997
ACH-001532,-0.266802925185
ACH-001536,-0.195741927777
ACH-001550,-0.216713862645
ACH-001552,-0.23051478659000002
ACH-001554,-0.302139692758
ACH-001645,-0.445194827628
ACH-001654,-0.513795912974
ACH-001715,-0.172969578741
ACH-001735,-0.246620207527
ACH-001736,-0.198856207952
ACH-001737,-0.520071793869
ACH-001740,-0.41372411722499997
ACH-001745,-0.36210120925399997
ACH-001750,-0.428307682331
ACH-001765,-0.28367471633
ACH-001956,-0.36337794472199997
ACH-001957,-0.336239102962
