,GIGYF1 (64599)
ACH-000168,-0.462803445632
ACH-000169,-0.173201292601
ACH-000178,-0.340111091266
ACH-000182,-0.186987110503
ACH-000183,-0.37287793853699996
ACH-000188,-0.18779924739700002
ACH-000189,0.152780407144
ACH-000190,-0.17091030136500002
ACH-000198,-0.609930900255
ACH-000204,-0.246154723079
ACH-000206,-0.637730991642
ACH-000207,-0.45833729813100005
ACH-000211,-0.40113648803999996
ACH-000215,-0.362843959028
ACH-000221,-0.618459382101
ACH-000222,-0.39094135553099996
ACH-000223,-0.151783900211
ACH-000226,-0.230690995765
ACH-000227,0.00580422663923
ACH-000228,-0.08809675913339998
ACH-000231,-0.137584487303
ACH-000232,-0.45291396427
ACH-000233,-0.366742400159
ACH-000234,-0.16201413611999999
ACH-000235,-0.316633644494
ACH-000237,-0.247714201797
ACH-000238,-0.33691294061399996
ACH-000243,-0.365545992015
ACH-000244,-0.137215441555
ACH-000246,-0.21576590092099998
ACH-000248,-0.14187687752999997
ACH-000250,-0.369141099172
ACH-000251,-0.654255181626
ACH-000253,-0.25426228196899997
ACH-000255,-0.217736708855
ACH-000256,-0.314955213416
ACH-000257,-0.1960996383
ACH-000258,-0.35361845793700003
ACH-000259,-0.177006927786
ACH-000260,-0.270495514688
ACH-000261,-0.23053488047899998
ACH-000262,-0.241235616092
ACH-000263,-0.328095668635
ACH-000264,-0.361873341772
ACH-000265,-0.112573989042
ACH-000266,-0.225613779166
ACH-000272,-0.256455334052
ACH-000273,-0.315392790222
ACH-000274,-0.335153019372
ACH-000277,0.118807110295
ACH-000278,-0.33563466204899994
ACH-000279,-0.2156355137
ACH-000280,-0.39121111942500003
ACH-000281,-0.136949371304
ACH-000288,-0.316763584122
ACH-000291,-0.119666330077
ACH-000293,-0.31814515559900003
ACH-000294,-0.239168336342
ACH-000295,-0.448717137522
ACH-000296,-0.141234026582
ACH-000302,-0.19875462719599998
ACH-000304,-0.458078481416
ACH-000307,0.0660928644846
ACH-000308,-0.274962513495
ACH-000310,-0.188846621472
ACH-000311,-0.458417331504
ACH-000312,-0.269917413247
ACH-000315,-0.606658793977
ACH-000316,-0.309992339248
ACH-000317,-0.313277418746
ACH-000318,-0.29692292175900004
ACH-000319,-0.24245206380800002
ACH-000320,-0.17066248151000002
ACH-000322,-0.188162194379
ACH-000323,-0.34956349062299996
ACH-000324,-0.303328167378
ACH-000329,-0.32783127400400003
ACH-000330,-0.145744899323
ACH-000331,-0.254709370405
ACH-000332,-0.43065583250600004
ACH-000334,-0.19981257542199998
ACH-000335,-0.344630091765
ACH-000336,-0.00312087614377
ACH-000337,-0.471739995985
ACH-000339,-0.220148045953
ACH-000341,-0.176792819826
ACH-000348,-0.0598536436145
ACH-000350,-0.05072799944709999
ACH-000352,-0.271736312473
ACH-000356,-0.29412088702399997
ACH-000361,-0.233942605559
ACH-000362,-0.5394376067109999
ACH-000363,-0.170980268464
ACH-000364,-0.428618853411
ACH-000365,-0.418161917355
ACH-000366,-0.21013424064300001
ACH-000368,-0.556432262101
ACH-000374,-0.49433793982199997
ACH-000375,-0.122431830271
ACH-000376,-0.238916403565
ACH-000381,-0.218748782752
ACH-000383,-0.325422460702
ACH-000387,-0.30309815794399997
ACH-000389,-0.462152729351
ACH-000390,-0.16004173581599998
ACH-000393,-0.038262307216400004
ACH-000395,-0.475418716208
ACH-000397,-0.261875608972
ACH-000401,-0.636867417352
ACH-000402,-0.6899657034309999
ACH-000403,-0.502109684577
ACH-000404,-0.514585849359
ACH-000406,-0.37333904206600005
ACH-000407,-0.05717750957119999
ACH-000408,-0.755164517913
ACH-000410,-0.18145771028000002
ACH-000411,-0.140356616797
ACH-000414,-0.08959805839019999
ACH-000415,-0.309851817577
ACH-000416,-0.41613955904100003
ACH-000420,-0.143886935608
ACH-000421,-0.133263021021
ACH-000424,-0.260244044789
ACH-000425,-0.5141841368600001
ACH-000426,0.226694517586
ACH-000427,-0.661453994352
ACH-000433,-0.420073117776
ACH-000436,-0.41197200781800003
ACH-000444,-0.371640766781
ACH-000445,-0.359089356929
ACH-000448,-0.245757136847
ACH-000450,-0.07495524206319999
ACH-000452,-0.270457016813
ACH-000454,-0.214871640658
ACH-000458,-0.347104345816
ACH-000459,-0.11539164412799999
ACH-000460,-0.23434731545
ACH-000461,-0.20571313043499997
ACH-000463,-0.501343843141
ACH-000464,-0.313908126379
ACH-000466,-0.568790247613
ACH-000467,-0.151538138414
ACH-000468,-0.546578470292
ACH-000469,-0.357392679357
ACH-000470,-0.207611915783
ACH-000471,-0.286534750775
ACH-000472,-0.370354579221
ACH-000473,-0.329931729956
ACH-000475,-0.328400476878
ACH-000476,-0.485772308881
ACH-000477,-0.42566339065700004
ACH-000480,-0.133198301263
ACH-000481,-0.168990386288
ACH-000483,-0.426233057847
ACH-000484,-0.032486501466799995
ACH-000485,-0.139096825869
ACH-000486,-0.3107058145
ACH-000487,-0.376754696083
ACH-000488,-0.225860016277
ACH-000490,-0.18054122656100002
ACH-000491,-0.396595222641
ACH-000495,-0.0660192089566
ACH-000496,-0.0173619696422
ACH-000499,-0.159002803138
ACH-000500,-0.445598537398
ACH-000502,-0.390978908147
ACH-000503,-0.137558207905
ACH-000505,-0.222480727716
ACH-000507,-0.622805785259
ACH-000510,-0.22933438220199998
ACH-000511,-0.17881958926199998
ACH-000512,0.08956045834689999
ACH-000516,-0.414482995693
ACH-000517,-0.268089744804
ACH-000518,-0.381304331294
ACH-000520,-0.027950380872900003
ACH-000521,-0.37965144730800005
ACH-000522,-0.339747816325
ACH-000524,-0.318206621544
ACH-000527,-0.11080692238399999
ACH-000528,-0.197360800032
ACH-000537,-0.271372770114
ACH-000541,-0.546408651823
ACH-000542,-0.373441478896
ACH-000544,-0.09274206367450001
ACH-000545,-0.441019147343
ACH-000547,-0.125142997739
ACH-000548,-0.59870651791
ACH-000549,-0.407381300514
ACH-000550,-0.34096844496600004
ACH-000552,-0.250264551386
ACH-000556,-0.39853660226899995
ACH-000557,-0.338001074511
ACH-000570,-0.417148780524
ACH-000571,-0.48878945959299996
ACH-000573,-0.257669576071
ACH-000576,-0.22945613598700002
ACH-000580,-0.274995626786
ACH-000584,-0.287151048553
ACH-000585,-0.655686161226
ACH-000588,-0.259860172817
ACH-000589,-0.467680375504
ACH-000591,-0.505816391229
ACH-000593,-0.270494468118
ACH-000600,-0.223484876212
ACH-000601,-0.181579264435
ACH-000604,-0.25151026396
ACH-000605,-0.386778381361
ACH-000606,-0.010066214889
ACH-000608,-0.310445048643
ACH-000614,-0.5546708804330001
ACH-000616,-0.389987064252
ACH-000618,-0.393023727854
ACH-000619,-0.423403025356
ACH-000620,-0.143793648684
ACH-000621,-0.274560315451
ACH-000622,-0.362835312024
ACH-000623,-0.5355906305100001
ACH-000624,-0.343697223719
ACH-000627,-0.41149519391500006
ACH-000630,-0.248489503513
ACH-000632,-0.247498405031
ACH-000633,-0.350233890264
ACH-000637,-0.227071245568
ACH-000638,-0.506495588662
ACH-000646,-0.44899377619499997
ACH-000647,-0.130517236817
ACH-000648,0.0844825141319
ACH-000649,-0.186973811772
ACH-000651,-0.29822863772
ACH-000652,-0.470702428463
ACH-000653,-0.34916494923299995
ACH-000657,-0.259052205515
ACH-000658,-0.29140160386999997
ACH-000661,-0.167114699033
ACH-000662,-0.16639406651900002
ACH-000663,0.0157071809307
ACH-000665,-0.302066834208
ACH-000671,-0.224189620121
ACH-000673,-0.417643210971
ACH-000676,-0.37077702806400004
ACH-000677,-0.0588488054945
ACH-000681,-0.356078720248
ACH-000682,-0.417852464163
ACH-000683,-0.257831407474
ACH-000684,-0.287603312188
ACH-000688,-0.45219049063999994
ACH-000693,-0.42290408543200003
ACH-000694,-0.289187317673
ACH-000695,0.00240520844985
ACH-000696,-0.313687679443
ACH-000697,-0.317198180762
ACH-000699,-0.44916049005500003
ACH-000701,-0.41504027674500005
ACH-000706,-0.21148967164000002
ACH-000711,-0.18485419638599998
ACH-000713,-0.22047603956300002
ACH-000714,-0.305213694319
ACH-000718,-0.054738955403699996
ACH-000720,-0.453018629863
ACH-000721,-0.404403163467
ACH-000724,-0.24392708801
ACH-000725,-0.388364676486
ACH-000732,-0.323381155643
ACH-000734,-0.33943661557800003
ACH-000735,-0.517947396345
ACH-000736,-0.139019839618
ACH-000738,-0.107348995589
ACH-000746,-0.259062379848
ACH-000747,-0.29434882759
ACH-000748,-0.153770925927
ACH-000753,-0.36325656200900003
ACH-000756,-0.195859839758
ACH-000757,-0.368773184521
ACH-000758,-0.190326442683
ACH-000760,-0.11080743369200001
ACH-000763,-0.131219361674
ACH-000764,0.010771945205000001
ACH-000765,-0.29945351958
ACH-000766,-0.335000515755
ACH-000767,-0.278822607968
ACH-000768,-0.29104553107700004
ACH-000769,-0.392779561924
ACH-000770,-0.305419275579
ACH-000771,-0.299070305594
ACH-000773,-0.300509334322
ACH-000776,-0.308417727075
ACH-000777,-0.34622215239200005
ACH-000778,-0.298549847523
ACH-000781,-0.21079322958900001
ACH-000782,-0.400472235392
ACH-000783,-0.279853812368
ACH-000784,-0.269488236899
ACH-000785,-0.15670265080999998
ACH-000787,-0.24802912954
ACH-000788,-0.500861641399
ACH-000791,-0.300941920875
ACH-000792,-0.138739157151
ACH-000794,-0.324936813908
ACH-000796,-0.275552917069
ACH-000799,-0.527483255941
ACH-000800,-0.20603611333500002
ACH-000802,-0.145892745267
ACH-000804,0.11527740160399999
ACH-000805,-0.30712902097600003
ACH-000809,-0.39746336674599997
ACH-000810,0.11140538980499999
ACH-000811,-0.266667983991
ACH-000817,-0.42472073280699996
ACH-000819,-0.46334090124
ACH-000820,-0.43451590597499995
ACH-000821,-0.630781963285
ACH-000822,-0.207927451604
ACH-000823,-0.435039551499
ACH-000824,-0.307440542242
ACH-000827,-0.33116623048599997
ACH-000829,-0.142233129561
ACH-000831,-0.260605122113
ACH-000832,-0.356760159359
ACH-000833,-0.267946073472
ACH-000834,-0.31820553468199997
ACH-000835,-0.32179835384
ACH-000836,-0.47472919554399995
ACH-000837,-0.23223249640299998
ACH-000838,-0.08656309225860001
ACH-000839,-0.256404192361
ACH-000840,-0.453658036533
ACH-000841,-0.368287071818
ACH-000843,-0.122414305244
ACH-000846,-0.270054203244
ACH-000847,-0.360231420921
ACH-000848,-0.405264139396
ACH-000849,-0.22122926315299998
ACH-000851,-0.413545643043
ACH-000855,-0.282156147632
ACH-000856,-0.12792600145400002
ACH-000858,-0.22149130218000002
ACH-000859,-0.180203047133
ACH-000861,-0.290128577583
ACH-000862,-0.0701094850426
ACH-000865,-0.27526592421999996
ACH-000866,-0.260882870845
ACH-000867,-0.312331900145
ACH-000869,-0.354840867998
ACH-000872,-0.025423540775599995
ACH-000873,-0.327149111923
ACH-000876,-0.137375535786
ACH-000878,-0.50675961865
ACH-000880,-0.103972877303
ACH-000881,-0.155490162752
ACH-000882,-0.320393143257
ACH-000884,-0.570850903318
ACH-000885,-0.275728304541
ACH-000887,-0.191842498063
ACH-000888,-0.272787448455
ACH-000889,-0.472845157597
ACH-000890,-0.45041670419
ACH-000896,-0.322723561463
ACH-000898,-0.318078367846
ACH-000900,-0.13263340982799998
ACH-000901,-0.346213260985
ACH-000905,-0.231022028953
ACH-000906,-0.174875841175
ACH-000907,-0.346735199134
ACH-000910,-0.256656420354
ACH-000911,0.009100907380790002
ACH-000912,-0.12461845437300001
ACH-000913,-0.309950897496
ACH-000915,-0.35391238832099997
ACH-000916,-0.179164511348
ACH-000917,-0.321456106535
ACH-000921,-0.365724086518
ACH-000924,-0.168201854617
ACH-000926,-0.40550948225
ACH-000928,-0.0485435715035
ACH-000929,0.017141766160200002
ACH-000932,-0.34240666069799996
ACH-000935,-0.288087538208
ACH-000936,-0.238637110444
ACH-000937,-0.198858424759
ACH-000938,-0.213421183633
ACH-000939,-0.42819793803000006
ACH-000941,-0.320753874137
ACH-000943,-0.270194710209
ACH-000946,-0.294366889591
ACH-000947,-0.241514378827
ACH-000948,-0.339463252656
ACH-000950,-0.0250291253235
ACH-000953,-0.266964451416
ACH-000957,-0.270785180902
ACH-000958,-0.569846901809
ACH-000960,-0.218748728127
ACH-000963,-0.438512284885
ACH-000968,-0.21849979091699998
ACH-000969,-0.21744709780000002
ACH-000973,-0.19797471769299999
ACH-000974,-0.264670005108
ACH-000975,-0.300607507708
ACH-000976,-0.223694329309
ACH-000978,-0.44249247941299996
ACH-000980,-0.24004781793299998
ACH-000984,-0.20142860154300002
ACH-000986,-0.23901616099599998
ACH-000988,-0.2361666831
ACH-000993,-0.23324321350699997
ACH-000994,-0.257320086219
ACH-000996,-0.155761189123
ACH-001001,-0.258731874771
ACH-001020,-0.32656743531599997
ACH-001028,-0.299849524026
ACH-001031,-0.0447974754577
ACH-001038,-0.204061503297
ACH-001048,-0.43082424850699996
ACH-001050,-0.465484629661
ACH-001053,-0.281689358006
ACH-001054,-0.176323319118
ACH-001061,-0.192982099474
ACH-001067,-0.335154401288
ACH-001075,-0.35672227290799996
ACH-001096,-0.00649160635699
ACH-001128,-0.23960264979
ACH-001134,-0.316621508315
ACH-001151,-0.318048011103
ACH-001163,-0.122927753994
ACH-001164,-0.46048871641
ACH-001173,-0.434193307469
ACH-001183,-0.321453599359
ACH-001184,-0.17174492600400001
ACH-001190,-0.27902848449900003
ACH-001192,-0.341566234225
ACH-001193,-0.190426251602
ACH-001196,-0.45239374968699997
ACH-001197,-0.534287373978
ACH-001205,-0.212471511099
ACH-001211,0.009927422239159999
ACH-001212,0.25762418298399997
ACH-001228,-0.189107364347
ACH-001232,-0.304549979423
ACH-001239,-0.437758376371
ACH-001274,-0.0306506754911
ACH-001275,-0.47766797933999994
ACH-001277,-0.168650720863
ACH-001278,-0.314932493854
ACH-001280,0.08446663906539999
ACH-001283,-0.23957973204799998
ACH-001289,-0.187637581031
ACH-001295,-0.107292124217
ACH-001300,-0.24341617783000002
ACH-001301,-0.29485981375
ACH-001302,0.080351271667
ACH-001303,0.0327578401329
ACH-001306,-0.623000086593
ACH-001318,-0.0809815956475
ACH-001322,-0.21921210799199997
ACH-001328,-0.127991002173
ACH-001332,-0.41188481614100003
ACH-001333,-0.329075916351
ACH-001336,-0.389811399023
ACH-001340,-0.237997865016
ACH-001346,-0.302417586189
ACH-001353,-0.04898926599259999
ACH-001354,-0.163851723588
ACH-001367,-0.34921394822400004
ACH-001368,-0.238371977429
ACH-001374,-0.539733034944
ACH-001375,-0.197155426765
ACH-001377,-0.280909951585
ACH-001380,-0.34428566309299996
ACH-001391,-0.6610650576079999
ACH-001407,-0.44026078073700003
ACH-001408,-0.205216190731
ACH-001413,-0.373065030626
ACH-001430,-0.596445369987
ACH-001431,-0.28079396634
ACH-001450,-0.254649450964
ACH-001496,-0.217348335182
ACH-001500,-0.253758643426
ACH-001521,-0.54225998805
ACH-001523,-0.28483939614
ACH-001532,0.040756200957
ACH-001536,-0.164049541286
ACH-001550,-0.323283304154
ACH-001552,-0.273948316769
ACH-001554,-0.32632215659499997
ACH-001645,-0.401493978943
ACH-001654,-0.432320635191
ACH-001715,-0.298048032613
ACH-001735,-0.37516889132799996
ACH-001736,-0.620105670283
ACH-001737,-0.416899242694
ACH-001740,-0.24907443073000002
ACH-001745,-0.143580712866
ACH-001750,-0.192567197751
ACH-001765,-0.22597010042
ACH-001956,-0.223546496295
ACH-001957,-0.24537268376
