,TMED5 (50999)
ACH-000004,-0.25684123992400004
ACH-000007,-0.079788028663
ACH-000009,-0.258277207892
ACH-000011,-0.46873975249899996
ACH-000012,-0.304507839982
ACH-000013,-0.37097983597499995
ACH-000014,-0.219824350899
ACH-000015,-0.139427849111
ACH-000017,-0.293756256015
ACH-000018,-0.5015490227380001
ACH-000019,-0.297100092306
ACH-000021,-0.314724342366
ACH-000022,-0.34946882357500003
ACH-000025,-0.45285178736000004
ACH-000028,-0.26329243534499996
ACH-000030,-0.308423584635
ACH-000035,-0.360318962842
ACH-000036,-0.509932396102
ACH-000037,-0.275732732897
ACH-000039,-0.294143518383
ACH-000040,-0.309017828072
ACH-000041,-0.368993733964
ACH-000042,-0.214284042256
ACH-000045,-0.291951630877
ACH-000047,-0.261907953535
ACH-000052,-0.43121847617299996
ACH-000053,-0.202867824934
ACH-000054,-0.262450438966
ACH-000055,-0.305190081812
ACH-000060,-0.329816516088
ACH-000067,-0.39340980138899995
ACH-000070,-0.301040054732
ACH-000075,-0.140040964976
ACH-000078,-0.287816911056
ACH-000082,-0.36908728658600004
ACH-000085,-0.7030568993699999
ACH-000086,-0.36135436522200004
ACH-000087,-0.229010421197
ACH-000092,-0.462070814251
ACH-000095,-0.287622024355
ACH-000097,-0.30708255294500003
ACH-000098,-0.24665742052200001
ACH-000099,-0.319257032662
ACH-000108,0.070428621873
ACH-000113,-0.254440875196
ACH-000115,-0.316357357008
ACH-000116,-0.370146951369
ACH-000118,-0.260609786658
ACH-000120,-0.271383508604
ACH-000123,-0.263108950024
ACH-000127,-0.26563194501299997
ACH-000128,-0.28342415978
ACH-000132,-0.273269045467
ACH-000133,-0.50978554554
ACH-000137,-0.279102340759
ACH-000138,-0.214886408561
ACH-000142,-0.32134108268899997
ACH-000143,-0.221066285513
ACH-000146,-0.37097703325099995
ACH-000148,-0.344450764808
ACH-000150,-0.15924608402899998
ACH-000152,-0.473808252975
ACH-000153,-0.210193663299
ACH-000159,-0.330468550429
ACH-000160,-0.295402400903
ACH-000163,-0.142245839727
ACH-000167,-0.385512751614
ACH-000168,-0.45839336255
ACH-000169,-0.368999306381
ACH-000178,-0.23257714771899998
ACH-000182,-0.245943152843
ACH-000183,-0.36918538364200004
ACH-000188,-0.527097822061
ACH-000189,-0.164979650847
ACH-000190,-0.268261308421
ACH-000198,-0.266768480484
ACH-000204,-0.41260505015
ACH-000206,-0.429552636388
ACH-000207,-0.562836860356
