,PDCD6 (10016)
ACH-000004,-0.607754555977
ACH-000007,-0.793612181628
ACH-000009,-0.832475061538
ACH-000011,-0.7695507839419999
ACH-000012,-0.453430032437
ACH-000013,-0.32626305581099996
ACH-000014,-0.5149185605009999
ACH-000015,-0.466835694202
ACH-000017,-0.805902647236
ACH-000018,-0.501297448853
ACH-000019,-0.277329523326
ACH-000021,-0.6509300668219999
ACH-000022,-0.723687591558
ACH-000025,-0.766740212634
ACH-000028,-0.6948103133239999
ACH-000030,-0.7677175292239999
ACH-000035,-0.325246979166
ACH-000036,-0.7533234692380001
ACH-000037,-0.6951596472499999
ACH-000039,-0.737070372486
ACH-000040,-0.739939711356
ACH-000041,-0.492372449526
ACH-000042,-0.952123167834
ACH-000045,-0.49184223363300006
ACH-000047,-0.6757789233779999
ACH-000052,-0.364184335899
ACH-000053,-0.7927386924150001
ACH-000054,-0.5644010845699999
ACH-000055,-0.5875786180870001
ACH-000060,-0.549323947301
ACH-000067,-0.620281058055
ACH-000070,-0.7067098109409999
ACH-000075,-0.656488671543
ACH-000078,-0.732918291128
ACH-000082,-0.556719842142
ACH-000085,-0.545415342969
ACH-000086,-0.450644779064
ACH-000087,-0.641251344712
ACH-000092,-0.500977085689
ACH-000095,-1.0283458883299998
ACH-000097,-0.7179755399529999
ACH-000098,-0.41963748863899997
ACH-000099,-0.760005048136
ACH-000108,-0.8946247796789999
ACH-000113,-0.8899462260700001
ACH-000115,-0.455567648983
ACH-000116,-0.5512983558519999
ACH-000118,-0.40822253629
ACH-000120,-0.564334277816
ACH-000123,-0.5563565195929999
ACH-000127,-0.864747654114
ACH-000128,-0.5631472687100001
ACH-000132,-0.826328761719
ACH-000133,-0.7024889633670001
ACH-000137,-0.421036647355
ACH-000138,-0.710314642557
ACH-000142,-0.713064208286
ACH-000143,-0.563224562462
ACH-000146,-0.8244792467059999
ACH-000148,-0.647621639606
ACH-000150,-0.565914079271
ACH-000152,-0.6414819873100001
ACH-000153,-0.745089454269
ACH-000159,-0.480413454435
ACH-000160,-0.8353436764650001
ACH-000163,-0.624467868883
ACH-000167,-0.565132204491
ACH-000168,-0.832000848465
ACH-000169,-0.538939621189
ACH-000178,-0.618600477741
ACH-000182,-0.6859113165530001
ACH-000183,-0.794235238564
ACH-000188,-0.581754959175
ACH-000189,-0.7590454592970001
ACH-000190,-0.427008720376
ACH-000198,-0.7389679652310001
ACH-000204,-0.726238201801
ACH-000206,-0.69802491749
ACH-000207,-1.079774416
ACH-000211,-0.56471091408
ACH-000215,-0.599696794922
ACH-000221,-0.217413707205
ACH-000222,-0.9706253938680001
ACH-000223,-0.808312900547
ACH-000226,-0.515539803905
ACH-000227,-0.48049116760899996
ACH-000228,-0.6266723695040001
ACH-000231,-0.49403107133699997
ACH-000232,-0.941123271503
ACH-000233,-0.627472678961
ACH-000234,-0.9428244871700001
ACH-000235,-0.7198648733249999
ACH-000237,-0.737506094046
ACH-000238,-1.0450272639799998
ACH-000243,-0.5605087638740001
ACH-000244,-0.669642313929
ACH-000246,-0.6768059309639999
ACH-000248,-0.578805315898
ACH-000250,-0.710541841703
ACH-000251,-1.0061378694
ACH-000253,-1.0359027902700002
ACH-000255,-0.412814018507
ACH-000256,-0.76282278705
ACH-000257,-0.875633479191
ACH-000258,-0.534650471961
ACH-000259,-0.762746985292
ACH-000260,-0.631107914581
ACH-000261,-0.759365757826
ACH-000262,-0.7851225551090001
ACH-000263,-0.45811239744099996
ACH-000264,-0.580734601941
ACH-000265,-0.318354301597
ACH-000266,-0.8473940334000001
ACH-000272,-0.675617905537
ACH-000273,-0.7579160285100001
ACH-000274,-0.768483185531
ACH-000277,-0.785628557299
ACH-000278,-0.599114822987
ACH-000279,-0.7150919412090001
ACH-000280,-0.711362139018
ACH-000281,-0.63867038016
ACH-000288,-0.867935413273
ACH-000291,-0.41344099740699997
ACH-000293,-0.656878907493
ACH-000294,-0.9967647846719999
ACH-000295,-0.919730607028
ACH-000296,-0.723965060362
ACH-000302,-0.35702326989100003
ACH-000304,-0.797075311032
ACH-000307,-0.6398822400199999
ACH-000308,-1.36681555322
ACH-000310,-0.8285673653829999
ACH-000311,-0.723547025466
ACH-000312,-0.71798767075
ACH-000315,-0.471409290828
ACH-000316,-0.782492200059
ACH-000317,-0.544468624229
ACH-000318,-0.5145054044899999
ACH-000319,-0.739742670199
ACH-000320,-1.0070732885200002
ACH-000322,-0.6921180716769999
ACH-000323,-0.698202371597
ACH-000324,-0.827096290955
ACH-000329,-0.9091342772
ACH-000330,-0.435032472279
ACH-000331,-0.505841950456
ACH-000332,-0.901730397901
ACH-000334,-1.05132651531
ACH-000335,-0.544155568291
ACH-000336,-0.8950582065549999
ACH-000337,-0.667319702027
ACH-000339,-0.5443271380179999
ACH-000341,-0.33707470703299997
ACH-000348,-0.6796435845759999
