,TAF2 (6873)
ACH-000004,-0.664241227609
ACH-000007,-0.770192191057
ACH-000009,-0.822253819987
ACH-000011,-0.9404479174349999
ACH-000012,-1.12211314955
ACH-000013,-0.870385032174
ACH-000014,-0.849303321835
ACH-000015,-0.6584791894340001
ACH-000017,-0.47512007128
ACH-000018,-0.7537857601829999
ACH-000019,-0.648080755274
ACH-000021,-0.706542717026
ACH-000022,-0.509710517484
ACH-000025,-0.755406525192
ACH-000028,-0.987964543057
ACH-000030,-0.6540601770100001
ACH-000035,-0.7014748678630001
ACH-000036,-0.8913896588510001
ACH-000037,-0.8330222421510001
ACH-000039,-0.81892671626
ACH-000040,-0.847130144299
ACH-000041,-0.576319267463
ACH-000042,-0.49275833957099996
ACH-000045,-0.742900536437
ACH-000047,-0.666584340922
ACH-000052,-0.9957246914040001
ACH-000053,-0.896490829768
ACH-000054,-0.8157049455600001
ACH-000055,-1.1180010842
ACH-000060,-0.8518791077060001
ACH-000067,-1.0112548515200002
ACH-000070,-0.8334735967010001
ACH-000075,-0.8382796097349999
ACH-000078,-0.564684125779
ACH-000082,-0.651200982251
ACH-000085,-0.9005538915200001
ACH-000086,-0.8384355603910001
ACH-000087,-0.56302706347
ACH-000092,-1.04250196378
ACH-000095,-0.942246666777
ACH-000097,-0.857845687285
ACH-000098,-0.7811548100489999
ACH-000099,-0.888832337577
ACH-000108,-0.701106682694
ACH-000113,-0.8076947959559999
ACH-000115,-0.250651865596
ACH-000116,-0.9098097447
ACH-000118,-0.572734220506
ACH-000120,-0.806237784511
ACH-000123,-0.6848926472429999
ACH-000127,-0.649117623996
ACH-000128,-0.9837141795730001
ACH-000132,-0.660020602191
ACH-000133,-0.6858241516
ACH-000137,-0.677484531272
ACH-000138,-0.841275610938
ACH-000142,-0.7563222381470001
ACH-000143,-0.8083488941079999
ACH-000146,-0.44751008709299994
ACH-000148,-0.628919260341
ACH-000150,-1.02159750151
ACH-000152,-0.8190765962540001
ACH-000153,-0.832699958283
ACH-000159,-1.12019336739
ACH-000160,-0.32683558988899997
ACH-000163,-0.928425585328
ACH-000167,-0.398846151442
ACH-000168,-0.567690816137
ACH-000169,-0.590870520277
ACH-000178,-0.7178004984630001
ACH-000182,-0.975821132107
ACH-000183,-0.7418666744210001
ACH-000188,-0.7359162642020001
ACH-000189,-1.0864978112600001
ACH-000190,-0.410820332874
ACH-000198,-0.755974384972
ACH-000204,-0.613317127546
ACH-000206,-0.779789508356
ACH-000207,-0.419199859243
ACH-000211,-0.8306019370990001
ACH-000215,-0.982842874316
ACH-000221,-0.82561534011
ACH-000222,-0.8826814994769999
ACH-000223,-0.66575829201
ACH-000226,-0.8600063764700001
ACH-000227,-0.7455456441480001
ACH-000228,-0.635670725934
ACH-000231,-1.00810724165
ACH-000232,-0.8552267796259999
ACH-000233,-0.8795748822
ACH-000234,-0.9263775116959999
ACH-000235,-0.920985497997
ACH-000237,-0.805153140649
ACH-000238,-0.809596120129
ACH-000243,-0.8935446000630001
ACH-000244,-0.683304122639
ACH-000246,-1.00260155587
ACH-000248,-0.696752765376
ACH-000250,-0.886811308172
ACH-000251,-0.928078244666
ACH-000253,-0.728336853223
ACH-000255,-0.6846995042899999
ACH-000256,-1.03417236185
ACH-000257,-0.774033473973
ACH-000258,-0.849327567964
ACH-000259,-0.7007244307289999
ACH-000260,-0.846714286813
ACH-000261,-0.8423589028919999
ACH-000262,-0.777310624629
ACH-000263,-0.870205697311
ACH-000264,-0.426590989781
ACH-000265,-0.49780314187299995
ACH-000266,-0.734491578881
ACH-000272,-0.852585009868
ACH-000273,-0.7400160875030001
ACH-000274,-1.06992002303
ACH-000277,-0.4972056717600001
ACH-000278,-0.645999882666
ACH-000279,-0.522300041683
ACH-000280,-0.8587367562809999
ACH-000281,-1.0009508935299998
ACH-000288,-0.528518921588
ACH-000291,-1.09756813785
ACH-000293,-1.1693862209
ACH-000294,-1.01067792836
ACH-000295,-0.8292946820270001
ACH-000296,-0.7488933125749999
ACH-000302,-0.662510828803
ACH-000304,-1.0243304364599999
ACH-000307,-0.831939878273
ACH-000308,-0.81951422654
ACH-000310,-0.610353109681
ACH-000311,-0.907593085785
ACH-000312,-0.921440704622
ACH-000315,-0.41761285085100003
ACH-000316,-0.904161650791
ACH-000317,-0.944502912009
ACH-000318,-0.656053136903
ACH-000319,-0.650794982973
ACH-000320,-0.7102358297470001
ACH-000322,-0.896320295774
ACH-000323,-0.8632353716410001
ACH-000324,-0.72888613711
ACH-000329,-0.544713789502
ACH-000330,-0.5699693275959999
ACH-000331,-0.9220217012019999
ACH-000332,-0.8225421794399999
ACH-000334,-0.586682211633
ACH-000335,-0.784337499127
ACH-000336,-1.0339533919700001
ACH-000337,-0.766218088925
ACH-000339,-0.926661588953
ACH-000341,-0.713359877924
ACH-000348,-0.670037732188
ACH-000350,-0.7694952808869999
ACH-000352,-0.744506131799
ACH-000356,-0.8342668264899998
ACH-000361,-1.1401585533299998
