,KCTD10 (83892)
ACH-000004,-0.360497137658
ACH-000007,-0.886337938308
ACH-000009,-0.676714890413
ACH-000011,-0.396449039165
ACH-000012,-0.706120297115
ACH-000013,-0.217489754617
ACH-000014,-0.688695445027
ACH-000015,-0.313448409364
ACH-000017,-1.2654746070799998
ACH-000018,-0.07936148168610001
ACH-000019,-0.375275137531
ACH-000021,-0.101953579493
ACH-000022,-0.980614467147
ACH-000025,-0.740844089993
ACH-000028,-0.5270173551089999
ACH-000030,-0.353250232629
ACH-000035,-0.533569373434
ACH-000036,-0.8837753783969999
ACH-000037,-0.833339817607
ACH-000039,-0.42188398783799996
ACH-000040,-0.06266812400709999
ACH-000041,-0.33604962551399997
ACH-000042,-0.290001814377
ACH-000045,-0.362667780141
ACH-000047,-0.8162897824940001
ACH-000052,-0.05778458458869999
ACH-000053,-0.157207717142
ACH-000054,-0.926643760028
ACH-000055,-0.695329911118
ACH-000060,-0.296204414355
ACH-000067,-0.326129203963
ACH-000070,-0.412316675192
ACH-000075,-1.00096761429
ACH-000078,-0.303447924187
ACH-000082,-0.375451359449
ACH-000085,-0.45779259949699996
ACH-000086,-0.779610049932
ACH-000087,-0.45689762367799996
ACH-000092,-0.500563185486
ACH-000095,-0.196582034306
ACH-000097,-0.523213872086
ACH-000098,0.161631083608
ACH-000099,-0.218903454765
ACH-000108,-0.390610438154
ACH-000113,-0.199873489627
ACH-000115,-0.44638526124600003
ACH-000116,-0.40285617514100003
ACH-000118,-0.637070619807
ACH-000120,-0.40892154286
ACH-000123,-0.304125140848
ACH-000127,-0.256634479656
ACH-000128,-0.0792217996797
ACH-000132,-0.552739546545
ACH-000133,-0.678670124559
ACH-000137,-0.35269300788099994
ACH-000138,-0.302624764804
ACH-000142,-0.275155078396
ACH-000143,-0.299305609741
ACH-000146,-0.49391247192800003
ACH-000148,-0.7283759874500001
ACH-000150,-0.964793966958
ACH-000152,-0.49426652801200005
ACH-000153,-0.220226488715
ACH-000159,-1.29565597152
ACH-000160,-0.09951538884330001
ACH-000163,-1.07358247484
ACH-000167,-0.643245802813
ACH-000168,-0.494188528741
ACH-000169,-0.802267370729
ACH-000178,-0.450416188913
ACH-000182,-0.340047464336
ACH-000183,-0.720836643777
ACH-000188,-0.376412132671
ACH-000189,-0.7318185212389999
ACH-000190,-0.681119874943
ACH-000198,-0.610978340611
ACH-000204,-0.5219498947160001
ACH-000206,-0.439637262005
ACH-000207,-0.28390882517099997
ACH-000211,-0.444470530639
ACH-000215,-0.376479569071
ACH-000221,-0.18073952369399998
ACH-000222,-0.425425135058
ACH-000223,-0.754390468816
ACH-000226,-0.33907646118699997
ACH-000227,-0.5025722389739999
ACH-000228,-0.133901570691
ACH-000231,-0.7419285336429999
ACH-000232,-0.445500743537
ACH-000233,-0.271321152163
ACH-000234,-0.424238558205
ACH-000235,-0.570916690278
