,PPIF (10105)
ACH-000004,-0.190445289748
ACH-000007,-0.0573386236392
ACH-000009,-0.0166638307329
ACH-000011,-0.0656303837628
ACH-000012,0.020240223058599998
ACH-000013,0.0009780732327060002
ACH-000014,-0.07649573605510002
ACH-000015,-0.20173918505199998
ACH-000017,0.06274253608130001
ACH-000018,0.0260445797157
ACH-000019,0.036178317122300005
ACH-000021,-0.033387421784200004
ACH-000022,0.12015767403699999
ACH-000025,-0.059608135652599994
ACH-000028,-0.0892295914155
ACH-000030,-0.0942352421961
ACH-000035,0.0524742440826
ACH-000036,-0.0829177720465
ACH-000037,0.025780863228599998
ACH-000039,0.118948192947
ACH-000040,-0.0351803516811
ACH-000041,-0.27173793727699996
ACH-000042,-0.0545984123362
ACH-000045,0.0218315741013
ACH-000047,0.0669017726267
ACH-000052,-0.07358290413539999
ACH-000053,0.117767685403
ACH-000054,0.010477952161700001
ACH-000055,-0.0333355554151
ACH-000060,0.0829277708985
ACH-000067,-0.138917284025
ACH-000070,-0.10590495953500001
ACH-000075,0.03596899430640001
ACH-000078,0.026906369878599998
ACH-000082,-0.0301468394962
ACH-000085,0.23270455108600002
ACH-000086,-0.264860828649
ACH-000087,0.187266241266
ACH-000092,0.13525099300899998
ACH-000095,-0.0244461213178
ACH-000097,-0.0269266758348
ACH-000098,-0.06999496556589999
ACH-000099,0.030522762708
ACH-000108,-0.005275982592859999
ACH-000113,-0.269368627087
ACH-000115,0.154846061792
ACH-000116,-0.0815447261728
ACH-000118,-0.149244208859
ACH-000120,-0.08735802212009999
ACH-000123,0.0009475302846660001
ACH-000127,0.025812534213400004
ACH-000128,-0.0014415617724700001
ACH-000132,-0.0270426274975
ACH-000133,0.0627068139177
ACH-000137,0.034460941891699994
ACH-000138,-0.0293237583451
ACH-000142,0.0546407663724
ACH-000143,-0.260416803194
ACH-000146,0.0531891638353
ACH-000148,-0.09388338254730001
ACH-000150,0.131468657819
ACH-000152,-0.0029510998303499997
ACH-000153,0.313201798099
ACH-000159,-0.198528909307
ACH-000160,0.08301246991410001
ACH-000163,0.12591511427100002
ACH-000167,0.446219792717
ACH-000168,-0.156265797116
ACH-000169,-0.0886717497195
ACH-000178,-0.0496139066897
ACH-000182,-0.13526588044
ACH-000183,-0.125816792519
ACH-000188,0.0800756279153
ACH-000189,-0.268109799809
ACH-000190,0.020501398785900002
ACH-000198,0.0638212140293
ACH-000204,-0.286553741745
ACH-000206,0.04384883806
ACH-000207,-0.09851449244480001
ACH-000211,-0.0791938490702
ACH-000215,-0.000871165150888
ACH-000221,-0.00290658458053
ACH-000222,-0.0241618415257
ACH-000223,0.000354247189233
ACH-000226,0.09196332868989998
ACH-000227,-0.200605139826
ACH-000228,-0.17464899841899997
ACH-000231,-0.10002567291600001
ACH-000232,-0.09091700739639999
ACH-000233,0.09186579784700001
ACH-000234,-0.00874986191168
ACH-000235,-0.180538380423
ACH-000237,-0.08003701847900001
ACH-000238,0.141914373328
ACH-000243,-0.0071813760989
ACH-000244,0.12450678630999999
ACH-000246,0.0365290261556
ACH-000248,0.158398540103
ACH-000250,-0.0704966665852
ACH-000251,0.23403614900400002
ACH-000253,-0.0642851602455
ACH-000255,0.197887924251
ACH-000256,-0.0007510637160689999
ACH-000257,-0.165983650945
ACH-000258,0.0797703220516
ACH-000259,-0.11526588754799999
ACH-000260,-0.037772027248
ACH-000261,-0.023260592453099995
ACH-000262,0.0429036678005
ACH-000263,-0.501740206436
ACH-000264,0.0122023802649
ACH-000265,-0.161565675302
ACH-000266,0.0187696847394
ACH-000272,-0.0027652943718200003
ACH-000273,-0.023021299143799998
ACH-000274,0.0119260274905
ACH-000277,-0.0118787441956
ACH-000278,0.146915527489
ACH-000279,0.0102313705584
ACH-000280,0.0291480099774
ACH-000281,0.159967327557
ACH-000288,-0.0832488523846
ACH-000291,0.0274215459081
ACH-000293,-0.183136318125
ACH-000294,0.167252531618
ACH-000295,0.0006278139255780001
ACH-000296,-0.029516002197400002
ACH-000302,-0.000218766255124
ACH-000304,-0.17179222754
ACH-000307,0.00086014700247
ACH-000308,-0.056607798348400004
ACH-000310,0.218957666247
ACH-000311,-0.102977514044
ACH-000312,-0.129822469309
ACH-000315,0.315527135689
ACH-000316,0.033908119247
ACH-000317,-0.015199148218
ACH-000318,0.00819344800463
ACH-000319,0.0689653938038
ACH-000320,0.045242600833199996
ACH-000322,-0.178111305223
ACH-000323,-0.10193558361999999
ACH-000324,0.0292562218071
ACH-000329,-0.257909943308
ACH-000330,-0.216897803567
