,SNX1 (6642)
ACH-000004,-0.0753708545828
ACH-000007,0.0745919135305
ACH-000009,-0.0644640065876
ACH-000011,0.0346919925168
ACH-000012,-0.0774491692405
ACH-000013,-0.14403545154300001
ACH-000014,-0.131098100298
ACH-000015,-0.0024262937094499996
ACH-000017,-0.170881085737
ACH-000018,0.257710338344
ACH-000019,0.0282754325031
ACH-000021,0.0296763829617
ACH-000022,-0.420343203466
ACH-000025,-0.041427967155300005
ACH-000028,-0.00387516362609
ACH-000030,-0.049063430613900005
ACH-000035,-0.0729834168699
ACH-000036,-0.069354731587
ACH-000037,-0.288791666128
ACH-000039,-0.41203201595399996
ACH-000040,0.061260168763699996
ACH-000041,0.05151587000419999
ACH-000042,-0.0144266606843
ACH-000045,-0.194677700506
ACH-000047,0.0357632189255
ACH-000052,-0.19535711372499998
ACH-000053,-0.0256918081025
ACH-000054,-0.19084881904399997
ACH-000055,0.308711434241
ACH-000060,-0.0509825714613
ACH-000067,0.00939481552586
ACH-000070,0.215376355587
ACH-000075,-0.169532976191
ACH-000078,-0.07057401325660001
ACH-000082,-0.0595441501934
ACH-000085,0.0937529159549
ACH-000086,-0.0846960179091
ACH-000087,-0.006227200430810001
ACH-000092,-0.0820755142235
ACH-000095,-0.08325594793760001
ACH-000097,-0.0950815050787
ACH-000098,0.034077499330199996
ACH-000099,0.030196960953700003
ACH-000108,-0.145669084468
ACH-000113,-0.132740259766
ACH-000115,-0.173962760768
ACH-000116,-0.19934803538899998
ACH-000118,0.08107924143930001
ACH-000120,0.104715382259
ACH-000123,-0.0593708699008
ACH-000127,-0.09471633011050001
ACH-000128,0.090776437293
ACH-000132,-0.139164600425
ACH-000133,-0.0679692775862
ACH-000137,-0.223457365099
ACH-000138,-0.0683855284814
ACH-000142,0.00490540834006
ACH-000143,-0.120504200406
ACH-000146,0.00196803358607
ACH-000148,-0.133393415435
ACH-000150,0.08386751728660001
ACH-000152,0.127962307325
ACH-000153,0.09274352287419999
ACH-000159,-0.0681514164051
ACH-000160,-0.133369499621
ACH-000163,-0.033841372258099994
ACH-000167,-0.203949508026
ACH-000168,0.0766095143138
ACH-000169,-0.112944243291
ACH-000178,-0.109985996172
ACH-000182,-0.109902987782
ACH-000183,0.037216455126800004
ACH-000188,0.162723661438
ACH-000189,0.279440243884
ACH-000190,-0.0808730404283
ACH-000198,-0.0531699614986
ACH-000204,-0.160899410958
ACH-000206,-0.0678463227539
ACH-000207,0.09649641150049999
ACH-000211,-0.07269405758610001
ACH-000215,-0.135209267287
ACH-000221,-0.126645102532
ACH-000222,0.19940307872299998
ACH-000223,-0.0525674701674
ACH-000226,-0.14606968391
ACH-000227,-0.13922431010199998
ACH-000228,-0.0013318858376500002
ACH-000231,-0.19546681983800002
ACH-000232,-0.102862839671
ACH-000233,0.09130984231839999
ACH-000234,-0.0609124619433
ACH-000235,-0.121807147395
ACH-000237,0.0832451615162
ACH-000238,-0.07710701357189999
ACH-000243,-0.0387773485177
ACH-000244,-0.09549765107660001
ACH-000246,0.0500012013984
ACH-000248,0.0242349017084
ACH-000250,-0.151410381272
ACH-000251,0.0391065663674
ACH-000253,-0.171472858091
ACH-000255,-0.18785085881400002
ACH-000256,-0.178834247387
ACH-000257,-0.332254294376
ACH-000258,-0.109918150888
ACH-000259,-0.0435744774789
ACH-000260,-0.105196873894
ACH-000261,-0.0657950232314
ACH-000262,-0.138647101436
ACH-000263,-0.110970846131
ACH-000264,-0.025033188769099997
ACH-000265,-0.278318854697
ACH-000266,-0.0862220281636
ACH-000272,-0.029834560290700002
ACH-000273,-0.103710186362
ACH-000274,-0.133176385174
ACH-000277,-0.141627833952
ACH-000278,0.0299102014698
ACH-000279,0.0398972142371
ACH-000280,-0.0529615447831
ACH-000281,-0.09387541741159999
ACH-000288,-0.124386019904
ACH-000291,-0.128111140001
ACH-000293,-0.20854262451799999
ACH-000294,-0.04404670952050001
ACH-000295,0.319523957817
ACH-000296,0.00916081783742
ACH-000302,0.0715394314001
ACH-000304,0.208914247205
ACH-000307,-0.0569658838217
ACH-000308,-0.0589503130079
ACH-000310,-0.4268963525
ACH-000311,-0.024816670920799998
ACH-000312,-0.309947992266
ACH-000315,0.307590808974
ACH-000316,0.112620410953
ACH-000317,0.16956839639600002
ACH-000318,0.047430602571
ACH-000319,0.029857260310299998
ACH-000320,0.0136444211468
ACH-000322,-0.0159922506469
ACH-000323,-0.15980883325
ACH-000324,0.00420899103088
ACH-000329,-0.0201345866776
ACH-000330,0.0653774527438
ACH-000331,-0.12072953524800001
ACH-000332,-0.0285605782516
ACH-000334,0.323271843578
ACH-000335,-0.40392214653999997
ACH-000336,0.242532789303
ACH-000337,-0.45079642788999996
ACH-000339,-0.0831334063973
ACH-000341,-0.428036408035
ACH-000348,-0.0340715516657
ACH-000350,-0.017191460821200003
ACH-000352,-0.00796442048117
ACH-000356,-0.0428820605013
ACH-000361,-0.13658621512900002
ACH-000362,-0.011641148143799998
ACH-000363,0.080986024174
ACH-000364,-0.0423085010097
ACH-000365,-0.0381786972489
ACH-000366,-0.146679913443
ACH-000368,-0.23371133235
ACH-000374,-0.18779920204300002
ACH-000375,0.06462286421709999
ACH-000376,0.0478444186032
ACH-000381,-0.17550916253499999
ACH-000383,-0.146406224838
ACH-000387,-0.230927273651
ACH-000389,-0.024743079097700002
ACH-000390,-0.07459908639
ACH-000393,-0.11763485563899999
ACH-000395,0.19481683763
ACH-000397,0.0411483533413
ACH-000401,0.0555699667428
ACH-000402,-0.0910059966253
ACH-000403,-0.0649909593394
ACH-000404,0.18926201477000001
ACH-000406,-0.113353977762
ACH-000407,0.0399371515131
ACH-000408,0.22778392825899998
