,SP2 (6668)
ACH-000004,-0.6483983734759999
ACH-000007,-0.43278308307499996
ACH-000009,-0.505091401177
ACH-000011,-0.296431204168
ACH-000012,-0.580891253084
ACH-000013,-0.535828607139
ACH-000014,-0.443949646303
ACH-000015,-0.34258851695200004
ACH-000017,-0.751557272323
ACH-000018,-0.714351654322
ACH-000019,-0.555148706556
ACH-000021,-0.440946925834
ACH-000022,-0.723222179972
ACH-000025,-0.512695404099
ACH-000028,-0.45180545825
ACH-000030,-0.41603046353100004
ACH-000035,-0.472860184829
ACH-000036,-0.527299448086
ACH-000037,-0.323415237969
ACH-000039,-0.748787697074
ACH-000040,-0.418824487249
ACH-000041,-0.530475675437
ACH-000042,-0.489536488894
ACH-000045,-0.562385762914
ACH-000047,-0.614254866624
ACH-000052,-0.314129038529
ACH-000053,-0.7480879798669999
ACH-000054,-0.347908182319
ACH-000055,-0.38498161277599996
ACH-000060,-0.652038139334
ACH-000067,-0.6550792900069999
ACH-000070,-0.549868101147
ACH-000075,-0.433339906805
ACH-000078,-0.531245156117
ACH-000082,-0.6894769598270001
ACH-000085,-0.34949519254199995
ACH-000086,-0.333404561259
ACH-000087,-0.648782423789
ACH-000092,-0.740431420249
ACH-000095,-0.606348763781
ACH-000097,-0.541516291065
ACH-000098,-0.50798848593
ACH-000099,-0.46207838963200004
ACH-000108,-0.28644260564
ACH-000113,-0.664053298223
ACH-000115,-0.65242509405
ACH-000116,-0.500628052846
ACH-000118,-0.437140927531
ACH-000120,-0.312603043539
ACH-000123,-0.459216741499
ACH-000127,-0.48235450023599996
ACH-000128,-0.459611513156
ACH-000132,0.10147040903200001
ACH-000133,-0.477114231809
ACH-000137,-0.809765705509
ACH-000138,-0.45828003215700003
ACH-000142,-0.558412748746
ACH-000143,-0.33316238950300003
ACH-000146,-0.44710962328000003
ACH-000148,-0.38383421109899996
ACH-000150,-0.8089083576710001
ACH-000152,-0.623370216513
ACH-000153,-0.317879700498
ACH-000159,-0.487488054652
ACH-000160,-0.394228871394
ACH-000163,-0.494120387566
ACH-000167,-0.567543531806
ACH-000168,-0.484335459194
ACH-000169,-0.680373615563
ACH-000178,-0.512127742477
ACH-000182,-0.561312092928
ACH-000183,-0.555056341651
ACH-000188,-0.8083980496940001
ACH-000189,-0.660515349289
ACH-000190,-0.337981429633
ACH-000198,-0.47800053703100004
ACH-000204,-0.673689427017
ACH-000206,-0.165274661698
ACH-000207,-0.34522963117600003
ACH-000211,-0.6894660374189999
ACH-000215,-0.585264087271
ACH-000221,-0.455452298438
ACH-000222,-0.748398553311
ACH-000223,-0.16038156521
ACH-000226,-0.38213217736999994
ACH-000227,-0.16956872309700002
ACH-000228,-0.452481959652
ACH-000231,-0.18094999081799998
ACH-000232,-0.23553299581999998
ACH-000233,-0.384350817367
ACH-000234,-0.564087971967
ACH-000235,-0.7949742165270001
ACH-000237,-0.598835420771
ACH-000238,-0.513290811564
ACH-000243,-0.560987380048
ACH-000244,-0.7550410330189999
ACH-000246,-0.755148300556
ACH-000248,-0.47776790763300003
