,RBFOX3 (146713)
ACH-000004,-0.0826697191763
ACH-000007,-0.39106246916799997
ACH-000009,-0.239923485389
ACH-000011,-0.16978103761799998
ACH-000012,-0.11881603581900001
ACH-000013,-0.180374508403
ACH-000014,-0.101692154508
ACH-000015,-0.09688888771870001
ACH-000017,-0.60955937052
ACH-000018,-0.15822598873299998
ACH-000019,-0.0375861760054
ACH-000021,-0.10431196209799999
ACH-000022,-0.14235388738500002
ACH-000025,-0.21350349177
ACH-000028,-0.145591684721
ACH-000030,-0.22975085692400002
ACH-000035,0.0720463531394
ACH-000036,-0.43659630381399994
ACH-000037,-0.296771390927
ACH-000039,-0.046406271456699996
ACH-000040,-0.295905829727
ACH-000041,-0.19874225285900002
ACH-000042,-0.164057284584
ACH-000045,-0.128803583477
ACH-000047,-0.0598786587835
ACH-000052,-0.354533496747
ACH-000053,-0.07815903661939999
ACH-000054,-0.295024254827
ACH-000055,-0.466701035549
ACH-000060,-0.429948860011
ACH-000067,-0.232121368079
ACH-000070,-0.39646515106299995
ACH-000075,-0.48370318653300004
ACH-000078,-0.288159424266
ACH-000082,-0.244513122016
ACH-000085,-0.250040423565
ACH-000086,-0.193368575033
ACH-000087,-0.284295521196
ACH-000092,-0.291887530227
ACH-000095,-0.45446831044299996
ACH-000097,-0.240015196574
ACH-000098,-0.212219995337
ACH-000099,-0.31512286275699997
ACH-000108,-0.249759677627
ACH-000113,-0.231229138767
ACH-000115,-0.400575061404
ACH-000116,-0.36442327193
ACH-000118,-0.280915018684
ACH-000120,-0.597158151221
ACH-000123,-0.104607545988
ACH-000127,-0.178394442784
ACH-000128,-0.249153445942
ACH-000132,-0.2593635837
ACH-000133,-0.18589523054
ACH-000137,-0.18798345061900001
ACH-000138,0.09352538972850001
ACH-000142,-0.33160161745
ACH-000143,-0.245513163294
ACH-000146,-0.0753655044581
ACH-000148,-0.254711886784
ACH-000150,-0.35290743343599995
ACH-000152,-0.0944134251399
ACH-000153,0.11725690692500002
ACH-000159,-0.27336198563299996
ACH-000160,0.0235238753278
ACH-000163,-0.150890171768
ACH-000167,-0.204211399929
ACH-000168,-0.06631222667280001
ACH-000169,-0.211323522707
ACH-000178,-0.088484584176
ACH-000182,-0.10152600039200001
ACH-000183,-0.142880261237
ACH-000188,-0.239859452955
ACH-000189,-0.146637880303
ACH-000190,-0.325824341375
ACH-000198,-0.106677203573
ACH-000204,-0.09625109801489999
ACH-000206,-0.19794047409
ACH-000207,-0.36620693208800004
ACH-000211,-0.24812607413
ACH-000215,-0.35534930809199994
ACH-000221,-0.120374251629
ACH-000222,0.059329287753099993
ACH-000223,-0.17904792065000003
ACH-000226,-0.26699291534
ACH-000227,-0.34696669865199997
ACH-000228,-0.008811015156360002
ACH-000231,-0.207361281699
ACH-000232,-0.21780567911999996
ACH-000233,-0.29051680410999997
ACH-000234,-0.17051548067800001
ACH-000235,-0.15659270004599998
ACH-000237,-0.268893708844
ACH-000238,-0.33359606936299996
ACH-000243,-0.215983717425
ACH-000244,-0.502250733903
ACH-000246,-0.3491421547
ACH-000248,-0.347082412035
ACH-000250,-0.24704520645300002
ACH-000251,-0.18702804870200002
ACH-000253,-0.45123111535800003
ACH-000255,-0.377797275423
ACH-000256,-0.117783591387
ACH-000257,-0.106156613486
ACH-000258,-0.361049119016
ACH-000259,-0.30899114348900003
ACH-000260,-0.223968723838
ACH-000261,-0.396540636647
ACH-000262,-0.303599902005
ACH-000263,-0.07448052632669999
ACH-000264,-0.292537301318
ACH-000265,-0.00749155740234
ACH-000266,-0.201553018432
ACH-000272,-0.318212142345
ACH-000273,-0.114836707042
ACH-000274,-0.305371904486
ACH-000277,-0.334965340125
ACH-000278,-0.355717757483
ACH-000279,-0.257543274734
ACH-000280,-0.039645049330300004
ACH-000281,-0.205442142207
ACH-000288,-0.223507286109
ACH-000291,-0.10409465188200001
ACH-000293,-0.266025759477
ACH-000294,-0.19747534598000002
ACH-000295,-0.475297567259
ACH-000296,-0.0848986215192
ACH-000302,-0.213123992924
ACH-000304,-0.5284655272
ACH-000307,-0.24314385713000003
ACH-000308,-0.15833560907299998
ACH-000310,-0.391512240788
ACH-000311,-0.188874975709
ACH-000312,-0.22555348815600001
ACH-000315,0.0422450087261
ACH-000316,-0.26955297561
ACH-000317,-0.188614819282
ACH-000318,-0.010023122497700002
ACH-000319,-0.322872648062
ACH-000320,0.00626512633545
ACH-000322,-0.288162645449
ACH-000323,-0.302565563721
ACH-000324,-0.36699687904899997
ACH-000329,-0.230431255079
ACH-000330,-0.42782426448
ACH-000331,-0.319456991884
ACH-000332,-0.19229785800000002
ACH-000334,-0.14781058511
ACH-000335,-0.258062368388
ACH-000336,-0.189498743765
ACH-000337,-0.288580261635
ACH-000339,-0.283776097568
ACH-000341,-0.220018170697
ACH-000348,-0.274219709779
ACH-000350,-0.194865305453
ACH-000352,-0.12951260252
ACH-000356,-0.47577706593099994
ACH-000361,-0.07302818738639999
ACH-000362,-0.163368614395
ACH-000363,-0.22130458063499997
ACH-000364,-0.0694842475013
ACH-000365,-0.03740052608
ACH-000366,-0.21911209527699999
ACH-000368,-0.289660663928
ACH-000374,-0.201512521429
ACH-000375,-0.355920199368
ACH-000376,-0.243471165396
ACH-000381,-0.22692281438
ACH-000383,-0.103421934834
ACH-000387,-0.17548367739999998
ACH-000389,-0.26958008085900004
ACH-000390,-0.154254375263
ACH-000393,-0.138286717526
ACH-000395,-0.0688591651036
ACH-000397,-0.226225897173
ACH-000401,-0.397981257215
ACH-000402,-0.5265113540699999
ACH-000403,-0.40415707994499994
ACH-000404,-0.145051098155
ACH-000406,-0.046003711780400004
ACH-000407,-0.430501976822
ACH-000408,-0.151558261853
ACH-000410,-0.166297170656
ACH-000411,-0.322163797312
ACH-000414,-0.08062173227319999
ACH-000415,-0.142518783209
ACH-000416,-0.22773339869000003
ACH-000420,-0.383199650744
ACH-000421,-0.24470398998000004
ACH-000424,-0.17918198211300002
ACH-000425,-0.247053067137
ACH-000426,-0.206456604934
ACH-000427,-0.251059411348
ACH-000433,-0.238667238615
ACH-000436,0.036040235397
ACH-000444,-0.360528572937
ACH-000445,-0.117557573775
ACH-000448,-0.0482316347339
ACH-000450,-0.0748101450837
ACH-000452,-0.205744232306
ACH-000454,-0.0772114326837
ACH-000458,-0.119580641631
ACH-000459,-0.167429760874
ACH-000460,-0.12401762686
ACH-000461,-0.141238493361
ACH-000463,-0.220415921926
ACH-000464,-0.33304123807700003
ACH-000466,-0.271971315117
ACH-000467,-0.07508245450560001
ACH-000468,-0.264725924372
ACH-000469,-0.332871543803
ACH-000470,-0.11062805125
ACH-000471,-0.122387414889
ACH-000472,-0.206208766672
ACH-000473,-0.08925240525389999
ACH-000475,-0.208284265416
ACH-000476,-0.315605157475
ACH-000477,-0.27713947336
ACH-000480,-0.33970136026299996
ACH-000481,-0.271636837479
ACH-000483,-0.024499344725599996
ACH-000484,-0.500091670023
ACH-000485,-0.36899700433300003
ACH-000486,-0.150521450121
ACH-000487,-0.18945260451200002
ACH-000488,-0.249863737339
ACH-000490,-0.20972893189199998
ACH-000491,-0.0607420094062
ACH-000495,-0.25522650944
ACH-000496,-0.0129620870779
ACH-000499,-0.07529242713710001
ACH-000500,-0.159248360141
ACH-000502,-0.19800297046300003
ACH-000503,-0.10096141866800001
ACH-000505,-0.139537757344
ACH-000507,-0.10179569754000001
ACH-000510,-0.17780857199900002
ACH-000511,-0.169669214755
ACH-000512,0.0782828357376
ACH-000516,-0.145623027233
ACH-000517,-0.41523285952100003
ACH-000518,-0.154076316648
ACH-000520,-0.29580111508400003
ACH-000521,-0.742517053263
ACH-000522,-0.166961144294
ACH-000524,-0.502015494565
ACH-000527,-0.281873183741
ACH-000528,-0.259025097213
ACH-000537,-0.264168624332
ACH-000541,0.0109598175085
ACH-000542,-0.308878740773
ACH-000544,-0.29729417094599997
ACH-000545,-0.243860480262
ACH-000547,-0.25108212198
ACH-000548,-0.16656313515499999
ACH-000549,-0.18047771669100002
ACH-000550,-0.308394234608
ACH-000552,-0.154175590544
ACH-000556,-0.129548309317
ACH-000557,0.068218343877
ACH-000570,-0.0900943779443
ACH-000571,-0.20858799987100002
ACH-000573,-0.279164941844
ACH-000576,-0.322373043447
ACH-000580,-0.5855212167189999
ACH-000584,-0.212420883505
ACH-000585,-0.347139381469
ACH-000588,-0.28856864005399996
ACH-000589,-0.184962112356
ACH-000591,-0.501137260871
ACH-000593,-0.25802135834600004
ACH-000600,-0.300337484091
ACH-000601,-0.217264293946
ACH-000604,-0.172130553098
ACH-000605,-0.290136978858
ACH-000606,-0.10931181180400001
ACH-000608,-0.390714403054
ACH-000614,-0.0034330014898400004
ACH-000616,-0.339994943627
ACH-000618,-0.0428563516263
ACH-000619,-0.37143601739200005
ACH-000620,-0.122271005899
ACH-000621,-0.49300173325400004
ACH-000622,-0.162573366765
ACH-000623,-0.504219640423
ACH-000624,-0.370056548338
ACH-000627,-0.343851471374
ACH-000630,-0.252601944361
ACH-000632,-0.22185252309
ACH-000633,-0.29434864090199997
ACH-000637,-0.41195819510399995
ACH-000638,-0.0932861680191
ACH-000646,-0.355615790501
ACH-000647,-0.329083128628
ACH-000648,-0.294062580475
ACH-000649,-0.131705447782
ACH-000651,-0.202458100871
ACH-000652,-0.45835454003200005
ACH-000653,-0.210215470864
ACH-000657,-0.224896455987
ACH-000658,-0.16554152804199998
ACH-000661,-0.225890342902
ACH-000662,-0.839447869396
ACH-000663,-0.22124108887
ACH-000665,-0.295101785676
ACH-000671,-0.139387826187
ACH-000673,-0.275753190454
ACH-000676,-0.326652237046
ACH-000677,-0.0292365215105
ACH-000681,-0.282178982979
ACH-000682,-0.226147962313
ACH-000683,-0.16774241267
ACH-000684,-0.33966124336599995
ACH-000688,-0.24662126702799997
ACH-000693,-0.159682972644
ACH-000694,-0.0163615236761
ACH-000695,-0.182121309916
ACH-000696,-0.282800675805
ACH-000697,0.06404963239389999
ACH-000699,-0.416904262895
ACH-000701,-0.5318433222010001
ACH-000706,-0.141118982356
ACH-000711,-0.236789339285
ACH-000713,0.173766296893
ACH-000714,-0.5728246582159999
ACH-000718,-0.34009117282799994
ACH-000720,-0.212754330149
ACH-000721,-0.10337565188799999
ACH-000724,-0.165000752395
ACH-000725,-0.158741768083
ACH-000732,-0.057751428486000005
ACH-000734,0.0494464425405
ACH-000735,-0.161872149226
ACH-000736,-0.380667435507
ACH-000738,-0.298474686018
ACH-000746,0.029909227880000003
ACH-000747,-0.121167682874
