,ADRA2B (151)
ACH-000259,-0.108512051563
ACH-000260,-0.055868306070600005
ACH-000261,-0.05398882353630001
ACH-000262,-0.07725302678460001
ACH-000263,-0.305022323795
ACH-000264,-0.129022804439
ACH-000265,0.00743068418541
ACH-000266,-0.149091916143
ACH-000272,-0.0027864689627
ACH-000273,-0.27650584728
ACH-000274,-0.151919287328
ACH-000277,0.0477338422997
ACH-000278,-0.0521494950532
ACH-000279,-0.186939365147
ACH-000280,0.0706154373487
ACH-000281,0.0769911058595
ACH-000288,-0.255064667088
ACH-000291,-0.17014053507
ACH-000293,-0.207629965385
ACH-000294,-0.050494402436100004
ACH-000295,-0.0464627433406
ACH-000296,-0.22602488198800003
ACH-000302,-0.236494509573
ACH-000304,-0.109064682459
ACH-000307,-0.0858164833035
ACH-000308,-0.12380101566
ACH-000310,0.054310619855899994
ACH-000311,-0.0517537694717
ACH-000312,-0.08655036995410001
ACH-000315,-0.13671106567
ACH-000316,-0.365160551693
ACH-000317,-0.017931030969799998
ACH-000318,-0.277846435148
ACH-000319,0.050811798299000004
ACH-000320,-0.0407785134741
ACH-000322,-0.22475811109700003
ACH-000323,-0.168745025812
ACH-000324,-0.045062296471600004
ACH-000329,-0.307247314808
ACH-000330,0.0291773791213
ACH-000331,-0.34924580588799997
ACH-000332,-0.0463481990841
ACH-000334,-0.503147919784
ACH-000335,-0.301716672973
ACH-000336,-0.06082408624559999
ACH-000337,-0.04942917297569999
ACH-000339,-0.141475356353
ACH-000341,-0.387857199163
ACH-000348,-0.253178327079
ACH-000350,-0.126939936402
ACH-000352,-0.011268435181200001
ACH-000356,-0.298607481337
ACH-000361,-0.0360827915078
ACH-000362,-0.0631130700796
ACH-000363,-0.08263818429980001
ACH-000364,-0.11433707981699999
ACH-000365,-0.218548153115
ACH-000366,-0.212729173272
ACH-000368,-0.0500683022792
ACH-000374,-0.248699088307
ACH-000375,-0.09139850162249999
ACH-000376,-0.08799110210339998
ACH-000381,-0.178648407846
ACH-000383,-0.0555005311673
ACH-000387,-0.0733903323045
ACH-000389,-0.18689091145199999
ACH-000390,-0.049022533846699995
ACH-000393,-0.113342717925
ACH-000395,-0.309720148093
ACH-000397,-0.129621873102
ACH-000401,0.0398846004489
ACH-000402,-0.16935378880899998
ACH-000403,-0.265166166256
ACH-000404,-0.480712171651
ACH-000406,-0.0921145130078
ACH-000407,-0.26765537418
ACH-000408,0.00837055615014
ACH-000410,-0.181352489516
ACH-000411,-0.198179585284
ACH-000414,-0.047694500808899996
ACH-000415,-0.32800521116799997
ACH-000416,-0.134917622083
ACH-000420,-0.290262998236
ACH-000421,-0.0016775763360199999
ACH-000424,-0.403017125007
ACH-000425,-0.17849692904
ACH-000426,-0.283950360859
ACH-000427,-0.0626119644972
ACH-000433,-0.127706791154
ACH-000436,-0.31787804126999997
ACH-000444,-0.117432851109
ACH-000445,-0.183243812554
ACH-000448,0.143703073285
ACH-000450,0.320797090584
ACH-000452,-0.028273936146400003
ACH-000454,-0.318901635703
ACH-000458,-0.17985481265500003
ACH-000459,-0.298210988442
ACH-000460,-0.17142321568799998
ACH-000461,-0.36631396541699995
ACH-000463,-0.17873338332699998
ACH-000464,-0.140133827143
ACH-000466,-0.128816152388
ACH-000467,-0.0844268922147
ACH-000468,-0.137246623989
ACH-000469,-0.239819994089
ACH-000470,-0.302115151272
ACH-000471,-0.06095129777819999
ACH-000472,-0.177060873379
ACH-000473,-0.170324923922
ACH-000475,-0.13945113194599998
ACH-000476,-0.340141183688
ACH-000477,-0.164573560094
ACH-000480,-0.318597344478
ACH-000481,-0.262419882272
ACH-000483,-0.129837900426
ACH-000484,-0.174798949902
ACH-000485,-0.155606886536
ACH-000486,-0.117586895207
ACH-000487,0.00209057025116
ACH-000488,-0.069660549862
ACH-000490,-0.0958085683349
ACH-000491,-0.133632968946
ACH-000495,-0.178435041012
ACH-000496,-0.478975826931
ACH-000499,-0.441308212624
ACH-000500,-0.014986782050299999
ACH-000502,-0.0625607417628
ACH-000503,-0.11087871369999999
ACH-000505,-0.212501759978
ACH-000507,-0.189986066985
ACH-000510,-0.0823110023824
ACH-000511,-0.17587836684900002
ACH-000512,-0.16513588554000003
ACH-000516,-0.125628443343
ACH-000517,-0.0687165943968
ACH-000518,0.0938436209329
ACH-000520,-0.182360030541
ACH-000521,-0.300300791452
ACH-000522,-0.053413769953800004
ACH-000524,-0.146946862222
ACH-000527,-0.09171310875199999
ACH-000528,-0.0175760678564
ACH-000537,-0.0992854173787
ACH-000541,0.133654580922
ACH-000542,-0.151770550466
ACH-000544,-0.0355598798933
ACH-000545,-0.0181919324199
ACH-000547,0.05384386552130001
ACH-000548,-0.08561432751730001
ACH-000549,-0.47562960459200004
ACH-000550,-0.10320109466800001
ACH-000552,-0.232514195922
ACH-000556,-0.310629509078
ACH-000557,-0.061295879169699995
ACH-000570,-0.247838438427
ACH-000571,-0.055835049292800004
ACH-000573,-0.051215835783400006
ACH-000576,0.015603910020600001
ACH-000580,-0.0343547403061
ACH-000584,-0.218495926741
ACH-000585,-0.0239839125687
ACH-000588,-0.293103284407
ACH-000589,-0.28947617344099996
ACH-000591,-0.17674552946
ACH-000593,-0.176933171844
ACH-000600,-0.21152116619300002
ACH-000601,-0.112966954442
ACH-000604,-0.236853887223
ACH-000605,-0.06225732096469999
ACH-000606,-0.105174442061
ACH-000608,-0.140107485558
ACH-000614,-0.110299009615
ACH-000616,-0.26908116487399997
ACH-000618,-0.195963536415
ACH-000619,-0.279859707437
ACH-000620,-0.22553655459000002
ACH-000621,-0.204297042775
ACH-000622,-0.044478377023099994
ACH-000623,-0.371797405189
ACH-000624,-0.16292130765
ACH-000627,-0.156119807132
ACH-000630,-0.241469972935
ACH-000632,-0.0141259501483
ACH-000633,-0.155879304283
ACH-000637,-0.14022107723
ACH-000638,-0.34304036840499996
ACH-000646,0.0351976264505
ACH-000647,-0.152911696831
ACH-000648,-0.00589292815351
ACH-000649,-0.16708067578500002
ACH-000651,-0.105085598209
ACH-000652,-0.15372126350600002
ACH-000653,-0.34032973192
ACH-000657,-0.11453706807
ACH-000658,-0.0499135429441
ACH-000661,-0.245835271503
ACH-000662,-0.615402639687
ACH-000663,-0.040439936088800005
ACH-000665,-0.30028581359400003
ACH-000671,-0.23909069429000002
ACH-000673,-0.18908082572
ACH-000676,-0.11840424015900002
ACH-000677,-0.0057584784909899996
ACH-000681,-0.05467212723730001
ACH-000682,-0.290193279849
ACH-000683,-0.146827544867
ACH-000684,0.145545896245
ACH-000688,-0.181257362284
ACH-000693,-0.263383149949
ACH-000694,-0.077838590079
ACH-000695,-0.07997764360739999
ACH-000696,-0.13739191808
ACH-000697,-0.256226039392
ACH-000699,-0.174896590353
ACH-000701,-0.10522955948200001
ACH-000706,-0.134471587601
ACH-000711,-0.16971996386500002
ACH-000713,-0.414786708944
ACH-000714,-0.229412035026
ACH-000718,-0.06656195747480001
ACH-000720,-0.148238760592
ACH-000721,-0.325052344097
ACH-000724,-0.138043326342
ACH-000725,-0.0941813237367
ACH-000732,-0.307505731111
ACH-000734,-0.20779797710499998
ACH-000735,-0.07121746377839999
ACH-000736,-0.333255440416
ACH-000738,-0.333259422142
ACH-000746,-0.134161351618
ACH-000747,-0.0008128142838869999
ACH-000748,-0.11627355166200001
ACH-000753,-0.061006351599500006
ACH-000756,-0.0956139944393
ACH-000757,-0.31414228610399997
ACH-000758,-0.138381155516
ACH-000760,-0.145235524823
ACH-000763,-0.06662925897199999
ACH-000764,-0.28269502996199997
ACH-000765,-0.306094581561
ACH-000766,-0.381613892859
ACH-000767,-0.0725637784487
ACH-000768,-0.21977479186700002
ACH-000769,-0.151490164154
ACH-000770,-0.164771839317
ACH-000771,-0.0800609781388
ACH-000773,-0.207647661176
ACH-000776,-0.452375372341
ACH-000777,-0.22734565806200002
ACH-000778,0.12584867825999999
ACH-000781,-0.068262973182
ACH-000782,-0.204303149298
ACH-000783,-0.08707061515100001
ACH-000784,-0.122903599307
ACH-000785,-0.250847743894
ACH-000787,-0.0985904230438
ACH-000788,-0.125466287351
ACH-000791,-0.266798339834
ACH-000792,-0.14469034810599998
ACH-000794,-0.0834587501806
ACH-000796,-0.12706913264699998
ACH-000799,0.041319499185599996
ACH-000800,-0.171930188352
ACH-000802,-0.171294306715
ACH-000804,-0.042465591437999994
ACH-000805,-0.169660871382
ACH-000809,-0.28026007205200004
ACH-000810,-0.0015357583171
ACH-000811,-0.325708055326
ACH-000817,-0.29344524850000003
ACH-000819,-0.130326513278
ACH-000820,-0.1425044037
ACH-000821,-0.0516745163458
ACH-000822,-0.156761430236
ACH-000823,-0.0902213024212
ACH-000824,0.008513043702330001
ACH-000827,-0.201539389076
ACH-000829,-0.0312912615332
ACH-000831,-0.164214962185
ACH-000832,-0.211062961189
ACH-000833,-0.292365901363
ACH-000834,-0.195758249363
ACH-000835,-0.0527118053776
ACH-000836,-0.144185038207
ACH-000837,-0.151949281658
ACH-000838,-0.10341546273600001
ACH-000839,-0.219865782369
ACH-000840,-0.332946622091
ACH-000841,-0.278140843331
ACH-000843,-0.210283056296
ACH-000846,-0.18753514204
ACH-000847,-0.16193016336
ACH-000848,-0.0765304386865
ACH-000849,-0.281940662713
ACH-000851,-0.120559667996
ACH-000855,-0.480926224959
ACH-000856,-0.06785420164020001
ACH-000858,-0.29621026645799997
ACH-000859,-0.526805325554
ACH-000861,0.0524366287981
ACH-000862,-0.192115746028
ACH-000865,-0.16839397835
ACH-000866,-0.18533398427900002
ACH-000867,-0.152816003959
ACH-000869,-0.27691416531999996
ACH-000872,-0.34289952527199996
ACH-000873,-0.191325632008
ACH-000876,-0.187257424635
ACH-000878,-0.0127760960775
ACH-000880,-0.08764890303580002
ACH-000881,0.00515794430046
ACH-000882,-0.07233612664689999
ACH-000884,-0.262631594114
ACH-000885,-0.166916820685
ACH-000887,-0.199671856007
ACH-000888,-0.14796671965299998
ACH-000889,-0.21935690797200003
ACH-000890,-0.152895458454
ACH-000896,-0.23706887068000004
ACH-000898,-0.16962899483199997
ACH-000900,-0.238529375953
ACH-000901,-0.0299546749097
ACH-000905,-0.0584688091784
ACH-000906,-0.118913404972
ACH-000907,0.013371941251100002
ACH-000910,-0.296236407441
ACH-000911,-0.14577739522
ACH-000912,-0.38643119003799997
ACH-000913,-0.299988300632
ACH-000915,-0.136755928997
ACH-000916,-0.148080106594
ACH-000917,-0.127836844554
ACH-000921,-0.0072793334195000005
ACH-000924,-0.275905288634
ACH-000926,0.0232440951627
ACH-000928,-0.125075472477
ACH-000929,0.231418911507
ACH-000932,-0.129502703971
ACH-000935,-0.18971171046399998
ACH-000936,-0.180386212939
ACH-000937,-0.339304552162
ACH-000938,-0.142481667012
ACH-000939,-0.18676247829999998
ACH-000941,-0.137339883974
ACH-000943,-0.11343740038599999
ACH-000946,-0.319814127208
ACH-000947,0.035269430188300005
ACH-000948,-0.09370212122060001
ACH-000950,-0.308494963149
ACH-000953,-0.399662539514
ACH-000957,-0.348798733789
ACH-000958,-0.130369207191
ACH-000960,-0.0879636723456
ACH-000963,0.121513049741
ACH-000968,-0.12893400212
ACH-000969,-0.069333657029
ACH-000973,-0.261086042183
ACH-000974,-0.124236562626
ACH-000975,-0.24594727862500002
ACH-000976,-0.059768446777300005
ACH-000978,-0.42360957096
ACH-000980,0.00520710025573
ACH-000984,-0.188171659084
ACH-000986,-0.22351237149300002
ACH-000988,-0.08897183018539999
ACH-000993,-0.0280363879835
ACH-000994,-0.125123789047
ACH-000996,-0.327540252518
ACH-001001,-0.10870355252399999
ACH-001020,-0.22911788816
ACH-001028,-0.225644931772
ACH-001031,-0.138788219233
ACH-001038,-0.16635333579000003
ACH-001048,-0.140902922801
ACH-001050,-0.0323834896301
ACH-001053,-0.07372524258789999
ACH-001054,-0.11118825324899999
ACH-001061,-0.00978043135709
ACH-001067,-0.23860296970699998
ACH-001075,-0.10904829580299999
ACH-001096,-0.0864380309788
ACH-001128,-0.0406058554331
ACH-001134,-0.0854287738106
ACH-001151,-0.0878107173788
ACH-001163,-0.30486117452100003
ACH-001164,-0.08238905822310001
ACH-001173,-0.269922310741
ACH-001183,-0.0339245270419
ACH-001184,-0.00305648675485
ACH-001190,-0.173840324888
ACH-001192,-0.12247799335699999
ACH-001193,-0.281799517595
ACH-001196,-0.213408355988
ACH-001197,-0.36662126462
ACH-001205,0.013224314103700001
ACH-001211,-0.320914832659
ACH-001212,-0.240560637931
ACH-001228,-0.145434987279
ACH-001232,-0.393274698534
ACH-001239,-0.24559356762200002
ACH-001274,-0.304558391278
ACH-001275,-0.21809631901999998
ACH-001277,-0.379045044232
ACH-001278,-0.11422686557600001
ACH-001280,-0.385359696218
ACH-001283,-0.16957945885200001
ACH-001289,-0.07549181055
ACH-001295,-0.0296670676847
ACH-001300,-0.12159101457499999
ACH-001301,0.0816817837398
ACH-001302,-0.317627439588
ACH-001303,0.0124806172169
ACH-001306,-0.205433427597
ACH-001318,-0.329786906556
ACH-001322,-0.0631270742213
ACH-001328,-0.17346474903700002
ACH-001332,-0.102023345698
ACH-001333,-0.044684953330699995
ACH-001336,-0.0689100017385
ACH-001340,-0.127651722657
ACH-001346,-0.216369886524
ACH-001353,-0.280016626377
ACH-001354,-0.391553142747
ACH-001367,-0.11431076349099999
ACH-001368,-0.07204703183130001
ACH-001374,0.027105092796200003
ACH-001375,-0.155190776354
ACH-001377,-0.0920922637899
ACH-001380,-0.215630118715
ACH-001391,-0.110049296819
ACH-001407,-0.12440443721200001
ACH-001408,-0.072096568158
ACH-001413,-0.00756516528141
ACH-001430,-0.296307072715
ACH-001431,-0.355568946198
ACH-001450,-0.0588650655513
ACH-001496,-0.128835701694
ACH-001500,-0.182751656761
ACH-001521,-0.247276167631
ACH-001523,-0.272712922059
ACH-001532,-0.0210653577422
ACH-001536,-0.0487192812053
ACH-001550,-0.11122116540999999
ACH-001552,-0.0283193802238
ACH-001554,-0.23520027605399998
ACH-001645,-0.103320706911
ACH-001654,-0.307588931984
ACH-001715,-0.505795852386
ACH-001735,-0.179791978238
ACH-001736,-0.292815614672
ACH-001737,-0.822009760755
ACH-001740,0.0112206552211
ACH-001745,-0.11918109668400001
ACH-001750,-0.11115729137800001
ACH-001765,-0.15888427782700001
ACH-001956,-0.126807595779
ACH-001957,-0.240894644932
