,DepMap_ID
192,ACH-000001
55831,ACH-000183
86319,ACH-000281
86716,ACH-000282
102720,ACH-000327
120222,ACH-000376
125543,ACH-000390
197348,ACH-000568
224039,ACH-000627
286617,ACH-000746
368866,ACH-000813
400206,ACH-000853
499546,ACH-000930
558250,ACH-000953
649621,ACH-000978
686230,ACH-000985
708462,ACH-000988
811622,ACH-000993
821601,ACH-000994
839846,ACH-000996
882939,ACH-000999
882940,ACH-000999
933274,ACH-001137
958058,ACH-001307
998059,ACH-001414
1007456,ACH-001490
1008764,ACH-001497
1115397,ACH-002163
1193210,ACH-002302
1214482,ACH-002363
1225554,ACH-002396
