,PITPNB (23760)
ACH-000004,-0.0637859463094
ACH-000007,0.236198983761
ACH-000009,0.05254719707140001
ACH-000011,-0.351470871361
ACH-000012,0.12644422937799998
ACH-000013,-0.0692994540433
ACH-000014,0.151394646886
ACH-000015,-0.22429972061999998
ACH-000017,0.20787777101
ACH-000018,-0.0340634848085
ACH-000019,-0.0588967274892
ACH-000021,-0.068726055819
ACH-000022,0.13828654600600002
ACH-000025,0.142652290401
ACH-000028,-0.0167129741
ACH-000030,0.0555292586536
ACH-000035,-0.0262837939415
ACH-000036,0.456151787611
ACH-000037,-0.0823657958507
ACH-000039,-0.0637329659564
ACH-000040,0.123202660258
ACH-000041,0.135504750226
ACH-000042,0.0363370594978
ACH-000045,0.376569420577
ACH-000047,0.0431742399218
ACH-000052,0.0554235413412
ACH-000053,0.353721196659
ACH-000054,0.249789395147
ACH-000055,0.294884135531
ACH-000060,-0.12728822902
ACH-000067,-0.0899270802452
ACH-000070,-0.102688377213
ACH-000075,-0.0674054587564
ACH-000078,0.328607543263
ACH-000082,-0.024766634103
ACH-000085,0.250817827625
ACH-000086,0.058486631580999995
ACH-000087,-0.09318635897510001
ACH-000092,0.0678002132009
ACH-000095,0.18441918700999999
ACH-000097,-0.062398494762900006
ACH-000098,-0.113467642262
ACH-000099,0.20041691562800001
ACH-000108,0.276701099938
ACH-000113,0.179041876664
ACH-000115,-0.173358321668
ACH-000116,-0.10461629845
ACH-000118,0.0158314933414
ACH-000120,0.013893872543299999
ACH-000123,-0.252973454085
ACH-000127,-0.08508389889460001
ACH-000128,0.201541256648
ACH-000132,0.0283701215201
ACH-000133,-0.00265430122735
ACH-000137,0.0010152639455100001
ACH-000138,0.245399805189
ACH-000142,0.012634877960600002
ACH-000143,0.340546426333
ACH-000146,0.309813925391
ACH-000148,0.0898255458011
ACH-000150,0.017845441618299998
ACH-000152,-0.221925572408
ACH-000153,-0.11634346384000001
ACH-000159,0.265425831189
ACH-000160,-0.0463876502091
ACH-000163,0.21764063418699997
ACH-000167,0.189763100646
ACH-000168,0.17133704515700002
ACH-000169,0.22235978307100002
ACH-000178,0.213933723662
ACH-000182,0.249018700232
ACH-000183,-0.544699639855
ACH-000188,-0.11514879315
ACH-000189,0.302678053952
ACH-000190,0.11007623847300001
ACH-000198,-0.04893111323009999
ACH-000204,-0.42947613803999996
ACH-000206,0.16566663940600002
ACH-000207,0.0938709255918
ACH-000211,0.130947942698
ACH-000215,0.0936235090126
ACH-000221,-0.0916500870413
ACH-000222,0.111649330466
ACH-000223,0.004358500207340001
ACH-000226,0.1220030033
ACH-000227,0.0121219994952
ACH-000228,0.390672103163
ACH-000231,0.0934593881613
ACH-000232,-0.0398845408144
ACH-000233,0.286236219083
ACH-000234,0.273035521314
ACH-000235,0.044943146562
ACH-000237,0.202808881525
ACH-000238,-0.268924455537
ACH-000243,0.0112520227462
ACH-000244,0.235838064701
ACH-000246,0.030114430234500004
ACH-000248,0.033644091652599996
ACH-000250,0.057963039946900004
ACH-000251,0.484828933696
ACH-000253,0.222167749978
ACH-000255,0.0018809216927
ACH-000256,-0.142665153613
ACH-000257,0.125628461183
ACH-000258,-0.04438196436369999
ACH-000259,0.29011404889000003
ACH-000260,-0.15821487118
ACH-000261,0.0313604935673
ACH-000262,0.13037853734000002
ACH-000263,0.27839768001
ACH-000264,0.120652639102
ACH-000265,-0.39003156610399997
ACH-000266,0.09760430592430001
ACH-000272,-0.0295285315775
ACH-000273,0.128127301267
ACH-000274,0.00763317809483
ACH-000277,-0.5742742898359999
ACH-000278,0.07018371061300001
ACH-000279,-0.008440057805189999
ACH-000280,-0.282063497111
ACH-000281,0.294021568488
ACH-000288,0.09635982380550001
ACH-000291,-0.160783868994
ACH-000293,0.117385133114
ACH-000294,0.208074205836
ACH-000295,-0.0893402276268
ACH-000296,0.0132498264167
ACH-000302,0.0659511107286
ACH-000304,0.05522434567369999
ACH-000307,-0.0085147701772
ACH-000308,0.05765557746450001
ACH-000310,0.49967333545000003
ACH-000311,0.0234371140465
ACH-000312,0.206180775881
ACH-000315,0.0196984261892
ACH-000316,0.0743126742
ACH-000317,0.024454165859
ACH-000318,-0.105219552555
ACH-000319,-0.049840518780199995
ACH-000320,0.040192573279
ACH-000322,0.10160282600500001
ACH-000323,-0.170083866441
ACH-000324,-0.197315436921
ACH-000329,0.10792474334899999
ACH-000330,0.0561274039429
ACH-000331,0.22263887718199998
ACH-000332,0.124796594877
ACH-000334,-0.00164888214329
ACH-000335,0.145804933038
ACH-000336,-0.376486678738
ACH-000337,-0.232835422464
ACH-000339,0.05380333259819999
ACH-000341,-0.257082547845
ACH-000348,0.0435641216823
ACH-000350,0.10935740784299999
ACH-000352,-0.169784366442
ACH-000356,-0.0582931589641
ACH-000361,-0.315264795632
ACH-000362,0.19368653967799998
ACH-000363,-0.33622046509000003
ACH-000364,-0.108220185507
ACH-000365,0.120619434142
ACH-000366,0.00192369876732
ACH-000368,-0.019866419519200002
ACH-000374,0.0647860348526
ACH-000375,0.18574621930100002
ACH-000376,0.208045896477
ACH-000381,-0.24929386835200001
ACH-000383,-0.195173859664
ACH-000387,-0.11787321295900001
ACH-000389,0.165641394486
ACH-000390,0.19943100142099998
ACH-000393,0.09198397541439998
ACH-000395,-0.0920785398016
ACH-000397,0.0946769442825
ACH-000401,0.288847290486
ACH-000402,0.137176675246
ACH-000403,0.174397914021
ACH-000404,0.21959111987500002
ACH-000406,0.178487530368
ACH-000407,0.0207892433927
ACH-000408,0.15503395993
ACH-000410,0.0008626152079089999
ACH-000411,0.158785662035
ACH-000414,0.380979101866
ACH-000415,0.07716234060339999
ACH-000416,0.116264223599
ACH-000420,0.013994996530200001
ACH-000421,0.120069604361
ACH-000424,0.21001808147700002
ACH-000425,-0.029051055235299997
ACH-000426,-0.19735552983
ACH-000427,-0.0527733902073
ACH-000433,0.163170072576
ACH-000436,-0.0882328584818
ACH-000444,0.09234242088530001
ACH-000445,-0.13131030962
ACH-000448,0.043227306275199995
ACH-000450,0.352674588175
ACH-000452,0.09037430618989999
ACH-000454,-0.447834247628
ACH-000458,-0.123231057926
ACH-000459,-0.15886093839999998
ACH-000460,0.266133172524
ACH-000461,-0.052034469316999996
ACH-000463,0.334352602881
ACH-000464,0.26930380851999997
ACH-000466,0.136274805213
ACH-000467,0.295655734763
ACH-000468,-0.09160371683089999
ACH-000469,-0.142321555449
ACH-000470,0.0638547189144
ACH-000471,0.0884791885596
ACH-000472,0.128491857163
ACH-000473,0.25152385334800004
ACH-000475,0.0302759617594
ACH-000476,0.169251380676
ACH-000477,0.01903162557
ACH-000480,0.046444177747499996
ACH-000481,0.0738113885925
ACH-000483,0.015217555615100001
ACH-000484,0.15053253655999999
ACH-000485,0.0880017995618
ACH-000486,-0.146310898995
ACH-000487,0.00636223342207
ACH-000488,0.0835397994069
ACH-000490,-0.00458007257207
ACH-000491,-0.0486634709296
ACH-000495,0.10683640101
ACH-000496,0.325651722541
ACH-000499,0.287841936907
ACH-000500,-0.215773411061
ACH-000502,0.19836275000300002
ACH-000503,-0.332895271731
ACH-000505,0.0946127399636
ACH-000507,-0.0383042714514
ACH-000510,-0.159543439206
ACH-000511,-0.046145277054000004
ACH-000512,0.194688465709
ACH-000516,-0.000679995159419
ACH-000517,0.0030937569495700003
ACH-000518,-0.0242879872036
ACH-000520,-0.061375370917300005
