,ACTR1A (10121)
ACH-000163,-0.91653673335
ACH-000167,-1.0548151725900001
ACH-000168,-0.8668081503139999
ACH-000169,-1.25210032459
ACH-000178,-0.9258312568960001
ACH-000182,-1.11353720446
ACH-000183,-0.506698154871
ACH-000188,-1.4045715681
ACH-000189,-1.0061395721600002
ACH-000190,-1.18930765181
ACH-000198,-1.0272953412399999
ACH-000204,-1.3431871827200002
ACH-000206,-0.636205549071
ACH-000207,-1.18496273392
ACH-000211,-1.2983138856299998
ACH-000215,-1.02798675109
ACH-000221,-1.51615342195
ACH-000222,-0.8752697719120001
ACH-000223,-0.764836934208
ACH-000226,-1.1396775322900001
ACH-000227,-1.01493313616
ACH-000228,-0.891792339445
ACH-000231,-1.7531169285400001
ACH-000232,-0.786963281831
ACH-000233,-1.08089868585
ACH-000234,-0.911050391841
ACH-000235,-1.00527454658
ACH-000237,-1.65524015785
ACH-000238,-1.6440191355000002
ACH-000243,-0.456335044995
ACH-000244,-1.2579539207500001
ACH-000246,-0.876915867991
ACH-000248,-0.666989441663
ACH-000250,-1.49342595149
ACH-000251,-1.186164316
ACH-000253,-0.35472679920100003
ACH-000255,-0.88229888281
ACH-000256,-0.8828289345550001
ACH-000257,-1.07480464518
ACH-000258,-0.704967537245
ACH-000259,-1.58574608528
ACH-000260,-1.4665488414899999
ACH-000261,-1.3790719705899999
ACH-000262,-1.3797244600799998
ACH-000263,-0.663420427505
ACH-000264,-0.672112377607
ACH-000265,-1.2289228687
ACH-000266,-0.692292383166
ACH-000272,-0.8698619927869999
ACH-000273,-1.19550663363
ACH-000274,-0.721841587313
ACH-000277,-0.9070533166050001
ACH-000278,-0.887859698258
ACH-000279,-0.8394801887469999
ACH-000280,-1.33327863891
ACH-000281,-0.809017312563
ACH-000288,-1.8344022208000001
ACH-000291,-1.05903567416
ACH-000293,-0.704373994257
ACH-000294,-1.7452674369
ACH-000295,-1.25097418006
ACH-000296,-1.0729591805
ACH-000302,-1.15530896391
ACH-000304,-0.767126268801
ACH-000307,-1.0690030451
ACH-000308,-0.737772447722
ACH-000310,-1.5197035567500001
ACH-000311,-1.1803652545399999
ACH-000312,-1.1714073519200001
ACH-000315,-0.6404412012030001
ACH-000316,-1.82203509957
ACH-000317,-0.8815060988179999
ACH-000318,-1.19999290459
ACH-000319,-0.796042040415
ACH-000320,-1.09916827085
ACH-000322,-1.13212073653
ACH-000323,-1.1616165034600001
ACH-000324,-1.41989691493
ACH-000329,-1.45428363371
ACH-000330,-1.0014943969299999
ACH-000331,-0.941874028508
ACH-000332,-0.630472188867
ACH-000334,-0.543513790959
ACH-000335,-1.61239009853
ACH-000336,-0.745564093523
ACH-000337,-1.06477564996
ACH-000339,-0.85489761215
ACH-000341,-1.71287941935
ACH-000348,-0.533314714851
ACH-000350,-0.9169816853689999
ACH-000352,-0.519621108521
ACH-000356,-0.5790802982500001
ACH-000361,-1.43022609945
ACH-000362,-0.343395692297
ACH-000363,-0.451849144485
ACH-000364,-1.06184593165
ACH-000365,-1.29141536661
ACH-000366,-1.21665210688
ACH-000368,-1.17563319313
ACH-000374,-1.7513460138499999
ACH-000375,-0.9660467182089999
ACH-000376,-0.904881878518
ACH-000381,-0.723494046484
ACH-000383,-0.54073701859
ACH-000387,-0.976346461066
ACH-000389,-1.0137340759
ACH-000390,-0.604878244662
ACH-000393,-0.9935411457150001
ACH-000395,-0.9109740243979999
ACH-000397,-1.6190025788999998
ACH-000401,-1.02732394615
ACH-000402,-1.11992265865
ACH-000403,-0.71876870632
ACH-000404,-1.43137295534
ACH-000406,-1.1450937514200001
ACH-000407,-1.46514260314
ACH-000408,-1.25830207839
ACH-000410,-0.6456837228819999
ACH-000411,-0.943248613304
ACH-000414,-1.01811253636
ACH-000415,-1.21293841531
ACH-000416,-0.731857816241
ACH-000420,-1.3828275822
ACH-000421,-0.566902334371
ACH-000424,-1.00870593212
ACH-000425,-0.8445400158399999
ACH-000426,-0.35644534564400004
ACH-000427,-0.797459623706
ACH-000433,-1.4753692702899999
ACH-000436,-0.635240178561
ACH-000444,-1.4465748577700002
ACH-000445,-0.950116709399
ACH-000448,-1.0976538871700001
ACH-000450,-1.24263008126
ACH-000452,-1.4534078299000002
ACH-000454,-0.886253791575
ACH-000458,-1.1921672976
ACH-000459,-0.868143502806
ACH-000460,-1.21522931551
ACH-000461,-0.7410818318160001
ACH-000463,-1.42213019459
ACH-000464,-1.6541302227099999
ACH-000466,-1.54742723089
ACH-000467,-0.5992679225590001
ACH-000468,-1.60378030397
ACH-000469,-0.6747688550509999
ACH-000470,-1.38684130033
ACH-000471,-1.7332122274500001
ACH-000472,-1.5608973069499998
ACH-000473,-0.657075228565
ACH-000475,-0.8335048711499999
ACH-000476,-0.883452092518
ACH-000477,-0.7006435023049999
ACH-000480,-0.507829775555
ACH-000481,-0.857784989318
ACH-000483,-0.678853900231
ACH-000484,-1.0829433585700001
ACH-000485,-0.700716514401
ACH-000486,-1.21830049398
ACH-000487,-0.712218295437
ACH-000488,-1.21990137369
ACH-000490,-0.766386371835
ACH-000491,-0.402241478728
ACH-000495,-1.10689577283
ACH-000496,-1.16288435965
ACH-000499,-1.2283593613400001
ACH-000500,-1.2586046413299998
ACH-000502,-1.2345683639700002
ACH-000503,-0.783945728335
ACH-000505,-1.02961585187
ACH-000507,-0.9875296291660001
ACH-000510,-1.2628728307700001
ACH-000511,-1.18363131082
ACH-000512,-0.915532367553
ACH-000516,-0.517358782479
ACH-000517,-1.4644171215900001
ACH-000518,-1.54712707974
ACH-000520,-1.14459957564
ACH-000521,-1.36289021847
ACH-000522,-1.5909103624899998
ACH-000524,-0.541300425702
ACH-000527,-1.0141411753799998
ACH-000528,-0.717225418259
ACH-000537,-0.733846098438
ACH-000541,-0.785677725202
ACH-000542,-1.5597921579799998
ACH-000544,-0.648415748312
ACH-000545,-0.813538779493
ACH-000547,-0.858806935931
ACH-000548,-1.14820234611
ACH-000549,-1.22480854407
ACH-000550,-1.80049626132
ACH-000552,-1.11141242493
ACH-000556,-0.6918690922380001
ACH-000557,-0.653725402172
ACH-000570,-0.930884516732
ACH-000571,-0.849346464588
ACH-000573,-0.382580617899
ACH-000576,-0.691819843362
ACH-000580,-1.0940244019
ACH-000584,-0.764190503868
ACH-000585,-0.322656390546
ACH-000588,-0.876915469471
ACH-000589,-0.968798334064
ACH-000591,-1.45621525056
ACH-000593,-0.8495791632780001
ACH-000600,-0.64957009141
ACH-000601,-1.5201334634099999
ACH-000604,-0.868518814005
ACH-000605,-0.830602880792
ACH-000606,-1.22265585107
ACH-000608,-0.550448336286
ACH-000614,-0.08262015586900001
ACH-000616,-1.58512373344
ACH-000618,-1.0083895246799999
ACH-000619,-1.4481755243599999
ACH-000620,-0.597430779748
ACH-000621,-1.44445311109
ACH-000622,-0.6932125098559999
ACH-000623,-1.40443517583
ACH-000624,-1.4206296000100003
ACH-000627,-0.8678139213249999
ACH-000630,-1.51719603139
ACH-000632,-1.3094974628799998
ACH-000633,-0.640981944128
ACH-000637,-1.48807722004
ACH-000638,-1.40077656014
ACH-000646,-0.657537421039
ACH-000647,-1.48417449365
ACH-000648,-1.06022033606
ACH-000649,-1.14224215918
ACH-000651,-0.927209862593
ACH-000652,-0.8825864228620001
ACH-000653,-0.853069119706
ACH-000657,-1.29588714168
ACH-000658,-0.248893464123
ACH-000661,-0.64091540596
ACH-000662,-0.782791685615
ACH-000663,-0.641872477949
ACH-000665,-0.46831169646399995
ACH-000671,-0.972880531886
ACH-000673,-1.21120857034
ACH-000676,-0.409174303807
ACH-000677,-1.13352016485
ACH-000681,-0.9864080641399999
ACH-000682,-0.63764624585
ACH-000683,-0.36587583274700003
ACH-000684,-1.33386580083
ACH-000688,-1.0360429628
ACH-000693,-1.3899186124599998
ACH-000694,-1.1331513602
ACH-000695,-0.47418864236
ACH-000696,-0.8622880435979999
ACH-000697,-0.7693505051430001
ACH-000699,-1.01381070718
ACH-000701,-0.746669989552
ACH-000706,-1.0466425769499998
ACH-000711,-1.1979139356
ACH-000713,-0.900280230717
ACH-000714,-1.46997432341
ACH-000718,-1.0485519273200001
ACH-000720,-1.47076210285
ACH-000721,-1.6220312650400002
ACH-000724,-0.511375026646
ACH-000725,-1.06997968797
ACH-000732,-1.0956589952299998
ACH-000734,-0.6314739893399999
ACH-000735,-0.801525937111
ACH-000736,-1.0124697422
ACH-000738,-1.5125477221799999
ACH-000746,-0.56721080507
ACH-000747,-1.37234659629
ACH-000748,-1.10964054536
ACH-000753,-1.21675232805
ACH-000756,-1.16232566719
ACH-000757,-0.9005107652159999
ACH-000758,-0.6969703806800001
ACH-000760,-0.43657936017099996
ACH-000763,-0.511101970112
ACH-000764,-1.33255458428
ACH-000765,-1.32222079133
ACH-000766,-1.46443263781
ACH-000767,-0.608057256338
ACH-000768,-0.600104387323
ACH-000769,-0.7742194678350001
ACH-000770,-0.521993582606
ACH-000771,-1.21030891427
ACH-000773,-1.12514914612
ACH-000776,-1.31799322564
ACH-000777,-1.7921144989200002
ACH-000778,-1.2396197276
ACH-000781,-1.29951596523
ACH-000782,-0.8248873151289999
ACH-000783,-1.65871685338
ACH-000784,-1.18513708997
ACH-000785,-0.806917269054
ACH-000787,-1.39241977967
ACH-000788,-0.28717190456
ACH-000791,-1.4368789956
ACH-000792,-1.52412428671
ACH-000794,-1.03947550548
ACH-000796,-0.585688699175
ACH-000799,-1.12420341268
ACH-000800,-1.16578645945
ACH-000802,-1.25914398961
ACH-000804,-1.42634879431
ACH-000805,-1.35753119641
ACH-000809,-0.421554144833
ACH-000810,-1.6728537270700001
ACH-000811,-0.694711374674
ACH-000817,-0.558034710313
ACH-000819,-0.7171090443829999
ACH-000820,-0.7293792988339999
ACH-000821,-0.313291938548
ACH-000822,-0.890222867961
ACH-000823,-1.66947846445
ACH-000824,-0.824652030383
ACH-000827,-0.832211102937
ACH-000829,-0.583677704322
ACH-000831,-1.20946645945
ACH-000832,-0.952680364252
ACH-000833,-1.35582514185
ACH-000834,-0.679625578415
ACH-000835,-0.916397118703
ACH-000836,-0.646845723649
ACH-000837,-0.731234187375
ACH-000838,-0.6364481192970001
ACH-000839,-1.20248877491
ACH-000840,-1.4253774688499998
ACH-000841,-0.928709224012
ACH-000843,-0.89584820732
ACH-000846,-1.16334478926
ACH-000847,-1.20793035761
ACH-000848,-1.31656785622
ACH-000849,-1.12734424535
ACH-000851,-0.884372118168
ACH-000855,-0.582142275084
ACH-000856,-1.1380131419
ACH-000858,-1.1223898952200002
ACH-000859,-0.8712282795399999
ACH-000861,-0.7819588371709999
ACH-000862,-0.58660674734
ACH-000865,-1.21034078113
ACH-000866,-0.901453514289
ACH-000867,-0.573741535963
ACH-000869,-1.56824633418
ACH-000872,-0.9028482376970001
ACH-000873,-1.4971395044100002
ACH-000876,-1.9111976844299998
ACH-000878,-1.36239115143
ACH-000880,-1.62652456445
ACH-000881,-1.37795039756
ACH-000882,-1.08549805122
ACH-000884,-0.476216974498
ACH-000885,-1.0481717633499998
ACH-000887,-0.938016268389
ACH-000888,-1.28181576109
ACH-000889,-0.831526470228
ACH-000890,-0.773822762846
ACH-000896,-1.1116689715899999
ACH-000898,-0.37250351172799995
ACH-000900,-1.5656851306200001
ACH-000901,-1.92740214537
ACH-000905,-0.803494432924
ACH-000906,-0.983615555051
ACH-000907,-1.30200465256
ACH-000910,-1.0595826122299998
ACH-000911,-0.738598221138
ACH-000912,-1.51610152139
ACH-000913,-0.657018678749
ACH-000915,-1.2359374647299999
ACH-000916,-1.21540860666
ACH-000917,-0.4272186843
ACH-000921,-1.04722700578
ACH-000924,-0.645541863334
ACH-000926,-0.600465658623
ACH-000928,-0.651114554719
ACH-000929,-1.56570032213
ACH-000932,-0.722023902571
ACH-000935,-1.03573231886
ACH-000936,-0.988917545572
ACH-000937,-0.5151060847869999
ACH-000938,-1.00722553424
ACH-000939,-0.994860399887
ACH-000941,-0.793872250187
ACH-000943,-0.9420393083409999
ACH-000946,-0.7458042201909999
ACH-000947,-1.29250305537
ACH-000948,-0.491886171043
ACH-000950,-1.4441393204100001
ACH-000953,-0.422921607815
ACH-000957,-0.777755194063
ACH-000958,-0.6830931689740001
ACH-000960,-1.28960960864
ACH-000963,-1.52855653088
ACH-000968,-1.49854538079
ACH-000969,-0.630906675308
ACH-000973,-1.56572701138
ACH-000974,-0.613029819463
ACH-000975,-0.512367251105
ACH-000976,-0.606714547179
ACH-000978,-0.662107748254
ACH-000980,-0.6736645302259999
ACH-000984,-0.700851777852
ACH-000986,-0.736723653796
ACH-000988,-0.725808308494
ACH-000993,-0.930009058106
ACH-000994,-0.722288451801
ACH-000996,-0.42209021022
ACH-001001,-1.25115592016
ACH-001020,-1.38226443863
ACH-001028,-0.806545848127
ACH-001031,-1.34941129056
ACH-001038,-0.671580633169
ACH-001048,-1.17391918273
ACH-001050,-0.721227817678
ACH-001053,-0.7678588517839999
ACH-001054,-0.6803366644650001
ACH-001061,-0.490761848654
ACH-001067,-1.4614944811500001
ACH-001075,-0.9337282039049999
ACH-001096,-0.8505745748829999
ACH-001128,-1.4933429933000002
ACH-001134,-0.37793031205399996
ACH-001151,-1.18468359954
ACH-001163,-1.27069236254
ACH-001164,-0.9200321584200001
ACH-001173,-1.17445788459
ACH-001183,-1.0443678723999998
ACH-001184,-0.865474340065
ACH-001190,-1.11182879403
ACH-001192,-1.6483320710499998
ACH-001193,-0.869229131657
ACH-001196,-1.27674081972
ACH-001197,-0.636284114778
ACH-001205,-1.23702694448
ACH-001211,-1.4639827836500001
ACH-001212,-1.39963227857
ACH-001228,-0.615157430561
ACH-001232,-1.2815029711700001
ACH-001239,-0.8627474115870001
ACH-001274,-0.865146575333
ACH-001275,-1.4905492445500002
ACH-001277,-1.29466879388
ACH-001278,-0.9547654336329999
ACH-001280,-1.95110846175
ACH-001283,-0.9487204884720001
ACH-001289,-1.31739224666
ACH-001295,-0.35993335185599995
ACH-001300,-1.3771811147400002
ACH-001301,-1.12204472999
ACH-001302,-0.668384487886
ACH-001303,-0.995229769623
ACH-001306,-0.539037295631
ACH-001318,-1.01130400352
ACH-001322,-1.30748363386
ACH-001328,-0.9999122065539999
ACH-001332,-1.51476894139
ACH-001333,-0.799853250479
ACH-001336,-0.8880319237659999
ACH-001340,-1.3327233026
ACH-001346,-1.69752967788
ACH-001353,-0.7818029027590001
ACH-001354,-0.810279336484
ACH-001367,-1.1081835773
ACH-001368,-0.676893095516
ACH-001374,-1.1720334581999998
ACH-001375,-0.41655997899999997
ACH-001377,-0.583058908757
ACH-001380,-1.36661077114
ACH-001391,-0.758413806758
ACH-001407,-1.20272847842
ACH-001408,-0.526211854267
ACH-001413,-1.03295869133
ACH-001430,-1.31466355878
ACH-001431,-1.19775675832
ACH-001450,-1.1841647446799999
ACH-001496,-0.724993401848
ACH-001500,-1.38323244748
ACH-001521,-0.53989237202
ACH-001523,-1.20290229878
ACH-001532,-1.31373012106
ACH-001536,-1.3821047254899999
ACH-001550,-1.02984626564
ACH-001552,-0.6483750600079999
ACH-001554,-1.25819464824
ACH-001645,-0.58423334165
ACH-001654,-0.6029896458489999
ACH-001715,-1.1751932509
ACH-001735,-0.6390590679079999
ACH-001736,-0.599008562092
ACH-001737,-0.587239833679
ACH-001740,-0.630868532815
ACH-001745,-0.568259741401
ACH-001750,-1.03445968471
ACH-001765,-1.0317300386
ACH-001956,-1.07958012955
ACH-001957,-0.6732873003550001
