,RANBP10 (57610)
ACH-000004,-0.25447840463000004
ACH-000007,-0.225103250895
ACH-000009,-0.28081425484
ACH-000011,-0.26223962697
ACH-000012,-0.43065934925800003
ACH-000013,-0.496487703494
ACH-000014,-0.123111440369
ACH-000015,-0.180556699157
ACH-000017,-0.00405497363216
ACH-000018,-0.395924630663
ACH-000019,-0.20121550945500002
ACH-000021,-0.13330682675799999
ACH-000022,-0.16500056069900002
ACH-000025,-0.35005823347099996
ACH-000028,-0.16746648461
ACH-000030,-0.281344369849
ACH-000035,-0.06727463473629999
ACH-000036,-0.217825624359
ACH-000037,-0.48632089509800003
ACH-000039,-0.407065641306
ACH-000040,-0.260321661899
ACH-000041,-0.0385701235176
ACH-000042,-0.276468770885
ACH-000045,-0.17171036293699998
ACH-000047,-0.214125841707
ACH-000052,-0.267825982719
ACH-000053,-0.171653822958
ACH-000054,-0.301325090314
ACH-000055,-0.129772989867
ACH-000060,-0.121077225482
ACH-000067,-0.107273134611
ACH-000070,-0.228019346591
ACH-000075,-0.321104316214
ACH-000078,-0.420926103486
ACH-000082,-0.289743021
ACH-000085,-0.555015108971
ACH-000086,-0.305754100266
ACH-000087,-0.083194580334
ACH-000092,-0.25884497094500003
ACH-000095,-0.31187470659
ACH-000097,-0.23384107300700002
ACH-000098,-0.265064046318
ACH-000099,-0.23586593091699998
ACH-000108,-0.20429133332000002
ACH-000113,-0.21647936289099998
ACH-000115,-0.9755236280189999
ACH-000116,-0.24705104751899998
ACH-000118,-0.525062200647
ACH-000120,-0.205480128955
ACH-000123,-0.146258844999
ACH-000127,-0.317903122049
ACH-000128,-0.0794430420091
ACH-000132,-0.213925744801
ACH-000133,-0.359160293418
ACH-000137,-0.203285216752
ACH-000138,-0.24006794044100002
ACH-000142,-0.341073316079
ACH-000143,-0.22731091063499997
ACH-000146,-0.276149356741
ACH-000148,-0.207499601563
ACH-000150,-0.252912195057
ACH-000152,-0.24669488405200002
ACH-000153,-0.193416241235
ACH-000159,-0.328088032139
ACH-000160,-0.241003921615
ACH-000163,-0.211417642555
ACH-000167,-0.49558469795000004
ACH-000168,-0.501749406792
ACH-000169,-0.236070033318
ACH-000178,-0.326552582038
ACH-000182,-0.431280068411
ACH-000183,-0.371368709338
ACH-000188,-0.179318971107
ACH-000189,-0.366501809709
ACH-000190,-0.271650625481
ACH-000198,-0.217601627669
ACH-000204,-0.385562061806
ACH-000206,-0.338656451325
ACH-000207,-0.133655004952
ACH-000211,-0.33010238827
ACH-000215,-0.330450099511
ACH-000221,-0.09720924975600001
ACH-000222,-0.42358940670199996
ACH-000223,-0.250631094316
ACH-000226,-0.275771611593
ACH-000227,0.00603527392014
ACH-000228,-0.34631735362099997
ACH-000231,-0.200944239116
ACH-000232,-0.328023261854
ACH-000233,-0.27214845364
ACH-000234,-0.191266485198
ACH-000235,-0.38049295627499996
ACH-000237,-0.464191634838
ACH-000238,-0.280333452649
ACH-000243,-0.32169657803
ACH-000244,0.0230256724228
ACH-000246,-0.33923238591300003
ACH-000248,-0.142433753714
ACH-000250,-0.313314948515
ACH-000251,-0.404760886328
ACH-000253,-0.15310175919299998
ACH-000255,-0.113944292446
ACH-000256,-0.124416040162
ACH-000257,-0.029353405011299998
ACH-000258,-0.314586190556
ACH-000259,-0.323240496432
ACH-000260,-0.197506284243
ACH-000261,-0.278365246382
ACH-000262,-0.501323131071
ACH-000263,-0.36464207718900005
ACH-000264,-0.219892279727
ACH-000265,-0.21581012582400003
ACH-000266,-0.264501522571
ACH-000272,-0.256964424693
ACH-000273,-0.264216451746
ACH-000274,-0.183842565132
ACH-000277,-0.0406495345286
ACH-000278,-0.558601729873
ACH-000279,-0.221347695762
ACH-000280,-0.308925130232
ACH-000281,-0.511047320867
ACH-000288,-0.278826486978
ACH-000291,-0.29357657713
ACH-000293,-0.48357645046000003
ACH-000294,-0.144615077631
ACH-000295,-0.386642272254
ACH-000296,-0.120469412588
ACH-000302,-0.257991510571
ACH-000304,-0.457623242649
ACH-000307,-0.440475520889
ACH-000308,-0.18015216432300002
ACH-000310,-0.341601118932
ACH-000311,-0.12324583220999999
ACH-000312,-0.343516403763
ACH-000315,-0.201463798317
ACH-000316,-0.375619832267
ACH-000317,-0.5512103824369999
ACH-000318,-0.135444960778
ACH-000319,-0.11383183602
ACH-000320,-0.46368607428900005
ACH-000322,-0.0819362265488
ACH-000323,-0.00191389565972
ACH-000324,-0.336373268824
ACH-000329,-0.152343322462
ACH-000330,-0.0987091929658
ACH-000331,-0.338076476117
ACH-000332,-0.321386966816
ACH-000334,-0.10800251864
ACH-000335,-0.356133644073
ACH-000336,-0.60443813893
ACH-000337,-0.109100575777
ACH-000339,-0.299788601983
ACH-000341,-0.183268031467
ACH-000348,-0.269540704826
ACH-000350,-0.303989209945
ACH-000352,-0.240774349248
ACH-000356,0.024857753067200002
ACH-000361,-0.298143020432
ACH-000362,-0.302228297768
ACH-000363,-0.28036517316799997
ACH-000364,-0.09472327492239999
ACH-000365,-0.247577450596
ACH-000366,-0.195042240308
ACH-000368,-0.284011403431
ACH-000374,-0.22114920045800002
ACH-000375,-0.28890236099800004
ACH-000376,-0.156713149882
ACH-000381,-0.332244822
ACH-000383,-0.218772629323
ACH-000387,-0.291394777751
ACH-000389,-0.255957954181
ACH-000390,-0.288366958594
ACH-000393,-0.368933496263
ACH-000395,-0.168816519677
ACH-000397,-0.5968606383489999
ACH-000401,-0.357635829285
ACH-000402,0.0381245085198
ACH-000403,-0.252579942601
ACH-000404,-0.09924451931739998
ACH-000406,-0.22380485137699999
ACH-000407,-0.22115617588199998
ACH-000408,-0.27686126116500004
ACH-000410,-0.28515873790999996
ACH-000411,-0.279081458138
ACH-000414,-0.315914337975
ACH-000415,-0.0631931701159
ACH-000416,-0.514141865828
ACH-000420,-0.535346778311
ACH-000421,-0.192324272103
ACH-000424,-0.14240996334699998
ACH-000425,-0.130621267665
ACH-000426,-0.199351713116
ACH-000427,-0.559392348493
ACH-000433,-0.40200901452699994
ACH-000436,-0.163806818464
ACH-000444,-0.166143320077
ACH-000445,0.036120404899
ACH-000448,-0.18050790441300002
ACH-000450,-0.206849495711
ACH-000452,-0.377456741517
ACH-000454,-0.5433415772160001
ACH-000458,-0.100892402208
ACH-000459,-0.21267047912099998
ACH-000460,-0.42267278950900006
ACH-000461,-0.346083211369
ACH-000463,-0.381373831832
ACH-000464,-0.169318345073
ACH-000466,-0.288935800338
ACH-000467,-0.22780367891999997
ACH-000468,-0.48682339565099997
ACH-000469,-0.427008376756
ACH-000470,-0.26302778121
ACH-000471,-0.213730445425
ACH-000472,-0.274848266451
ACH-000473,-0.295931135439
ACH-000475,-0.295695309761
ACH-000476,-0.476992345717
ACH-000477,0.20148707163899998
ACH-000480,-0.40471435239500003
ACH-000481,-0.242592414483
ACH-000483,-0.100983122811
ACH-000484,0.11616834728499999
ACH-000485,-0.50662136614
ACH-000486,-0.23286628941100002
