,OR5AK2 (390181)
ACH-000004,0.182136878453
ACH-000007,0.136652594391
ACH-000009,0.213362516061
ACH-000011,0.234677412473
ACH-000012,0.045169128144199995
ACH-000013,0.07360224036679999
ACH-000014,0.464757984185
ACH-000015,0.00695768710569
ACH-000017,0.08747821078639999
ACH-000018,0.373534283949
ACH-000019,0.292187611096
ACH-000021,-0.0534277669453
ACH-000022,0.09658601966800001
ACH-000025,0.167291523656
ACH-000028,0.135516103362
ACH-000030,0.18579025217099998
ACH-000035,0.35170641322499996
ACH-000036,0.178428687894
ACH-000037,0.07281122374610001
ACH-000039,0.323464312636
ACH-000040,-0.044137918289900005
ACH-000041,0.204382403837
ACH-000042,0.0458905218494
ACH-000045,0.12126529284000002
ACH-000047,0.180706158346
ACH-000052,-0.17147765298
ACH-000053,0.100340644699
ACH-000054,0.125171445587
ACH-000055,0.0485221289388
ACH-000060,0.347706420101
ACH-000067,0.213639368074
ACH-000070,0.09521861290889999
ACH-000075,0.00011815837791100001
ACH-000078,-0.010880606147600001
ACH-000082,0.051743104959199995
ACH-000085,0.185028843374
ACH-000086,-0.160247679415
ACH-000087,-0.10828021906600001
ACH-000092,0.129339931337
ACH-000095,0.013385764534
ACH-000097,0.07046136264719999
ACH-000098,0.101116954434
ACH-000099,0.144363308251
ACH-000108,0.012123049912700001
ACH-000113,-0.0601390561836
ACH-000115,0.271407571179
ACH-000116,0.0820030904592
ACH-000118,-0.0708119012547
ACH-000120,0.120579690269
ACH-000123,0.140289772533
ACH-000127,0.19993289671599998
ACH-000128,0.144164453616
ACH-000132,-0.137789639157
ACH-000133,0.0684654306247
ACH-000137,-0.0683275185224
ACH-000138,-0.0129046496284
ACH-000142,0.0453391794986
ACH-000143,0.18543405291700002
ACH-000146,0.239254780068
ACH-000148,0.175691640869
ACH-000150,0.0479166887677
ACH-000152,0.025087590104
ACH-000153,-0.00677577690613
ACH-000159,0.145050411883
ACH-000160,-0.07145739893789999
ACH-000163,0.120029369938
ACH-000167,0.112006119987
ACH-000168,0.191247889665
ACH-000169,0.102370187291
ACH-000178,0.0271045904925
ACH-000182,0.226861011683
ACH-000183,0.229283703424
ACH-000188,-0.006230973638570001
ACH-000189,0.19521034539700002
ACH-000190,0.288707765136
ACH-000198,0.223261061831
ACH-000204,0.0154385205471
ACH-000206,0.304137507476
ACH-000207,0.0593217800316
ACH-000211,0.107714591228
ACH-000215,0.174022179941
ACH-000221,0.024519128561299997
ACH-000222,0.180285575717
ACH-000223,0.123815419657
ACH-000226,0.051731910396999994
ACH-000227,0.246712337911
ACH-000228,-0.0499329584077
ACH-000231,0.0446915870671
ACH-000232,0.217975349119
ACH-000233,0.0981895938173
ACH-000234,0.128223062073
ACH-000235,0.139887958179
ACH-000237,0.130781887374
ACH-000238,0.324586513142
ACH-000243,0.00683487395346
ACH-000244,0.391811826942
ACH-000246,0.115662713477
ACH-000248,0.234051727097
ACH-000250,0.152075716768
ACH-000251,0.214977326783
ACH-000253,0.10237976666200001
ACH-000255,0.217412450724
ACH-000256,0.08826622554239999
ACH-000257,-0.24666619308200002
ACH-000258,0.043073832428199996
ACH-000259,0.0780654667847
ACH-000260,0.0871158637416
ACH-000261,0.006544619767069999
ACH-000262,0.0568061542371
ACH-000263,0.605131998003
ACH-000264,0.260428945336
ACH-000265,-0.0068517019240599995
ACH-000266,0.0911061541417
ACH-000272,0.13726404526799998
ACH-000273,0.0588181543769
ACH-000274,0.210019288195
ACH-000277,0.12002786765699999
ACH-000278,0.210571644705
ACH-000279,0.171517760964
ACH-000280,0.049601263178599996
ACH-000281,0.17467576441100002
ACH-000288,-0.00333019405049
ACH-000291,0.206339846716
ACH-000293,-0.056760850249500006
ACH-000294,-0.092139515383
ACH-000295,0.287075108608
ACH-000296,0.42497352988799997
ACH-000302,0.13205257256300001
ACH-000304,0.37572921295199996
ACH-000307,0.22603830728799998
ACH-000308,-0.0200592864753
ACH-000310,0.220769937637
ACH-000311,0.0808229378888
ACH-000312,-0.0348330853398
ACH-000315,0.17512480625799998
ACH-000316,0.119540768961
ACH-000317,-0.09712000085349999
ACH-000318,-0.164295937685
ACH-000319,0.09732886092599999
ACH-000320,-0.0339313956495
ACH-000322,-0.00909311592924
ACH-000323,0.175388908162
ACH-000324,0.07163313285839999
ACH-000329,0.249591248508
ACH-000330,-0.0048882607485
ACH-000331,0.287408574475
ACH-000332,0.055706984726999996
ACH-000334,-0.0224489759237
ACH-000335,0.09556117039039999
ACH-000336,-0.162298271719
ACH-000337,-0.11901967409700001
ACH-000339,0.13471154305299998
ACH-000341,0.14592246676200002
ACH-000348,0.190370912282
ACH-000350,0.26254205744000003
ACH-000352,0.06427247408219999
ACH-000356,0.159674395741
ACH-000361,-0.13955060460000002
ACH-000362,0.283278663699
ACH-000363,0.313584791708
ACH-000364,-0.0834367055352
ACH-000365,0.11341095715399999
ACH-000366,-0.0564938990383
ACH-000368,0.0441496568138
ACH-000374,-0.0065290531449
ACH-000375,0.00110035934857
ACH-000376,0.00686038859678
ACH-000381,-0.20343039327100002
ACH-000383,0.21169792946600002
ACH-000387,0.195118965542
ACH-000389,0.135451645406
ACH-000390,0.205949752133
ACH-000393,0.284679472562
ACH-000395,0.09189095684489999
ACH-000397,-0.0537092659714
ACH-000401,-0.0204910814677
ACH-000402,0.109181525054
ACH-000403,0.212043750709
ACH-000404,0.139048201812
ACH-000406,0.0735475371278
ACH-000407,0.334797779839
ACH-000408,0.0673677908048
ACH-000410,-0.0448182246925
ACH-000411,0.13476145734300002
ACH-000414,0.1130341363
ACH-000415,0.200200368932
ACH-000416,0.11328921402599999
ACH-000420,-0.143815466216
ACH-000421,0.101644394347
ACH-000424,0.102094098247
ACH-000425,0.0889560728469
ACH-000426,0.184327421133
ACH-000427,-0.101539366389
ACH-000433,-0.024077045015500002
ACH-000436,-0.244180411118
ACH-000444,0.19420925821199997
ACH-000445,0.0917900956082
ACH-000448,0.123155551261
ACH-000450,0.0423850164305
ACH-000452,0.0746087850713
ACH-000454,0.176853132677
ACH-000458,0.12771784175
ACH-000459,0.043928555047500005
ACH-000460,0.00719865601702
ACH-000461,0.09652795667139999
ACH-000463,0.05742035556
ACH-000464,0.28135807713100003
ACH-000466,0.19860927886399998
ACH-000467,0.0993736461992
ACH-000468,0.057205777573899996
ACH-000469,0.158769211391
ACH-000470,0.07811349445980001
ACH-000471,0.140880646918
ACH-000472,0.182386238739
ACH-000473,0.325999112788
ACH-000475,0.23422238354299998
ACH-000476,-0.057462695623099996
ACH-000477,0.08607072728330001
ACH-000480,-0.399227468331
ACH-000481,-0.0232048285892
ACH-000483,0.08161632593689999
ACH-000484,-0.039736161689199995
ACH-000485,0.0789626044168
ACH-000486,-0.0427141584273
ACH-000487,0.10356261599300001
ACH-000488,0.10095378668600001
ACH-000490,0.13965766422599998
ACH-000491,0.178286197904
ACH-000495,-0.0228894614097
ACH-000496,0.00689544022351
ACH-000499,-0.0307791588685
ACH-000500,0.0197989015182
ACH-000502,0.221525068363
ACH-000503,0.335140349716
ACH-000505,0.10599509462300001
ACH-000507,0.153780722244
ACH-000510,0.0582423163028
ACH-000511,0.122391571876
ACH-000512,-0.256871938438
ACH-000516,0.140751971014
ACH-000517,0.151673213235
ACH-000518,0.145294716762
ACH-000520,0.12634831655
ACH-000521,0.00870261326767
ACH-000522,-0.024787512355400002
ACH-000524,0.180242778902
ACH-000527,0.108052681031
ACH-000528,0.0958756095291
ACH-000537,0.102564763026
ACH-000541,0.251439473145
ACH-000542,0.111439533237
ACH-000544,0.087294434873
ACH-000545,0.111517557148
ACH-000547,-0.265247522326
ACH-000548,0.0954274707792
ACH-000549,0.203174587865
ACH-000550,0.247022402752
ACH-000552,0.18289436756900002
ACH-000556,0.33010857991500003
ACH-000557,0.145119848281
ACH-000570,0.0834801205173
ACH-000571,0.263947694728
ACH-000573,0.141232801498
ACH-000576,0.2325790007
ACH-000580,0.0695914639204
ACH-000584,0.16083555079700002
ACH-000585,0.120247450262
ACH-000588,-0.0019457616507300001
ACH-000589,0.122103723443
ACH-000591,0.145187565374
ACH-000593,0.0772273661345
ACH-000600,0.039153049450400004
ACH-000601,0.0306530869653
ACH-000604,0.031209928878200004
ACH-000605,-0.056699571135
ACH-000606,-0.0191986695464
ACH-000608,0.251961164464
ACH-000614,0.08718694140069999
ACH-000616,0.209900736079
ACH-000618,0.0521896661135
ACH-000619,0.030401386949400002
ACH-000620,0.15666781055600001
ACH-000621,-0.047294327208199996
ACH-000622,0.157471543292
ACH-000623,0.108175511226
ACH-000624,0.13144047387
ACH-000627,0.205162441479
ACH-000630,-0.019032844283
ACH-000632,0.115369774989
ACH-000633,0.17021311514499998
ACH-000637,-0.307222090059
ACH-000638,0.0680674319548
ACH-000646,0.37791164614399997
ACH-000647,0.0558029205674
ACH-000648,0.039408888020800004
ACH-000649,0.152651702053
ACH-000651,0.22773701276299999
ACH-000652,0.153106442944
ACH-000653,0.0491724643243
ACH-000657,0.0926361096608
ACH-000658,0.0772733530673
ACH-000661,-0.213507517606
ACH-000662,0.052390033063900006
ACH-000663,-0.07689913561539999
ACH-000665,-0.013908176857
ACH-000671,0.260592000958
ACH-000673,0.14277038317399998
ACH-000676,0.101458833086
ACH-000677,-0.0559553768812
ACH-000681,0.0085594526597
ACH-000682,0.25454857956300003
ACH-000683,0.0947491876407
ACH-000684,0.022922262832599998
ACH-000688,0.145911175427
ACH-000693,0.00820869349727
ACH-000694,0.0420241727581
ACH-000695,0.0340674916109
ACH-000696,0.221972203701
ACH-000697,0.00282861500075
ACH-000699,0.187152046209
ACH-000701,0.144181599872
ACH-000706,0.12503162167
ACH-000711,0.204664546473
ACH-000713,0.07485830005510001
ACH-000714,0.154063160823
ACH-000718,0.09032369446939999
ACH-000720,0.12232484674
ACH-000721,0.141918852386
ACH-000724,0.257546701504
ACH-000725,0.209522504446
ACH-000732,0.0038609883207399998
ACH-000734,-0.14794864384
ACH-000735,0.046094384713
ACH-000736,0.192548284402
ACH-000738,0.108422013027
ACH-000746,-0.163552940477
ACH-000747,0.0918056915648
ACH-000748,-0.0388870748426
ACH-000753,0.0994679044984
