,CYB5R4 (51167)
ACH-000233,-0.34246371676799997
ACH-000234,-0.377171185491
ACH-000235,-0.921298647881
ACH-000237,-0.238383481831
ACH-000238,-0.35090537267599997
ACH-000243,-0.919890879693
ACH-000244,-0.646846737539
ACH-000246,-0.334878604405
ACH-000248,-0.6985519010269999
ACH-000250,-0.561281154847
ACH-000251,-0.801982924923
ACH-000253,-0.8764544621670001
ACH-000255,-0.5536073121280001
ACH-000256,-0.45947756038500004
ACH-000257,-0.278746181763
ACH-000258,-0.476939780274
ACH-000259,-0.254640760013
ACH-000260,-0.630812852484
ACH-000261,0.004735210839090001
ACH-000262,-0.11925215720999999
ACH-000263,-0.239288265521
ACH-000264,-0.5370295179860001
ACH-000265,-0.503194163495
ACH-000266,-0.311350975852
ACH-000272,-0.468637974306
ACH-000273,-0.5743682348470001
ACH-000274,-0.235716012578
ACH-000277,-0.363137299332
ACH-000278,-0.749349162649
ACH-000279,-0.614349957565
ACH-000280,-0.27041958510200004
ACH-000281,-0.610117470751
ACH-000288,-0.39701249083000006
ACH-000291,-0.917493302584
ACH-000293,-0.669309763531
ACH-000294,-0.468562270861
ACH-000295,-0.500057475532
ACH-000296,-0.99753796122
ACH-000302,-0.847022712444
ACH-000304,-1.02701950258
ACH-000307,-0.47783563719899996
ACH-000308,-0.40339712119000004
ACH-000310,-0.591791850135
ACH-000311,-0.550307796147
ACH-000312,-0.299110890151
ACH-000315,-0.225672412352
ACH-000316,-0.300390914469
ACH-000317,-0.570291455918
ACH-000318,-0.22852571610599998
ACH-000319,-0.470612542558
ACH-000320,-0.465219618996
ACH-000322,-0.377838725003
ACH-000323,-0.326993805687
ACH-000324,-0.800743701408
ACH-000329,-0.156496026359
ACH-000330,-0.421374604439
ACH-000331,-0.47419305672
ACH-000332,-0.646618279078
ACH-000334,-0.32251454980300004
ACH-000335,-0.350416717103
ACH-000336,-0.21153997044300002
ACH-000337,-0.6790045180069999
ACH-000339,-0.8324111820929999
ACH-000341,-0.325726609036
ACH-000348,-0.770429777831
ACH-000350,-0.38315759404
ACH-000352,-0.5535439634
ACH-000356,-0.309921150332
ACH-000361,-0.20133335773
ACH-000362,-0.453069214557
ACH-000363,0.0006992137013899999
ACH-000364,-0.38497892537699996
ACH-000365,-0.176433400713
ACH-000366,-0.426031803186
ACH-000368,-0.8170781443520001
ACH-000374,-0.395285030206
ACH-000375,-0.742371073178
ACH-000376,-0.376452871764
ACH-000381,-0.627995246685
ACH-000383,-0.623032597086
ACH-000387,-0.5112624664100001
ACH-000389,-0.7895394652269999
ACH-000390,-0.476774520252
ACH-000393,-0.47240124157799995
ACH-000395,-0.7103781577399999
ACH-000397,-0.513621778975
ACH-000401,-0.666499256779
ACH-000402,-0.0835320492425
ACH-000403,-0.5733678143509999
ACH-000404,-0.793409882967
ACH-000406,-0.328307079538
ACH-000407,-0.874168209024
ACH-000408,-0.27758305581099996
ACH-000410,-0.399285504269
ACH-000411,-0.246209978373
ACH-000414,-0.6747046018449999
ACH-000415,-0.375708095294
ACH-000416,-0.19005908743900002
ACH-000420,-0.45300300094800006
ACH-000421,-0.601041773559
ACH-000424,-0.414504705065
ACH-000425,-0.659169268049
ACH-000426,-0.18658862777
ACH-000427,-0.22689407894000002
ACH-000433,-0.633411975585
ACH-000436,-0.21287533567800002
ACH-000444,-0.328452392899
ACH-000445,-0.188211208332
ACH-000448,-0.444032720188
ACH-000450,-0.531567147424
ACH-000452,-0.398968877962
ACH-000454,-0.253263715547
ACH-000458,-0.40101989187
ACH-000459,-0.523542191976
ACH-000460,-0.6650697783739999
ACH-000461,-0.739607127561
ACH-000463,-0.727467698796
ACH-000464,-0.538039573773
ACH-000466,-0.410819331671
ACH-000467,-0.614661372314
ACH-000468,-0.430547250125
ACH-000469,-0.173086854001
ACH-000470,-0.67458133411
ACH-000471,-0.37922427435199996
ACH-000472,-0.5724835435010001
ACH-000473,-0.173401256477
ACH-000475,-0.25988953595
ACH-000476,-0.40516065253899997
ACH-000477,-1.1924770368200002
ACH-000480,-0.555452180859
ACH-000481,-0.602424863597
ACH-000483,-0.11508188172
ACH-000484,-0.441897420537
ACH-000485,-0.950402363085
ACH-000486,-0.67985791767
ACH-000487,-0.33244898541400003
ACH-000488,-0.459171397964
ACH-000490,-0.811282891429
ACH-000491,-0.0800563732873
ACH-000495,-0.506843701695
ACH-000496,-0.568399219914
ACH-000499,-0.152901998633
ACH-000500,-0.0664310071075
ACH-000502,-0.36699995924199996
ACH-000503,-0.441896390256
ACH-000505,-0.628849496108
ACH-000507,-0.523989221837
ACH-000510,-0.342665945722
ACH-000511,-0.29555206988899996
ACH-000512,-0.437780425618
ACH-000516,-0.399733051045
ACH-000517,-0.501721401552
ACH-000518,-0.59270070716
ACH-000520,-0.435768500096
ACH-000521,-0.724505185448
ACH-000522,-0.33362523858000004
ACH-000524,-0.20259494083299998
ACH-000527,-0.38557390145900006
ACH-000528,-0.56999656333
ACH-000537,-0.44783591722099997
ACH-000541,-0.20733817884
ACH-000542,-0.44172169883699997
ACH-000544,-0.43208450318400005
ACH-000545,-0.7277869670029999
ACH-000547,-0.7429794762109999
ACH-000548,-0.422409034878
ACH-000549,-0.312808485097
ACH-000550,-0.248365930711
ACH-000552,-0.7058520878039999
ACH-000556,-0.0808907367902
ACH-000557,0.14588332617
ACH-000570,-0.437047190942
ACH-000571,-0.243279832116
ACH-000573,-0.436147203992
ACH-000576,0.12111517859200001
ACH-000580,-0.6797845579440001
ACH-000584,-0.755665353591
ACH-000585,-0.0813984680804
ACH-000588,-0.34448278873800003
ACH-000589,-0.25909629023499997
ACH-000591,-0.334424713833
ACH-000593,-0.09870240173219999
ACH-000600,-0.16829551787500002
ACH-000601,-0.350180181294
ACH-000604,-0.23243635889699998
ACH-000605,-0.288204644231
ACH-000606,-0.47885240209200003
ACH-000608,-0.540116160505
ACH-000614,-0.7371361269140001
ACH-000616,-0.8367202139959999
ACH-000618,-0.663619663274
ACH-000619,-0.685998677198
ACH-000620,-0.689450326535
ACH-000621,-0.21466980538199998
ACH-000622,-0.123493561138
ACH-000623,-0.48978549888899997
ACH-000624,-0.350514780765
ACH-000627,-0.605306634805
ACH-000630,-0.22303972993700003
ACH-000632,-0.40199709267899997
ACH-000633,-0.413248017861
ACH-000637,-0.317327668897
ACH-000638,-0.6678557333240001
ACH-000646,-0.7066105756569999
ACH-000647,-0.401472082653
ACH-000648,-0.5545120621940001
ACH-000649,-0.36963422230899995
ACH-000651,-0.457015327919
ACH-000652,-0.402839387812
ACH-000653,-0.43347614674199997
ACH-000657,-0.350781047965
ACH-000658,-0.337135857017
ACH-000661,-0.7633042932170001
ACH-000662,-0.373607007245
ACH-000663,-0.433124778672
ACH-000665,-0.459762429898
ACH-000671,-0.526586287221
ACH-000673,-0.384312379257
ACH-000676,-0.865062494227
ACH-000677,-0.500658009177
ACH-000681,-0.658096265672
ACH-000682,-0.35021964910899994
ACH-000683,-0.485829294397
ACH-000684,-0.22378741964600002
ACH-000688,-0.684367910255
ACH-000693,-0.280636466792
ACH-000694,-0.43421115993500004
ACH-000695,-0.64400287916
ACH-000696,-0.425684605179
ACH-000697,-0.345313246262
ACH-000699,-0.35305591994499996
ACH-000701,-0.533244540828
ACH-000706,-0.279534802024
ACH-000711,-0.263397576983
ACH-000713,-0.822792865225
ACH-000714,-0.604910649634
ACH-000718,-1.0311705542
ACH-000720,-0.732415251188
ACH-000721,-0.324733132795
ACH-000724,-0.318888399176
ACH-000725,-0.666099845295
ACH-000732,-0.701934509947
ACH-000734,-0.824101073359
ACH-000735,-0.603104301777
ACH-000736,-0.617360376061
ACH-000738,-0.110459233549
ACH-000746,-0.37368386990999997
ACH-000747,-0.396632824218
ACH-000748,-0.0575979170605
ACH-000753,-0.292467441715
ACH-000756,-0.574224868938
ACH-000757,-0.560249370788
ACH-000758,-0.493990351183
ACH-000760,-0.325566592581
ACH-000763,-0.211399876211
ACH-000764,-0.8157730977779999
ACH-000765,-0.632925274101
ACH-000766,-0.44289769398999995
ACH-000767,-0.368210144664
ACH-000768,-0.95396651506
ACH-000769,-0.720824042526
ACH-000770,-0.33489650032900004
ACH-000771,-0.161397418949
ACH-000773,-0.320255765734
ACH-000776,-0.343231171914
ACH-000777,-0.156579169015
ACH-000778,-0.435999635515
ACH-000781,-0.641286053899
ACH-000782,-0.23175272335299998
ACH-000783,-0.889140396103
ACH-000784,-0.021506325854400002
ACH-000785,-0.354987693742
ACH-000787,-0.607461467396
ACH-000788,-0.5868856466960001
ACH-000791,-0.719365875187
ACH-000792,-0.421442105198
ACH-000794,-0.45479237828599994
ACH-000796,-0.52077301673
ACH-000799,-0.505133964137
ACH-000800,-0.5076380447559999
ACH-000802,-0.45922560503
ACH-000804,-0.559539121504
ACH-000805,-0.6919080176960001
ACH-000809,-0.778855428355
ACH-000810,-0.298150301479
ACH-000811,-0.108209705241
ACH-000817,0.0286760187968
ACH-000819,-0.615744401319
ACH-000820,-0.8125035093940001
ACH-000821,-0.553503887656
ACH-000822,-1.43885851085
ACH-000823,-0.434642494545
ACH-000824,-0.155012392632
ACH-000827,-0.857655114657
ACH-000829,-0.284606145365
ACH-000831,-0.211088314712
ACH-000832,-0.618112862654
ACH-000833,-0.511724157721
ACH-000834,-0.637410005844
ACH-000835,-0.449659660352
ACH-000836,-0.350870827971
ACH-000837,-0.68022657945
ACH-000838,-0.268333636811
ACH-000839,-0.670241010662
ACH-000840,-0.792988207597
ACH-000841,-0.8662936181700001
ACH-000843,-0.5344145609709999
ACH-000846,-0.889512884857
ACH-000847,-0.33975630265199996
ACH-000848,-0.325160425607
ACH-000849,-0.317144002697
ACH-000851,-0.879181671176
ACH-000855,-0.226870357096
ACH-000856,-0.560038825225
ACH-000858,-0.40099081787699997
ACH-000859,-0.5135386313600001
ACH-000861,-0.628617465023
ACH-000862,-0.391251614105
ACH-000865,-0.473535026478
ACH-000866,-0.19836024475000003
ACH-000867,-0.25598562084300003
ACH-000869,-0.57837295922
ACH-000872,-0.508999453762
ACH-000873,-0.42971808046099996
ACH-000876,-0.787935571231
ACH-000878,-0.569789719294
ACH-000880,-1.00682999594
ACH-000881,-0.49740459729599995
ACH-000882,-0.697365756522
ACH-000884,-0.641097624067
ACH-000885,-0.431028296557
ACH-000887,-0.412077372042
ACH-000888,-0.47226546706600003
ACH-000889,-0.320958089218
ACH-000890,-0.713616577742
ACH-000896,-0.23376715478500001
ACH-000898,-0.5373064182389999
ACH-000900,-0.953148042861
ACH-000901,-0.414872871694
ACH-000905,-1.15171529408
ACH-000906,-0.581033903076
ACH-000907,-0.618745487321
ACH-000910,-0.45504564329499997
ACH-000911,-0.334126432288
ACH-000912,-0.303186642352
ACH-000913,-0.799639499683
ACH-000915,-0.1772782549
ACH-000916,-0.180675233874
ACH-000917,-0.38933203602399996
ACH-000921,-0.46779427415799996
ACH-000924,-0.15344999195999998
ACH-000926,-0.464923885482
ACH-000928,-0.512119023975
ACH-000929,-0.730278626194
ACH-000932,-0.424212802875
ACH-000935,-0.446622986586
ACH-000936,-0.313122019384
ACH-000937,-0.012309662466200001
ACH-000938,-0.150378160106
ACH-000939,-0.23418668633099998
ACH-000941,-0.504346761721
ACH-000943,-0.561352540397
ACH-000946,-0.5721131536
ACH-000947,-0.69472724432
ACH-000948,-0.511894531804
ACH-000950,-0.495875960699
ACH-000953,-0.245136383049
ACH-000957,-0.536170992767
ACH-000958,-0.475274109801
ACH-000960,-0.39685688958899995
ACH-000963,-0.28450551191
ACH-000968,-0.452265705328
ACH-000969,-0.730033444207
ACH-000973,-0.31543051514000003
ACH-000974,-0.565430857895
ACH-000975,-0.375744685245
ACH-000976,-1.0416359161
ACH-000978,-0.179050472247
ACH-000980,-0.23512254709000002
ACH-000984,-0.455794385285
ACH-000986,-0.5203781219960001
ACH-000988,-0.520808354632
ACH-000993,-0.557433630296
ACH-000994,-0.40102216629799997
ACH-000996,-0.579056813644
ACH-001001,-0.649838273601
ACH-001020,-0.8604210793379999
ACH-001028,-0.257520416888
ACH-001031,-0.5836788073100001
ACH-001038,-0.5446652979559999
ACH-001048,-0.456223164288
ACH-001050,-0.174622536138
ACH-001053,-0.28502389948600004
ACH-001054,-0.83932239777
ACH-001061,-0.386067960744
ACH-001067,-0.6683982305789999
ACH-001075,-0.49200627005900005
ACH-001096,-0.39980076383100005
ACH-001128,-0.62794568628
ACH-001134,-0.164556106953
ACH-001151,-0.19478055249
ACH-001163,-0.42708733259900006
ACH-001164,-0.31883424738
ACH-001173,-0.19889346395
ACH-001183,-0.30408003877900003
ACH-001184,-0.703630705739
ACH-001190,-0.292967269682
ACH-001192,-0.561059234023
ACH-001193,-0.353197096078
ACH-001196,-0.60305724039
ACH-001197,-0.23919501523000003
ACH-001205,-0.47065541225199997
ACH-001211,-0.403976090798
ACH-001212,-0.5968072093069999
ACH-001228,-0.211887112905
ACH-001232,-0.183217727724
ACH-001239,-0.651050398823
ACH-001274,-0.28534459187399996
ACH-001275,-0.718315769516
ACH-001277,-0.882632313882
ACH-001278,-0.319015461206
ACH-001280,-0.327887980483
ACH-001283,-0.242075530275
ACH-001289,-0.0678722981833
ACH-001295,-0.288373054546
ACH-001300,-0.215927308959
ACH-001301,-0.46697804625600003
ACH-001302,-0.269948547147
ACH-001303,-1.1587376904
ACH-001306,-0.38542570184
ACH-001318,-0.287674266548
ACH-001322,-0.42349211279700005
ACH-001328,-0.378091335012
ACH-001332,-0.55626447649
ACH-001333,-0.8047129638959999
ACH-001336,-0.9184452343520001
ACH-001340,-0.653282086361
ACH-001346,-0.49577904587800004
ACH-001353,-1.01376382301
ACH-001354,-0.713979818698
ACH-001367,-0.241414319716
ACH-001368,-0.249383111481
ACH-001374,-0.402236825838
ACH-001375,-0.278154752449
ACH-001377,-0.815649070439
ACH-001380,-0.61834444272
ACH-001391,-0.319876195933
ACH-001407,-0.634419764429
ACH-001408,-0.476336880466
ACH-001413,-0.689302082651
ACH-001430,-0.657076530967
ACH-001431,-0.385654885647
ACH-001450,0.014203955296799999
ACH-001496,-0.261408781372
ACH-001500,-0.524880279572
ACH-001521,-0.34697833242200005
ACH-001523,-0.293789771888
ACH-001532,-0.7570517433730001
ACH-001536,-0.286807260334
ACH-001550,-0.433010408346
ACH-001552,-0.519847894211
ACH-001554,-0.7403461090710001
ACH-001645,-0.356703825709
ACH-001654,-0.431187200786
ACH-001715,-0.43988466403000004
ACH-001735,-0.372604077358
ACH-001736,-0.27727515621
ACH-001737,-0.243384666225
ACH-001740,-0.741326632967
ACH-001745,-0.6301132033969999
ACH-001750,-0.465823273953
ACH-001765,-0.39263479676299995
ACH-001956,-0.843463138801
ACH-001957,-0.771596107257
