,MKRN1 (23608)
ACH-000262,-0.612944130183
ACH-000263,-0.8908662238609999
ACH-000264,-0.47432076599899997
ACH-000265,-0.552457297804
ACH-000266,-0.603295289749
ACH-000272,-0.597200710112
ACH-000273,-0.480382067746
ACH-000274,-0.590386147379
ACH-000277,-0.571656252888
ACH-000278,-0.48080770566299996
ACH-000279,-0.655463591721
ACH-000280,-0.569746659062
ACH-000281,-0.693747574506
ACH-000288,-0.547096551583
ACH-000291,-0.502167249221
ACH-000293,-0.609253109896
ACH-000294,-0.437052835413
ACH-000295,-0.23943635371199998
ACH-000296,-0.6177948335310001
ACH-000302,-0.508180267494
ACH-000304,-1.06231565698
ACH-000307,-0.561747915079
ACH-000308,-0.48756982150300004
ACH-000310,-0.637961937845
ACH-000311,-0.593442480603
ACH-000312,-0.508660007952
ACH-000315,-0.597741364737
ACH-000316,-0.413971324179
ACH-000317,-0.53627486706
ACH-000318,-0.684991476082
ACH-000319,-0.317773094049
ACH-000320,-0.596722781566
ACH-000322,-0.665844906669
ACH-000323,-0.583054267512
ACH-000324,-0.6083392070170001
ACH-000329,-0.493924051479
ACH-000330,-0.634485803818
ACH-000331,-0.652846769443
ACH-000332,-0.621627091682
ACH-000334,-0.481525202092
ACH-000335,-0.9098355177069999
ACH-000336,-0.713691693664
ACH-000337,-0.273878793464
ACH-000339,-0.662497384088
ACH-000341,-0.572559237099
ACH-000348,-0.39891993946500004
ACH-000350,-0.640481987752
ACH-000352,-0.6494703383820001
ACH-000356,-0.457112876605
ACH-000361,-0.43786529158299997
ACH-000362,-0.50373753135
ACH-000363,-0.38162143221
ACH-000364,-0.570009171419
ACH-000365,-0.511393595092
ACH-000366,-0.658171801016
ACH-000368,-0.5290296399669999
ACH-000374,-0.728278444885
ACH-000375,-0.469908513622
ACH-000376,-0.433533459292
ACH-000381,-0.647540830068
ACH-000383,-0.270992081555
ACH-000387,-0.691502610183
ACH-000389,-0.576373434881
ACH-000390,-0.508427410282
ACH-000393,-0.585506399957
ACH-000395,-0.457763405751
ACH-000397,-0.593576694985
ACH-000401,-0.708496744004
ACH-000402,-0.57592049558
ACH-000403,-0.45206082475299997
ACH-000404,-0.464903690696
ACH-000406,-0.491374183781
ACH-000407,-0.583793109401
ACH-000408,-0.479568296352
ACH-000410,-0.444116186282
ACH-000411,-0.76431282426
ACH-000414,-0.672640384619
ACH-000415,-0.328993072544
ACH-000416,-0.665954336371
ACH-000420,-0.5616962163970001
ACH-000421,-0.56613308193
ACH-000424,-0.36186512015199995
ACH-000425,-0.583263026254
ACH-000426,-0.5336626058330001
ACH-000427,-0.598462333425
ACH-000433,-0.381153267056
ACH-000436,-0.64702945018
ACH-000444,-0.489536845446
ACH-000445,-0.695311828309
ACH-000448,-0.700545607964
ACH-000450,-0.8309620401019999
ACH-000452,-0.51468338754
ACH-000454,-0.447521267777
ACH-000458,-0.525523479212
ACH-000459,-0.527436224825
ACH-000460,-0.607552224415
ACH-000461,-0.543716209396
ACH-000463,-0.675926253888
ACH-000464,-0.610591126074
ACH-000466,-0.21130591249400002
ACH-000467,-0.571907461507
ACH-000468,-0.582829965649
ACH-000469,-0.555981050692
ACH-000470,-0.692283646146
ACH-000471,-0.320690238941
ACH-000472,-0.552751754928
ACH-000473,-0.39068346376100005
ACH-000475,-0.63232504195
ACH-000476,-0.5205413928279999
ACH-000477,-0.531492518854
ACH-000480,-0.667344863373
ACH-000481,-0.614924720507
ACH-000483,-0.513913645967
ACH-000484,-0.42343734583000003
ACH-000485,-0.591378639386
ACH-000486,-0.445703366069
ACH-000487,-0.619411247413
ACH-000488,-0.593329470187
ACH-000490,-0.645710997747
ACH-000491,-0.598434521355
ACH-000495,-0.441682678891
ACH-000496,-0.513008966223
ACH-000499,-0.53571046654
ACH-000500,-0.823536798336
ACH-000502,-0.425665262806
ACH-000503,-0.42312149977799995
ACH-000505,-0.487711937972
ACH-000507,-0.543103315259
ACH-000510,-0.112940228879
ACH-000511,-0.352525151883
ACH-000512,-0.45645141994599997
ACH-000516,-0.584971184694
ACH-000517,-0.421192801132
ACH-000518,-0.517672069673
ACH-000520,-0.624403583415
ACH-000521,-0.35777151861199996
ACH-000522,-0.528947774733
ACH-000524,-0.592033536017
ACH-000527,-0.571256270195
ACH-000528,-0.49854605439800004
ACH-000537,-0.591859912769
ACH-000541,-0.545894135731
ACH-000542,-0.508110383637
ACH-000544,-0.38402092714599995
ACH-000545,-0.56670762325
ACH-000547,-0.8291765232520001
ACH-000548,-0.654780009062
ACH-000549,-0.68998565904
ACH-000550,-0.761031175267
ACH-000552,-0.698161824971
ACH-000556,-0.664983506105
ACH-000557,-0.241982831096
ACH-000570,-0.510288080845
ACH-000571,-0.353350461556
ACH-000573,-0.570827132148
ACH-000576,-0.40736205926299995
ACH-000580,-0.41591155787199996
ACH-000584,-0.38970265235
ACH-000585,-0.505541081078
ACH-000588,-0.59856644148
ACH-000589,-0.567558427844
ACH-000591,-0.49809255843199995
ACH-000593,-0.314775540954
ACH-000600,-0.47146252322099996
ACH-000601,-0.50656594262
ACH-000604,-0.460034912024
ACH-000605,-0.5068875925990001
ACH-000606,-0.6685377245790001
ACH-000608,-0.38063967682300004
ACH-000614,-0.72562591458
ACH-000616,-0.377967039042
ACH-000618,-0.630639275826
ACH-000619,-0.37298911257399997
ACH-000620,-0.545481516777
ACH-000621,-0.730011772175
ACH-000622,-0.775436328552
ACH-000623,-0.615415701338
ACH-000624,-0.569685458704
ACH-000627,-0.651631852108
ACH-000630,-0.662765675674
ACH-000632,-0.29448841676
ACH-000633,-0.8172801576890001
ACH-000637,-0.600657992104
ACH-000638,-0.476921648896
ACH-000646,-0.19923826937800002
ACH-000647,-0.5015290468020001
ACH-000648,-0.450338130137
ACH-000649,-0.491954902284
ACH-000651,-0.621628792439
ACH-000652,-0.524700975714
ACH-000653,-0.44143872319899996
ACH-000657,-0.594689502279
ACH-000658,-0.609249424047
ACH-000661,-0.46171689508999997
ACH-000662,-0.5380574682020001
ACH-000663,-0.472660073791
ACH-000665,-0.520495182014
ACH-000671,-0.353140647317
ACH-000673,-0.462962670586
ACH-000676,-0.74773181676
ACH-000677,-0.6675562910899999
ACH-000681,-0.671749022472
ACH-000682,-0.665411311555
ACH-000683,-0.579086261814
ACH-000684,-0.6209022796060001
ACH-000688,-0.254194691336
ACH-000693,-0.657391767743
ACH-000694,-0.5883591736289999
ACH-000695,-0.32958258840300003
ACH-000696,-0.472056895968
ACH-000697,-0.362138845664
ACH-000699,-0.580792763585
ACH-000701,-0.388329566579
ACH-000706,-0.39081285312200004
ACH-000711,-0.557623078118
ACH-000713,-0.545775762614
ACH-000714,-0.586769738092
ACH-000718,-0.587056671223
ACH-000720,-0.586530898548
ACH-000721,-0.39753241999600003
ACH-000724,-0.33176303528
ACH-000725,-0.688425484319
ACH-000732,-0.552346737649
ACH-000734,-0.551770507744
ACH-000735,-0.479348021758
ACH-000736,-0.583394900465
ACH-000738,-0.554343855691
ACH-000746,-0.36443840549400003
ACH-000747,-0.696892444371
ACH-000748,-0.49299096432800005
ACH-000753,-0.520263727139
ACH-000756,-0.518912866897
ACH-000757,-0.487469839936
ACH-000758,-0.641739089574
ACH-000760,-0.39929761941200004
ACH-000763,-1.07249239558
ACH-000764,-0.694057300266
ACH-000765,-0.7319211750869999
ACH-000766,-0.587219744716
ACH-000767,-0.329791541147
ACH-000768,-0.7686620059170001
ACH-000769,-0.641637249524
ACH-000770,-0.637189264099
ACH-000771,-0.432094639451
ACH-000773,-0.50957826934
ACH-000776,-0.6571603425379999
ACH-000777,-0.473108459495
ACH-000778,-0.541127294926
ACH-000781,-0.557469303328
ACH-000782,-0.5984861224710001
ACH-000783,-0.566712620305
ACH-000784,-0.43053006956699996
ACH-000785,-0.771651726499
ACH-000787,-0.5077494265910001
ACH-000788,-0.406755459673
ACH-000791,-0.666654428592
ACH-000792,-0.31937518222
ACH-000794,-0.48148394919299997
ACH-000796,-0.557396993224
ACH-000799,-0.715112179
ACH-000800,-0.6482647470690001
ACH-000802,-0.37318009306500005
ACH-000804,-0.7955435275139999
ACH-000805,-0.632676650837
ACH-000809,-0.571434275698
ACH-000810,-0.979242128768
ACH-000811,-0.42203739553999997
ACH-000817,-0.537080767259
ACH-000819,-0.7247975341439999
ACH-000820,-0.251384596851
ACH-000821,-0.7023976594689999
ACH-000822,-0.47128273887500005
ACH-000823,-0.513832707606
ACH-000824,-0.39100591283299996
ACH-000827,-0.626757337352
ACH-000829,-0.45270738182400005
ACH-000831,-0.565385813808
ACH-000832,-0.578028680525
ACH-000833,-0.375619003169
ACH-000834,-0.623395499881
ACH-000835,-0.596402565206
ACH-000836,-0.15470105905
ACH-000837,-0.700932008337
ACH-000838,-0.57950325515
ACH-000839,-0.40516271427100004
ACH-000840,-0.36249687064999997
ACH-000841,-0.6818124536669999
ACH-000843,-0.376536765855
ACH-000846,-0.594370168864
ACH-000847,-0.542991060641
ACH-000848,-0.376390259272
ACH-000849,-0.691488583584
ACH-000851,-0.5764735706399999
ACH-000855,-0.711554148247
ACH-000856,-0.483301407006
ACH-000858,-0.530895167544
ACH-000859,-0.24672724487199998
ACH-000861,-0.419968804201
ACH-000862,-0.714230154904
ACH-000865,-0.402435256069
ACH-000866,-0.611666726397
ACH-000867,-0.47558898588
ACH-000869,-0.502228693109
ACH-000872,-0.43796030542900005
ACH-000873,-0.552712890088
ACH-000876,-0.493246297357
ACH-000878,-0.362937392401
ACH-000880,-0.579916071553
ACH-000881,-0.55369909166
ACH-000882,-0.625641737929
ACH-000884,-0.922319220579
ACH-000885,-0.698628802184
ACH-000887,-0.44017377313999995
ACH-000888,-0.38184592325800004
ACH-000889,-0.562577922324
ACH-000890,-0.668179786566
ACH-000896,-0.672821445479
ACH-000898,-0.2213537498
ACH-000900,-0.5272127879899999
ACH-000901,-0.537115622438
ACH-000905,-0.491327667014
ACH-000906,-0.747738326365
ACH-000907,-0.31380405850800003
ACH-000910,-0.553720034759
ACH-000911,-0.512747381507
ACH-000912,-0.5762704921840001
ACH-000913,-0.5477516806589999
ACH-000915,-0.49380001316000005
ACH-000916,-0.45863859497599996
ACH-000917,-0.525455180259
ACH-000921,-0.41490763069200004
ACH-000924,-0.47722244139
ACH-000926,-0.687162527736
ACH-000928,-0.48755068771300003
ACH-000929,-0.70214862506
ACH-000932,-0.460406322967
ACH-000935,-0.787378910068
ACH-000936,-0.557163202179
ACH-000937,-0.407759507586
ACH-000938,-0.417697467138
ACH-000939,-0.0438021126812
ACH-000941,-0.596888096278
ACH-000943,-0.657421199737
ACH-000946,-0.754322806285
ACH-000947,-0.698252826876
ACH-000948,-0.575118941175
ACH-000950,-0.68368197636
ACH-000953,-0.401553304947
ACH-000957,-0.568836182574
ACH-000958,-0.7940165627949999
ACH-000960,-0.283484638058
ACH-000963,-0.550065550762
ACH-000968,-0.640554459541
ACH-000969,-0.754989205477
ACH-000973,-0.587570488463
ACH-000974,-0.760055659691
ACH-000975,-0.46903801141999996
ACH-000976,-0.7831410479790001
ACH-000978,-0.666107809306
ACH-000980,-0.569325089718
ACH-000984,-0.581559822778
ACH-000986,-0.44487135627400004
ACH-000988,-0.702529823785
ACH-000993,-0.535735258807
ACH-000994,-0.514554067951
ACH-000996,-0.493190710859
ACH-001001,-0.627015882523
ACH-001020,-0.146889233205
ACH-001028,-0.541349828977
ACH-001031,-0.6296143851899999
ACH-001038,-0.506321234259
ACH-001048,-0.424417305687
ACH-001050,-0.341006216708
ACH-001053,-0.737006505737
ACH-001054,-0.523388968764
ACH-001061,-0.6674962631570001
ACH-001067,-0.565490601813
ACH-001075,-0.38634454057800005
ACH-001096,-0.324923469379
ACH-001128,0.6486529313939999
ACH-001134,-0.418848008793
ACH-001151,-0.567880120436
ACH-001163,-0.4268619943
ACH-001164,-0.285020184764
ACH-001173,-0.49772038094400006
ACH-001183,-0.578919689045
ACH-001184,-0.585147975268
ACH-001190,-0.325565780109
ACH-001192,-0.470887551589
ACH-001193,-0.51909643832
ACH-001196,-0.597403771447
ACH-001197,-0.59813746558
ACH-001205,-0.672443940545
ACH-001211,-0.42972314063
ACH-001212,-0.250334758148
ACH-001228,-0.5145564134399999
ACH-001232,-0.399046444254
ACH-001239,-0.687988975266
ACH-001274,-0.74899284383
ACH-001275,-0.686542571426
ACH-001277,-0.316600664764
ACH-001278,-0.5795725199189999
ACH-001280,-0.43759466933700003
ACH-001283,-0.5284247259179999
ACH-001289,-0.611014907634
ACH-001295,-0.561679671153
ACH-001300,-0.54587345822
ACH-001301,-0.511961686289
ACH-001302,-0.449423938011
ACH-001303,-0.619552754144
ACH-001306,-0.599943589495
ACH-001318,-0.5129072559260001
ACH-001322,-0.525076760152
ACH-001328,-0.584707225829
ACH-001332,-0.48876158077299997
ACH-001333,-0.600110714288
ACH-001336,-0.45346891547799995
ACH-001340,-0.5181561494420001
ACH-001346,-0.487240425311
ACH-001353,-0.502501760475
ACH-001354,-0.766015727487
ACH-001367,-0.635050521612
ACH-001368,-0.6235669046100001
ACH-001374,-0.410554820936
ACH-001375,-0.48978286508599994
ACH-001377,-0.65787100401
ACH-001380,-0.518116656198
ACH-001391,-0.595895603135
ACH-001407,-0.620375213983
ACH-001408,-0.416662903799
ACH-001413,-0.7006516495790001
ACH-001430,-0.471910277797
ACH-001431,-0.865559450898
ACH-001450,-0.46160877073999995
ACH-001496,-0.21697388298700002
ACH-001500,-0.238740916045
ACH-001521,-0.7388743158409999
ACH-001523,-0.657384560731
ACH-001532,-0.636040265143
ACH-001536,-0.650621397831
ACH-001550,-0.136378935102
ACH-001552,-0.676476231411
ACH-001554,-0.50918534824
ACH-001645,-0.6961096567689999
ACH-001654,-0.508733263248
ACH-001715,-0.299988905521
ACH-001735,-0.513592283835
ACH-001736,-0.246959400894
ACH-001737,-0.758858433987
ACH-001740,-0.482414611517
ACH-001745,-0.568078576351
ACH-001750,-0.604826290851
ACH-001765,-0.47499680896799995
ACH-001956,-0.591082547469
ACH-001957,-0.622213064095
