,FASN (2194)
ACH-000858,0.236351289874
ACH-000859,-0.479762982506
ACH-000861,0.09668336461039999
ACH-000862,0.0287716692476
ACH-000865,-0.025530045570099996
ACH-000866,-0.0302325587273
ACH-000867,0.056241756294900004
ACH-000869,-0.38444213897
ACH-000872,-0.159995524581
ACH-000873,-0.0076316543249200005
ACH-000876,-0.498842297284
ACH-000878,-0.671917611146
ACH-000880,-0.234766598587
ACH-000881,-0.549527967393
ACH-000882,-1.0354240004000002
ACH-000884,-0.790989437067
ACH-000885,-0.0859813368268
ACH-000887,-0.9537424692569999
ACH-000888,-0.33813917522799997
ACH-000889,-0.56402849909
ACH-000890,-0.124496578369
ACH-000896,-0.325147338139
ACH-000898,-0.40212244724299995
ACH-000900,-0.172977114613
ACH-000901,0.0639910856625
ACH-000905,-0.0340368773366
ACH-000906,0.0223445703779
ACH-000907,-0.0358754694042
ACH-000910,0.09965085198460001
ACH-000911,-0.09474532143200001
ACH-000912,-0.0399734313621
ACH-000913,-0.271865853499
ACH-000915,-0.832291083797
ACH-000916,-0.32342278827300003
ACH-000917,-0.566572261418
ACH-000921,-0.0901272099183
ACH-000924,-1.28797787045
ACH-000926,-1.11032420622
ACH-000928,-0.642123472303
ACH-000929,-0.203980272791
ACH-000932,0.007765877012800001
ACH-000935,-0.806295987826
ACH-000936,0.137840553243
ACH-000937,-0.298192775105
ACH-000938,-0.10292028776900002
ACH-000939,-0.0823196658109
ACH-000941,0.019298363376099997
ACH-000943,-0.59275518279
ACH-000946,-0.150418832402
ACH-000947,-0.246647244633
ACH-000948,-0.607915887153
ACH-000950,0.12517085731799998
ACH-000953,-0.20338041742199997
ACH-000957,0.146630110034
ACH-000958,0.24319778352899998
ACH-000960,0.211533007859
ACH-000963,-0.0247453941364
ACH-000968,-0.299790866619
ACH-000969,-0.231816003503
ACH-000973,0.0299075797363
ACH-000974,-0.0209599090754
ACH-000975,-0.234735958451
ACH-000976,-0.38157544045999997
ACH-000978,-0.45737030260899997
ACH-000980,-0.310635155539
ACH-000984,0.062108034523599996
ACH-000986,0.0027850704901000002
ACH-000988,-0.0303153508293
ACH-000993,-0.09076710873010001
ACH-000994,-0.27909799138700003
ACH-000996,-0.012811218023
ACH-001001,-0.107340432456
ACH-001020,-0.470418077279
ACH-001028,-0.250730883747
ACH-001031,-0.0342932052543
ACH-001038,-0.34711549237800005
ACH-001048,-0.027046840243900003
ACH-001050,-0.502095650161
ACH-001053,-0.237087406142
ACH-001054,-0.35151977700599996
ACH-001061,-0.541500392588
ACH-001067,-0.613869443184
ACH-001075,-0.1851639752
ACH-001096,-0.531279728198
ACH-001128,-0.718208454919
ACH-001134,-0.0673578498691
ACH-001151,0.11314501525999998
ACH-001163,-0.399433549002
ACH-001164,-0.240806096347
ACH-001173,-0.434178181677
ACH-001183,-0.00285739741982
ACH-001184,-0.0791911477019
ACH-001190,0.020307811417
ACH-001192,-0.13092714748099998
ACH-001193,-0.214784222952
ACH-001196,-0.47381314473999997
ACH-001197,-0.199119077024
ACH-001205,-0.136262575785
ACH-001211,0.0498700502281
ACH-001212,-0.027358331063200004
ACH-001228,-0.133371609472
ACH-001232,-0.211640148146
ACH-001239,-0.7774817750730001
ACH-001274,-0.164758308531
ACH-001275,-0.561486553323
ACH-001277,-0.208064617316
ACH-001278,-0.152303722913
ACH-001280,-0.0655300258129
ACH-001283,-0.125478978026
ACH-001289,-0.0307882941513
ACH-001295,-0.213108254427
ACH-001300,-0.20546144640500003
ACH-001301,-0.194061707713
ACH-001302,-0.458258525876
ACH-001303,-0.206482121045
ACH-001306,0.0968126453438
ACH-001318,0.23920604284000002
ACH-001322,-0.365762254638
ACH-001328,0.014500672988
ACH-001332,-0.133781303032
ACH-001333,-0.187212360055
ACH-001336,-0.0445825523452
ACH-001340,-0.629796111521
ACH-001346,-0.467723418451
ACH-001353,-1.023259595
ACH-001354,-0.3141458149
ACH-001367,-0.415117868773
ACH-001368,-0.196796866224
ACH-001374,-0.425842358006
ACH-001375,0.0771853234888
ACH-001377,-0.0972267460189
ACH-001380,-0.127381599933
ACH-001391,-0.234558391842
ACH-001407,-0.6935682263160001
ACH-001408,0.0299744624912
ACH-001413,0.10538934353700001
ACH-001430,-0.26065045013
ACH-001431,-0.346898584449
ACH-001450,-0.154729703408
ACH-001496,-0.450948339405
ACH-001500,-0.520054032887
ACH-001521,-0.0607519242835
ACH-001523,-0.164312902578
ACH-001532,-0.400726318885
ACH-001536,-0.413348857117
ACH-001550,-0.21755171922
ACH-001552,-0.090310762138
ACH-001554,-0.271454053508
ACH-001645,-0.28245615127900003
ACH-001654,-0.206720656582
ACH-001715,0.249880406301
ACH-001735,-0.06545807148569999
ACH-001736,-0.24237974107700003
ACH-001737,-0.882100172446
ACH-001740,-0.073441404739
ACH-001745,-0.237563634144
ACH-001750,-0.25533596987
ACH-001765,-0.500082095476
ACH-001956,-0.8621740316040001
ACH-001957,-0.333913735043
