,APOBEC3H (164668)
ACH-000004,-0.167233376672
ACH-000007,0.15653383474000002
ACH-000009,0.0295649141087
ACH-000011,-0.07287145295780001
ACH-000012,-0.0624278229163
ACH-000013,-0.027783887004
ACH-000014,0.09090236392489999
ACH-000015,-0.0734372359751
ACH-000017,0.0512761795272
ACH-000018,-0.140631790914
ACH-000019,-0.26314635582699997
ACH-000021,0.0154876379963
ACH-000022,-0.164341104301
ACH-000025,0.0238882859241
ACH-000028,-0.171042342214
ACH-000030,-0.174358227526
ACH-000035,0.0492108213143
ACH-000036,0.21599701452599998
ACH-000037,-0.0594333948604
ACH-000039,-0.0780503949985
ACH-000040,0.00584821224138
ACH-000041,-0.163500700972
ACH-000042,-0.20369263305
ACH-000045,0.15883683611899999
ACH-000047,-0.0326955369025
ACH-000052,0.15323502067800002
ACH-000053,0.00771509887076
ACH-000054,0.137149284831
ACH-000055,0.0426630988013
ACH-000060,-0.140659326227
ACH-000067,0.0701483898261
ACH-000070,-0.023371113280700004
ACH-000075,0.0180301675864
ACH-000078,0.06555914705930001
ACH-000082,0.057144424325099995
ACH-000085,0.18144536445999998
ACH-000086,0.0642443632574
ACH-000087,-0.0953998083415
ACH-000092,-0.0875065743995
ACH-000095,-0.0397011825756
ACH-000097,-0.059355385690400005
ACH-000098,-0.09558034924049999
ACH-000099,-0.124361231951
ACH-000108,0.212783187899
ACH-000113,0.0566375207656
ACH-000115,-0.366859083302
ACH-000116,0.09652294933
ACH-000118,-0.012027375982299998
ACH-000120,0.335797687999
ACH-000123,0.0574390841907
ACH-000127,0.012123307317299999
ACH-000128,-0.0678395409076
ACH-000132,0.037229725205900004
ACH-000133,-0.150343906164
ACH-000137,-0.20561653764199997
ACH-000138,0.259371241238
ACH-000142,0.0150488122352
ACH-000143,0.111279349287
ACH-000146,-0.0433611357852
ACH-000148,0.0485265671401
ACH-000150,-0.059560869192900004
ACH-000152,0.0740137938481
ACH-000153,-0.0349475804874
ACH-000159,0.05078764579990001
ACH-000160,0.0894258500597
ACH-000163,-0.148860543482
ACH-000167,-0.176447383882
ACH-000168,0.19516002701299998
ACH-000169,-0.0875455531611
ACH-000178,-0.0226214261302
ACH-000182,0.190452375726
ACH-000183,-0.169760242784
ACH-000188,0.17261236928800003
ACH-000189,0.514595294298
ACH-000190,-0.140361705205
ACH-000198,0.00654982973669
ACH-000204,0.0702938898551
ACH-000206,-0.107372294439
ACH-000207,0.207405380801
ACH-000211,0.110958534282
ACH-000215,-0.09090600784219999
ACH-000221,0.09257151306530001
ACH-000222,0.331910596227
ACH-000223,-0.104526634854
ACH-000226,-0.161885365729
ACH-000227,-0.151919461062
ACH-000228,-0.115782638147
ACH-000231,-0.07938953093560001
ACH-000232,-0.10691839488299999
ACH-000233,0.11135956352700001
ACH-000234,-0.168212350061
ACH-000235,0.0627014494314
ACH-000237,-0.22074797466499999
ACH-000238,0.067641591015
ACH-000243,0.0835371010756
ACH-000244,0.11653672483100001
ACH-000246,0.0398130674237
ACH-000248,0.11024055405500001
ACH-000250,0.0434163445749
ACH-000251,-0.061529152240399995
ACH-000253,-0.117422912215
ACH-000255,-0.35740925048699995
ACH-000256,-0.16614012658299998
ACH-000257,0.274825773145
ACH-000258,-0.300657261394
ACH-000259,0.004611790792989999
ACH-000260,0.058621768490900006
ACH-000261,0.013244607189799999
ACH-000262,0.070015763565
ACH-000263,-0.0283386611795
ACH-000264,-0.0628965110169
ACH-000265,-0.057221404532199996
ACH-000266,0.00146341737348
ACH-000272,-0.0456994203286
ACH-000273,0.0461925470567
ACH-000274,-0.0827768250004
ACH-000277,0.19734785395399998
ACH-000278,-0.0887627563087
ACH-000279,0.00683271501805
ACH-000280,-0.0878552416744
ACH-000281,0.0798894134471
ACH-000288,-0.0320303046581
ACH-000291,0.04221813777419999
ACH-000293,-0.0103692145369
ACH-000294,-0.0841825113902
ACH-000295,0.128449990213
ACH-000296,-0.0660557769109
ACH-000302,-0.162694018529
ACH-000304,-0.111481437492
ACH-000307,-0.030315702339099998
ACH-000308,-0.07492861973889998
ACH-000310,0.041025353454
ACH-000311,0.131256552002
ACH-000312,0.00712347124226
ACH-000315,-0.0207444984707
ACH-000316,0.3705992666
ACH-000317,0.00288179305109
ACH-000318,-0.0436803379854
ACH-000319,-0.11613964481799999
ACH-000320,0.332823290537
ACH-000322,0.30507190587
ACH-000323,0.166550839194
ACH-000324,-0.0679885638898
ACH-000329,0.135028495484
ACH-000330,0.0987113654371
ACH-000331,0.09207161448750001
ACH-000332,0.0484831266042
ACH-000334,-0.192754872576
ACH-000335,0.291400085603
ACH-000336,0.050885814858099995
ACH-000337,0.00035841366576400005
ACH-000339,0.0272088834265
ACH-000341,-0.15317427012
ACH-000348,-0.00445643501218
ACH-000350,0.17606402375500002
ACH-000352,0.026337147811199998
ACH-000356,-0.11686593818800001
ACH-000361,0.0379858914657
ACH-000362,0.008932685240450001
ACH-000363,-0.138501087503
ACH-000364,0.11015566867000001
ACH-000365,0.0611456501129
ACH-000366,-0.059689012552300004
ACH-000368,-0.028923174485999997
ACH-000374,0.19192467087200002
ACH-000375,-0.0519674215922
ACH-000376,-0.08484935776329999
ACH-000381,0.051651314271599996
ACH-000383,0.0347872738262
ACH-000387,-0.0560145166638
ACH-000389,0.21099191474399998
ACH-000390,-0.0462816646143
ACH-000393,-0.0745267502956
ACH-000395,0.060314352187
ACH-000397,-0.034404378912
ACH-000401,0.0160211074859
ACH-000402,-0.239722276663
ACH-000403,-0.0805806294229
ACH-000404,-0.0680243547341
ACH-000406,-0.07044445911010001
ACH-000407,-0.0105338482412
ACH-000408,-0.00582711946766
ACH-000410,-0.038293113595400004
ACH-000411,0.12162667339500001
ACH-000414,0.0500514024945
ACH-000415,0.129592098815
ACH-000416,0.101972439799
ACH-000420,-0.0211004605128
ACH-000421,0.07041337136680001
ACH-000424,-0.073766078331
ACH-000425,0.0183381318754
ACH-000426,0.037840855483699996
ACH-000427,-0.06434321395630001
ACH-000433,0.020299435435200002
ACH-000436,0.184958660669
ACH-000444,0.033600182080200006
ACH-000445,-0.115724999679
ACH-000448,-0.0482052138624
ACH-000450,0.202812783561
ACH-000452,-0.037230636964199995
ACH-000454,0.223697869119
ACH-000458,-0.107847072302
ACH-000459,-0.435605076164
ACH-000460,-0.0238401004565
ACH-000461,-0.150629779246
ACH-000463,-0.0299362708409
ACH-000464,-0.127944701053
ACH-000466,-0.139159956744
