,TXNDC8 (255220)
ACH-000004,0.000710934542541
ACH-000007,-0.0294382414928
ACH-000009,-0.237949291772
ACH-000011,-0.0375391433471
ACH-000012,-0.0999193111893
ACH-000013,-0.0760674600117
ACH-000014,0.0816305963463
ACH-000015,-0.193449386429
ACH-000017,0.0969309705132
ACH-000018,0.08974308839389998
ACH-000019,0.0831576461646
ACH-000021,-0.152486037323
ACH-000022,-0.0290125605271
ACH-000025,-0.0679490496784
ACH-000028,-0.07953059687860001
ACH-000030,-0.0280795241934
ACH-000035,-0.09540328674460001
ACH-000036,0.00711149336529
ACH-000037,-0.013688764258299999
ACH-000039,-0.06068598274109999
ACH-000040,-0.271763012388
ACH-000041,-0.147637505668
ACH-000042,-0.028409181963499997
ACH-000045,-0.061855145120199996
ACH-000047,0.014335132125600001
ACH-000052,-0.116228118224
ACH-000053,-0.0296605651541
ACH-000054,-0.156495442211
ACH-000055,0.316733684353
ACH-000060,-0.00150825215514
ACH-000067,0.0313555674137
ACH-000070,-0.0231469818536
ACH-000075,-0.0134071394789
ACH-000078,-0.270558379706
ACH-000082,-0.0712486267895
ACH-000085,-0.0514304822941
ACH-000086,-0.0176121094557
ACH-000087,-0.0410883137281
ACH-000092,0.017382191688000002
ACH-000095,-0.00952591732084
ACH-000097,-0.08033956093360001
ACH-000098,-0.0112072533359
ACH-000099,-0.200079885867
ACH-000108,-0.0940273696277
ACH-000113,-0.050733386678900004
ACH-000115,-0.19423980460700002
ACH-000116,0.08242329796839999
ACH-000118,-0.125521738529
ACH-000120,0.0140444596315
ACH-000123,-0.191808494706
ACH-000127,-0.0866369567702
ACH-000128,-0.15258430597699998
ACH-000132,-0.221030419368
ACH-000133,-0.119114329181
ACH-000137,0.005671750230640001
ACH-000138,-0.111179792062
ACH-000142,0.0480446842709
ACH-000143,-0.178422749864
ACH-000146,-0.147687864461
ACH-000148,-0.159077558438
ACH-000150,0.0864566183695
ACH-000152,-0.127348905421
ACH-000153,0.0448611283036
ACH-000159,0.0
ACH-000160,9.20811768514e-05
ACH-000163,-0.131388212443
ACH-000167,-0.0955831670693
ACH-000168,-0.09995160392920001
ACH-000169,-0.0659568912917
ACH-000178,-0.0723626189852
ACH-000182,-0.0856401304462
ACH-000183,-0.07201708384710001
ACH-000188,-0.0535028188642
ACH-000189,-0.322094697484
ACH-000190,0.14887006074200002
ACH-000198,-0.138209064704
ACH-000204,0.0165118063973
ACH-000206,-0.143161252
ACH-000207,0.009479390072670001
ACH-000211,-0.0674779904117
ACH-000215,-0.11873002613099999
ACH-000221,-0.147750819272
ACH-000222,0.130378568109
ACH-000223,-0.0526562090489
ACH-000226,-0.107146834596
ACH-000227,-0.24367907723299997
ACH-000228,-0.0270900559785
ACH-000231,-0.0124525551939
ACH-000232,-0.113724440304
ACH-000233,0.0462732334626
ACH-000234,-0.0397797645714
ACH-000235,-0.0953255633179
ACH-000237,-0.09899260980119999
ACH-000238,-0.0399727669005
ACH-000243,-0.0313429771603
ACH-000244,-0.338912752828
ACH-000246,-0.101161889342
ACH-000248,0.08647674432810001
ACH-000250,-0.10703523675400001
ACH-000251,0.346687591616
ACH-000253,-0.12411429260199999
ACH-000255,-0.14707608496400001
ACH-000256,0.041085069416
ACH-000257,-0.225795648736
ACH-000258,-0.22076486901700001
ACH-000259,-0.07869071639510002
ACH-000260,-0.160997120463
ACH-000261,-0.0968819820276
ACH-000262,0.09286730638089999
ACH-000263,0.07555575126780001
ACH-000264,-0.142081868423
ACH-000265,-0.0567964360834
ACH-000266,-0.06213188422259999
ACH-000272,-0.114242050404
ACH-000273,-0.13027092124
ACH-000274,-0.0645336703909
ACH-000277,-0.113320472646
ACH-000278,-0.19968590420200003
ACH-000279,0.0670419112609
ACH-000280,-0.07603891990969999
ACH-000281,0.089422671762
