,H2AFV (94239)
ACH-000588,-0.27494974599
ACH-000589,-0.033245791825
ACH-000591,-0.180366925612
ACH-000593,-0.102272760672
ACH-000600,0.0367455897946
ACH-000601,-0.108938531678
ACH-000604,0.009390895784129999
ACH-000605,-0.0414423947434
ACH-000606,-0.08832510790889998
ACH-000608,-0.03657558207
ACH-000614,-0.070650937836
ACH-000616,-0.253618922487
ACH-000618,-0.0763998147998
ACH-000619,0.00484207087284
ACH-000620,-0.000283750217394
ACH-000621,-0.279693593837
ACH-000622,-0.332225846231
ACH-000623,0.00876171472042
ACH-000624,-0.142824408663
ACH-000627,-0.0788980075578
ACH-000630,0.0828028966354
ACH-000632,-0.117796569113
ACH-000633,-0.037980858616499996
ACH-000637,-0.258403570865
ACH-000638,0.11657187145199999
ACH-000646,0.13614364773600002
ACH-000647,-0.032056025472599996
ACH-000648,0.0746411335283
ACH-000649,0.063512412834
ACH-000651,-0.0111277163702
ACH-000652,0.221942128919
ACH-000653,0.0380623638279
ACH-000657,0.0488485599524
ACH-000658,-0.257251120128
ACH-000661,-0.21806238875300002
ACH-000662,0.186255440449
ACH-000663,0.152496089663
ACH-000665,0.035372168221800004
ACH-000671,-0.12231261096400001
ACH-000673,-0.050176636078699995
ACH-000676,-0.220618075764
ACH-000677,-0.0575805143628
ACH-000681,-0.18584517514600002
ACH-000682,-0.11303590099000001
ACH-000683,-0.176253809078
ACH-000684,-0.0901501594634
ACH-000688,-0.345661241508
ACH-000693,-0.049566177997000006
ACH-000694,-0.0314350469415
ACH-000695,0.0328339181311
ACH-000696,-0.0996690989113
ACH-000697,-0.042249426777
ACH-000699,-0.170192673447
ACH-000701,-0.43789573473899995
ACH-000706,-0.133927319401
ACH-000711,-0.16570264494200002
ACH-000713,-0.207167520476
ACH-000714,0.06329173103130001
ACH-000718,-0.343258559597
ACH-000720,-0.0297897405958
ACH-000721,-0.0190828848918
ACH-000724,0.384863428588
ACH-000725,0.0432226756732
ACH-000732,0.0053271776174600004
ACH-000734,0.042005673219800005
ACH-000735,-0.211960436333
ACH-000736,0.229220451177
ACH-000738,-0.114062450151
ACH-000746,-0.344495428111
ACH-000747,-0.106816686589
ACH-000748,-0.0570206922031
ACH-000753,-0.159706325689
ACH-000756,0.10410060954900001
ACH-000757,0.247666992681
ACH-000758,-0.106955846755
ACH-000760,-0.005234407492529999
ACH-000763,0.145768304355
ACH-000764,0.358624964497
ACH-000765,-0.18427385076900002
ACH-000766,-0.21577290244800001
ACH-000767,-0.195339648404
ACH-000768,-0.200564828178
ACH-000769,0.0766118249383
ACH-000770,0.028948839303099997
ACH-000771,-0.187552748238
ACH-000773,-0.0299460345618
ACH-000776,-0.0285863325366
ACH-000777,-0.052427454675699994
ACH-000778,-0.134282744671
ACH-000781,-0.0818793441775
ACH-000782,-0.212704484862
ACH-000783,-0.07957090485389999
ACH-000784,0.025701830643400002
ACH-000785,-0.27278491118000003
ACH-000787,0.0476863405203
ACH-000788,-0.062313939954500006
ACH-000791,0.034692234439
ACH-000792,-0.0656106369821
ACH-000794,0.0936485220827
ACH-000796,-0.0890505082859
ACH-000799,-0.411098745479
ACH-000800,-0.145983845425
ACH-000802,0.0232158396141
ACH-000804,-0.06717228623669999
ACH-000805,-0.540257473169
ACH-000809,-0.0654086290282
ACH-000810,-0.0927809581388
ACH-000811,-0.0985805132573
ACH-000817,-0.47880429052400003
ACH-000819,-0.0403313841931
ACH-000820,-0.0763372445599
ACH-000821,-0.21347710216899998
ACH-000822,-0.316300118961
ACH-000823,-0.0680064829604
ACH-000824,-0.29701521017099997
ACH-000827,-0.049808587149199994
ACH-000829,0.029570310849900003
ACH-000831,0.119459930931
ACH-000832,-0.0809033006625
ACH-000833,-0.1329835447
ACH-000834,-0.21240159728900002
ACH-000835,-0.131380705805
ACH-000836,-0.0482101153235
ACH-000837,0.14118205636199999
ACH-000838,0.47085284151699996
ACH-000839,0.153779557319
ACH-000840,-0.0145788363832
ACH-000841,-0.057116065535199996
ACH-000843,0.017948492228
ACH-000846,0.21485360592099997
ACH-000847,-0.132429867945
ACH-000848,0.0100561907604
ACH-000849,0.032509325671099994
ACH-000851,-0.312491410995
ACH-000855,-0.0651744042545
ACH-000856,-0.0789393110101
ACH-000858,-0.177746854615
ACH-000859,0.193914324999
ACH-000861,0.028545905106200004
ACH-000862,-0.0672558366143
ACH-000865,-0.274712860968
ACH-000866,-0.22621824385699998
ACH-000867,-0.149844892113
ACH-000869,-0.0374212140923
ACH-000872,-0.08606228808769999
ACH-000873,-0.0475274900069
ACH-000876,-0.273399456043
ACH-000878,0.08450414043839999
ACH-000880,0.124233506055
ACH-000881,-0.0239150012413
ACH-000882,-0.22819429663899998
ACH-000884,-0.265762273427
ACH-000885,-0.0495307940427
ACH-000887,-0.109348768458
ACH-000888,-0.05336568655
ACH-000889,-0.230603986345
ACH-000890,-0.057349941507
ACH-000896,-0.00181389187554
ACH-000898,0.049882151594900004
ACH-000900,-0.21442008497
ACH-000901,-0.1272959793
ACH-000905,-0.227529248138
ACH-000906,-0.0203790679609
ACH-000907,-0.0143920707828
ACH-000910,0.141272453386
ACH-000911,-0.059167521607099996
ACH-000912,0.045545366833699995
ACH-000913,-0.11667170234999999
ACH-000915,-0.199798193598
ACH-000916,0.39715977832500005
ACH-000917,0.0101245067714
ACH-000921,-0.0160411455266
ACH-000924,-0.12046928314000001
ACH-000926,0.047548247656699995
ACH-000928,-0.46527893817599997
ACH-000929,-0.318175954129
ACH-000932,0.133895113107
ACH-000935,-0.21322475829999998
ACH-000936,-0.069776875308
ACH-000937,0.008615117362530001
ACH-000938,0.08476644900699999
ACH-000939,-0.0702785610156
ACH-000941,0.108209922448
ACH-000943,0.0274279914129
ACH-000946,-0.0992322266807
ACH-000947,-0.115414655922
ACH-000948,0.0362638481385
ACH-000950,0.117515784704
ACH-000953,0.162088335238
ACH-000957,0.025123073791799996
ACH-000958,-0.0527217437113
ACH-000960,0.07540316372010002
ACH-000963,0.303457327689
ACH-000968,-0.30617502572099997
ACH-000969,-0.023439053720100002
ACH-000973,-0.163024362822
ACH-000974,-0.201640235492
ACH-000975,0.033072481561400004
ACH-000976,-0.103556144302
ACH-000978,-0.0325269932817
ACH-000980,-0.0431938754562
ACH-000984,-0.103872322706
ACH-000986,-0.0419844423461
ACH-000988,0.0130081571336
ACH-000993,-0.06738442248
ACH-000994,-0.192332729819
ACH-000996,-0.00404580627687
ACH-001001,-0.0381735068025
ACH-001020,-0.220339372364
ACH-001028,-0.13841564502999998
ACH-001031,-0.147054966787
ACH-001038,-0.08157313131630001
ACH-001048,-0.119517814697
ACH-001050,-0.0259973022787
ACH-001053,0.147370428356
ACH-001054,0.039777863161
ACH-001061,-0.0578591746249
ACH-001067,-0.0898047593169
ACH-001075,-0.0323815456319
ACH-001096,-0.23272243089400002
ACH-001128,-0.153701830216
ACH-001134,0.127578873088
ACH-001151,-0.242113593133
ACH-001163,-0.233950395143
ACH-001164,-0.29051798717
ACH-001173,-0.0737530413847
ACH-001183,-0.23692200952599998
ACH-001184,-0.031395960774599996
ACH-001190,-0.198893539396
ACH-001192,-0.391786987639
ACH-001193,0.420386757613
ACH-001196,-0.263123436241
ACH-001197,0.10884219717900001
ACH-001205,-0.13443396924599998
ACH-001211,-0.28096517281
ACH-001212,-0.523815381338
ACH-001228,-0.143404033277
ACH-001232,-0.115844902005
ACH-001239,-0.0560931496529
ACH-001274,-0.422009588052
ACH-001275,0.053256134002300004
ACH-001277,-0.28904227978700003
ACH-001278,-0.0956078505601
ACH-001280,-0.0917705785066
ACH-001283,-0.255125955458
ACH-001289,-0.38389623545199997
ACH-001295,-0.139856477126
ACH-001300,-0.284745248996
ACH-001301,-0.14814435165200002
ACH-001302,-0.08207650549210001
ACH-001303,-0.133255499178
ACH-001306,-0.18778081329100002
ACH-001318,-0.0542766480861
ACH-001322,-0.101118903247
ACH-001328,-0.164500340806
ACH-001332,0.20333136464
ACH-001333,0.22961427478100002
ACH-001336,0.08526730827670001
ACH-001340,-0.228943039556
ACH-001346,-0.13214429267
ACH-001353,-0.135442890384
ACH-001354,-0.115043915371
ACH-001367,0.029812487835099998
ACH-001368,-0.11042598608200001
ACH-001374,-0.43529587952699994
ACH-001375,-0.0358113727064
ACH-001377,-0.129160719011
ACH-001380,-0.11689933038799999
ACH-001391,-0.0183116784222
ACH-001407,0.09363740092669999
ACH-001408,-0.029908495800799996
ACH-001413,0.07530515754099999
ACH-001430,-0.186278812346
ACH-001431,-0.001704571919
ACH-001450,-0.0367720491855
ACH-001496,-0.105004736377
ACH-001500,-0.0526949737945
ACH-001521,0.12197367030999999
ACH-001523,0.0698063596072
ACH-001532,-0.171170641948
ACH-001536,0.25205327387
ACH-001550,-0.0165270129317
ACH-001552,-0.137752640627
ACH-001554,0.010582489164200001
ACH-001645,-0.150965561195
ACH-001654,-0.31677128034200003
ACH-001715,-0.357664862222
ACH-001735,0.043855074780199996
ACH-001736,-0.0484177715945
ACH-001737,0.224517840434
ACH-001740,-0.0461340416844
ACH-001745,-0.07826238133610001
ACH-001750,0.0352738288249
ACH-001765,-0.067627586492
ACH-001956,-0.17080697265900002
ACH-001957,0.0058922354416499996
