,REM2 (161253)
ACH-000004,0.120840438869
ACH-000007,0.04343952393130001
ACH-000009,-0.106104129873
ACH-000011,-0.035395860155800006
ACH-000012,-0.09511545586789999
ACH-000013,0.020962682511
ACH-000014,-0.0896889562348
ACH-000015,-0.07699348666969999
ACH-000017,-0.0157955671316
ACH-000018,-0.219046639534
ACH-000019,-0.159135841156
ACH-000021,-0.0331645485154
ACH-000022,0.0407815550785
ACH-000025,0.13404253957599999
ACH-000028,-0.10960419058
ACH-000030,-0.0928163477593
ACH-000035,-0.168596525202
ACH-000036,-0.0757694951175
ACH-000037,-0.300104693032
ACH-000039,0.0017598748509299999
ACH-000040,0.101002514849
ACH-000041,-0.0161340659943
ACH-000042,-0.0499365592201
ACH-000045,-0.107613540757
ACH-000047,-0.009419858940770002
ACH-000052,-0.0205670977333
ACH-000053,-0.0240931112285
ACH-000054,0.12634497691500002
ACH-000055,-0.09443635046219999
ACH-000060,-0.0481851582161
ACH-000067,-0.0678436727896
ACH-000070,0.255780712918
ACH-000075,-0.177651965458
ACH-000078,0.0471261210323
ACH-000082,-0.0204483946809
ACH-000085,0.0184991501347
ACH-000086,0.0161115885395
ACH-000087,-0.08474225411769999
ACH-000092,-0.039177085490800005
ACH-000095,-0.140748423328
ACH-000097,-0.12140368314200001
ACH-000098,0.036782496334
ACH-000099,-0.0381828163263
ACH-000108,0.147997590646
ACH-000113,0.10362828516000001
ACH-000115,0.0273427872867
ACH-000116,-0.0711914169463
ACH-000118,-0.15622180401799998
ACH-000120,0.066360687318
ACH-000123,-0.184833425413
ACH-000127,-0.020306302724
ACH-000128,-0.0126079961224
ACH-000132,-0.005437411293220001
ACH-000133,0.028355184421200004
ACH-000137,-0.0230411018511
ACH-000138,0.123445552681
ACH-000142,-0.07624846551730001
ACH-000143,0.103245856336
ACH-000146,-0.046226534108
ACH-000148,-0.042467417609000004
ACH-000150,0.09623968627589999
ACH-000152,-0.17393598725900003
ACH-000153,-0.031286286587
ACH-000159,-0.022597300624
ACH-000160,-0.06410907940909999
ACH-000163,0.11484989512
ACH-000167,0.147273689525
ACH-000168,0.152488839757
ACH-000169,-0.024008904937999998
ACH-000178,-0.11686676319599999
ACH-000182,-0.0404923237916
ACH-000183,0.0248393693163
ACH-000188,0.200655235829
ACH-000189,-0.0897012679931
ACH-000190,-0.08657514988409999
ACH-000198,-0.0224123328394
ACH-000204,-0.19577342177700002
ACH-000206,0.0030386733675300003
ACH-000207,0.000411415787261
ACH-000211,-0.10832175030300001
ACH-000215,-0.0792864027211
ACH-000221,0.0338150985197
ACH-000222,0.117628743096
ACH-000223,0.00635297955296
ACH-000226,-0.130211127329
ACH-000227,-0.0278226204413
ACH-000228,0.00966843558853
ACH-000231,0.11929948840500001
ACH-000232,-0.06376181913580001
ACH-000233,0.0405173673117
ACH-000234,-0.125227096791
ACH-000235,0.009326684423870002
ACH-000237,0.121595068306
ACH-000238,0.0582284922619
ACH-000243,-0.12092729665200001
ACH-000244,0.33011439304699997
ACH-000246,-0.100643727576
ACH-000248,0.0339251395985
ACH-000250,-0.08067882596180001
ACH-000251,0.0695364998745
ACH-000253,0.035402073559400005
ACH-000255,-0.07467784982
ACH-000256,0.0254091375176
ACH-000257,0.130013569594
ACH-000258,-0.335943143433
ACH-000259,0.016602323153600003
ACH-000260,0.0326557392688
ACH-000261,-0.13110845067399998
ACH-000262,0.213474468198
ACH-000263,-0.203454360299
ACH-000264,-0.148294229966
ACH-000265,-0.00404802143431
ACH-000266,0.00581949398137
ACH-000272,0.07437629360589999
ACH-000273,-0.0187538525306
ACH-000274,0.08567172507239999
ACH-000277,0.018557628321900003
ACH-000278,0.005579732068049999
ACH-000279,0.00551318529653
ACH-000280,-0.116871187742
ACH-000281,0.0246867394009
ACH-000288,-0.058339989425599995
ACH-000291,-0.165603935232
ACH-000293,0.12573253922299998
ACH-000294,-0.077042308315
ACH-000295,-0.0548850496206
ACH-000296,-0.168923764415
ACH-000302,-0.116949637707
ACH-000304,0.024556312196400004
ACH-000307,-0.08558464629410001
ACH-000308,0.053866628169
ACH-000310,0.0241884692293
ACH-000311,0.00344498577714
ACH-000312,-0.136773936569
ACH-000315,0.08666109373919999
ACH-000316,-0.0328488485276
ACH-000317,-0.198410132097
ACH-000318,-0.35960417242799997
ACH-000319,0.077991198868
ACH-000320,-0.0074041267704400004
ACH-000322,0.150211554454
ACH-000323,-0.188266900863
ACH-000324,-0.165605680525
ACH-000329,-0.153116013637
ACH-000330,-0.018681888211999998
ACH-000331,0.07662118729169999
ACH-000332,-0.0674489315302
ACH-000334,-0.11236108158500001
ACH-000335,0.233238510594
ACH-000336,-0.0841875990083
ACH-000337,-0.18415544873700002
ACH-000339,-0.045963117605800005
ACH-000341,-0.376319236454
ACH-000348,0.04830626383930001
ACH-000350,-0.250931778638
ACH-000352,-0.044380505004
ACH-000356,-0.14591538878
ACH-000361,0.0335938762576
ACH-000362,0.062001897464
ACH-000363,0.07026199080869999
ACH-000364,-0.047018664182099996
ACH-000365,-0.058635343137
ACH-000366,-0.07974572664730001
ACH-000368,0.146086420183
ACH-000374,0.11240607159600001
ACH-000375,-0.0387595150775
ACH-000376,0.137564455435
ACH-000381,0.105377191073
ACH-000383,-0.0331371310405
ACH-000387,-0.00149875439988
ACH-000389,0.0411143567986
ACH-000390,-0.007682902949430001
ACH-000393,-0.0625425703805
ACH-000395,0.133386426155
ACH-000397,-0.037836140638000004
ACH-000401,-0.04925728646099999
ACH-000402,-0.116416858205
ACH-000403,-0.0890483519224
ACH-000404,-0.16992638559999998
ACH-000406,-0.0860018009393
ACH-000407,-0.10382777643300001
ACH-000408,-0.0666619031986
ACH-000410,0.0329376183119
ACH-000411,-0.0102934273687
ACH-000414,0.0125024722539
ACH-000415,-0.041362769854
ACH-000416,0.006702994443699999
ACH-000420,-0.17764121346500003
ACH-000421,0.0241727090075
ACH-000424,0.27513246784
ACH-000425,-0.0704360408645
ACH-000426,-0.277474976622
ACH-000427,-0.148712863859
ACH-000433,0.00543138850843
ACH-000436,-0.0683192846319
ACH-000444,-0.127630148859
ACH-000445,-0.0619278833125
ACH-000448,-0.15839175658
ACH-000450,-0.144312753435
ACH-000452,0.040848056039800004
ACH-000454,-0.0656616471541
ACH-000458,-0.07672384359710001
ACH-000459,-0.16582715308499998
ACH-000460,-0.143599513972
ACH-000461,-0.111535400037
ACH-000463,-0.0383599614152
ACH-000464,-0.0692617068019
ACH-000466,-0.0732016318049
ACH-000467,0.138534450558
ACH-000468,0.17789923392700002
ACH-000469,-0.032336982312500005
ACH-000470,0.255861616847
ACH-000471,-0.108374741332
ACH-000472,-0.100666658637
ACH-000473,0.06670878779299999
ACH-000475,-0.08213415406880001
ACH-000476,-0.18446188651999998
ACH-000477,0.036281659818599994
ACH-000480,-0.146892774608
ACH-000481,-0.178497184967
ACH-000483,0.170930356531
ACH-000484,-0.13523547839400002
ACH-000485,-0.0101066449998
ACH-000486,-0.24024291459000002
ACH-000487,0.0580142771894
ACH-000488,-0.047663548517699994
ACH-000490,0.0110280209724
ACH-000491,0.0531948036
ACH-000495,-0.151196885566
ACH-000496,0.21558819481199998
ACH-000499,0.0288313347169
ACH-000500,-0.454109089174
ACH-000502,-0.160205434339
ACH-000503,0.09722838425130001
ACH-000505,0.0393111330294
ACH-000507,-0.205929115645
ACH-000510,0.0125534356779
ACH-000511,0.0232305159546
ACH-000512,0.0763509580574
ACH-000516,-0.25638425015
ACH-000517,-0.113681242919
ACH-000518,0.0951897445556
ACH-000520,-0.044046775187999994
ACH-000521,0.12921515297900002
ACH-000522,-0.13278432622300002
ACH-000524,-0.08465151682399999
ACH-000527,-0.040831581612400004
ACH-000528,-0.11995097062599999
ACH-000537,0.179573163367
ACH-000541,-0.140388226347
ACH-000542,-0.00509038616379
ACH-000544,-0.21165949177299997
ACH-000545,-0.05265476479259999
ACH-000547,0.215467030988
ACH-000548,-0.059081094612699996
ACH-000549,0.0744675077722
ACH-000550,-0.0306687502984
ACH-000552,-0.0109549218366
ACH-000556,-0.228001459972
ACH-000557,-0.0688033262511
ACH-000570,-0.0624960938571
ACH-000571,0.0380870247948
ACH-000573,0.0183297416148
ACH-000576,-0.120333859668
ACH-000580,-0.11230261805700001
ACH-000584,-0.0861408468983
ACH-000585,0.09661695466160002
ACH-000588,-0.058602872560099994
ACH-000589,0.0218186617909
ACH-000591,-0.0265947037764
ACH-000593,0.0715326584382
ACH-000600,-0.039638015926099994
ACH-000601,-0.0582809855638
ACH-000604,-0.0899943200076
ACH-000605,-0.192560616451
ACH-000606,-0.111123688924
ACH-000608,0.0693641802093
ACH-000614,0.09687281925100001
ACH-000616,0.0762504079025
ACH-000618,-0.0133302687842
ACH-000619,0.0787765042782
ACH-000620,-0.029505697269
ACH-000621,0.0916365450034
ACH-000622,-0.07580870318239999
ACH-000623,-0.08986757940279999
ACH-000624,-0.112395782725
ACH-000627,-0.0205116540356
ACH-000630,0.09900965292760001
ACH-000632,0.049393448765699996
ACH-000633,-0.174334538622
ACH-000637,0.027820077187099997
ACH-000638,-0.0860905930572
ACH-000646,-0.305230529747
ACH-000647,0.0886678469923
ACH-000648,-0.347776725155
ACH-000649,-0.011443066733
ACH-000651,-0.0855775234588
ACH-000652,0.169237255828
ACH-000653,0.198332522212
ACH-000657,-0.0005479794283830001
ACH-000658,0.111390834189
ACH-000661,-0.137764892084
ACH-000662,-0.143790111776
ACH-000663,0.128139848837
