,OR4N4 (283694)
ACH-000004,-0.494795080941
ACH-000007,-0.33879287383
ACH-000009,-0.567813962659
ACH-000011,-0.429616852469
ACH-000012,-0.23463935321499998
ACH-000013,-0.13483454075999998
ACH-000014,-0.235555541181
ACH-000015,-0.175678278096
ACH-000017,-0.462159604526
ACH-000018,-0.25028961236499997
ACH-000019,-0.32084269174
ACH-000021,-0.47345321896700004
ACH-000022,-0.110052289033
ACH-000025,-0.07356733142369999
ACH-000028,-0.357625769217
ACH-000030,-0.20549907216899999
ACH-000035,-0.234013529899
ACH-000036,-0.16362793619000002
ACH-000037,-0.21589565161899998
ACH-000039,0.08667509167239999
ACH-000040,-0.055700851670399995
ACH-000041,-0.575830926384
ACH-000042,-0.312106176612
ACH-000045,0.167161511429
ACH-000047,-0.18183118284000002
ACH-000052,-0.201256908976
ACH-000053,-0.29095709804000003
ACH-000054,-0.19905979431499998
ACH-000055,-0.145182057088
ACH-000060,-0.098604524246
ACH-000067,0.0334761121631
ACH-000070,0.17381028373399998
ACH-000075,-0.073331364572
ACH-000078,-0.35629152123999996
ACH-000082,-0.0179032963284
ACH-000085,-0.337797218121
ACH-000086,-0.251618680064
ACH-000087,-0.0796058232727
ACH-000092,-0.34257776096299997
ACH-000095,-0.544561702923
ACH-000097,-0.337371186436
ACH-000098,-0.15940776977499999
ACH-000099,-0.377042714219
ACH-000108,-0.45321197072999997
ACH-000113,-0.46091830403300005
ACH-000115,-0.230448472034
ACH-000116,-0.238414687794
ACH-000118,-0.423083485902
ACH-000120,-0.386729955384
ACH-000123,-0.293002458085
ACH-000127,-0.22551679004500003
ACH-000128,-0.428965847118
ACH-000132,-0.7264713159
ACH-000133,-0.31809690425000003
ACH-000137,-0.403153214601
ACH-000138,-0.26474754717300003
ACH-000142,-0.19857578201099998
ACH-000143,-0.140627880823
ACH-000146,-0.304634798595
ACH-000148,-0.403448450402
ACH-000150,0.04460122084840001
ACH-000152,-0.11543933746099999
ACH-000153,-0.164138668889
ACH-000159,-0.37284240644199995
ACH-000160,-0.289816818444
ACH-000163,-0.38998594869000003
ACH-000167,0.0148025817529
ACH-000168,-0.569079346069
ACH-000169,-0.148403460174
ACH-000178,-0.284956354764
ACH-000182,-0.11135008684
ACH-000183,-0.375127911795
ACH-000188,-0.248185380021
ACH-000189,-0.73764336019
ACH-000190,-0.42927695790299997
ACH-000198,-0.43945964525200004
ACH-000204,-0.222866913306
ACH-000206,-0.292709754403
ACH-000207,-0.17879818496599997
ACH-000211,-0.39516856441500003
ACH-000215,-0.22866518416499998
ACH-000221,-0.368848446418
ACH-000222,-0.6997540125130001
ACH-000223,-0.597666726902
ACH-000226,-0.444239022033
ACH-000227,-0.134321961413
ACH-000228,-0.412057269393
ACH-000231,-0.272847724439
ACH-000232,-0.351345353144
ACH-000233,-0.28721631635899997
ACH-000234,-0.0834393208582
ACH-000235,-0.170392345015
ACH-000237,-0.192524354756
ACH-000238,-0.125128358248
ACH-000243,-0.5149940851479999
ACH-000244,0.09777597477389999
ACH-000246,-0.117860724982
ACH-000248,-0.708620045529
ACH-000250,-0.23230405579
ACH-000251,-0.41295162311800004
ACH-000253,-0.572318620106
ACH-000255,-0.6181492958770001
ACH-000256,-0.10881670649599999
ACH-000257,-0.18730639354200002
ACH-000258,-0.2855576183
ACH-000259,-0.353391936549
ACH-000260,-0.29442463091
ACH-000261,-0.37914602314199997
ACH-000262,-0.38129867638000003
ACH-000263,-0.10902521355
ACH-000264,-0.34398164592
ACH-000265,-0.437338572976
ACH-000266,-0.61594243506
ACH-000272,-0.507444488625
ACH-000273,-0.13922129343800002
ACH-000274,-0.405937774226
ACH-000277,-0.178845658809
ACH-000278,-0.614206968782
ACH-000279,-0.3081334161
ACH-000280,-0.315363787315
ACH-000281,-0.37935869466899996
ACH-000288,-0.394841032221
ACH-000291,-0.281575216344
ACH-000293,-0.138479675513
ACH-000294,-0.290765437902
ACH-000295,-0.444707126547
ACH-000296,-0.5256674314399999
ACH-000302,-0.294544322235
ACH-000304,-0.296167256485
ACH-000307,-0.11158519596699999
ACH-000308,-0.226994235149
ACH-000310,-0.341135974432
ACH-000311,-0.735143263771
ACH-000312,-0.593984483307
ACH-000315,-0.44167734602
ACH-000316,-0.53078011205
ACH-000317,-0.7240273848379999
ACH-000318,-0.264496059423
ACH-000319,-0.24696707424000003
ACH-000320,-0.698463333639
ACH-000322,-0.211975503776
ACH-000323,-0.24171272398899998
ACH-000324,-0.299797083103
ACH-000329,-0.0755244674355
ACH-000330,-0.48283703463999994
ACH-000331,-0.185590473512
ACH-000332,-0.5187325281449999
ACH-000334,-0.524435834828
ACH-000335,-0.289344477447
ACH-000336,-0.647369081322
ACH-000337,-0.0480329812
ACH-000339,-0.37731219352
ACH-000341,-0.339647089395
ACH-000348,-0.158334494581
ACH-000350,-0.503654637084
ACH-000352,-0.178728630175
ACH-000356,-0.38477550993799997
ACH-000361,-0.7068730785690001
ACH-000362,-0.45569757626199997
ACH-000363,-0.20087037457
ACH-000364,-0.472336077865
ACH-000365,-0.398410114538
ACH-000366,-0.250050552747
ACH-000368,-0.264026806501
ACH-000374,-0.502711622865
ACH-000375,-0.468785049167
ACH-000376,-0.35588811171400003
ACH-000381,-0.17972198929699998
ACH-000383,-0.36332885947099997
ACH-000387,-0.21140455583599999
ACH-000389,-0.303150427051
ACH-000390,-0.329252305892
ACH-000393,-0.435822360085
ACH-000395,-0.375283653173
ACH-000397,-0.250814509789
ACH-000401,-0.142890947038
ACH-000402,-0.5876659784080001
ACH-000403,-0.541753388756
ACH-000404,-0.542365456982
ACH-000406,-0.183451050125
ACH-000407,-0.20992011091899998
ACH-000408,-0.255153100239
ACH-000410,-0.328783949826
ACH-000411,-0.277347855898
ACH-000414,-0.366814494115
ACH-000415,-0.10088695763599999
ACH-000416,-0.20324260089899998
ACH-000420,-0.174122487932
ACH-000421,-0.22429623408500002
ACH-000424,-0.34215327563600006
ACH-000425,-0.408363344237
ACH-000426,-0.145383711854
ACH-000427,-0.05690173058780001
ACH-000433,-0.46550088940800005
ACH-000436,-0.49797207538000005
ACH-000444,-0.5502254673579999
ACH-000445,-0.342111899299
ACH-000448,-0.206497019524
ACH-000450,-0.330352537575
ACH-000452,-0.283681969367
ACH-000454,-0.291719295296
ACH-000458,0.0164139525785
ACH-000459,0.09474350309689998
ACH-000460,-0.630923994697
ACH-000461,-0.35865353893
ACH-000463,-0.713379231883
ACH-000464,-0.138304765536
ACH-000466,-0.23453144309500001
ACH-000467,-0.17211664070500002
ACH-000468,-0.282937215201
ACH-000469,-0.194884869878
