,TYK2 (7297)
ACH-000004,-0.12167079236199999
ACH-000007,0.241040937329
ACH-000009,0.0653689775103
ACH-000011,0.260219679403
ACH-000012,0.10632760655899999
ACH-000013,0.0164266873842
ACH-000014,0.149811123482
ACH-000015,-0.0340706525593
ACH-000017,0.052152016376400004
ACH-000018,0.404286060347
ACH-000019,-0.35344778894400003
ACH-000021,-0.0320022107327
ACH-000022,0.180609854472
ACH-000025,0.207716195869
ACH-000028,-0.0334563300478
ACH-000030,-0.0008693802392230001
ACH-000035,0.44821780704400005
ACH-000036,0.271355400993
ACH-000037,-0.10911236239800001
ACH-000039,0.24962136166999999
ACH-000040,0.390464905618
ACH-000041,-0.0597192462027
ACH-000042,0.283327829717
ACH-000045,0.0809684747753
ACH-000047,0.159485246439
ACH-000052,-0.09871875458019999
ACH-000053,0.0483162620885
ACH-000054,0.00579413055315
ACH-000055,0.21921032289
ACH-000060,0.20203710113200002
ACH-000067,0.128672718297
ACH-000070,0.23254562436299997
ACH-000075,0.0248404035139
ACH-000078,0.11024737733100001
ACH-000082,0.14288175315999999
ACH-000085,0.294317872413
ACH-000086,0.165986230733
ACH-000087,-0.0290967438638
ACH-000092,0.22321410540300002
ACH-000095,0.029765138693499997
ACH-000097,0.144714625914
ACH-000098,0.0875058015562
ACH-000099,0.108889581866
ACH-000108,0.0840158081145
ACH-000113,0.22942423683200003
ACH-000115,0.0908939701735
ACH-000116,0.0228559683713
ACH-000118,-0.0342377410317
ACH-000120,0.11218413194700001
ACH-000123,0.0327170842978
ACH-000127,0.114393464135
ACH-000128,0.25105768765299996
ACH-000132,0.0553412866847
ACH-000133,0.25249760556899997
ACH-000137,0.333811649023
ACH-000138,0.176284937826
ACH-000142,0.140630654483
ACH-000143,0.213552562204
ACH-000146,0.1588900436
ACH-000148,0.167698569644
ACH-000150,0.00569440539224
ACH-000152,0.262460180223
ACH-000153,-0.05382170371230001
ACH-000159,0.07480472786799999
ACH-000160,0.143058145363
ACH-000163,-0.00302753141685
ACH-000167,0.357828619973
ACH-000168,-0.0589505310264
ACH-000169,0.161751809812
ACH-000178,0.344499865475
ACH-000182,0.220892478135
ACH-000183,-0.0112449158901
ACH-000188,0.019893704411400003
ACH-000189,0.030478938093500003
ACH-000190,0.0715370550277
ACH-000198,0.0883321508406
ACH-000204,0.163556887903
ACH-000206,-0.08019632622669999
ACH-000207,0.19849813806699998
