,SETD9 (133383)
ACH-000004,-0.010947213022799999
ACH-000007,-0.19329188858
ACH-000009,-0.12864460988600002
ACH-000011,-0.10566153192399999
ACH-000012,-0.0694791234735
ACH-000013,-0.0948054326347
ACH-000014,-0.219392640104
ACH-000015,-0.170172951421
ACH-000017,-0.0382826299992
ACH-000018,-0.250531450867
ACH-000019,-0.219547149131
ACH-000021,-0.335380233725
ACH-000022,-0.110102111063
ACH-000025,0.0303939002324
ACH-000028,-0.0958337566663
ACH-000030,-0.240399746134
ACH-000035,-0.111921679301
ACH-000036,-0.12242108074300001
ACH-000037,-0.0687178225574
ACH-000039,-0.17583132452300002
ACH-000040,-0.17472832406
ACH-000041,-0.21871864519099998
ACH-000042,-0.172247577584
ACH-000045,-0.03828879295069999
ACH-000047,0.025910247942
ACH-000052,-0.44260340670500004
ACH-000053,-0.211757520471
ACH-000054,-0.11596697075500001
ACH-000055,-0.36894243878300004
ACH-000060,-0.159124716424
ACH-000067,-0.0004939848723480001
ACH-000070,-0.18079175798500002
ACH-000075,-0.08252502803930001
ACH-000078,-0.0401995994628
ACH-000082,-0.180384471036
ACH-000085,0.0151818916255
ACH-000086,-0.168575747596
ACH-000087,-0.0486951403499
ACH-000092,-0.023871362067
ACH-000095,-0.04241390731869999
ACH-000097,-0.0600336000148
ACH-000098,-0.28959024415
ACH-000099,-0.181995704793
ACH-000108,-0.328038224503
ACH-000113,-0.224735413515
ACH-000115,-0.0267634470831
ACH-000116,-0.09629946778930001
ACH-000118,-0.113380497344
ACH-000120,-0.43797261464299997
ACH-000123,-0.28930415294
ACH-000127,-0.123281785641
ACH-000128,-0.11727122616800001
ACH-000132,-0.0926230178101
ACH-000133,-0.017848777037
ACH-000137,-0.152618422384
ACH-000138,-0.20249334105099998
ACH-000142,-0.245277680689
ACH-000143,-0.289082682842
ACH-000146,-0.0387466980204
ACH-000148,0.00461344827256
ACH-000150,-0.0427680381537
ACH-000152,-0.110771167411
ACH-000153,-0.07893152892010001
ACH-000159,-0.30257405467099996
ACH-000160,0.28968923470400004
ACH-000163,-0.0459423033677
ACH-000167,0.31173311936299997
ACH-000168,-0.187402762952
ACH-000169,-0.101191125799
ACH-000178,-0.0809521254567
ACH-000182,-0.22803539929699998
ACH-000183,-0.11363494475500001
ACH-000188,-0.46581117920000004
ACH-000189,-0.0265457677817
ACH-000190,0.15712524781
ACH-000198,-0.0957485942793
ACH-000204,-0.232819671989
ACH-000206,-0.320267857473
ACH-000207,0.12354128499500001
ACH-000211,-0.12653174221
ACH-000215,-0.0168976406185
ACH-000221,-0.06951993223460001
ACH-000222,-0.46093966383999996
ACH-000223,-0.022578343591700002
ACH-000226,-0.088700214904
ACH-000227,-0.17356970044
ACH-000228,-0.430182519573
ACH-000231,-0.226847958068
ACH-000232,-0.129406133788
ACH-000233,-0.0520939415646
ACH-000234,-0.064100042704
ACH-000235,-0.18645734205400002
ACH-000237,0.015224171415
ACH-000238,-0.0916304641795
