,PYCR2 (29920)
ACH-000004,0.08476709054639998
ACH-000007,0.0194314742753
ACH-000009,-0.190692156683
ACH-000011,0.008447413283000001
ACH-000012,-0.0745855834222
ACH-000013,0.016348755092
ACH-000014,-0.041378312977199995
ACH-000015,0.017196364624
ACH-000017,-0.34569623446000003
ACH-000018,-0.145437399517
ACH-000019,-0.041570285511400004
ACH-000021,-0.21991841406100002
ACH-000022,-0.010641628564599999
ACH-000025,-0.19260331989100002
ACH-000028,0.0552442180652
ACH-000030,-0.17253572329
ACH-000035,-0.11521079455199999
ACH-000036,0.0361158042648
ACH-000037,-0.10201116204199999
ACH-000039,-0.12572831499
ACH-000040,-0.11352063779
ACH-000041,-0.0883156301795
ACH-000042,-0.23573920213100003
ACH-000045,0.0130997754615
ACH-000047,0.044371306060000004
ACH-000052,-0.22873175444000002
ACH-000053,-0.0779628220244
ACH-000054,-0.00914783579504
ACH-000055,-0.441226635334
ACH-000060,-0.172558106469
ACH-000067,-0.14271169948100002
ACH-000070,0.00376845512214
ACH-000075,-0.057502836038699996
ACH-000078,-0.155869165238
ACH-000082,-0.191583023796
ACH-000085,0.17558772516899998
ACH-000086,-0.0502217586514
ACH-000087,0.121576084986
ACH-000092,-0.0575063459845
ACH-000095,-0.0936967822542
ACH-000097,0.0691082826758
ACH-000098,-0.134473427613
ACH-000099,-0.263102371314
ACH-000108,0.0259380427552
ACH-000113,-0.175702800007
ACH-000115,-0.026435720614200003
ACH-000116,-0.0854704234117
ACH-000118,-0.18238762028299998
ACH-000120,-0.12493275787999998
ACH-000123,-0.07002406562710001
ACH-000127,-0.0938994860042
ACH-000128,0.129578918075
ACH-000132,-0.129832329828
ACH-000133,-0.103473174489
ACH-000137,0.04429631155
ACH-000138,-0.107251534463
ACH-000142,-0.000470498204234
ACH-000143,-0.17578602169500002
ACH-000146,-0.127719724163
ACH-000148,-0.107281597694
ACH-000150,-0.18324534758900002
ACH-000152,-0.00997687313064
ACH-000153,-0.298222497368
ACH-000159,-0.102621691755
ACH-000160,-0.0879064780675
ACH-000163,-0.108698041077
ACH-000167,-0.177604639579
ACH-000168,0.218153375583
ACH-000169,0.0355266637842
ACH-000178,-0.0021275670871500002
ACH-000182,-0.00674324255639
ACH-000183,-0.182712560059
ACH-000188,0.0161809296827
ACH-000189,-0.024988063004200003
ACH-000190,-0.20541894267799998
ACH-000198,-0.187033757304
ACH-000204,0.0912467226872
ACH-000206,-0.127983467372
ACH-000207,0.22541773835999998
ACH-000211,0.0910236572048
ACH-000215,-0.060936860938499995
ACH-000221,0.163370086624
ACH-000222,-0.05016785041809999
ACH-000223,-0.24777393078
ACH-000226,-0.124513215101
ACH-000227,-0.261784107559
ACH-000228,-0.0934040820578
ACH-000231,-0.0947895403101
ACH-000232,-0.028060914167400003
ACH-000233,-0.231213719211
ACH-000234,-0.156469670978
ACH-000235,-0.14638703160299998
ACH-000237,-0.104343640682
ACH-000238,-0.12322152235600001
ACH-000243,-0.110309705079
ACH-000244,0.015438236898100002
ACH-000246,-0.127261803166
ACH-000248,-0.289214520578
ACH-000250,-0.0771623201413
ACH-000251,0.124493378378
ACH-000253,-0.011617653011
ACH-000255,-0.135309325853
ACH-000256,0.020257844929599998
ACH-000257,-0.12203647835100001
ACH-000258,-0.269037963506
ACH-000259,-0.152191202396
ACH-000260,-0.0680270791775
ACH-000261,-0.11525810603900001
ACH-000262,0.0733595684771
ACH-000263,-0.18066427205
ACH-000264,-0.10717291155
ACH-000265,0.030939164597700002
ACH-000266,-0.245276475425
ACH-000272,-0.154416631516
ACH-000273,-0.10171240062300001
ACH-000274,-0.124641097523
ACH-000277,-0.363104331481
ACH-000278,-0.00044052176142600003
ACH-000279,-0.0730755748852
ACH-000280,0.0317696795835
ACH-000281,-0.269558979256
ACH-000288,-0.09016441310489999
ACH-000291,-0.12221011080999998
ACH-000293,-0.11722486148700001
ACH-000294,-0.08038858158689999
ACH-000295,0.201251480514
ACH-000296,-0.0452351980915
ACH-000302,-0.0677549946879
ACH-000304,0.0368390795259
ACH-000307,0.0139045163646
ACH-000308,-0.103504942397
ACH-000310,-0.311033380939
ACH-000311,-0.38304614142300003
ACH-000312,-0.28317025971099996
ACH-000315,-0.5933620020489999
ACH-000316,-0.146610482787
ACH-000317,-0.15810729843000002
ACH-000318,-0.12695127429000003
ACH-000319,-0.147189896647
ACH-000320,-0.0209449880769
ACH-000322,-0.051967336322499995
ACH-000323,0.132225730826
ACH-000324,-0.09281279092660001
ACH-000329,-0.149508232512
ACH-000330,-0.0835417731825
ACH-000331,0.025586685133
ACH-000332,-0.11019010668700001
ACH-000334,-0.0408495660194
ACH-000335,0.14699306974
ACH-000336,-0.21052023915100002
ACH-000337,-0.0914754009155
ACH-000339,-0.0898378280488
ACH-000341,-0.17420338397399998
ACH-000348,-0.146067470521
ACH-000350,-0.013722493289299998
ACH-000352,-0.06390941494699999
ACH-000356,0.10650336908500001
ACH-000361,0.138059589183
ACH-000362,0.0620945116754
ACH-000363,-0.045684281743
ACH-000364,0.0688718347488
ACH-000365,0.0395791838834
ACH-000366,-0.0342021386029
ACH-000368,0.0474011350151
ACH-000374,-0.0166704906241
ACH-000375,-0.0822889689092
ACH-000376,-0.0266410253304
ACH-000381,0.24845690474399998
ACH-000383,0.024973443708099997
ACH-000387,-0.0161768622538
ACH-000389,-0.15569069213099998
ACH-000390,-0.041703870798199996
ACH-000393,-0.051764330860099995
ACH-000395,-0.223337614329
ACH-000397,-0.128443043877
ACH-000401,-0.021839112026299998
ACH-000402,0.0615338991837
ACH-000403,-0.175479739899
ACH-000404,0.13630423363500002
ACH-000406,-0.6377945892979999
ACH-000407,-0.14789750922599998
ACH-000408,-0.240861856202
ACH-000410,-0.287252705401
ACH-000411,-0.404811753698
ACH-000414,-0.233300188205
ACH-000415,0.0029701297227099997
ACH-000416,-0.0618526204567
ACH-000420,-0.230161916953
ACH-000421,-0.154538769091
ACH-000424,0.040036170126800004
ACH-000425,-0.133426954723
ACH-000426,0.132960010439
ACH-000427,-0.00651797997681
ACH-000433,-0.014459320260999999
ACH-000436,-0.0324372371136
ACH-000444,-0.131179898417
ACH-000445,-0.026094570994
ACH-000448,-0.150495515434
ACH-000450,-0.339045057622
ACH-000452,-0.046115663031199995
ACH-000454,-0.0691178385955
ACH-000458,0.09342264154030001
ACH-000459,0.0614938792416
ACH-000460,-0.173501593226
ACH-000461,-0.115997530458
ACH-000463,-0.09045080299350002
ACH-000464,-0.170536883234
ACH-000466,-0.009112392943760001
ACH-000467,0.084215073877
ACH-000468,-0.0207253837548
ACH-000469,-0.0695638751595
ACH-000470,-0.0267191127129
ACH-000471,-0.0929916099395
ACH-000472,-0.149943505511
ACH-000473,0.20400648487700002
ACH-000475,-0.122788183684
ACH-000476,-0.043753020704300004
ACH-000477,-0.284638816684
ACH-000480,-0.109571654276
ACH-000481,-0.0884707878957
ACH-000483,0.067829088309
ACH-000484,-0.0243874321135
ACH-000485,-0.0621538145656
ACH-000486,-0.0197621001156
ACH-000487,-0.09185736350479999
ACH-000488,-0.10650408894999999
ACH-000490,-0.164420731499
ACH-000491,-0.0381859466718
ACH-000495,-0.23642281878000002
ACH-000496,-0.11311934721400001
ACH-000499,0.00385472791723
ACH-000500,0.399863562685
ACH-000502,-0.291766899687
ACH-000503,-0.06879279023960001
ACH-000505,-0.10922972384000001
ACH-000507,-0.0309608106972
