,TCF21 (6943)
ACH-000004,-0.0646932425172
ACH-000007,-0.368624869447
ACH-000009,0.0992674130862
ACH-000011,-0.0163366345601
ACH-000012,-0.179254602338
ACH-000013,-0.204980626834
ACH-000014,0.0181350209397
ACH-000015,-0.08150744415139999
ACH-000017,-0.187497254654
ACH-000018,-0.172793673322
ACH-000019,-0.435354804653
ACH-000021,-0.344661270426
ACH-000022,-0.128459021996
ACH-000025,-0.213132197923
ACH-000028,-0.244982098893
ACH-000030,-0.189291127928
ACH-000035,0.124068248044
ACH-000036,-0.0902267397614
ACH-000037,0.131549127184
ACH-000039,-0.17754288375
ACH-000040,-0.0917862163298
ACH-000041,-0.150578643018
ACH-000042,-0.162980954458
ACH-000045,0.0246635450454
ACH-000047,-0.0573079986477
ACH-000052,-0.104287404163
ACH-000053,-0.16058474594699998
ACH-000054,-0.140291551288
ACH-000055,-0.19869658716699998
ACH-000060,-0.21013684521099998
ACH-000067,-0.25792448986
ACH-000070,-0.318707761116
ACH-000075,-0.21469948145999998
ACH-000078,-0.006790099844319999
ACH-000082,-0.179077505441
ACH-000085,-0.0753137179129
ACH-000086,-0.0127187605911
ACH-000087,-0.18565018307599998
ACH-000092,-0.110264826231
ACH-000095,-0.00966650947807
ACH-000097,-0.144113713306
ACH-000098,-0.171780585399
ACH-000099,-0.121874007517
ACH-000108,-0.265889454463
ACH-000113,-0.19128517005800003
ACH-000115,0.0490731088489
ACH-000116,-0.19032474801600002
ACH-000118,-0.22119140354800002
ACH-000120,-0.100564084222
ACH-000123,-0.0630366836964
ACH-000127,-0.17125137543900001
ACH-000128,-0.0816767466634
ACH-000132,-0.350851860283
ACH-000133,-0.116679167225
ACH-000137,-0.053925206010999996
ACH-000138,-0.147173279891
ACH-000142,-0.194192819659
ACH-000143,-0.179728954041
ACH-000146,-0.23789089105099998
ACH-000148,0.00306717237783
ACH-000150,-0.34099683701
ACH-000152,0.0615987621433
ACH-000153,-0.0659111447922
ACH-000159,-0.182760214222
ACH-000160,-0.358938381743
ACH-000163,0.11366240744000002
ACH-000167,-0.045646464824400004
ACH-000168,-0.009999423125790002
ACH-000169,-0.311269502718
ACH-000178,0.0117608454568
ACH-000182,-0.25536401347300003
ACH-000183,-0.11259527976
ACH-000188,-0.15785875457
ACH-000189,-0.224826216329
ACH-000190,-0.129110134872
ACH-000198,0.0244112941058
ACH-000204,-0.38508115786499997
ACH-000206,-0.0271444465192
ACH-000207,-0.08836216794639999
