,EXOC8 (149371)
ACH-000004,-0.39554551705700003
ACH-000007,-0.849029534329
ACH-000009,-0.785762806032
ACH-000011,-0.798127839051
ACH-000012,-0.594940449846
ACH-000013,-0.9187247006829999
ACH-000014,-0.507616262235
ACH-000015,-0.36023143682400005
ACH-000017,-0.782684614466
ACH-000018,-0.787453099467
ACH-000019,-0.587264225663
ACH-000021,-0.614473357795
ACH-000022,-0.406722001659
ACH-000025,-0.540351277931
ACH-000028,-0.458283716917
ACH-000030,-0.693076604947
ACH-000035,-0.6114094426569999
ACH-000036,-0.468214180202
ACH-000037,-0.330194174036
ACH-000039,-0.5225046743899999
ACH-000040,-0.477214470505
ACH-000041,-0.6983469930959999
ACH-000042,-0.43697696082599996
ACH-000045,-0.20636221339299998
ACH-000047,-0.5325456419100001
ACH-000052,-0.832018011144
ACH-000053,-0.257114942272
ACH-000054,-0.587495345172
ACH-000055,-0.627117649772
ACH-000060,-0.864667583055
ACH-000067,-0.446974299771
ACH-000070,-0.847619170616
ACH-000075,-0.467424580677
ACH-000078,-0.644863387085
ACH-000082,-0.610226449535
ACH-000085,-0.135807386528
ACH-000086,-0.902628204475
ACH-000087,-0.7397529820469999
ACH-000092,-1.08149008381
ACH-000095,-0.579235567532
ACH-000097,-0.6063078628140001
ACH-000098,-0.5739718299109999
ACH-000099,-0.7494238756489999
ACH-000108,-0.48795726178000004
ACH-000113,-0.37556524226300003
ACH-000115,-0.619238031645
ACH-000116,-0.791807045703
ACH-000118,-0.6645358939079999
ACH-000120,-0.477779664731
ACH-000123,-0.504744291348
ACH-000127,-0.592587757878
ACH-000128,-0.479741253251
ACH-000132,-0.7606642300030001
ACH-000133,-0.729745856371
ACH-000137,-0.40255909611900004
ACH-000138,-0.5952980855409999
ACH-000142,-0.394130170411
ACH-000143,-0.250430818892
ACH-000146,-0.30505946953
ACH-000148,-0.672641726126
ACH-000150,-0.45754952433300006
ACH-000152,-0.659827312542
ACH-000153,-0.348206464595
ACH-000159,-0.334848318956
ACH-000160,-0.552020016735
ACH-000163,-0.400161708552
ACH-000167,-0.741421550564
ACH-000168,-0.622311846379
ACH-000169,-0.312528643156
ACH-000178,-0.46806393758500003
ACH-000182,-0.611022347862
ACH-000183,-0.501133327765
ACH-000188,-0.533632282536
ACH-000189,-0.678285520421
ACH-000190,-0.603924880736
ACH-000198,-0.444205488019
