,LILRB2 (10288)
ACH-000004,0.0419586682705
ACH-000007,-0.35979428338200004
ACH-000009,-0.09091771916210001
ACH-000011,-0.056810746578400004
ACH-000012,-0.0738997865131
ACH-000013,-0.6314595098269999
ACH-000014,-0.064090936453
ACH-000015,-0.17478993396099998
ACH-000017,0.07000287565619999
ACH-000018,-0.181883929407
ACH-000019,-0.0484748061694
ACH-000021,-0.335433322868
ACH-000022,-0.206332201883
ACH-000025,0.041526444818000004
ACH-000028,-0.230054475293
ACH-000030,-0.40298288089
ACH-000035,-0.027962950780799998
ACH-000036,0.028104010298299998
ACH-000037,0.151357114692
ACH-000039,-0.06724190137609999
ACH-000040,-0.256826767709
ACH-000041,0.056291926437099994
ACH-000042,-0.138413303102
ACH-000045,-0.123141080469
ACH-000047,-0.149071044615
ACH-000052,-0.0836983160588
ACH-000053,-0.110347043136
ACH-000054,-0.17593779827300002
ACH-000055,-0.00354384189678
ACH-000060,-0.0112369937231
ACH-000067,-0.23196582212900002
ACH-000070,-0.0814772606707
ACH-000075,-0.100543715719
ACH-000078,-0.103913790323
ACH-000082,-0.19668954752099999
ACH-000085,-0.172868300653
ACH-000086,-0.124709002074
ACH-000087,-0.0508060744625
ACH-000092,-0.242634352553
ACH-000095,-0.258533772917
ACH-000097,-0.157274784297
ACH-000098,-0.167790304663
ACH-000099,-0.0782572192812
ACH-000108,-0.319720788875
ACH-000113,-0.24283224215100002
ACH-000115,-0.11565236626700001
ACH-000116,-0.091715353685
ACH-000118,-0.034164083735199996
ACH-000120,0.023203939641999998
ACH-000123,-0.328037001517
ACH-000127,-0.22026848218000003
ACH-000128,-0.0825423909934
ACH-000132,-0.105963687786
ACH-000133,0.0035766290216
ACH-000137,-0.238519986956
ACH-000138,-0.213922249197
ACH-000142,-0.38526152784100004
ACH-000143,-0.362830862842
ACH-000146,-0.141829862641
ACH-000148,-0.17067791302299998
ACH-000150,-0.0538306836661
ACH-000152,-0.08739134898289999
ACH-000153,0.0711366598303
ACH-000159,-0.212677666934
ACH-000160,-0.12788323755
ACH-000163,-0.07594365329410001
ACH-000167,-0.16102172034
ACH-000168,0.0673309011829
ACH-000169,-0.0911185026613
ACH-000178,-0.165097050099
ACH-000182,-0.46242785505199996
ACH-000183,-0.122413934585
ACH-000188,-0.0352447883602
ACH-000189,-0.234790447241
ACH-000190,0.132453938031
ACH-000198,-0.0686257327947
ACH-000204,0.0563607747387
ACH-000206,-0.166285585408
ACH-000207,-0.22547694531999998
ACH-000211,-0.04575331040080001
ACH-000215,-0.11083770947
ACH-000221,-0.108926308667
ACH-000222,-0.362521412702
ACH-000223,-0.0212152973953
ACH-000226,0.113308865328
ACH-000227,-0.05877017791119999
ACH-000228,-0.19720081037999998
ACH-000231,-0.0150096150199
ACH-000232,-0.058041237905199994
ACH-000233,-0.245688394468
ACH-000234,-0.116103526009
ACH-000235,-0.162549729786
ACH-000237,-0.298096533264
ACH-000238,-0.204051309906
ACH-000243,-0.11858953722400001
ACH-000244,-0.271673336688
ACH-000246,-0.390631617224
ACH-000248,0.116259710199
ACH-000250,-0.207495693792
ACH-000251,-0.504650432244
ACH-000253,-0.198627914457
ACH-000255,-0.110802505744
ACH-000256,-0.115786965877
ACH-000257,0.052626585809
ACH-000258,-0.33554544210799997
ACH-000259,-0.227065629569
ACH-000260,-0.129284572109
ACH-000261,-0.141877356388
ACH-000262,-0.267736654889
ACH-000263,0.462070834732
ACH-000264,0.0653905275165
ACH-000265,-0.0731788247094
ACH-000266,-0.22710091067
ACH-000272,-0.22224805679600002
ACH-000273,-0.029269639276299997
ACH-000274,-0.327373444766
ACH-000277,-0.0780447240037
ACH-000278,-0.23630689667500002
ACH-000279,-0.144853729436
ACH-000280,-0.41603531948899997
ACH-000281,-0.247347535803
ACH-000288,-0.0305675337356
ACH-000291,-0.0358005482651
ACH-000293,0.118466455581
ACH-000294,-0.0562587428445
ACH-000295,-0.218519049
ACH-000296,-0.32455224791
ACH-000302,-0.39240425057499995
ACH-000304,-0.160022744322
ACH-000307,-0.00341050834753
ACH-000308,-0.157536045007
ACH-000310,-0.290702867899
ACH-000311,-0.416063699625
ACH-000312,-0.167524530449
ACH-000315,-0.245255391684
ACH-000316,-0.129551269243
