,PRPF6 (24148)
ACH-000004,-1.7395533607700002
ACH-000007,-1.2791823476100002
ACH-000009,-1.09024741089
ACH-000011,-1.11601324556
ACH-000012,-1.25663053519
ACH-000013,-1.28916794497
ACH-000014,-1.301402505
ACH-000015,-1.41093334379
ACH-000017,-1.30881917286
ACH-000018,-1.04922475919
ACH-000019,-1.4318129142899998
ACH-000021,-1.2818190978200001
ACH-000022,-1.32257633915
ACH-000025,-1.47839813188
ACH-000028,-1.19649194118
ACH-000030,-1.32017047612
ACH-000035,-1.1646813648
ACH-000036,-1.37249286264
ACH-000037,-1.5486869217700001
ACH-000039,-1.31795657045
ACH-000040,-1.5204886842200003
ACH-000041,-1.21303116315
ACH-000042,-1.4277453245899998
ACH-000045,-1.3499891455700002
ACH-000047,-1.42747499598
ACH-000052,-1.4194888748299999
ACH-000053,-1.4206230246200002
ACH-000054,-1.31324535996
ACH-000055,-1.18146118741
ACH-000060,-1.31868880514
ACH-000067,-1.32361177715
ACH-000070,-1.32911036933
ACH-000075,-1.61525845856
ACH-000078,-1.42097235185
ACH-000082,-1.6991638647100002
ACH-000085,-1.1314078236299998
ACH-000086,-1.3170530202700002
ACH-000087,-1.0507492268799998
ACH-000092,-1.32461375675
ACH-000095,-1.4811211181200001
ACH-000097,-1.26017261885
ACH-000098,-1.3344239399700002
ACH-000099,-1.35907365613
ACH-000108,-1.1104178892299998
ACH-000113,-1.4920989965399998
ACH-000115,-2.00031911996
ACH-000116,-1.23828143229
ACH-000118,-1.0233903708299998
ACH-000120,-1.36827435787
ACH-000123,-1.4616877467899998
ACH-000127,-1.1935007617
ACH-000128,-1.46755335333
ACH-000132,-1.3241570176000002
ACH-000133,-1.63541456118
ACH-000137,-1.28201118256
ACH-000138,-1.1939919404200001
ACH-000142,-1.45235801618
ACH-000143,-1.36347017891
ACH-000146,-1.6264798313
ACH-000148,-1.29414916338
ACH-000150,-1.4060565183200002
ACH-000152,-1.4679148900799999
ACH-000153,-1.2703723649299998
ACH-000159,-1.75325557565
ACH-000160,-1.11231173532
ACH-000163,-1.53015927067
ACH-000167,-1.27248158706
ACH-000168,-1.29704543592
ACH-000169,-1.2703992691600001
ACH-000178,-1.06949194503
ACH-000182,-1.34245421852
ACH-000183,-1.55763941903
ACH-000188,-1.37834928632
ACH-000189,-1.4018103677399998
ACH-000190,-0.9678445016399999
ACH-000198,-1.6410266854
ACH-000204,-1.18490521564
ACH-000206,-1.6955380527200001
ACH-000207,-1.28403725815
ACH-000211,-1.6088483638100002
ACH-000215,-1.48664157622
ACH-000221,-1.5267379722499999
ACH-000222,-1.1425951291
ACH-000223,-1.4162921780700002
ACH-000226,-1.3024381970799999
ACH-000227,-2.10269336267
ACH-000228,-1.08214390258
ACH-000231,-1.5161390026100001
ACH-000232,-1.40614321199
ACH-000233,-1.6170296552799999
ACH-000234,-1.1673782631899998
ACH-000235,-1.17037580166
ACH-000237,-1.4079146819600001
ACH-000238,-1.56114201554
ACH-000243,-1.07782012202
ACH-000244,-1.28277748933
ACH-000246,-1.30902467933
ACH-000248,-1.4445798044100002
ACH-000250,-1.34663527345
ACH-000251,-0.770795336464
ACH-000253,-1.4685742604700003
ACH-000255,-1.33531458108
ACH-000256,-1.29113120029
ACH-000257,-1.3282420203
ACH-000258,-1.89201054938
ACH-000259,-1.22341567219
ACH-000260,-1.35020230628
ACH-000261,-1.3949834095200002
ACH-000262,-1.3457080783000002
ACH-000263,-1.60551815748
ACH-000264,-1.26842386627
ACH-000265,-1.34760591049
ACH-000266,-1.4631209927700002
ACH-000272,-1.4233884519
ACH-000273,-1.50810112222
ACH-000274,-1.68200815424
ACH-000277,-1.1475898619299998
ACH-000278,-1.30833742833
ACH-000279,-1.40699969311
ACH-000280,-1.5115972748
ACH-000281,-1.05715691056
ACH-000288,-1.3633642453400001
ACH-000291,-1.18992673649
ACH-000293,-1.50905452842
ACH-000294,-1.5068923195
ACH-000295,-1.62929139421
ACH-000296,-1.1003070421899999
ACH-000302,-1.27592817654
ACH-000304,-1.24311264234
ACH-000307,-1.28073485101
ACH-000308,-1.32589632423
ACH-000310,-1.4923953671799999
ACH-000311,-1.19184011941
ACH-000312,-1.24054757126
ACH-000315,-1.19134894384
ACH-000316,-1.27577050391
ACH-000317,-1.1583774119399999
ACH-000318,-1.032879565
ACH-000319,-1.55427879405
ACH-000320,-1.2522284345
ACH-000322,-1.20268505638
ACH-000323,-1.46904335803
ACH-000324,-1.27250690526
ACH-000329,-1.8397134716499999
ACH-000330,-1.4093541899200002
ACH-000331,-1.14909344776
ACH-000332,-1.14706603858
ACH-000334,-2.0213728431
ACH-000335,-1.2620854181999999
ACH-000336,-1.3315616850799998
ACH-000337,-1.42524860843
ACH-000339,-1.3060061648
ACH-000341,-1.05127952178
ACH-000348,-1.26739200173
ACH-000350,-1.0874746188
ACH-000352,-1.18313768431
ACH-000356,-1.18896763905
ACH-000361,-1.28351011628
ACH-000362,-1.3814278469999999
ACH-000363,-1.47292047612
ACH-000364,-1.3355732599099999
ACH-000365,-1.51375639813
ACH-000366,-1.3028258513600002
ACH-000368,-1.03820763715
ACH-000374,-1.4770606934600001
ACH-000375,-1.5893877326499999
ACH-000376,-1.4123236075
ACH-000381,-1.46069542753
ACH-000383,-1.5685828869799998
ACH-000387,-1.3145964807700001
ACH-000389,-1.17363231037
ACH-000390,-1.43463380102
ACH-000393,-1.35382367752
ACH-000395,-1.5401719682600001
ACH-000397,-1.35258640852
ACH-000401,-1.60293190533
ACH-000402,-1.46612892211
ACH-000403,-1.6286114168599999
ACH-000404,-1.73673268686
ACH-000406,-1.3898995884399998
ACH-000407,-1.4838109639300001
ACH-000408,-0.916943457047
ACH-000410,-1.38154384625
ACH-000411,-1.25987359766
ACH-000414,-1.29586311449
ACH-000415,-1.25333826521
ACH-000416,-1.3471248738600001
ACH-000420,-1.3619172329299998
ACH-000421,-1.17051285681
ACH-000424,-1.6448885243399998
ACH-000425,-1.3875832472
ACH-000426,-1.5643583241499999
ACH-000427,-1.6006318720500001
ACH-000433,-1.3331302412700001
ACH-000436,-1.30315191401
ACH-000444,-1.29931359716
ACH-000445,-0.975433318205
ACH-000448,-1.32513534457
ACH-000450,-1.43600903932
ACH-000452,-1.40484563769
ACH-000454,-0.958737201522
ACH-000458,-1.21003392043
ACH-000459,-1.69671083842
ACH-000460,-1.21514449991
ACH-000461,-1.6806303639500002
ACH-000463,-1.31565706844
ACH-000464,-1.49953387426
ACH-000466,-1.06674021306
ACH-000467,-1.16315388865
ACH-000468,-1.4566520005
ACH-000469,-1.4604222082499998
ACH-000470,-1.4700443646799999
ACH-000471,-1.3247546187299999
ACH-000472,-1.5231207608200001
ACH-000473,-1.02367652107
ACH-000475,-1.3056698031
ACH-000476,-1.3972782080000001
ACH-000477,-1.07820885547
ACH-000480,-1.29470867393
ACH-000481,-1.6273338408000002
ACH-000483,-0.74392785613
ACH-000484,-1.9711709971
ACH-000485,-1.70534099241
ACH-000486,-1.3491167057
ACH-000487,-1.41885670821
ACH-000488,-1.26636408555
ACH-000490,-1.2905124231799998
ACH-000491,-1.4068621341
ACH-000495,-1.3780322322799998
ACH-000496,-1.33395658392
ACH-000499,-1.19686326809
ACH-000500,-1.19239010549
ACH-000502,-1.1820780640000002
ACH-000503,-1.00024756559
ACH-000505,-1.39400781795
ACH-000507,-1.1217484000700002
ACH-000510,-1.4948238188999998
ACH-000511,-1.13814552513
