,GPRIN1 (114787)
ACH-000004,-0.09868181273439999
ACH-000007,-0.132775550407
ACH-000009,-0.0502890407082
ACH-000011,-0.26799374678300003
ACH-000012,-0.15749417208
ACH-000013,0.0673984714816
ACH-000014,-0.103014929857
ACH-000015,-0.141816303599
ACH-000017,-0.10934795172
ACH-000018,-0.0864347563246
ACH-000019,-0.108586318232
ACH-000021,-0.08699419901550001
ACH-000022,0.107878966859
ACH-000025,-0.256924922913
ACH-000028,-0.207428967091
ACH-000030,-0.115839443477
ACH-000035,-0.0809516527995
ACH-000036,-0.28851918072599997
ACH-000037,-0.21619578190699998
ACH-000039,-0.235029813963
ACH-000040,-0.0428904384072
ACH-000041,0.170299812147
ACH-000042,-0.161582120609
ACH-000045,-0.0966428575192
ACH-000047,-0.339860844463
ACH-000052,-0.114481426501
ACH-000053,-0.0414402579916
ACH-000054,-0.177206721019
ACH-000055,-0.155745561816
ACH-000060,-0.156760829379
ACH-000067,-0.148723999182
ACH-000070,-0.321584039733
ACH-000075,0.047178459407199995
ACH-000078,-0.0960429053259
ACH-000082,-0.0373676332323
ACH-000085,-0.295767822831
ACH-000086,-0.100886075715
ACH-000087,0.0639006746687
ACH-000092,-0.009397702934
ACH-000095,-0.0922930081099
ACH-000097,-0.07368041716460001
ACH-000098,-0.0709896228047
ACH-000099,-0.0343141052385
ACH-000108,-0.21966276848900002
ACH-000113,-0.0342251322702
ACH-000115,-0.00623921348247
ACH-000116,-0.32767451113400003
ACH-000118,-0.19868498597800002
ACH-000120,-0.024589427703999998
ACH-000123,-0.23269848612100003
ACH-000127,-0.0651733373981
ACH-000128,-0.0692397320285
ACH-000132,-0.013058451058399999
ACH-000133,-0.101880492743
ACH-000137,0.06141315252019999
ACH-000138,-0.142399765762
ACH-000142,-0.23457712229699998
ACH-000143,-0.07197679701660001
ACH-000146,-0.189944947653
ACH-000148,-0.190044585197
ACH-000150,-0.0948019155084
ACH-000152,-0.06923407536439999
ACH-000153,-0.36307849002
ACH-000159,0.0238075472222
ACH-000160,-0.029100865175200004
ACH-000163,-0.0626096518175
ACH-000167,-0.186191395093
ACH-000168,-0.396510463171
ACH-000169,-0.109715894199
ACH-000178,-0.216756032095
ACH-000182,-0.316139661339
ACH-000183,-0.150485015669
ACH-000188,-0.236301685275
ACH-000189,-0.124614526188
ACH-000190,-0.148531359812
ACH-000198,-0.0548050559272
ACH-000204,-0.20268361841
ACH-000206,0.302917632646
ACH-000207,0.23531136940900002
ACH-000211,0.011024504913899998
ACH-000215,-0.124206953356
ACH-000221,0.0837056792582
ACH-000222,-0.17048058556200002
ACH-000223,-0.21320199312899998
ACH-000226,-0.0374543886859
ACH-000227,-0.136827721576
ACH-000228,0.033986453516
ACH-000231,-0.10603075846200001
ACH-000232,-0.253630385989
ACH-000233,-0.296401184431
ACH-000234,-0.0943943016587
ACH-000235,0.00614856727951
ACH-000237,-0.223240143442
ACH-000238,-0.20380956563900002
ACH-000243,-0.140013655845
ACH-000244,-0.07060252490739999
ACH-000246,0.0383274883729
ACH-000248,-0.0866024473086
ACH-000250,-0.06706041035469999
ACH-000251,-0.639278903074
ACH-000253,-0.016357235301700003
ACH-000255,-0.0895777193621
ACH-000256,0.128626556378
ACH-000257,-0.12596838890999998
ACH-000258,-0.15258301187
ACH-000259,-0.103018226182
ACH-000260,-0.007034455168250001
ACH-000261,-0.0884186321074
ACH-000262,-0.0792739826814
ACH-000263,-0.0643497253526
ACH-000264,0.0636955345745
ACH-000265,-0.08255486177089999
ACH-000266,-0.182577496989
ACH-000272,-0.21710678501699998
ACH-000273,-0.25564536318799996
ACH-000274,0.0343626702719
ACH-000277,-0.130548411871
ACH-000278,-0.296495017432
ACH-000279,-0.244260704244
ACH-000280,-0.0646587181277
ACH-000281,-0.38157132971
ACH-000288,-0.10750520144999999
ACH-000291,-0.119503567455
ACH-000293,0.09882860452539999
ACH-000294,-0.0252477065828
ACH-000295,-0.140437509991
ACH-000296,0.036464625388300004
ACH-000302,-0.191585726118
ACH-000304,-0.332858413109
ACH-000307,-0.126800932748
ACH-000308,-0.0735037181997
ACH-000310,-0.303748102581
ACH-000311,0.0375031719502
ACH-000312,-0.152140976019
ACH-000315,-0.016620283169
ACH-000316,-0.178261804462
ACH-000317,-0.048152310712400004
ACH-000318,0.0791315316816
ACH-000319,-0.15038252119200002
ACH-000320,0.0299478693756
ACH-000322,-0.21026525369399998
ACH-000323,-0.319673544454
ACH-000324,-0.0947499479243
ACH-000329,0.117435924308
ACH-000330,0.0655794247486
ACH-000331,-0.0949045887743
ACH-000332,-0.167591939385
ACH-000334,-0.07836339528410001
ACH-000335,-0.297322758215
ACH-000336,-0.0200743302057
ACH-000337,-0.183520590919
ACH-000339,-0.09846871844350001
ACH-000341,0.11846522517100001
ACH-000348,-0.152972537525
ACH-000350,-0.11093371564400001
ACH-000352,-0.0447278299211
ACH-000356,-0.08162299286460001
ACH-000361,-0.238159055195
ACH-000362,-0.283093426835
ACH-000363,-0.0789557954446
ACH-000364,-0.045422417342400004
