,MSR1 (4481)
ACH-000004,0.162486589132
ACH-000007,0.0951421527348
ACH-000009,0.043788136009
ACH-000011,-0.07185377174339999
ACH-000012,0.124015134372
ACH-000013,0.142907038718
ACH-000014,-0.08841639999569999
ACH-000015,0.130532488242
ACH-000017,0.0407212678794
ACH-000018,0.301820961904
ACH-000019,-0.019877108558599997
ACH-000021,0.178094163919
ACH-000022,-0.00421009098416
ACH-000025,0.131115356423
ACH-000028,0.109230632476
ACH-000030,0.135334792886
ACH-000035,0.17050273448699999
ACH-000036,0.0432066806739
ACH-000037,0.05877645758859999
ACH-000039,0.0112586328122
ACH-000040,0.27346235370099997
ACH-000041,-0.00453827057813
ACH-000042,0.139457779236
ACH-000045,0.03829266221930001
ACH-000047,0.25508096530900004
ACH-000052,-0.056204560278400005
ACH-000053,0.09344797166470001
ACH-000054,-0.058630222567099995
ACH-000055,0.09416800344370001
ACH-000060,0.104762383521
ACH-000067,0.08217451776160001
ACH-000070,0.09579412942919999
ACH-000075,0.12278883266799999
ACH-000078,0.021439190449700003
ACH-000082,0.0281932573868
ACH-000085,0.00156852878605
ACH-000086,0.153392307769
ACH-000087,0.140293172577
ACH-000092,0.100122265306
ACH-000095,0.096601142127
ACH-000097,0.130077662533
ACH-000098,0.32951249101700003
ACH-000099,0.0778169465676
ACH-000108,0.043592623029500004
ACH-000113,0.05056365377230001
ACH-000115,0.116265905384
ACH-000116,0.143515507649
ACH-000118,0.16254941136700002
ACH-000120,-0.079062263673
ACH-000123,0.0817749115247
ACH-000127,0.0333187544177
ACH-000128,0.0776591027869
ACH-000132,0.0457704908846
ACH-000133,0.0868591217417
ACH-000137,-0.040301259834
ACH-000138,0.193627065946
ACH-000142,0.157676690875
ACH-000143,-0.0490138295434
ACH-000146,0.165879734468
ACH-000148,0.0784251344278
ACH-000150,0.111058053422
ACH-000152,0.129398371709
ACH-000153,0.18078075530699997
ACH-000159,0.19202848384399998
ACH-000160,0.20666010639600002
ACH-000163,0.09912511875760001
ACH-000167,-0.09143928876730001
ACH-000168,0.0836903044042
ACH-000169,0.133535111557
ACH-000178,0.0296456616121
ACH-000182,0.0970985012081
ACH-000183,-0.167672468668
ACH-000188,0.056366213699199995
ACH-000189,0.233723181079
ACH-000190,0.023322334666599998
ACH-000198,0.11706552779200001
ACH-000204,-0.033559467933299995
ACH-000206,0.19178976114500002
ACH-000207,0.171836040406
ACH-000211,0.0525815298181
ACH-000215,0.056792858574900004
ACH-000221,0.272114040434
ACH-000222,0.105489357237
ACH-000223,0.17342426126600002
ACH-000226,0.15383573428
ACH-000227,-0.09366977989849999
ACH-000228,-0.0362159738124
ACH-000231,0.18354753684900002
ACH-000232,-0.00591438862763
ACH-000233,0.106942100097
ACH-000234,-0.013351424644
ACH-000235,0.128908621305
ACH-000237,0.110532800764
ACH-000238,0.04933714938019999
ACH-000243,0.0913387914051
ACH-000244,0.0187608965175
ACH-000246,0.08448530074989999
ACH-000248,0.135566409178
ACH-000250,0.06379596575810001
ACH-000251,0.08728265438090001
ACH-000253,0.143413036168
ACH-000255,0.22430666562600002
