,LRRC75A (388341)
ACH-000616,-0.226418188818
ACH-000618,-0.264879235353
ACH-000619,-0.410794138196
ACH-000620,-0.342712547985
ACH-000621,-0.564467044705
ACH-000622,-0.527740362477
ACH-000623,-0.211319140826
ACH-000624,-0.419101104331
ACH-000627,-0.20663022802099998
ACH-000630,-0.236821992154
ACH-000632,-0.2660093959
ACH-000633,-0.324015634541
ACH-000637,-0.04453597130030001
ACH-000638,-0.305588072775
ACH-000646,-0.35434096238000007
ACH-000647,-0.33326923526
ACH-000648,-0.235650011549
ACH-000649,-0.08578024268960001
ACH-000651,-0.22950689733600002
ACH-000652,-0.15496873124299998
ACH-000653,-0.393790619453
ACH-000657,-0.25788223016600004
ACH-000658,-0.0273701252257
ACH-000661,-0.315999793656
ACH-000662,-0.255558315132
ACH-000663,-0.058469779180699996
ACH-000665,-0.375463738103
ACH-000671,-0.205870204607
ACH-000673,-0.49406889589100006
ACH-000676,-0.23244326090999998
ACH-000677,-0.0832067618789
ACH-000681,-0.253471292427
ACH-000682,-0.24945365751600002
ACH-000683,-0.140224548967
ACH-000684,-0.309268614591
ACH-000688,-0.27401466793
ACH-000693,-0.27616415621199997
ACH-000694,-0.122440912641
ACH-000695,-0.13121741181500002
ACH-000696,-0.377813103972
ACH-000697,-0.172174354223
ACH-000699,-0.18042173859900001
ACH-000701,-0.131601470995
ACH-000706,-0.30720813641100003
ACH-000711,-0.486568942588
ACH-000713,-0.294732416541
ACH-000714,-0.413561553845
ACH-000718,-0.286998322066
ACH-000720,-0.48173471277900004
ACH-000721,-0.18682751274300002
ACH-000724,-0.5478245587389999
ACH-000725,-0.124563790844
ACH-000732,-0.292252899671
ACH-000734,-0.167574181956
ACH-000735,-0.37249879585699996
ACH-000736,-0.41622079223700004
ACH-000738,-0.452018626533
ACH-000746,-0.35337835611900004
ACH-000747,-0.102888805903
ACH-000748,-0.276947046099
ACH-000753,-0.407297156667
ACH-000756,-0.35061487209799996
ACH-000757,-0.234286843997
ACH-000758,-0.268097156058
ACH-000760,-0.337484656501
ACH-000763,-0.132993834146
ACH-000764,-0.38519404631899995
ACH-000765,0.14064740574999998
ACH-000766,-0.364201796809
ACH-000767,-0.261071608687
ACH-000768,-0.19993540117
ACH-000769,-0.22378981308499998
ACH-000770,-0.306716630831
ACH-000771,-0.44912576859700004
ACH-000773,-0.138858470635
ACH-000776,-0.6223058952530001
ACH-000777,-0.303381691274
ACH-000778,-0.5503009054029999
ACH-000781,-0.319308407269
ACH-000782,-0.257834591126
ACH-000783,-0.36028468966899996
ACH-000784,-0.141497736629
ACH-000785,-0.302247263705
ACH-000787,-0.37082623347599997
ACH-000788,-0.320963689622
ACH-000791,-0.354524017529
ACH-000792,-0.17002752771
ACH-000794,-0.411880704129
ACH-000796,-0.40735834644
ACH-000799,-0.294928412359
ACH-000800,-0.040245210573
ACH-000802,-0.291576661902
ACH-000804,-0.18250606881200002
ACH-000805,-0.28495027005
ACH-000809,-0.30000070985800004
ACH-000810,-0.09475547466539999
ACH-000811,-0.325587768629
ACH-000817,-0.5603110580349999
ACH-000819,-0.214117554095
ACH-000820,0.28606664941300003
ACH-000821,-0.28202350239999996
ACH-000822,-0.13101397831599998
ACH-000823,0.110058310558
ACH-000824,-0.040185669155
ACH-000827,-0.235493435083
ACH-000829,-0.47233630709700003
ACH-000831,-0.090827335603
ACH-000832,-0.576232555927
ACH-000833,-0.14207934222000002
ACH-000834,-0.234229314437
ACH-000835,-0.263055101385
ACH-000836,-0.300835833487
ACH-000837,-0.353668386153
ACH-000838,0.00814061695871
ACH-000839,-0.606973356211
ACH-000840,-0.248681059497
ACH-000841,0.0685675905849
ACH-000843,-0.50187553713
ACH-000846,-0.11033686147600001
ACH-000847,-0.31120134935800003
ACH-000848,-0.37646359976899996
ACH-000849,-0.27105994633999997
ACH-000851,-0.15388017054199998
ACH-000855,-0.265380403013
ACH-000856,-0.406310081249
ACH-000858,-0.33959591107799997
ACH-000859,-0.214572950715
ACH-000861,-0.582524192263
ACH-000862,-0.26954697028700003
ACH-000865,-0.110375517583
ACH-000866,-0.22156607142499998
ACH-000867,-0.45455843919399996
ACH-000869,-0.395470136346
ACH-000872,-0.36544341208000003
ACH-000873,-0.0593659557345
ACH-000876,-0.11989468800599999
ACH-000878,-0.0206111347425
ACH-000880,-0.383099076456
ACH-000881,-0.366381110242
ACH-000882,-0.31741495454999996
ACH-000884,-0.24781134475900002
ACH-000885,-0.260994170963
ACH-000887,-0.268759129737
ACH-000888,-0.422550079178
ACH-000889,-0.20312654527
ACH-000890,-0.41469747650899996
ACH-000896,-0.32176757801399997
ACH-000898,-0.170989612359
ACH-000900,-0.0199690995998
ACH-000901,-0.176620610034
ACH-000905,-0.331017558368
ACH-000906,-0.271380034427
ACH-000907,0.0266054413001
ACH-000910,-0.190609611445
ACH-000911,-0.521006507124
ACH-000912,-0.343989762223
ACH-000913,-0.265937611394
ACH-000915,-0.49929199628999993
ACH-000916,0.369395832798
ACH-000917,-0.52801106625
ACH-000921,-0.42582292499499996
ACH-000924,-0.0403431716849
ACH-000926,-0.19281050307599998
ACH-000928,-0.19462801021099999
ACH-000929,-0.187931079263
ACH-000932,-0.404603822557
ACH-000935,-0.138430006963
ACH-000936,0.043649116025999996
ACH-000937,-0.265518821136
ACH-000938,-0.306945332113
ACH-000939,-0.490841887943
ACH-000941,-0.267509113333
ACH-000943,-0.267203143681
ACH-000946,-0.396837564035
ACH-000947,-0.27106203739
ACH-000948,-0.36125497882
ACH-000950,-0.34145006631700003
ACH-000953,-0.141203697716
ACH-000957,-0.27107864591200004
ACH-000958,-0.398327548185
ACH-000960,-0.340537834356
ACH-000963,-0.794679855164
ACH-000968,-0.07251751578139999
ACH-000969,-0.41409971707500004
ACH-000973,-0.242814763468
ACH-000974,-0.417796594341
ACH-000975,-0.27766664988699996
ACH-000976,-0.046707123835399995
ACH-000978,-0.34728402450199997
ACH-000980,-0.32683533009300003
ACH-000984,-0.162884580078
ACH-000986,-0.260165801436
ACH-000988,-0.49537105295199996
ACH-000993,-0.056294336661400005
ACH-000994,-0.0629228275892
ACH-000996,-0.561513283229
ACH-001001,-0.169844129961
ACH-001020,-0.335998762852
ACH-001028,-0.24910207234
ACH-001031,-0.32354610082699997
ACH-001038,-0.33261506039
ACH-001048,-0.18603358095
ACH-001050,-0.231661596637
ACH-001053,-0.244088699454
ACH-001054,-0.304812950384
ACH-001061,-0.347293678222
ACH-001067,-0.345350198466
ACH-001075,-0.199742812997
ACH-001096,-0.389967914156
ACH-001128,-0.46028092244999996
ACH-001134,-0.391081832027
ACH-001151,-0.28711097029800003
ACH-001163,-0.12040478922499999
ACH-001164,-0.39927013187
ACH-001173,-0.319056568695
ACH-001183,-0.30405836471299996
ACH-001184,-0.203629351699
ACH-001190,-0.428322744529
ACH-001192,-0.21250184739300002
ACH-001193,-0.30989439665
ACH-001196,-0.553828206369
ACH-001197,-0.22820575605300003
ACH-001205,-0.501829691576
ACH-001211,-0.5163945840290001
ACH-001212,-0.41297837293300005
ACH-001228,-0.546664085923
ACH-001232,-0.199230337727
ACH-001239,-0.252053118304
ACH-001274,-0.180580410154
ACH-001275,-0.326739989246
ACH-001277,-0.430917768257
ACH-001278,-0.335540898882
ACH-001280,-0.0627285188621
ACH-001283,-0.352225739581
ACH-001289,-0.41220259239100004
ACH-001295,-0.35693288345
ACH-001300,-0.645757271667
ACH-001301,-0.105905527957
ACH-001302,0.170163218737
ACH-001303,-0.578100983525
ACH-001306,-0.20728912837900001
ACH-001318,-0.21916286607299998
ACH-001322,-0.5767371656679999
ACH-001328,-0.313090281582
ACH-001332,-0.554798728614
ACH-001333,-0.39337418634800003
ACH-001336,-0.303422758067
ACH-001340,-0.364981519622
ACH-001346,-0.275479285589
ACH-001353,-0.385089179564
ACH-001354,-0.661175593838
ACH-001367,0.00136608513752
ACH-001368,-0.451416181418
ACH-001374,0.39655145783600004
ACH-001375,-0.46863263360600005
ACH-001377,-0.397891462027
ACH-001380,-0.299695767422
ACH-001391,-0.162255369899
ACH-001407,-0.146230524612
ACH-001408,-0.354938530502
ACH-001413,-0.472173223777
ACH-001430,0.0583621497537
ACH-001431,-0.286209707978
ACH-001450,-0.230580735797
ACH-001496,-0.281254246765
ACH-001500,-0.0946772626931
ACH-001521,-0.38952486375
ACH-001523,-0.551974305456
ACH-001532,-0.323761934711
ACH-001536,-0.423679391491
ACH-001550,-0.17340066645500002
ACH-001552,-0.498952261291
ACH-001554,-0.26931020124
ACH-001645,-0.164319769138
ACH-001654,-0.280775939496
ACH-001715,-0.633798609109
ACH-001735,-0.40304095329899997
ACH-001736,-0.39065062364200004
ACH-001737,-1.2652019874200002
ACH-001740,-0.133650016532
ACH-001745,-0.23628696335700003
ACH-001750,-0.360424599283
ACH-001765,-0.203283256688
ACH-001956,-0.217619646021
ACH-001957,-0.295213339111
