,TCTA (6988)
ACH-000004,0.00472440414629
ACH-000007,0.121007992883
ACH-000009,0.11899943260700001
ACH-000011,-0.12821097269200002
ACH-000012,-0.0038424321907399995
ACH-000013,-0.052683665889300006
ACH-000014,0.125362676707
ACH-000015,0.113943079893
ACH-000017,0.018041270135400002
ACH-000018,-0.224428948634
ACH-000019,-0.259284756699
ACH-000021,0.0804520051664
ACH-000022,0.108989362926
ACH-000025,-0.0690497753814
ACH-000028,0.08228170367389999
ACH-000030,-0.023163450773200003
ACH-000035,0.00878119543067
ACH-000036,-0.0176198362715
ACH-000037,-0.0547930695368
ACH-000039,0.254965401247
ACH-000040,0.0202455267132
ACH-000041,0.0342132914028
ACH-000042,0.0371233550877
ACH-000045,-0.0130617227458
ACH-000047,-0.0242480683739
ACH-000052,0.15176105847899998
ACH-000053,-0.0412598031978
ACH-000054,-0.20971490078899999
ACH-000055,-0.0910651232655
ACH-000060,-0.13642916026
ACH-000067,-0.0604309805201
ACH-000070,-0.192776402094
ACH-000075,0.0210087745565
ACH-000078,0.0380573270194
ACH-000082,0.0318787442957
ACH-000085,-0.230623090807
ACH-000086,-0.07045702170160001
ACH-000087,0.24641533315000003
ACH-000092,0.021373353783
ACH-000095,-0.0537824955329
ACH-000097,0.07577835057139999
ACH-000098,-0.029985470531599997
ACH-000099,0.09658178362889999
ACH-000108,0.160653801297
ACH-000113,0.19917886894200001
ACH-000115,0.257061277608
ACH-000116,-0.08669604868419999
ACH-000118,0.00526473603711
ACH-000120,-0.127415584557
ACH-000123,0.00595615422987
ACH-000127,-0.0992339072071
ACH-000128,-0.384986414987
ACH-000132,0.013572444279
ACH-000133,-0.04326874583549999
ACH-000137,-0.0704863264067
ACH-000138,0.0516378419974
ACH-000142,-0.010545726725899998
ACH-000143,0.25265172059700003
ACH-000146,0.026168225350200004
ACH-000148,0.0815068164845
ACH-000150,-0.24661592654199999
ACH-000152,-0.035097367292400004
ACH-000153,0.10864213652100001
ACH-000159,0.0153698411943
ACH-000160,0.112303759601
ACH-000163,-0.0939829056489
ACH-000167,0.17338173899
ACH-000168,0.07890059249260001
ACH-000169,0.0900065838526
ACH-000178,0.10431617791600001
ACH-000182,0.0928438428579
ACH-000183,0.0461871165292
ACH-000188,-0.102946791738
ACH-000189,0.015142498423799998
ACH-000190,-0.1751310524
ACH-000198,0.045423810812599996
ACH-000204,0.0336240722236
ACH-000206,-0.000322293507038
ACH-000207,0.158631859374
ACH-000211,-0.00862602273965
ACH-000215,0.0268576726394
ACH-000221,-0.050720312857300005
ACH-000222,0.331882331749
ACH-000223,-0.0941135510155
ACH-000226,-0.005017512627159999
ACH-000227,-0.0195984045043
ACH-000228,0.019830971168
ACH-000231,-0.0499351271729
ACH-000232,0.0210553559881
ACH-000233,0.035918845745599996
ACH-000234,-0.156506602153
ACH-000235,0.0688501456711
ACH-000237,0.043519932445
ACH-000238,0.140104834089
ACH-000243,0.142913289488
ACH-000244,-0.106175961129
ACH-000246,-0.06905978494699999
ACH-000248,0.22485439378199998
ACH-000250,0.0206072702574
ACH-000251,-0.130746997444
ACH-000253,-0.0260685988546
ACH-000255,-0.112330991846
ACH-000256,0.0929230162967
ACH-000257,-0.0207477653603
ACH-000258,0.0492558847831
ACH-000259,0.0378174489191
ACH-000260,0.138191536353
ACH-000261,0.235050449706
ACH-000262,0.00869125525685
ACH-000263,0.06389261372619999
ACH-000264,-0.00607977968233
ACH-000265,-0.00939140557099
ACH-000266,0.0932016833404
ACH-000272,-0.0106677441562
ACH-000273,-0.0956063057243
ACH-000274,-0.0597960842308
ACH-000277,-0.142998920049
ACH-000278,-0.0762883119458
ACH-000279,-0.0181798177747
ACH-000280,-0.012491024109999999
ACH-000281,0.233867116466
ACH-000288,0.00139712736551
ACH-000291,-0.0759997573675
ACH-000293,0.12420018454199999
ACH-000294,-0.141896870826
ACH-000295,-0.211230871661
ACH-000296,-0.193858406428
ACH-000302,0.000519936222687
ACH-000304,0.08886031767449999
ACH-000307,0.06568127654190001
ACH-000308,0.0209876546955
ACH-000310,-0.0733080518224
ACH-000311,0.0487646703245
ACH-000312,0.0637253365277
ACH-000315,-0.00287985552585
ACH-000316,0.023842220504499998
ACH-000317,0.157830171646
ACH-000318,-0.044860481213800006
ACH-000319,0.136526466878
ACH-000320,0.22942484409000002
ACH-000322,0.220634235589
ACH-000323,-0.014345403828
ACH-000324,0.0305502107351
ACH-000329,0.00808167510827
ACH-000330,0.0485534550183
ACH-000331,-0.0551212685194
ACH-000332,0.0484616667321
ACH-000334,0.152250982456
ACH-000335,-0.048444935465099995
ACH-000336,0.33277573195300003
ACH-000337,-0.0292083364773
ACH-000339,0.0172795988904
ACH-000341,-0.0360533933465
ACH-000348,-0.0531742525901
ACH-000350,-0.029424571545000004
ACH-000352,-0.0761571308928
ACH-000356,0.0446363005795
ACH-000361,0.0689191528462
ACH-000362,0.013730020684200001
ACH-000363,-0.153711623398
ACH-000364,0.0764688451835
ACH-000365,0.122780434181
ACH-000366,-0.00859851563083
ACH-000368,-0.154667661979
