,LONP1 (9361)
ACH-000250,-1.1088607110700002
ACH-000251,-1.52756174681
ACH-000253,-1.61546230852
ACH-000255,-1.51372722121
ACH-000256,-1.51567082701
ACH-000257,-1.7214129475599997
ACH-000258,-1.24033315486
ACH-000259,-1.50139401576
ACH-000260,-1.3854859274200002
ACH-000261,-1.0279998558399999
ACH-000262,-1.7276608912
ACH-000263,-1.4548284663
ACH-000264,-0.880833407704
ACH-000265,-1.46035176525
ACH-000266,-0.9278490950700001
ACH-000272,-1.24709627301
ACH-000273,-1.5721871160499998
ACH-000274,-1.4139133080700002
ACH-000277,-1.38865623447
ACH-000278,-1.38295806106
ACH-000279,-1.36892530029
ACH-000280,-1.6445717532
ACH-000281,-1.7979304312900002
ACH-000288,-1.4674134294
ACH-000291,-1.1554882795399999
ACH-000293,-1.59343454704
ACH-000294,-2.07917528311
ACH-000295,-1.7755120372400002
ACH-000296,-1.39171893813
ACH-000302,-1.73631797622
ACH-000304,-1.26198557146
ACH-000307,-1.6015391839
ACH-000308,-0.940002982404
ACH-000310,-1.18568457276
ACH-000311,-1.2437021107600001
ACH-000312,-1.29908037823
ACH-000315,-1.63384160683
ACH-000316,-1.9138933430200002
ACH-000317,-1.55297759461
ACH-000318,-1.70050701219
ACH-000319,-1.8905148592900003
ACH-000320,-1.27301292738
ACH-000322,-1.4857608555200001
ACH-000323,-1.6769019134999998
ACH-000324,-1.66678796218
ACH-000329,-1.51768786007
ACH-000330,-1.33582104192
ACH-000331,-1.17761199018
ACH-000332,-1.30589594492
ACH-000334,-1.30538936514
ACH-000335,-1.5159350467500001
ACH-000336,-1.64415610349
ACH-000337,-1.22449103419
ACH-000339,-1.6525876686899998
ACH-000341,-0.8510160384090001
ACH-000348,-1.9366878932
ACH-000350,-1.24705339459
ACH-000352,-1.73343562502
ACH-000356,-1.7178561446
ACH-000361,-1.47365844722
ACH-000362,-1.10891394985
ACH-000363,-0.7210993992199999
ACH-000364,-1.5446471779799997
ACH-000365,-1.38563463615
ACH-000366,-1.4605449930899999
ACH-000368,-1.51234177705
ACH-000374,-1.4791695439800001
ACH-000375,-1.37160918692
ACH-000376,-1.4715818992299998
ACH-000381,-1.3853362542399998
ACH-000383,-1.4455278098500002
ACH-000387,-1.60824173725
ACH-000389,-1.30702903028
ACH-000390,-1.265070596
ACH-000393,-0.779642130723
ACH-000395,-1.47842398187
ACH-000397,-0.6542000623800001
ACH-000401,-1.87711207125
ACH-000402,-1.2923890577500001
ACH-000403,-1.4757173351800001
ACH-000404,-1.68489375742
ACH-000406,-1.4067625861700002
ACH-000407,-1.1518284283
ACH-000408,-1.47517442331
ACH-000410,-1.57471815067
ACH-000411,-0.948072771638
ACH-000414,-1.8448743962
ACH-000415,-1.64728494892
ACH-000416,-1.07970903581
ACH-000420,-1.5840755314500001
ACH-000421,-1.38434126317
ACH-000424,-1.61200838918
ACH-000425,-1.13920994032
ACH-000426,-1.04389582575
ACH-000427,-1.07294244187
ACH-000433,-1.55931913882
ACH-000436,-1.1029874386
ACH-000444,-1.08686054314
ACH-000445,-1.49403304396
ACH-000448,-1.40237407752
ACH-000450,-1.56662544683
ACH-000452,-1.8429499956200002
ACH-000454,-1.6116329341799998
ACH-000458,-1.48107444102
ACH-000459,-2.05144208181
ACH-000460,-1.45396394951
ACH-000461,-1.81642961091
ACH-000463,-1.47521189974
ACH-000464,-1.4602196263999998
ACH-000466,-1.83810372979
ACH-000467,-1.5442916194799998
ACH-000468,-1.6976388886000002
ACH-000469,-1.6162313454600001
ACH-000470,-1.15633615739
ACH-000471,-0.941687638441
ACH-000472,-1.7682113130000001
ACH-000473,-1.93178857104
ACH-000475,-1.1602955326200002
ACH-000476,-1.5831187290200002
ACH-000477,-1.44236448407
ACH-000480,-1.50134870546
ACH-000481,-1.0586910985
ACH-000483,-1.8380811613999999
ACH-000484,-0.648480520565
ACH-000485,-1.55572486218
ACH-000486,-1.32649436125
ACH-000487,-1.3860604947
ACH-000488,-1.35947257627
ACH-000490,-1.26075840525
ACH-000491,-1.8386863867900003
ACH-000495,-1.79691772211
ACH-000496,-1.2924567750700002
ACH-000499,-1.8325138889900001
ACH-000500,-1.38638998085
ACH-000502,-1.5172801364
ACH-000503,-1.6107668125499999
ACH-000505,-1.18818747573
ACH-000507,-1.45826355686
ACH-000510,-1.71339518294
ACH-000511,-1.69300237208
ACH-000512,-1.63461244627
ACH-000516,-1.47311002321
ACH-000517,-1.32442301301
ACH-000518,-1.8015083871700002
ACH-000520,-1.35313065926
ACH-000521,-1.8863804956599999
ACH-000522,-1.5170195678799998
ACH-000524,-1.2658834902299998
ACH-000527,-1.3495257538
ACH-000528,-1.52831134088
ACH-000537,-1.58587567307
ACH-000541,-1.2608393983
ACH-000542,-1.42111948199
ACH-000544,-1.4561815686300001
ACH-000545,-1.69409435153
ACH-000547,-1.9001033708099997
ACH-000548,-1.7947982333099997
ACH-000549,-1.83512342143
ACH-000550,-1.65816975761
ACH-000552,-1.66485035965
ACH-000556,-1.26209825371
ACH-000557,-1.43366784417
ACH-000570,-1.49336114049
ACH-000571,-1.71967027538
ACH-000573,-1.46145328062
ACH-000576,-1.15623616189
ACH-000580,-1.2038690059000001
ACH-000584,-1.7175875042500002
ACH-000585,-1.64693698201
ACH-000588,-1.4170181639700001
ACH-000589,-1.4519303001600001
ACH-000591,-1.6749247388600002
ACH-000593,-1.58576095209
ACH-000600,-1.5676023540000001
ACH-000601,-1.2261982558700002
ACH-000604,-1.7172079182
ACH-000605,-1.90302727965
ACH-000606,-1.5147329169
ACH-000608,-1.6725567111500002
ACH-000614,-1.22781321202
ACH-000616,-1.6847867316499998
ACH-000618,-1.63002367769
ACH-000619,-1.53046864791
ACH-000620,-1.59117024807
ACH-000621,-1.17519680858
ACH-000622,-1.27727513248
ACH-000623,-1.3485092940099999
ACH-000624,-1.28772685376
ACH-000627,-1.5697887233399999
ACH-000630,-1.53065452659
ACH-000632,-1.68470814898
ACH-000633,-1.74090642306
ACH-000637,-1.6746384077399998
ACH-000638,-1.44813820901
ACH-000646,-1.01665604243
ACH-000647,-1.58081436396
ACH-000648,-1.5288248161200002
ACH-000649,-1.53731625317
ACH-000651,-1.62659934851
ACH-000652,-1.5196996873800002
ACH-000653,-1.30596722099
ACH-000657,-1.37232508843
ACH-000658,-1.11617435491
ACH-000661,-1.70281365981
ACH-000662,-1.6879111925299999
ACH-000663,-1.3392205829600001
ACH-000665,-1.33230148161
ACH-000671,-1.5094371919299998
ACH-000673,-1.45163051836
ACH-000676,-1.3707989647499998
ACH-000677,-0.9706696928749999
ACH-000681,-1.4990030114300001
ACH-000682,-1.46300774632
ACH-000683,-1.33040246096
ACH-000684,-1.6358934040000002
ACH-000688,-1.30845947766
ACH-000693,-1.5039221946
ACH-000694,-1.5350320560600001
ACH-000695,-1.22848041559
ACH-000696,-1.37406941435
ACH-000697,-1.19846432451
ACH-000699,-1.1889171988
ACH-000701,-1.53231313424
ACH-000706,-2.00585375634
ACH-000711,-1.32956994473
ACH-000713,-1.9175447677400002
ACH-000714,-1.0945776179
ACH-000718,-1.47137521303
ACH-000720,-1.39746449053
ACH-000721,-1.27563683473
ACH-000724,-1.28226660286
ACH-000725,-1.3482298757100002
ACH-000732,-1.3997551357
ACH-000734,-1.4833518236200003
ACH-000735,-1.54434716014
ACH-000736,-1.4254177786200002
ACH-000738,-1.30233171565
ACH-000746,-1.23895473625
ACH-000747,-1.35983046161
ACH-000748,-1.5560424583
ACH-000753,-1.5621960985799999
ACH-000756,-1.29341628188
ACH-000757,-1.3061746254
ACH-000758,-1.77932051301
ACH-000760,-1.5328687015200002
ACH-000763,-0.940705604121
ACH-000764,-1.4617626401600001
ACH-000765,-1.2697825451
ACH-000766,-1.1979556472
ACH-000767,-1.76314965563
ACH-000768,-1.4189017458000002
ACH-000769,-1.52754465399
ACH-000770,-1.39905766669
ACH-000771,-1.4448198923700002
ACH-000773,-1.47581242213
ACH-000776,-1.86402911414
ACH-000777,-1.5723898839300001
ACH-000778,-1.10566707844
ACH-000781,-1.7232851519999999
ACH-000782,-1.6733403573299999
ACH-000783,-1.2449302730399998
ACH-000784,-1.45026262774
ACH-000785,-1.4558972852
ACH-000787,-1.6690637852099999
ACH-000788,-1.42960537893
ACH-000791,-1.36649867009
ACH-000792,-1.46422517391
ACH-000794,-1.33811635094
ACH-000796,-1.06282933872
ACH-000799,-1.25878083585
ACH-000800,-1.19322449575
ACH-000802,-1.5869703547299998
ACH-000804,-1.54726718042
ACH-000805,-1.58296790947
ACH-000809,-1.3849942143399998
ACH-000810,-1.26513144689
ACH-000811,-0.9421611908319999
ACH-000817,-1.23956616787
ACH-000819,-1.6658818797
ACH-000820,-2.53519287931
ACH-000821,-1.4459559917500002
ACH-000822,-1.23135098919
ACH-000823,-1.42467030951
ACH-000824,-1.31686573016
ACH-000827,-1.45359999944
ACH-000829,-1.2624671679200001
ACH-000831,-1.53644419044
ACH-000832,-1.46992315149
ACH-000833,-1.7661054210499998
ACH-000834,-1.6501515014700001
ACH-000835,-1.4653317533599999
ACH-000836,-1.8416938618099998
ACH-000837,-1.38759161162
ACH-000838,-1.1369849463400001
ACH-000839,-1.6140970098299998
ACH-000840,-1.4991201838
ACH-000841,-1.3059568969600002
ACH-000843,-1.73064120468
ACH-000846,-1.39015939051
ACH-000847,-1.31191520752
ACH-000848,-1.65873404595
ACH-000849,-1.5590560398
ACH-000851,-1.57849979914
ACH-000855,-1.8344473235799998
ACH-000856,-1.23950835967
ACH-000858,-1.6057518556400001
ACH-000859,-1.52486889757
ACH-000861,-1.84424845415
ACH-000862,-1.6785517929299998
ACH-000865,-1.6226372736399999
ACH-000866,-1.4797170612600001
ACH-000867,-1.3185545016700002
ACH-000869,-2.05689289124
ACH-000872,-2.03171994588
ACH-000873,-1.7378872764900002
ACH-000876,-2.30233405536
ACH-000878,-2.07371035893
ACH-000880,-1.3385887938299998
ACH-000881,-1.69831400537
ACH-000882,-1.3657288796899998
ACH-000884,-1.49185094347
ACH-000885,-1.41460183433
ACH-000887,-1.43079095817
ACH-000888,-1.47748886647
ACH-000889,-1.5940514055300001
ACH-000890,-1.78604540242
ACH-000896,-1.771101913
ACH-000898,-1.28536900299
ACH-000900,-1.43451643384
ACH-000901,-1.0904428615600001
ACH-000905,-1.61512314809
ACH-000906,-1.4177216228999998
ACH-000907,-1.8078614663199999
ACH-000910,-1.8285901396200002
ACH-000911,-1.38462325941
ACH-000912,-1.35454610243
ACH-000913,-1.69137027819
ACH-000915,-1.3437875880599999
ACH-000916,-1.76029908732
ACH-000917,-1.6863140209
ACH-000921,-1.48306160097
ACH-000924,-1.44995997605
ACH-000926,-0.990628846734
ACH-000928,-1.4919533888
ACH-000929,-1.40329933665
ACH-000932,-1.16046448727
ACH-000935,-1.23994020223
ACH-000936,-1.61838458181
ACH-000937,-1.49241980262
ACH-000938,-1.46712821725
ACH-000939,-1.7949093909
ACH-000941,-1.28971682597
ACH-000943,-1.50380841096
ACH-000946,-1.28175766146
ACH-000947,-1.5652897228799998
ACH-000948,-1.3893753148399999
ACH-000950,-1.88273763309
ACH-000953,-1.68348270315
ACH-000957,-1.22137247682
ACH-000958,-1.2286977029700001
ACH-000960,-1.3667308848100002
ACH-000963,-0.8249952385420001
ACH-000968,-1.6689976547499998
ACH-000969,-1.2140589717399999
ACH-000973,-1.37754673101
ACH-000974,-1.2415448685100001
ACH-000975,-1.67925171795
ACH-000976,-1.44481223182
ACH-000978,-1.61382572671
ACH-000980,-1.4762328342700002
ACH-000984,-0.9322296211810001
ACH-000986,-1.31215813426
ACH-000988,-1.2134231176899999
ACH-000993,-1.13855611597
ACH-000994,-1.9250720148299998
ACH-000996,-1.17487505081
ACH-001001,-1.45407736341
ACH-001020,-1.3674205497100003
ACH-001028,-1.38959668839
ACH-001031,-1.4153843525100003
ACH-001038,-1.51943240151
ACH-001048,-1.4500905723500002
ACH-001050,-1.3234505347
ACH-001053,-1.16495542257
ACH-001054,-1.6063351416
ACH-001061,-1.4073980991600001
ACH-001067,-1.24180780926
ACH-001075,-1.7694678760799998
ACH-001096,-1.2341919000100001
ACH-001128,-1.74157738287
ACH-001134,-1.20307873713
ACH-001151,-1.04174131106
ACH-001163,-1.36819094784
ACH-001164,-1.2434566217799998
ACH-001173,-1.4083442453900001
ACH-001183,-1.8220766188599997
ACH-001184,-1.44496427296
ACH-001190,-0.867659645448
ACH-001192,-1.79886336955
ACH-001193,-1.97132946808
ACH-001196,-1.60372403368
ACH-001197,-1.51496184922
ACH-001205,-1.6760678544999998
ACH-001211,-1.40772025944
ACH-001212,-1.4841504624200001
ACH-001228,-1.41844720412
ACH-001232,-1.38747927791
ACH-001239,-1.59503710532
ACH-001274,-1.33355143991
ACH-001275,-1.44873005463
ACH-001277,-2.1821939054799997
ACH-001278,-1.6864740233700002
ACH-001280,-1.5231337865
ACH-001283,-1.4005216011500001
ACH-001289,-1.41839255715
ACH-001295,-1.52733790539
ACH-001300,-1.50375634741
ACH-001301,-1.1246861153299998
ACH-001302,-1.6305816787
ACH-001303,-1.48497905909
ACH-001306,-1.5130752678200001
ACH-001318,-1.78771556926
ACH-001322,-1.14530224396
ACH-001328,-1.36966916249
ACH-001332,-1.19634479636
ACH-001333,-1.3796128185799998
ACH-001336,-1.6770672138
ACH-001340,-1.28528987934
ACH-001346,-1.62284464063
ACH-001353,-1.40980268639
ACH-001354,-1.19105960752
ACH-001367,-1.29784450209
ACH-001368,-1.4441893984399998
ACH-001374,-1.25690034989
ACH-001375,-1.02294559666
ACH-001377,-1.36118028804
ACH-001380,-1.4684672724899999
ACH-001391,-1.14600399261
ACH-001407,-1.5082914982299997
ACH-001408,-1.57069943245
ACH-001413,-1.17393802695
ACH-001430,-1.62996178365
ACH-001431,-1.18326846772
ACH-001450,-1.51077916812
ACH-001496,-1.59984829287
ACH-001500,-1.5392692501700003
ACH-001521,-0.9724650937899999
ACH-001523,-1.7699364478
ACH-001532,-1.33175779062
ACH-001536,-1.55453648761
ACH-001550,-1.7546918696
ACH-001552,-1.5944977712900001
ACH-001554,-1.4063990537
ACH-001645,-0.984954311575
ACH-001654,-1.41536111726
ACH-001715,-1.5536426879499998
ACH-001735,-1.28829311366
ACH-001736,-1.4373467817899999
ACH-001737,-1.25336302204
ACH-001740,-1.80657972213
ACH-001745,-1.7021738325799998
ACH-001750,-1.3881632402000001
ACH-001765,-1.63614784268
ACH-001956,-1.5442382696899999
ACH-001957,-1.63522694373
