,PDGFRL (5157)
ACH-000004,-0.22131116248399998
ACH-000007,-0.219371209816
ACH-000009,0.0018466074758599997
ACH-000011,-0.115763307207
ACH-000012,-0.232886179952
ACH-000013,-0.26739431629
ACH-000014,-0.159579487975
ACH-000015,0.0856758462984
ACH-000017,-0.172396142388
ACH-000018,0.157739071108
ACH-000019,-0.0913666795489
ACH-000021,0.08808377348760002
ACH-000022,0.06444104703169999
ACH-000025,-0.138460336189
ACH-000028,-0.0945721563061
ACH-000030,-0.06919572215099999
ACH-000035,-0.0867903131017
ACH-000036,-0.15506197210699998
ACH-000037,-0.39010240331999996
ACH-000039,-0.062190513363500004
ACH-000040,-0.14430491511399998
ACH-000041,-0.190014779776
ACH-000042,-0.052436651407000004
ACH-000045,0.000838271283888
ACH-000047,-0.060322459741699995
ACH-000052,-0.148130095723
ACH-000053,-0.122503092971
ACH-000054,-0.0565904965846
ACH-000055,-0.0895048463301
ACH-000060,-0.166986613585
ACH-000067,-0.135019361231
ACH-000070,-0.156157076026
ACH-000075,-0.25936644460700004
ACH-000078,-0.335847735955
ACH-000082,-0.180780162977
ACH-000085,-0.11122954748
ACH-000086,0.006665656972189999
ACH-000087,0.0316763100479
ACH-000092,-0.0824271915038
ACH-000095,-0.0918471732043
ACH-000097,-0.162645059605
ACH-000098,-0.0116389874664
ACH-000099,-0.196462687606
ACH-000108,0.00478007441189
ACH-000113,-0.168119032307
ACH-000115,0.007199940295619999
ACH-000116,-0.15918208835
ACH-000118,-0.044117786747
ACH-000120,-0.0188438242673
ACH-000123,-0.036010394030199996
ACH-000127,-0.2387995007
ACH-000128,0.140717119619
ACH-000132,-0.1261488765
ACH-000133,-0.08440784560089999
ACH-000137,-0.021446157468500003
ACH-000138,-0.105832669136
ACH-000142,-0.218681920414
ACH-000143,-0.08079702338019999
ACH-000146,-0.01756406899
ACH-000148,-0.0739790483743
ACH-000150,-0.166632314783
ACH-000152,-0.13532846097
ACH-000153,-0.735929333025
ACH-000159,0.053703550137
ACH-000160,0.023785366599599997
ACH-000163,-0.154110762994
ACH-000167,-0.170343256261
ACH-000168,-0.11068236863900001
ACH-000169,-0.0161425814922
ACH-000178,-0.181431302254
ACH-000182,-0.175309345249
ACH-000183,-0.11053441031300001
ACH-000188,-0.165034717719
ACH-000189,0.08629747943949999
ACH-000190,-0.0687404229237
ACH-000198,-0.10566258478
ACH-000204,-0.372773647669
ACH-000206,-0.0443689575029
ACH-000207,0.228457684058
ACH-000211,-0.113816440404
ACH-000215,-0.144924844399
ACH-000221,0.044512368026099994
ACH-000222,-0.232725775359
ACH-000223,-0.121300777421
ACH-000226,-0.0711488329413
ACH-000227,-0.277837598468
ACH-000228,-0.111306625436
ACH-000231,-0.205590513176
ACH-000232,-0.13615747235300002
ACH-000233,-0.006945305593770001
ACH-000234,-0.023427879366
ACH-000235,-0.041223412109400004
ACH-000237,-0.277821913193
ACH-000238,-0.146713483584
ACH-000243,-0.0753854897463
ACH-000244,-0.304789352688
ACH-000246,0.0629930937008
ACH-000248,-0.023727566733900002
ACH-000250,-0.16040269218800002
ACH-000251,-0.0023001610609499996
ACH-000253,-0.222243973968
ACH-000255,0.041242045720300005
ACH-000256,-0.189878893523
ACH-000257,-0.315324348635
ACH-000258,-0.16967247407000002
ACH-000259,-0.0560166788191
ACH-000260,-0.0805924965217
ACH-000261,-0.184031471066
ACH-000262,-0.149400379854
ACH-000263,0.0106097119514
ACH-000264,-0.124039212175
ACH-000265,-0.05363728519140001
ACH-000266,-0.0198093268723
ACH-000272,0.0341007197406
ACH-000273,-0.259748574605
ACH-000274,-0.0391156156568
ACH-000277,-0.107197333437
ACH-000278,-0.122198225546
ACH-000279,-0.0069418233746299995
ACH-000280,-0.116042415044
ACH-000281,0.027963378230499998
ACH-000288,-0.006944305431270001
ACH-000291,0.020241391574299997
ACH-000293,-0.15946575230499999
ACH-000294,-0.07106070922119999
ACH-000295,-0.005981359427819999
ACH-000296,-0.557316234045
ACH-000302,-0.04831329450130001
ACH-000304,0.010101999197
ACH-000307,0.045471709446099996
ACH-000308,-0.165271806719
ACH-000310,-0.188165674817
ACH-000311,-0.148740632994
ACH-000312,-0.203649964314
ACH-000315,-0.246445125889
ACH-000316,-0.0247016549298
ACH-000317,-0.14165865580999998
ACH-000318,0.07484754363099999
ACH-000319,-0.183333967475
ACH-000320,-0.0315348980549
ACH-000322,-0.137275499705
ACH-000323,-0.058259033838400004
ACH-000324,-0.153624392822
ACH-000329,-0.00394680183572
ACH-000330,-0.22040071025199998
ACH-000331,-0.212687850777
ACH-000332,-0.0503416341789
ACH-000334,-0.138039531558
ACH-000335,-0.37570614344000003
ACH-000336,-0.29675553304200003
ACH-000337,0.18392081934500001
ACH-000339,-0.0611212705234
ACH-000341,0.13863616585000002
ACH-000348,-0.25240659638
ACH-000350,-0.253183163587
ACH-000352,-0.0734812025256
ACH-000356,0.138330015592
ACH-000361,-0.282525646192
ACH-000362,-0.114692966139
ACH-000363,-0.0925966329804
ACH-000364,0.0707256422473
ACH-000365,-0.134049366045
ACH-000366,-0.029544660624700004
ACH-000368,-0.043550774380900006
ACH-000374,-0.305967843207
ACH-000375,-0.0782378330468
ACH-000376,-0.23112105953099998
ACH-000381,-0.0925881700609
ACH-000383,-0.0171787639477
ACH-000387,-0.0353910889189
ACH-000389,0.103371894838
ACH-000390,-0.17907318632599997
ACH-000393,-0.182598214018
ACH-000395,-0.254644644327
ACH-000397,-0.0241435557398
ACH-000401,0.173484003671
ACH-000402,-0.502907292712
ACH-000403,-0.256635206173
ACH-000404,-0.0820439232204
ACH-000406,-0.115681311023
ACH-000407,-0.07466223311860001
ACH-000408,0.0155512376805
ACH-000410,-0.034775797284300004
ACH-000411,-0.119008770329
ACH-000414,-0.0078019901128800005
ACH-000415,0.0187832735597
ACH-000416,-0.178035048129
ACH-000420,-0.0182777223419
ACH-000421,-0.200366144241
ACH-000424,0.09478275287219999
ACH-000425,-0.09923338647180001
ACH-000426,0.154367333601
ACH-000427,-0.32891001195
ACH-000433,-0.10842011807499999
ACH-000436,-0.255375996128
ACH-000444,-0.20118308417599998
ACH-000445,-0.031150795712900005
ACH-000448,-0.0642699303347
ACH-000450,-0.129111181055
ACH-000452,-0.111393928578
ACH-000454,0.0537585993294
ACH-000458,-0.05275805331069999
ACH-000459,-0.153536624834
ACH-000460,-0.00972218105466
ACH-000461,-0.123464620681
ACH-000463,-0.154556731302
ACH-000464,-0.0871537819458
ACH-000466,-0.107447249277
ACH-000467,-0.16528573684599998
ACH-000468,0.0458449206626
ACH-000469,-0.12262998177000001
ACH-000470,0.00198420134066
ACH-000471,-0.192646381871
ACH-000472,-0.249726991391
ACH-000473,-0.064673030866
ACH-000475,-0.139739765806
ACH-000476,0.150707346697
ACH-000477,-0.45570920792400005
ACH-000480,-0.0046515566120900005
ACH-000481,-0.025003646186900003
ACH-000483,-0.09988935950760001
ACH-000484,-0.38366136447899996
ACH-000485,-0.252858445351
ACH-000486,-0.0323053375601
ACH-000487,-0.114227716011
ACH-000488,-0.09106098479149999
ACH-000490,-0.00745592950408
ACH-000491,-0.024378718525
ACH-000495,-0.175537136863
ACH-000496,-0.17006472286899998
ACH-000499,0.0376658749379
ACH-000500,0.5069685685140001
ACH-000502,-0.0715228990283
ACH-000503,0.10043217047
ACH-000505,-0.17021204515500002
ACH-000507,-0.22307325852499998
ACH-000510,-0.0166394820239
ACH-000511,-0.214970707449
ACH-000512,-0.09923182355860001
ACH-000516,-0.277525096312
ACH-000517,-0.0788106871353
ACH-000518,-0.09730171374
ACH-000520,0.081310443051
ACH-000521,-0.0187400379015
ACH-000522,-0.08296250847589999
ACH-000524,-0.08405626472269999
ACH-000527,-0.106224904317
ACH-000528,-0.0829528012067
ACH-000537,-0.24251858307399998
ACH-000541,0.0881966477747
ACH-000542,0.0694502927451
ACH-000544,-0.119515184578
ACH-000545,-0.283290495338
ACH-000547,-0.202483572626
ACH-000548,-0.22377698093600001
ACH-000549,-0.027522066902700003
ACH-000550,-0.021519295609
ACH-000552,-0.09874710625810001
ACH-000556,-0.149791491282
ACH-000557,-0.224142244247
ACH-000570,-0.11221433742499999
ACH-000571,-0.22504948891999998
ACH-000573,-0.08235791706010001
ACH-000576,-0.252698557646
ACH-000580,-0.10634880478
ACH-000584,-0.144020828091
ACH-000585,-0.09327656355460001
ACH-000588,-0.16954877145799999
ACH-000589,-0.0580350044222
ACH-000591,-0.0640034729153
ACH-000593,0.158108577049
ACH-000600,-0.266486270127
ACH-000601,-0.179306632938
ACH-000604,0.09049270618460001
ACH-000605,-0.215049706969
ACH-000606,0.016208187525
ACH-000608,-0.08802215041230001
ACH-000614,-0.13133190011499998
ACH-000616,0.0414060936947
ACH-000618,-0.0398496499345
ACH-000619,0.026129178097900004
ACH-000620,-0.138766532966
ACH-000621,-0.11863359304099999
ACH-000622,-0.030909040970700002
ACH-000623,0.0063883398968
ACH-000624,-0.17807895710000002
ACH-000627,-0.194929525396
ACH-000630,-0.09174735619459999
ACH-000632,-0.038910287576800005
ACH-000633,-0.0074835181543900006
ACH-000637,-0.247088547246
ACH-000638,-0.0437733337871
ACH-000646,-0.248831477783
ACH-000647,-0.131340915398
ACH-000648,-0.299134949104
ACH-000649,-0.186469928701
ACH-000651,0.0433741578652
ACH-000652,-0.460780157369
ACH-000653,-0.08893979591119999
ACH-000657,-0.157667605978
ACH-000658,0.09701165272989999
ACH-000661,-0.10284535993699999
ACH-000662,-0.512978435494
ACH-000663,0.0467216923339
ACH-000665,-0.10399831708999999
ACH-000671,0.0444514976755
ACH-000673,-0.0915675230782
ACH-000676,-0.05126107342880001
ACH-000677,2.19161052688e-05
ACH-000681,-0.123463479823
ACH-000682,-0.21607750527800001
ACH-000683,-0.327814092202
ACH-000684,-0.036679583275900006
ACH-000688,-0.130368246527
ACH-000693,-0.12935066877499998
ACH-000694,-0.0277715814568
ACH-000695,-0.391806826907
ACH-000696,-0.118669089615
ACH-000697,0.0433952983158
ACH-000699,-0.22673296755199998
ACH-000701,-0.0015661276261199999
ACH-000706,-0.0033524929850900003
ACH-000711,-0.046738095206900004
ACH-000713,-0.023380718890200002
ACH-000714,-0.0663613544716
ACH-000718,-0.12845283003799998
ACH-000720,0.0262818973562
ACH-000721,0.030174695693599995
ACH-000724,-0.0768128810718
ACH-000725,0.09576852910229999
ACH-000732,0.234167200854
ACH-000734,-0.152546730956
ACH-000735,-0.186870609319
ACH-000736,-0.167237819133
ACH-000738,0.0296326017902
ACH-000746,0.165680945177
ACH-000747,-0.14911445418299998
ACH-000748,-0.187641433651
ACH-000753,-0.06817933339440001
ACH-000756,-0.044721988401100005
ACH-000757,-0.052324455641599994
ACH-000758,-0.143741692921
ACH-000760,-0.17007478705600002
ACH-000763,-0.24336426254500002
ACH-000764,-0.15854546325
ACH-000765,-0.270185249249
ACH-000766,-0.104208054361
ACH-000767,0.0115170025459
ACH-000768,-0.0792965018999
ACH-000769,-0.097031306482
ACH-000770,-0.110152918238
ACH-000771,-0.05840252116880001
ACH-000773,-0.20670630418699998
ACH-000776,0.100789807653
ACH-000777,-0.0879466616662
ACH-000778,0.07318467478810001
ACH-000781,-0.0198536140727
ACH-000782,0.22306632313799998
ACH-000783,-0.15023308750800002
ACH-000784,-0.205335803413
ACH-000785,0.008705304963350001
ACH-000787,-0.0763409023966
ACH-000788,-0.182930182415
ACH-000791,-0.00919139670397
ACH-000792,-0.0870697036774
ACH-000794,-0.269803309026
ACH-000796,-0.24132946170000003
ACH-000799,-0.225864954036
ACH-000800,-0.022585086699900003
ACH-000802,-0.0227738582271
ACH-000804,-0.22884771123300002
ACH-000805,0.12145465655099999
ACH-000809,-0.132653650636
ACH-000810,-0.343803170235
ACH-000811,-0.120363824434
ACH-000817,-0.09671529417210001
ACH-000819,-0.0554168799572
ACH-000820,0.07901103861539999
ACH-000821,-0.17783608124000003
ACH-000822,-0.0889010900001
ACH-000823,-0.11256222580999999
ACH-000824,-0.155784321291
ACH-000827,-0.125399366768
ACH-000829,-0.06741847364260001
ACH-000831,0.143149561497
ACH-000832,-0.27650885686500004
ACH-000833,0.205022073169
ACH-000834,-0.167574055283
ACH-000835,0.049680067971000004
ACH-000836,-0.267102975145
ACH-000837,-0.12096579237800001
ACH-000838,-0.020896229869400002
ACH-000839,-0.10660004668999999
ACH-000840,-0.072320973464
ACH-000841,-0.06267357157169999
ACH-000843,-0.08604670265339999
ACH-000846,-0.0044467784275299994
ACH-000847,-0.162617856823
ACH-000848,-0.205612009428
ACH-000849,-0.0582217062033
ACH-000851,0.0644478237878
ACH-000855,-0.00359199738282
ACH-000856,-0.050620211303699994
ACH-000858,-0.00174016049891
ACH-000859,-0.00989143298337
ACH-000861,0.023422408623700004
ACH-000862,-0.0309300800777
ACH-000865,-0.132956378884
ACH-000866,-0.146342368375
ACH-000867,-0.15441236014
ACH-000869,-0.149244732711
ACH-000872,-0.0884800759995
ACH-000873,0.0970761948508
ACH-000876,0.0121766140892
ACH-000878,0.17688093954599998
ACH-000880,-0.25320173581300004
ACH-000881,-0.245367946937
ACH-000882,-0.110763069967
ACH-000884,-0.32197022293
ACH-000885,-0.0497618369756
ACH-000887,-0.0852901622796
ACH-000888,-0.0345836372174
ACH-000889,-0.0239088021318
ACH-000890,-0.1150901948
ACH-000896,-0.17270558921300003
ACH-000898,0.0320850749426
ACH-000900,-0.0290247043764
ACH-000901,-0.048621849789699995
ACH-000905,-0.0724427174917
ACH-000906,-0.0892950747661
ACH-000907,-0.293951431435
ACH-000910,-0.293285945922
ACH-000911,-0.24244131626499998
ACH-000912,-0.249954647115
ACH-000913,0.0860948734684
ACH-000915,0.0694067795785
ACH-000916,-0.7026861949240001
ACH-000917,-0.186442681063
ACH-000921,0.0538559538304
ACH-000924,-0.154648105992
ACH-000926,-0.053587545049099995
ACH-000928,-0.349761960171
ACH-000929,-0.134483838968
ACH-000932,-0.07845059604310001
ACH-000935,-0.198202248297
ACH-000936,-0.118644842403
ACH-000937,0.00719102649675
ACH-000938,-0.108892699329
ACH-000939,-0.104469166768
ACH-000941,0.0502462380107
ACH-000943,-0.12088069499199999
ACH-000946,-0.054616537044999997
ACH-000947,-0.09589626279710001
ACH-000948,0.08496468453560001
ACH-000950,-0.062281852636900004
ACH-000953,0.0632027110506
ACH-000957,-0.297712153201
ACH-000958,-0.11518511159700001
ACH-000960,-0.09739671991589999
ACH-000963,-0.367170590788
ACH-000968,-0.043270644576
ACH-000969,-0.0439294177152
ACH-000973,-0.306117915502
ACH-000974,-0.0884639069586
ACH-000975,-0.024729287065499997
ACH-000976,-0.0586857288274
ACH-000978,-0.20703823983800002
ACH-000980,-0.156831863131
ACH-000984,-0.310016068961
ACH-000986,-0.20254979992400002
ACH-000988,-0.125246457114
ACH-000993,-0.0816531614982
ACH-000994,-0.111732192269
ACH-000996,-0.028513127157999998
ACH-001001,-0.0330042091372
