,PODN (127435)
ACH-000183,-0.133070098061
ACH-000188,0.11885573988199999
ACH-000189,0.0385038388591
ACH-000190,-0.19602727592900002
ACH-000198,-0.0803520825467
ACH-000204,-0.351505314953
ACH-000206,-0.11684609298599999
ACH-000207,0.0399076099675
ACH-000211,0.076066463389
ACH-000215,-0.203337892071
ACH-000221,-0.18502521652800002
ACH-000222,-0.0221497229177
ACH-000223,-0.0121090073347
ACH-000226,-0.10395935306500001
ACH-000227,-0.068393545422
ACH-000228,-0.161313712824
ACH-000231,-0.152547171589
ACH-000232,-0.0016501443458499998
ACH-000233,-0.0975686015383
ACH-000234,-0.052369543605000006
ACH-000235,-0.0750260244684
ACH-000237,-0.14795214949000002
ACH-000238,-0.330050145272
ACH-000243,0.0165005397326
ACH-000244,-0.207986731411
ACH-000246,-0.161220949238
ACH-000248,-0.0120127806407
ACH-000250,-0.103530580593
ACH-000251,-0.322145814412
ACH-000253,-0.0499029259706
ACH-000255,-0.101097949983
ACH-000256,0.011796513994899999
ACH-000257,-0.051700749326599994
ACH-000258,-0.160423923819
ACH-000259,-0.161566737265
ACH-000260,-0.215709911046
ACH-000261,-0.164990948195
ACH-000262,-0.197625909307
ACH-000263,-0.20533111230999998
ACH-000264,-0.00266132539375
ACH-000265,-0.22418402077799998
ACH-000266,-0.064082286113
ACH-000272,-0.0527179747751
ACH-000273,-0.0351358671355
ACH-000274,-0.118869317202
ACH-000277,-0.0424877520966
ACH-000278,0.028656985521900002
ACH-000279,-0.35720331468500005
ACH-000280,-0.0537007295617
ACH-000281,-0.0921068169997
ACH-000288,-0.19523442780499997
ACH-000291,-0.09349221599580002
ACH-000293,-0.14764080772500002
ACH-000294,-0.0161151390852
ACH-000295,-0.150326430424
ACH-000296,-0.075284942109
ACH-000302,-0.167741443563
ACH-000304,-0.17164391024099998
ACH-000307,0.025050293271499997
ACH-000308,-0.11939118185799999
ACH-000310,-0.21203571549699998
ACH-000311,-0.00931214572196
ACH-000312,-0.243266209797
ACH-000315,-0.122918652502
ACH-000316,0.170083777194
ACH-000317,-0.0269279608219
ACH-000318,-0.081325816678
ACH-000319,-0.199323266952
ACH-000320,0.141716714745
ACH-000322,-0.022405434587
ACH-000323,-0.249038976693
ACH-000324,-0.154181624726
ACH-000329,-0.2986162484
ACH-000330,0.037407508419499996
ACH-000331,-0.05662490147890001
ACH-000332,-0.0699145784118
ACH-000334,0.388852544366
ACH-000335,0.0053649335216100005
ACH-000336,0.0502745203699
ACH-000337,-0.371916699343
ACH-000339,0.026709518664400002
ACH-000341,-0.239604561939
ACH-000348,0.108328942363
ACH-000350,-0.0753542290026
ACH-000352,-0.15627168785999998
ACH-000356,-0.10732790811699999
ACH-000361,-0.06811968389050001
ACH-000362,-0.150625772442
ACH-000363,-0.024324691492599998
ACH-000364,-0.166316935419
ACH-000365,-0.0156455101759
ACH-000366,-0.166061471888
ACH-000368,-0.264104497568
ACH-000374,0.0377203395744
ACH-000375,-0.18241831848999998
ACH-000376,-0.0257230445083
ACH-000381,-0.191455273685
ACH-000383,-0.0663787575203
ACH-000387,-0.257945706536
ACH-000389,-0.146720947493
ACH-000390,-0.005700012078
ACH-000393,-0.04981576843569999
ACH-000395,0.048698845664099995
ACH-000397,-0.06993487755780001
ACH-000401,-0.0852706118743
ACH-000402,-0.107502335053
ACH-000403,-0.07201815587339999
ACH-000404,-0.214283151166
ACH-000406,-0.164283917171
ACH-000407,-0.177913774348
ACH-000408,-0.007825890641830001
ACH-000410,-0.266248803282
ACH-000411,-0.029561448382599997
ACH-000414,0.08474220982410001
ACH-000415,-0.158967463747
ACH-000416,-0.06879975559939999
ACH-000420,-0.104753966733
ACH-000421,-0.0535682611187
ACH-000424,-0.119522501494
ACH-000425,-0.213763254701
ACH-000426,-0.0291212132746
ACH-000427,-0.0341150895935
ACH-000433,-0.0632306269461
ACH-000436,-0.006103771632179999
ACH-000444,-0.149940705058
ACH-000445,0.0120107867784
ACH-000448,-0.014054479980299999
ACH-000450,-0.29361602435
ACH-000452,-0.0160432067988
ACH-000454,-0.159097453722
ACH-000458,-0.169740765205
ACH-000459,-0.36606600619900004
ACH-000460,-0.168337508913
ACH-000461,-0.0318033039035
ACH-000463,0.0521369217733
ACH-000464,-0.20503670125
ACH-000466,-0.00886186188574
ACH-000467,-0.0343150946975
ACH-000468,0.0063693436684599996
ACH-000469,-0.0911329892732
ACH-000470,0.13826551842499998
ACH-000471,-0.106960388422
ACH-000472,-0.069106854224
ACH-000473,-0.264175332963
ACH-000475,-0.255568191248
ACH-000476,-0.130983529156
ACH-000477,-0.19042746687800002
ACH-000480,-0.506973921999
ACH-000481,-0.0365192750039
ACH-000483,-0.20199402110800002
ACH-000484,0.0747828033709
ACH-000485,-0.162962920787
ACH-000486,-0.0625547483186
ACH-000487,-0.0661660760793
ACH-000488,-0.192160262541
ACH-000490,-0.16520695898499999
ACH-000491,-0.0109837621609
ACH-000495,-0.286651677295
ACH-000496,-0.135720672454
ACH-000499,-0.0138860392731
ACH-000500,-0.09550991061000001
ACH-000502,-0.14469015723200002
ACH-000503,-0.0641034530229
ACH-000505,-0.151739969423
ACH-000507,-0.15063481918299998
ACH-000510,-0.137783943095
ACH-000511,-0.039366945758300007
ACH-000512,-0.127506984156
ACH-000516,0.042864369726900005
ACH-000517,-0.08533387112230001
ACH-000518,-0.172721789976
ACH-000520,-0.160120250785
ACH-000521,-0.148811356332
ACH-000522,-0.181499408262
ACH-000524,-0.13524494134099999
ACH-000527,-0.122058377006
ACH-000528,-0.054530538979900005
ACH-000537,-0.144924088037
ACH-000541,-0.022887055770099998
ACH-000542,-0.199744199654
ACH-000544,-0.193543857985
ACH-000545,-0.141060152376
ACH-000547,-0.148657952323
ACH-000548,-0.03558509335
ACH-000549,-0.14339370895300002
ACH-000550,-0.373598122401
ACH-000552,-0.167792424799
ACH-000556,0.022645372033000002
ACH-000557,-0.148430381731
ACH-000570,-0.140364059394
ACH-000571,-0.11897926339400001
ACH-000573,-0.10427899813699999
ACH-000576,0.0875427168726
ACH-000580,0.055870780258
ACH-000584,-0.029372011274599995
ACH-000585,-0.281581581919
ACH-000588,0.0206415389056
ACH-000589,-0.176632633263
ACH-000591,-0.13448002277899998
ACH-000593,-0.32424628481400003
ACH-000600,-0.364529312832
ACH-000601,-0.105198536407
ACH-000604,-0.24805603657900002
ACH-000605,-0.00376495748769
ACH-000606,-0.166103490787
ACH-000608,-0.04889188623869999
ACH-000614,-0.140741493542
ACH-000616,-0.185216513525
ACH-000618,-0.0854623187915
ACH-000619,-0.0581953106116
ACH-000620,-0.158537439284
ACH-000621,-0.155709727972
ACH-000622,0.0141383762519
ACH-000623,-0.173326546184
ACH-000624,-0.147406338314
ACH-000627,-0.133215611275
ACH-000630,-0.265732169679
ACH-000632,-0.187832327711
ACH-000633,-0.18130063528
ACH-000637,-0.161976827663
ACH-000638,-0.23327368218199998
ACH-000646,-0.17008224232500002
ACH-000647,-0.0410200187562
ACH-000648,0.0164632151308
ACH-000649,-0.108294851276
ACH-000651,-0.317657252559
ACH-000652,-0.252269708784
ACH-000653,-0.15085513528
ACH-000657,-0.0625606098547
ACH-000658,-0.0640934919346
ACH-000661,-0.264210665721
ACH-000662,0.0417672733777
ACH-000663,-0.0950786757099
ACH-000665,-0.0235898411371
ACH-000671,-0.19788015149
ACH-000673,-0.063858656578
ACH-000676,-0.22562466116000002
ACH-000677,-0.22013116488499998
ACH-000681,-0.0717373740378
ACH-000682,-0.163644512042
ACH-000683,-0.28838558909
ACH-000684,-0.11660370032
ACH-000688,-0.08445311384849999
ACH-000693,-0.28655455229800003
ACH-000694,-0.227589324678
ACH-000695,-0.30473936640099997
ACH-000696,-0.12962480154
ACH-000697,-0.194682389983
ACH-000699,-0.14426092506899998
ACH-000701,0.0349885968591
ACH-000706,-0.225377330284
ACH-000711,-0.11581434151799999
ACH-000713,-0.31601960173300003
ACH-000714,-0.186390115315
ACH-000718,-0.138148259722
ACH-000720,-0.0497986215116
ACH-000721,-0.153287992791
ACH-000724,-0.0929208786872
ACH-000725,-0.226608307518
ACH-000732,-0.24855068208
ACH-000734,-0.154874416069
ACH-000735,-0.167363319328
ACH-000736,-0.0990334487854
ACH-000738,-0.125875677494
ACH-000746,-0.0124252744486
ACH-000747,-0.24703528270300001
ACH-000748,-0.11698934058
ACH-000753,-0.124717887426
ACH-000756,-0.110768332655
ACH-000757,-0.159939286922
ACH-000758,-0.42486213676299994
ACH-000760,-0.10884147229499999
ACH-000763,0.0227884701917
ACH-000764,0.12079056784299999
ACH-000765,-0.194562681369
ACH-000766,0.0682611070361
ACH-000767,-0.25472680077300003
ACH-000768,0.139408555988
ACH-000769,-0.0780994432726
ACH-000770,-0.0660158337651
ACH-000771,-0.261458535759
ACH-000773,-0.011665927257
ACH-000776,-0.0547682564681
ACH-000777,-0.26157143236900005
ACH-000778,-0.0734750382126
ACH-000781,-0.0050130879283999995
ACH-000782,-0.144254234263
ACH-000783,-0.000670541958911
ACH-000784,-0.164099792787
ACH-000785,-0.12959810363399998
ACH-000787,-0.16478955534700002
ACH-000788,-0.0666230656823
ACH-000791,0.0232627668637
ACH-000792,-0.12555597605799998
ACH-000794,-0.193335950013
ACH-000796,-0.0963509515614
ACH-000799,0.09505222297980001
ACH-000800,-0.26476037308
ACH-000802,-0.16786909326699997
ACH-000804,0.138415705134
ACH-000805,-0.18280653321100002
ACH-000809,-0.0182383118527
ACH-000810,0.206576168743
ACH-000811,-0.058993062255699995
ACH-000817,0.00889229472318
ACH-000819,-0.08937223093499999
ACH-000820,-0.37803080695600005
ACH-000821,-0.128047207187
ACH-000822,-0.432217705485
ACH-000823,-0.19377687079300002
ACH-000824,0.0210695139164
ACH-000827,-0.027547736006
ACH-000829,0.07065851256910001
ACH-000831,-0.161191081381
ACH-000832,-0.140264886399
ACH-000833,-0.00210724298387
ACH-000834,-0.264713260505
ACH-000835,-0.04563136209969999
ACH-000836,-0.041795756104800005
ACH-000837,-0.07349875757619999
ACH-000838,0.000194902632868
ACH-000839,-0.20884377173799998
ACH-000840,-0.3811852716
ACH-000841,0.18739595681200003
ACH-000843,-0.113102649496
ACH-000846,-0.333305948639
ACH-000847,-0.194223057837
ACH-000848,-0.0332078166294
ACH-000849,-0.22290936136
ACH-000851,-0.37222818446500006
ACH-000855,-0.146079082635
ACH-000856,-0.0657798584419
ACH-000858,-0.126575837366
ACH-000859,0.0215091245965
ACH-000861,-0.107869828898
ACH-000862,-0.0799743653831
ACH-000865,-0.151631472751
ACH-000866,-0.030749158942900003
ACH-000867,-0.0650812824312
ACH-000869,-0.170662495115
ACH-000872,-0.283057304928
ACH-000873,-0.350553443124
ACH-000876,0.0245434003106
ACH-000878,0.195754087271
ACH-000880,-0.0770755584036
ACH-000881,0.028892599596700003
ACH-000882,-0.278034650156
ACH-000884,-0.015970562525500002
ACH-000885,-0.0740440587652
ACH-000887,-0.33695717115999996
ACH-000888,-0.119009889398
ACH-000889,-0.110152741207
ACH-000890,-0.216732048726
ACH-000896,0.038918012576
ACH-000898,-0.0941397856683
ACH-000900,-0.060498897464899996
ACH-000901,-0.19362163136799998
ACH-000905,-0.0407445904839
ACH-000906,-0.19421590154100002
ACH-000907,-0.446538846522
ACH-000910,-0.19816403668699997
ACH-000911,-0.126185886478
ACH-000912,-0.19868672870499998
ACH-000913,-0.10348877582800001
ACH-000915,-0.196662034289
ACH-000916,-0.269117419383
ACH-000917,-0.28213051926
ACH-000921,-0.304181355737
ACH-000924,-0.22599706649700002
ACH-000926,-0.07762547741510001
ACH-000928,0.0006442571419959999
ACH-000929,0.030465484728900004
ACH-000932,-0.038011993925
ACH-000935,-0.249593190713
ACH-000936,-0.322755103813
ACH-000937,-0.013608846611
ACH-000938,-0.118762394184
ACH-000939,-0.137006436914
ACH-000941,0.034911445060099994
ACH-000943,-0.0963159105422
ACH-000946,-0.141733919034
ACH-000947,-0.0207245698094
ACH-000948,-0.0656388302683
ACH-000950,0.12048576435200001
ACH-000953,-0.268679174252
ACH-000957,-0.160853651545
ACH-000958,0.061189987817000004
ACH-000960,-0.160833402293
ACH-000963,-0.176978848638
ACH-000968,0.010941752873100001
ACH-000969,-0.0600607441099
ACH-000973,-0.169011209272
ACH-000974,-0.017541774824400003
ACH-000975,-0.19906123346000001
ACH-000976,-0.0831512819948
ACH-000978,-0.0511707181381
ACH-000980,-0.155165582257
ACH-000984,-0.23252767475000002
ACH-000986,-0.18557298319200002
ACH-000988,-0.18241999024900002
ACH-000993,0.037128326043599995
ACH-000994,-0.245632241341
ACH-000996,-0.08718803288239999
ACH-001001,-0.0407901043111
ACH-001020,0.104255279375
ACH-001028,-0.141588686598
ACH-001031,-0.13004974371
ACH-001038,-0.045661074543500005
ACH-001048,0.0702542605343
ACH-001050,-0.274992483505
ACH-001053,-0.130724840536
ACH-001054,-0.258305086957
ACH-001061,-0.119611372497
ACH-001067,-0.0019854862917599997
ACH-001075,-0.130951179602
ACH-001096,-0.128813898533
ACH-001128,0.110815843147
ACH-001134,-0.153585998914
ACH-001151,-0.0370981876221
ACH-001163,0.023748557745799998
ACH-001164,-0.204665876573
ACH-001173,0.0596946088934
ACH-001183,-0.10981630669199999
ACH-001184,-0.0510054361909
ACH-001190,-0.14346026748500001
ACH-001192,-0.0948749287979
ACH-001193,-0.15952047140999998
ACH-001196,-0.0986523769147
ACH-001197,-0.28870259607500004
ACH-001205,-0.068052494612
ACH-001211,-0.057046765885399996
ACH-001212,-0.178836268618
ACH-001228,-0.180178959491
ACH-001232,-0.035690561913999996
ACH-001239,-0.186735515781
ACH-001274,-0.0317387029458
ACH-001275,-0.31481173525199996
ACH-001277,-0.230979285928
ACH-001278,-0.290201877394
ACH-001280,0.112596019683
ACH-001283,-0.061952539183099994
ACH-001289,-0.09766352438260001
ACH-001295,-0.14106253666899998
ACH-001300,-0.137902992056
ACH-001301,-0.142010524415
ACH-001302,0.177303860539
ACH-001303,-0.425176030317
ACH-001306,-0.233608575418
ACH-001318,-0.254485376188
ACH-001322,-0.009720891395819999
ACH-001328,-0.237048341637
ACH-001332,-0.24114704086599997
ACH-001333,-0.182552426089
ACH-001336,0.15224037830499998
ACH-001340,-0.10177113792400001
ACH-001346,-0.126927929566
ACH-001353,-0.00353120721459
ACH-001354,-0.00044102663556300003
ACH-001367,-0.118070170614
ACH-001368,-0.15097457906099998
ACH-001374,-0.30096843726100003
ACH-001375,-0.044454101927699996
ACH-001377,-0.0353613988836
ACH-001380,-0.22565421028700003
ACH-001391,-0.0158337641469
ACH-001407,-0.06727531538999999
ACH-001408,-0.192382654659
ACH-001413,-0.0593046912407
ACH-001430,-0.127074704927
ACH-001431,-0.12687304419700002
ACH-001450,-0.15771062601500002
ACH-001496,-0.0607933807
ACH-001500,-0.321822199809
ACH-001521,-0.12302126470899999
ACH-001523,-0.169584764549
ACH-001532,-0.13356816626499998
ACH-001536,-0.179691012107
ACH-001550,-0.159542166916
ACH-001552,-0.296311914283
ACH-001554,-0.10828700157099999
ACH-001645,-0.0636942432775
ACH-001654,-0.00057790553049
ACH-001715,-0.00448565311576
ACH-001735,-0.24077903699499997
ACH-001736,-0.364502797181
ACH-001737,-0.628867623714
ACH-001740,0.04095023187380001
ACH-001745,-0.142539960732
ACH-001750,-0.1144916282
ACH-001765,-0.137755330226
ACH-001956,-0.0581470173887
ACH-001957,-0.0159003013858
