,OCSTAMP (128506)
ACH-000004,0.17286273894499998
ACH-000007,0.0754837546159
ACH-000009,0.15682360667
ACH-000011,0.064014188153
ACH-000012,0.188597411008
ACH-000013,0.158855109813
ACH-000014,0.200436945565
ACH-000015,0.135455852575
ACH-000017,-0.086211618937
ACH-000018,0.22171136572900002
ACH-000019,-0.00109332155046
ACH-000021,0.104279965889
ACH-000022,0.182300765322
ACH-000025,0.13549174895500002
ACH-000028,0.148192025791
ACH-000030,0.064833941318
ACH-000035,-0.009984847139969999
ACH-000036,0.093987937466
ACH-000037,0.0733767529569
ACH-000039,0.09673402688680001
ACH-000040,-0.0631382765228
ACH-000041,0.313431078753
ACH-000042,0.105975034317
ACH-000045,0.302214335026
ACH-000047,0.09953019003910002
ACH-000052,0.126717520003
ACH-000053,0.0684174720716
ACH-000054,-0.0192321161987
ACH-000055,0.223625130287
ACH-000060,0.0510054154529
ACH-000067,0.18825419055700002
ACH-000070,0.033267759053700004
ACH-000075,-0.025812134187500002
ACH-000078,0.10648699516599999
ACH-000082,0.025362883830599998
ACH-000085,0.162944428822
ACH-000086,-0.015950683671799998
ACH-000087,0.041979933281800004
ACH-000092,0.08798942447699999
ACH-000095,0.23579339517200001
ACH-000097,0.0507977168299
ACH-000098,0.25943827271200004
ACH-000099,0.143266793848
ACH-000108,0.103195088651
ACH-000113,0.117257075412
ACH-000115,0.125529333764
ACH-000116,0.08437977921760001
ACH-000118,0.0372288546796
ACH-000120,0.17164402929900002
ACH-000123,0.11154065115499999
ACH-000127,0.127350770709
ACH-000128,0.020040141463900003
ACH-000132,0.20998996118500002
ACH-000133,0.042223299386
ACH-000137,0.0310082150346
ACH-000138,0.10900511575099998
ACH-000142,0.018342322273
ACH-000143,0.0353252699142
ACH-000146,0.0297295371856
ACH-000148,0.18821458183200002
ACH-000150,0.125103024738
ACH-000152,0.0928234395311
ACH-000153,0.0812259294081
ACH-000159,0.13403650342
ACH-000160,0.08673983015669999
ACH-000163,-0.0309277791635
ACH-000167,0.13835252828400002
ACH-000168,0.0257870396969
ACH-000169,-0.056086982668
ACH-000178,0.0715986203213
ACH-000182,0.0476548972623
ACH-000183,-0.0626586962598
ACH-000188,0.043055555555
ACH-000189,0.139445382644
ACH-000190,0.0587753374805
ACH-000198,0.18769028785999997
ACH-000204,0.0770265773985
ACH-000206,0.151709127329
ACH-000207,-0.121478653978
ACH-000211,0.0924420284321
ACH-000215,0.134218314164
ACH-000221,0.0225869745313
ACH-000222,0.14737091813300002
ACH-000223,0.20959551491700001
ACH-000226,0.1865295548
ACH-000227,0.15645536553099998
ACH-000228,-0.046542394813
ACH-000231,0.0812705546552
ACH-000232,0.147169488474
ACH-000233,0.08411549826430001
ACH-000234,0.0315605115037
ACH-000235,0.0544541492516
ACH-000237,0.136743098493
ACH-000238,0.00202824151476
ACH-000243,0.08410913200549999
ACH-000244,0.259976252267
ACH-000246,0.101732044027
ACH-000248,0.0024173735790500002
ACH-000250,0.124789795044
ACH-000251,0.00216478130341
ACH-000253,0.0539139143971
ACH-000255,0.044035030015599996
ACH-000256,-0.21073641566
