,LAIR1 (3903)
ACH-000408,-0.184091777857
ACH-000410,-0.499315378566
ACH-000411,-0.239573008154
ACH-000414,-0.16664475683
ACH-000415,-0.19513875905
ACH-000416,-0.148199850207
ACH-000420,-0.352302950283
ACH-000421,-0.283396382333
ACH-000424,-0.35347663254100004
ACH-000425,-0.229780125658
ACH-000426,-0.508412864961
ACH-000427,-0.31011453447799997
ACH-000433,-0.444986840674
ACH-000436,-0.26306303211800003
ACH-000444,-0.18809936168400002
ACH-000445,-0.000300587410624
ACH-000448,-0.176725908134
ACH-000450,-0.0142030969373
ACH-000452,-0.171112141989
ACH-000454,-0.107444546732
ACH-000458,-0.288699339444
ACH-000459,-0.255947814536
ACH-000460,-0.46908392086999995
ACH-000461,-0.12608872636399998
ACH-000463,-0.379902797021
ACH-000464,-0.375129810384
ACH-000466,-0.30457719636999997
ACH-000467,-0.18975556064399998
ACH-000468,-0.154729311128
ACH-000469,-0.34205765179700004
ACH-000470,-0.34266000614200004
ACH-000471,-0.36058410633
ACH-000472,-0.346004249177
ACH-000473,-0.38702240824699996
ACH-000475,-0.21839176782400002
ACH-000476,-0.441420236248
ACH-000477,-0.340746202838
ACH-000480,-0.330105815944
ACH-000481,-0.210993641132
ACH-000483,-0.0773976075921
ACH-000484,-0.28928041417399997
ACH-000485,-0.250739895262
ACH-000486,-0.275740063646
ACH-000487,-0.300397017985
ACH-000488,-0.310314001881
ACH-000490,-0.175816143166
ACH-000491,-0.0558400658603
ACH-000495,-0.30707505697500004
ACH-000496,-0.18823238298300002
ACH-000499,-0.342232814919
ACH-000500,-0.571673446361
ACH-000502,-0.206454657942
ACH-000503,-0.28311932561
ACH-000505,-0.311649916144
ACH-000507,-0.41485815094800005
ACH-000510,-0.324604555653
ACH-000511,-0.242411440868
ACH-000512,-0.153444564604
ACH-000516,-0.45053493938199995
ACH-000517,-0.322049076744
ACH-000518,-0.25681993691300004
ACH-000520,-0.37320403102099997
ACH-000521,-0.059113767857300006
ACH-000522,-0.136471361025
ACH-000524,-0.44548328901900003
ACH-000527,-0.165847411469
ACH-000528,-0.21538568272300002
ACH-000537,-0.09677812265619999
ACH-000541,-0.15978216405200002
ACH-000542,-0.238821723488
ACH-000544,-0.232212802788
ACH-000545,-0.22328630233600003
ACH-000547,-0.242746698056
ACH-000548,-0.221211499273
ACH-000549,-0.283922315765
ACH-000550,-0.121910917609
ACH-000552,-0.27502982943000004
ACH-000556,-0.189984408316
ACH-000557,-0.071135340042
ACH-000570,-0.159876161468
ACH-000571,-0.32923123684
ACH-000573,-0.22548040747900003
ACH-000576,-0.06248658898630001
ACH-000580,-0.058037524316400003
ACH-000584,-0.362238460591
ACH-000585,-0.297126467967
ACH-000588,-0.08914112894739999
ACH-000589,-0.0611494936333
ACH-000591,-0.20503668377099998
ACH-000593,-0.220391821369
ACH-000600,-0.26272954349100003
ACH-000601,-0.218625492577
ACH-000604,-0.321593691424
ACH-000605,-0.172995752841
ACH-000606,-0.242125914712
ACH-000608,-0.447319958235
ACH-000614,-0.245289286617
ACH-000616,-0.247652265471
ACH-000618,-0.163891669132
ACH-000619,-0.14744945156199998
ACH-000620,-0.381967812642
ACH-000621,-0.256809265772
ACH-000622,-0.19848703552000002
ACH-000623,-0.20191407020799998
ACH-000624,-0.317752811513
ACH-000627,-0.233497432335
ACH-000630,-0.32295696116
ACH-000632,-0.21251420500799997
ACH-000633,-0.036397502999400005
ACH-000637,-0.249973312337
ACH-000638,-0.19046732108699999
ACH-000646,-0.457207185082
ACH-000647,-0.23543453225000002
ACH-000648,-0.184336198578
ACH-000649,-0.33404733821800003
ACH-000651,-0.228443238357
ACH-000652,0.00721822493288
ACH-000653,-0.283566318754
ACH-000657,-0.281956256349
ACH-000658,-0.155778014353
ACH-000661,-0.239037150395
ACH-000662,-0.38577825413500005
ACH-000663,-0.13821919889599998
ACH-000665,-0.198748991769
ACH-000671,-0.263620296503
ACH-000673,-0.194028038549
ACH-000676,-0.21138208353100002
ACH-000677,-0.321849388918
ACH-000681,-0.356796478486
ACH-000682,-0.22638635137
ACH-000683,-0.172624997577
ACH-000684,-0.345645960746
ACH-000688,-0.0829364629204
ACH-000693,-0.298954867255
ACH-000694,-0.300759196036
ACH-000695,-0.256147018442
ACH-000696,-0.124954846314
ACH-000697,-0.265837462776
ACH-000699,-0.266049932881
ACH-000701,-0.616406192329
ACH-000706,-0.125435299613
ACH-000711,-0.255997826426
ACH-000713,-0.166405548796
ACH-000714,-0.253881169356
ACH-000718,-0.27300481698600004
ACH-000720,-0.289277718346
ACH-000721,-0.184028505205
ACH-000724,-0.278868254984
ACH-000725,-0.20792250542800003
ACH-000732,-0.127604947716
ACH-000734,-0.415994175757
ACH-000735,-0.29875344095899997
ACH-000736,-0.160024610826
ACH-000738,-0.21843918094099998
ACH-000746,-0.100560028151
ACH-000747,-0.158479885875
ACH-000748,-0.340345953393
ACH-000753,-0.14689310425899998
ACH-000756,-0.5491131515500001
ACH-000757,-0.312964929565
ACH-000758,-0.14544464957699998
ACH-000760,-0.26049135979000004
ACH-000763,-0.247018085306
ACH-000764,-0.5334879682779999
ACH-000765,-0.322620111327
ACH-000766,-0.190548515414
ACH-000767,-0.221067102838
ACH-000768,-0.10646008729499999
ACH-000769,-0.421753880653
ACH-000770,-0.27598811409400004
ACH-000771,-0.260237984868
ACH-000773,-0.364278072693
ACH-000776,-0.50719417375
ACH-000777,-0.585712182174
ACH-000778,-0.166996111649
ACH-000781,-0.116848321192
ACH-000782,-0.176050265858
ACH-000783,-0.312021908606
ACH-000784,-0.23530849663800002
ACH-000785,-0.40893554619499994
ACH-000787,-0.296263095785
ACH-000788,-0.262185405421
ACH-000791,-0.145027835173
ACH-000792,-0.245172106555
ACH-000794,-0.409859865439
ACH-000796,-0.407665705649
ACH-000799,-0.218264613533
ACH-000800,-0.24692700111699997
ACH-000802,-0.32032608685499997
ACH-000804,-0.19583911685
ACH-000805,-0.23094642054499998
ACH-000809,-0.23217409529599997
ACH-000810,-0.0488407771007
ACH-000811,-0.317226385434
ACH-000817,-0.354611165838
ACH-000819,-0.34651294946
ACH-000820,-0.104364932094
ACH-000821,-0.238033387973
ACH-000822,-0.38655413793899995
ACH-000823,-0.192643032186
ACH-000824,-0.618759157386
ACH-000827,-0.25319300982299997
ACH-000829,-0.36531785606
ACH-000831,-0.260102736413
ACH-000832,-0.34811812504699996
ACH-000833,-0.298003089063
ACH-000834,-0.155565350677
ACH-000835,-0.26674644962
ACH-000836,-0.229765952949
ACH-000837,-0.0217618746387
ACH-000838,-0.20473077197
ACH-000839,-0.17777425624899998
ACH-000840,-0.41207835371
ACH-000841,-0.14718671565400002
ACH-000843,-0.30629501414099997
ACH-000846,-0.60425473264
ACH-000847,-0.351476859295
ACH-000848,-0.17015313642299998
ACH-000849,-0.289310032381
ACH-000851,-0.190765362931
ACH-000855,-0.100607826127
ACH-000856,-0.180778446468
ACH-000858,-0.22758577160399998
ACH-000859,-0.182170674113
ACH-000861,-0.27623906766399997
ACH-000862,-0.26712812754
ACH-000865,-0.22241165076799999
ACH-000866,-0.056254569195600006
ACH-000867,-0.233362552307
ACH-000869,-0.205643459233
ACH-000872,-0.232738033206
ACH-000873,-0.36538529141099996
ACH-000876,-0.22358917491900002
ACH-000878,-0.330280222656
ACH-000880,-0.27067900601100003
ACH-000881,-0.306079193217
ACH-000882,-0.0262229861332
ACH-000884,-0.27519072906500003
ACH-000885,-0.19985623298500002
ACH-000887,-0.352748294318
ACH-000888,-0.313741718101
ACH-000889,-0.27006099852800003
ACH-000890,-0.202053899612
ACH-000896,-0.17101860266600002
ACH-000898,-0.297365302106
ACH-000900,-0.28930542420600003
ACH-000901,-0.40156530179300004
ACH-000905,-0.417543268871
ACH-000906,-0.306193127775
ACH-000907,-0.126255789069
ACH-000910,-0.152650295987
ACH-000911,-0.299967172891
ACH-000912,-0.365468062801
ACH-000913,-0.266396820968
ACH-000915,-0.212456796881
ACH-000916,-0.258780067101
ACH-000917,-0.19709146436
ACH-000921,-0.244946801738
ACH-000924,-0.42491078860299997
ACH-000926,-0.509051230938
ACH-000928,-0.247326648092
ACH-000929,-0.10151081573899999
ACH-000932,-0.266763256589
ACH-000935,-0.41982080848399994
ACH-000936,-0.280033944295
ACH-000937,-0.208343240925
ACH-000938,-0.0901741707817
ACH-000939,-0.045808308586999996
ACH-000941,-0.026647895855
ACH-000943,-0.292236276546
ACH-000946,-0.173549160545
ACH-000947,-0.284964535902
ACH-000948,-0.22048902964699998
ACH-000950,-0.141108825967
ACH-000953,-0.107980860988
ACH-000957,-0.194317612227
ACH-000958,-0.05171623637469999
ACH-000960,-0.0223989751652
ACH-000963,-0.222478682139
ACH-000968,-0.309144252943
ACH-000969,-0.30813576687399996
ACH-000973,-0.255796416532
ACH-000974,-0.16821113046
ACH-000975,-0.223969116043
ACH-000976,-0.38848856560199996
ACH-000978,-0.116980865177
ACH-000980,-0.182054328352
ACH-000984,-0.41045533959799996
ACH-000986,-0.0772386654858
ACH-000988,-0.27142251811900003
ACH-000993,-0.338041672007
ACH-000994,-0.284440231684
ACH-000996,-0.152679485732
ACH-001001,-0.261431993139
ACH-001020,0.0435368758098
ACH-001028,-0.22048682299300001
ACH-001031,-0.0801255652552
ACH-001038,-0.174811704441
ACH-001048,-0.428124192206
ACH-001050,-0.355285557408
ACH-001053,-0.12336400167099999
ACH-001054,-0.158842319382
ACH-001061,-0.215670006426
ACH-001067,-0.207558587263
ACH-001075,-0.451289247748
ACH-001096,-0.164410285542
ACH-001128,-0.333033667491
ACH-001134,-0.106133767789
ACH-001151,-0.197858729209
ACH-001163,-0.308972503986
ACH-001164,-0.40994344518700004
ACH-001173,-0.467211401509
ACH-001183,-0.33903273978799997
ACH-001184,-0.121673388921
ACH-001190,-0.12874257612099999
ACH-001192,-0.430749289679
ACH-001193,-0.297806347684
ACH-001196,-0.20127380411200002
ACH-001197,-0.27640507276799997
ACH-001205,-0.0980930468158
ACH-001211,-0.151753141106
ACH-001212,-0.294860338825
ACH-001228,-0.35358335500200005
ACH-001232,-0.16473030337000003
ACH-001239,0.0183254221798
ACH-001274,-0.405013473833
ACH-001275,-0.285152922694
ACH-001277,-0.305725433277
ACH-001278,-0.187150212788
ACH-001280,-0.506160628978
ACH-001283,-0.381083764224
ACH-001289,-0.12967209250999998
ACH-001295,-0.299468106543
ACH-001300,-0.314724403003
ACH-001301,-0.40501862484800005
ACH-001302,-0.331716166216
ACH-001303,-0.288691231994
ACH-001306,-0.08027694886539999
ACH-001318,0.11057985221
ACH-001322,-0.130152876671
ACH-001328,-0.358700402521
ACH-001332,-0.255551591589
ACH-001333,-0.151397614723
ACH-001336,-0.24619249223900003
ACH-001340,-0.251774012413
ACH-001346,-0.271099252071
ACH-001353,-0.334686612791
ACH-001354,-0.361599222478
ACH-001367,-0.16351053248199998
ACH-001368,-0.176088232403
ACH-001374,-0.427248574626
ACH-001375,-0.267000420984
ACH-001377,-0.33879557253700004
ACH-001380,-0.495463188379
ACH-001391,-0.196633170101
ACH-001407,-0.42005571839100003
ACH-001408,-0.44444859034699996
ACH-001413,-0.37097751852300004
ACH-001430,-0.12212312576199999
ACH-001431,-0.35612518091300005
ACH-001450,-0.0927959875724
ACH-001496,-0.31113580072299996
ACH-001500,-0.252335883779
ACH-001521,-0.37305022087899997
ACH-001523,-0.12099908002399999
ACH-001532,-0.22908675379700003
ACH-001536,-0.599446631837
ACH-001550,-0.197097838396
ACH-001552,-0.32648471978300003
ACH-001554,-0.199694412687
ACH-001645,-0.11436556228700001
ACH-001654,-0.41273532880400005
ACH-001715,-0.143552494636
ACH-001735,-0.19216719010299999
ACH-001736,-0.169872324208
ACH-001737,0.108158070143
ACH-001740,-0.351845360911
ACH-001745,-0.12011342723200001
ACH-001750,-0.22978344136999998
ACH-001765,-0.23857651758200002
ACH-001956,-0.24112439475000003
ACH-001957,-0.295779988397
