,THAP1 (55145)
ACH-000004,-0.776473952026
ACH-000007,-1.07542104838
ACH-000009,-1.9133179092099997
ACH-000011,-1.32832404574
ACH-000012,-1.52799914101
ACH-000013,-2.0577440182199997
ACH-000014,-1.9632072470500002
ACH-000015,-1.6536594718700002
ACH-000017,-2.05467329284
ACH-000018,-1.52150053659
ACH-000019,-0.678618788917
ACH-000021,-1.5466905257299999
ACH-000022,-1.63701951268
ACH-000025,-1.93947242324
ACH-000028,-1.69408487257
ACH-000030,-1.8273806138799997
ACH-000035,-1.48326667954
ACH-000036,-1.62801441398
ACH-000037,-1.2485249863299999
ACH-000039,-1.780176038
ACH-000040,-1.6395783766
ACH-000041,-2.14848659052
ACH-000042,-1.7371444640400002
ACH-000045,-0.834222039473
ACH-000047,-1.4948926991
ACH-000052,-1.88438742715
ACH-000053,-0.710750873724
ACH-000054,-1.4202447517299999
ACH-000055,-1.7343242059000001
ACH-000060,-1.8033952539900002
ACH-000067,-1.7104541776
ACH-000070,-0.641241051112
ACH-000075,-1.5722450385799998
ACH-000078,-1.6320917043799998
ACH-000082,-0.9410146416609999
ACH-000085,-1.69096909226
ACH-000086,-1.43714492384
ACH-000087,-1.53358855637
ACH-000092,-0.6465475141879999
ACH-000095,-1.71202720539
ACH-000097,-1.6741398333700002
ACH-000098,-1.5888379106400001
ACH-000099,-1.58826719148
ACH-000108,-1.47737869158
ACH-000113,-1.15676165341
ACH-000115,-2.4383329386200003
ACH-000116,-1.39758640132
ACH-000118,-0.978093858575
ACH-000120,-1.65042485803
ACH-000123,-1.4292203591100001
ACH-000127,-1.79628362803
ACH-000128,-1.38734239769
ACH-000132,-2.03532128211
ACH-000133,-1.17250654908
ACH-000137,-1.4604762781799998
ACH-000138,-1.09765022582
ACH-000142,-1.34637171567
ACH-000143,-1.4481103476
ACH-000146,-0.520219604175
ACH-000148,-1.7198485424
ACH-000150,-1.7313582458099996
ACH-000152,-0.942415579336
ACH-000153,-1.6563608567599999
ACH-000159,-2.0618596954700004
ACH-000160,-1.31327742604
ACH-000163,-1.6974222176
ACH-000167,-1.0214915248
ACH-000168,-1.28834562771
ACH-000169,-1.62094253884
ACH-000178,-1.77468752146
ACH-000182,-1.68144503976
ACH-000183,-1.64379516595
ACH-000188,-1.7004085042299997
ACH-000189,-1.8407303017200003
ACH-000190,-1.7291259076400003
ACH-000198,-1.28242171181
ACH-000204,-1.57417055234
ACH-000206,-1.16614921372
ACH-000207,-0.331271044831
ACH-000211,-1.5775652593
ACH-000215,-1.23757235136
ACH-000221,-1.878146104
ACH-000222,-1.53388769895
ACH-000223,-0.781772551321
ACH-000226,-1.4298764193900002
ACH-000227,-2.5824801166599998
ACH-000228,-1.66839433721
ACH-000231,-1.28007871074
ACH-000232,-1.78283679275
ACH-000233,-1.69377317289
ACH-000234,-0.293420359084
ACH-000235,-1.0658699648899999
ACH-000237,-0.675226343482
ACH-000238,-1.7682393204400002
ACH-000243,-1.90515629552
ACH-000244,-1.91347918501
ACH-000246,-1.46367753139
ACH-000248,-1.9162484273
