,DIP2B (57609)
ACH-000163,-0.318098014598
ACH-000167,-0.22506780863499998
ACH-000168,-0.136138576732
ACH-000169,-0.0870742470835
ACH-000178,-0.175410632054
ACH-000182,-0.324867592505
ACH-000183,-0.0021931946184
ACH-000188,-0.08073691437939999
ACH-000189,-0.20992441708
ACH-000190,-0.30653060803000004
ACH-000198,-0.104087770731
ACH-000204,-0.339897380818
ACH-000206,-0.125294648859
ACH-000207,-0.008763981832629998
ACH-000211,-0.228194934908
ACH-000215,-0.258767660691
ACH-000221,-0.400333359002
ACH-000222,0.059001326664699996
ACH-000223,-0.330571936217
ACH-000226,-0.171994871547
ACH-000227,-0.263072282856
ACH-000228,-0.23609086851
ACH-000231,-0.0801405103991
ACH-000232,-0.0820791729394
ACH-000233,-0.11906073407500001
ACH-000234,-0.45166536529600004
ACH-000235,-0.141320602183
ACH-000237,-0.177622486492
ACH-000238,-0.261581621415
ACH-000243,-0.274680507541
ACH-000244,-0.0768629755532
ACH-000246,-0.31688003394
ACH-000248,-0.07241680201289999
ACH-000250,-0.0846958767467
ACH-000251,-0.494551434512
ACH-000253,-0.18723560329999997
ACH-000255,-0.231177343494
ACH-000256,-0.280225212746
ACH-000257,0.19592119706799999
ACH-000258,-0.533094003754
ACH-000259,-0.253921584809
ACH-000260,-0.254688068525
ACH-000261,-0.35408668910400004
ACH-000262,0.1018531481
ACH-000263,-0.230307394536
ACH-000264,-0.30942619763900003
ACH-000265,-0.200029761355
ACH-000266,-0.239230326811
ACH-000272,-0.07466111402310001
ACH-000273,-0.14252350258500002
ACH-000274,-0.280783995077
ACH-000277,-0.25069568055
ACH-000278,-0.437170355349
ACH-000279,-0.303007970236
ACH-000280,-0.07168424123480001
ACH-000281,-0.361118207809
ACH-000288,0.023876609901200004
ACH-000291,-0.317313790606
ACH-000293,-0.07631349820410001
ACH-000294,-0.253812014573
ACH-000295,0.09224111616769999
ACH-000296,-0.659668501483
ACH-000302,-0.21875356898499998
ACH-000304,-0.0730376872688
ACH-000307,-0.0446090991476
ACH-000308,-0.273563838976
ACH-000310,-0.221544256709
ACH-000311,-0.202801202815
ACH-000312,-0.309322855146
ACH-000315,-0.08887855098889999
ACH-000316,-0.34328100169500003
ACH-000317,0.019291426200900002
ACH-000318,-0.289706991026
ACH-000319,-0.241563352757
ACH-000320,-0.262940563048
ACH-000322,-0.185804814548
ACH-000323,-0.0704211451738
ACH-000324,-0.27044740991
ACH-000329,-0.24844555778400002
ACH-000330,-0.07431548216039999
ACH-000331,-0.200083957973
ACH-000332,-0.40071605242799996
ACH-000334,-0.34139950564300003
ACH-000335,-0.287162726573
ACH-000336,-0.013501044936899999
ACH-000337,-0.0707618884415
ACH-000339,-0.22847806453800001
ACH-000341,-0.471473564437
ACH-000348,-0.22167628763099997
ACH-000350,-0.267939595127
ACH-000352,-0.272725990121
ACH-000356,-0.259932709212
ACH-000361,-0.30525639886
ACH-000362,-0.20054200622499999
ACH-000363,-0.271626392796
ACH-000364,-0.243971465068
ACH-000365,-0.30917248273000003
ACH-000366,-0.32340067923099997
ACH-000368,-0.238013144015
ACH-000374,-0.193523950521
ACH-000375,0.0682991132541
ACH-000376,-0.263157537962
ACH-000381,-0.110220336084
ACH-000383,-0.232922991142
ACH-000387,-0.142725990533
ACH-000389,-0.219357545427
ACH-000390,-0.167027948709
ACH-000393,-0.136633191775
ACH-000395,-0.0292317228676
ACH-000397,-0.0826231400568
ACH-000401,-0.137098274574
ACH-000402,-0.224236840333
ACH-000403,-0.18919836302499998
ACH-000404,-0.110699601217
ACH-000406,-0.179785784407
ACH-000407,-0.190122984571
ACH-000408,-0.120045440601
ACH-000410,-0.209561758123
ACH-000411,-0.0424348858284
ACH-000414,-0.336676231533
ACH-000415,-0.148351853754
ACH-000416,-0.178366377011
ACH-000420,-0.338482251373
ACH-000421,-0.36310730474299996
ACH-000424,-0.484986074029
ACH-000425,-0.000325126689399
ACH-000426,-0.149830321178
ACH-000427,-0.185065728045
ACH-000433,-0.254301556873
ACH-000436,-0.33361094318100004
ACH-000444,-0.205864701585
ACH-000445,-0.243696908548
ACH-000448,-0.252281277533
ACH-000450,0.010740038632799999
ACH-000452,-0.26560887339
ACH-000454,-0.17182810080299998
ACH-000458,-0.047799338826599994
ACH-000459,-0.134572900985
ACH-000460,-0.22377170551699999
ACH-000461,-0.272309615563
ACH-000463,-0.357309491469
ACH-000464,-0.281920623258
ACH-000466,-0.209825406287
ACH-000467,-0.0220074135721
ACH-000468,-0.324692866127
ACH-000469,-0.0885573743761
ACH-000470,-0.196521119316
ACH-000471,-0.013070523223399999
ACH-000472,-0.290760387189
ACH-000473,-0.06362205389140001
ACH-000475,-0.130125465885
ACH-000476,-0.384757671795
ACH-000477,0.154218676615
ACH-000480,-0.31269624230099996
ACH-000481,-0.355856200243
ACH-000483,-0.27308959984299996
ACH-000484,0.026232735812599998
ACH-000485,-0.194441349505
ACH-000486,-0.292166461937
ACH-000487,-0.119664874444
ACH-000488,-0.244021764788
ACH-000490,-0.23008955886
ACH-000491,0.09443027313689999
ACH-000495,-0.189730945796
ACH-000496,-0.285026158943
ACH-000499,-0.537620155919
ACH-000500,0.07486182411839999
ACH-000502,-0.184487571795
ACH-000503,-0.294930146468
ACH-000505,-0.00413244414567
ACH-000507,-0.244080318237
ACH-000510,-0.194277468796
ACH-000511,-0.31837798020799996
ACH-000512,-0.599232751298
ACH-000516,-0.392917057618
ACH-000517,-0.0839853242368
ACH-000518,-0.25353704907900004
ACH-000520,-0.382789016405
ACH-000521,0.0908735703502
ACH-000522,0.0709739817156
ACH-000524,-0.27804193694
ACH-000527,-0.244263513486
ACH-000528,-0.402127598036
ACH-000537,-0.08083209354189999
ACH-000541,-0.699423311981
ACH-000542,-0.08733878248719999
ACH-000544,-0.237643673116
ACH-000545,-0.272591326039
ACH-000547,-0.29139180721200003
ACH-000548,-0.27603215716699997
ACH-000549,-0.324146556609
ACH-000550,-0.0938326353762
ACH-000552,-0.119216276087
ACH-000556,-0.33940352794900003
ACH-000557,-0.130256056434
ACH-000570,-0.27016915559599997
ACH-000571,-0.170229885693
ACH-000573,-0.253321337406
ACH-000576,-0.305811523416
ACH-000580,-0.09320805579250001
ACH-000584,-0.214616840592
ACH-000585,-0.0461329946651
ACH-000588,-0.26638790227
ACH-000589,-0.431276558628
ACH-000591,-0.38749529690300005
ACH-000593,-0.0307548849652
ACH-000600,-0.0318538917604
ACH-000601,-0.18011570492600001
ACH-000604,-0.24886070268000002
ACH-000605,-0.252962833165
ACH-000606,-0.22776252267900002
ACH-000608,-0.38065255982
ACH-000614,-0.06515515221780001
ACH-000616,-0.36119432206
ACH-000618,-0.304059789235
ACH-000619,-0.17749799819000003
ACH-000620,-0.307511766309
ACH-000621,-0.111572047381
ACH-000622,-0.163933934669
ACH-000623,-0.20544734359900002
ACH-000624,-0.20919296488699998
ACH-000627,-0.27418189630199996
ACH-000630,0.216735227418
ACH-000632,-0.0914829590183
ACH-000633,-0.036627699283
ACH-000637,-0.10914981628499999
ACH-000638,-0.377769282406
ACH-000646,-0.311181473255
ACH-000647,-0.2622251639
ACH-000648,-0.10451956152999999
ACH-000649,-0.159899644098
ACH-000651,-0.382836869834
ACH-000652,-0.07373624439710001
ACH-000653,-0.24970197484099999
ACH-000657,-0.124575787278
ACH-000658,-0.046268076835400004
ACH-000661,-0.09363710095460001
ACH-000662,-0.17030666539099998
ACH-000663,-0.026119915952400003
ACH-000665,-0.322580657699
ACH-000671,-0.215945972505
ACH-000673,-0.205914795176
ACH-000676,-0.417833635515
ACH-000677,-0.162324297985
ACH-000681,-0.385864360445
ACH-000682,-0.226784975603
ACH-000683,-0.38350405059799997
ACH-000684,0.136279081734
ACH-000688,-0.08883414925689999
ACH-000693,-0.181133802349
ACH-000694,-0.255976345889
ACH-000695,-0.432569157803
ACH-000696,-0.31387004679200003
ACH-000697,-0.07562844255210001
ACH-000699,-0.0841549938259
ACH-000701,-0.29144982903
ACH-000706,-0.145208453708
ACH-000711,-0.253421311372
ACH-000713,-0.11183485157600001
ACH-000714,-0.34309032420900004
ACH-000718,-0.172182522378
ACH-000720,-0.11438581473099999
ACH-000721,-0.095042430648
ACH-000724,-0.16541009192199999
ACH-000725,-0.150742106559
ACH-000732,-0.22196162086399998
ACH-000734,-0.301312933096
ACH-000735,-0.226338951056
ACH-000736,-0.020450584746999997
ACH-000738,-0.128941386531
ACH-000746,-0.23895513745400002
ACH-000747,-0.31766402153
ACH-000748,0.08533830446070001
ACH-000753,-0.356251810767
ACH-000756,-0.17991761319400001
ACH-000757,-0.579209461141
ACH-000758,-0.45001874237499995
ACH-000760,-0.430531496197
ACH-000763,-0.318320856346
ACH-000764,0.09738335069389999
ACH-000765,-0.274259970914
ACH-000766,-0.137162576704
ACH-000767,-0.384820263257
ACH-000768,-0.0824209859612
ACH-000769,-0.190843999355
ACH-000770,-0.22797094947500002
ACH-000771,-0.0325213389868
ACH-000773,-0.20064910601100003
ACH-000776,-0.388197047068
ACH-000777,-0.308790620915
ACH-000778,-0.06751740993739999
ACH-000781,-0.16760943309100002
ACH-000782,0.12654413166099998
ACH-000783,-0.328376474027
ACH-000784,-0.09557636524869999
ACH-000785,-0.380188175518
ACH-000787,-0.15984382999299998
ACH-000788,-0.198340947517
ACH-000791,-0.32757165055599996
ACH-000792,-0.0322170860249
ACH-000794,-0.0774557432388
ACH-000796,-0.37078079874
ACH-000799,-0.23566744638099998
ACH-000800,-0.172176642843
ACH-000802,-0.0189100636625
ACH-000804,-0.37209012277599995
ACH-000805,-0.141685732336
ACH-000809,-0.411532080455
ACH-000810,-0.03634397797030001
ACH-000811,-0.184463992234
ACH-000817,-0.310414045119
ACH-000819,-0.255798380176
ACH-000820,0.0453069083524
ACH-000821,-0.61427499988
ACH-000822,-0.382815538262
ACH-000823,-0.5655398475810001
ACH-000824,-0.29271868037500004
ACH-000827,-0.175231158431
ACH-000829,-0.333994787575
ACH-000831,-0.222617017486
ACH-000832,-0.352038121447
ACH-000833,-0.313046777564
ACH-000834,-0.296052434275
ACH-000835,-0.17698044359499998
ACH-000836,-0.043686510943900005
ACH-000837,-0.307174077355
ACH-000838,-0.305792641491
ACH-000839,-0.193474971824
ACH-000840,-0.262470300422
ACH-000841,-0.320730272571
ACH-000843,-0.242986796369
ACH-000846,-0.36862201652099996
ACH-000847,-0.284662012291
ACH-000848,-0.313612995833
ACH-000849,-0.158582949091
ACH-000851,-0.404331998565
ACH-000855,-0.11768548778200001
ACH-000856,-0.07225335469
ACH-000858,-0.19917578561000002
ACH-000859,-0.640536421878
ACH-000861,-0.406968116704
ACH-000862,-0.188837187251
ACH-000865,-0.339144164517
ACH-000866,-0.18481680444899998
ACH-000867,-0.261627497944
ACH-000869,-0.13035440511600002
ACH-000872,-0.311138055305
ACH-000873,-0.162111771093
ACH-000876,-0.08824468643689999
ACH-000878,-0.161872414415
ACH-000880,0.0419550594266
ACH-000881,-0.163014382422
ACH-000882,-0.221060860641
ACH-000884,-0.0908665925024
ACH-000885,-0.0682494471891
ACH-000887,-0.358139818758
ACH-000888,-0.141386919254
ACH-000889,-0.259575422222
ACH-000890,-0.155603071117
ACH-000896,-0.208623853572
ACH-000898,-0.20560159910599998
ACH-000900,-0.41307466447499996
ACH-000901,-0.329462000114
ACH-000905,-0.339482920137
ACH-000906,-0.348735492426
ACH-000907,-0.0921914033238
ACH-000910,-0.209106625744
ACH-000911,-0.23942905905
ACH-000912,-0.0301946830743
ACH-000913,-0.270187889563
ACH-000915,-0.18503938811099999
ACH-000916,-0.263089203924
ACH-000917,-0.323882580519
ACH-000921,0.0122209200474
ACH-000924,-0.06539819393889999
ACH-000926,-0.124794301358
ACH-000928,-0.591887657884
ACH-000929,-0.41642436704400004
ACH-000932,-0.35655837681
ACH-000935,0.026525012269
ACH-000936,-0.382739048369
ACH-000937,-0.150646610392
ACH-000938,-0.0730492598223
ACH-000939,0.022536149356
ACH-000941,-0.211226200469
ACH-000943,-0.234788504337
ACH-000946,-0.405170544062
ACH-000947,-0.235453309188
ACH-000948,-0.319941978104
ACH-000950,-0.27241169802
ACH-000953,-0.177609037592
ACH-000957,0.0151185236531
ACH-000958,-0.167015990299
ACH-000960,-0.176225815845
ACH-000963,-0.31163275109099997
ACH-000968,-0.0545170004165
ACH-000969,-0.322676924398
ACH-000973,-0.252156896741
ACH-000974,-0.111957664146
ACH-000975,-0.350117756606
ACH-000976,-0.217241432416
ACH-000978,-0.28777110078
ACH-000980,-0.20814529860599998
ACH-000984,-0.344665956347
ACH-000986,-0.0928306828473
ACH-000988,-0.215437211468
ACH-000993,-0.183167471993
ACH-000994,-0.175133400808
ACH-000996,-0.0948230143798
ACH-001001,-0.15035900250999998
ACH-001020,-0.37330121632
ACH-001028,-0.335948534229
ACH-001031,-0.134668192286
ACH-001038,-0.224563939309
ACH-001048,-0.072985587165
ACH-001050,-0.251257885035
ACH-001053,-0.49630648246200004
ACH-001054,-0.122436123302
ACH-001061,-0.20909138444699998
ACH-001067,-0.0991839501063
ACH-001075,-0.301425922372
ACH-001096,0.058727955665800004
ACH-001128,-0.0893530243814
ACH-001134,-0.46848290392700004
ACH-001151,-0.262157268721
ACH-001163,-0.337181012687
ACH-001164,-0.257661785245
ACH-001173,-0.137485459469
ACH-001183,-0.198424493891
ACH-001184,-0.270853043971
ACH-001190,-0.0218255279059
ACH-001192,-0.342296443055
ACH-001193,-0.40523473279399996
ACH-001196,-0.292350768994
ACH-001197,-0.22741613678800002
ACH-001205,-0.27659842939199997
ACH-001211,-0.154923237869
ACH-001212,-0.129812678697
ACH-001228,-0.186282048076
ACH-001232,-0.264665035286
ACH-001239,-0.0529381616113
ACH-001274,-0.049316960202699996
ACH-001275,-0.260231845755
ACH-001277,-0.36795218411200004
ACH-001278,-0.219481842846
ACH-001280,-0.16128462749000003
ACH-001283,-0.251622138804
ACH-001289,-0.44641255222900006
ACH-001295,-0.190966161323
ACH-001300,-0.200349575182
ACH-001301,-0.302935449711
ACH-001302,-0.053442671749099994
ACH-001303,0.115584280009
ACH-001306,-0.0932602600626
ACH-001318,-0.162241650571
ACH-001322,-0.34182592462800004
ACH-001328,-0.175993962599
ACH-001332,-0.037749441996400006
ACH-001333,-0.220926173055
ACH-001336,-0.24979409485399998
ACH-001340,-0.235543484582
ACH-001346,-0.145330480735
ACH-001353,-0.175539849753
ACH-001354,0.157577634454
ACH-001367,-0.584158401445
ACH-001368,-0.154487827809
ACH-001374,0.0867231105122
ACH-001375,-0.054908083228900006
ACH-001377,-0.27349581649300003
ACH-001380,-0.128356220998
ACH-001391,-0.46424957372000003
ACH-001407,-0.304247330636
ACH-001408,-0.0931106204782
ACH-001413,-0.264096400568
ACH-001430,-0.099564183964
ACH-001431,-0.0636922798614
ACH-001450,-0.056728185547
ACH-001496,-0.319925311266
ACH-001500,0.12043896523700001
ACH-001521,-0.0640246886267
ACH-001523,-0.13260825545399998
ACH-001532,-0.13025387123600002
ACH-001536,-0.0845005858435
ACH-001550,-0.242674670388
ACH-001552,-0.204304914897
ACH-001554,-0.157555148433
ACH-001645,-0.265294535666
ACH-001654,0.0277597887127
ACH-001715,-0.337314773188
ACH-001735,-0.09939806914449999
ACH-001736,-0.138650617162
ACH-001737,0.0389924984843
ACH-001740,-0.34528727669299997
ACH-001745,-0.311711588591
ACH-001750,-0.067695827022
ACH-001765,-0.25868757636100004
ACH-001956,-0.237827134828
ACH-001957,-0.265229327319
