,DBNDD2 (55861)
ACH-000004,0.299551881279
ACH-000007,0.431938991386
ACH-000009,0.309547862804
ACH-000011,0.18686771535900001
ACH-000012,0.196049308314
ACH-000013,0.31396368312399997
ACH-000014,0.5125028775689999
ACH-000015,0.284056197436
ACH-000017,0.240179235506
ACH-000018,0.314555895056
ACH-000019,0.215774103731
ACH-000021,0.280262455629
ACH-000022,0.404377581444
ACH-000025,0.319694929522
ACH-000028,0.368273030142
ACH-000030,0.280327309368
ACH-000035,0.420370417416
ACH-000036,0.35360990173
ACH-000037,0.30130776687
ACH-000039,0.161877762625
ACH-000040,0.0337845078122
ACH-000041,0.132338873728
ACH-000042,0.356692093357
ACH-000045,0.259832139992
ACH-000047,0.316756414535
ACH-000052,0.44923657220200003
ACH-000053,0.29942619510400004
ACH-000054,0.158765415865
ACH-000055,0.32229292703400003
ACH-000060,0.120558478185
ACH-000067,0.26820971478
ACH-000070,0.23429612309300002
ACH-000075,0.19238560516699998
ACH-000078,0.419704791575
ACH-000082,0.238332994067
ACH-000085,0.313209601657
ACH-000086,0.153752125878
ACH-000087,0.22412158416900002
ACH-000092,0.185426229976
ACH-000095,0.1538564698
ACH-000097,0.14447893027
ACH-000098,0.325660168117
ACH-000099,0.329723835905
ACH-000108,0.298111640841
ACH-000113,0.383140482654
ACH-000115,0.14748206375
ACH-000116,0.21875630705600002
ACH-000118,0.311099538883
ACH-000120,0.28652894840599996
ACH-000123,0.33905614467399997
ACH-000127,0.424672313156
ACH-000128,0.162872906989
ACH-000132,0.38728587801200004
ACH-000133,0.274539573393
ACH-000137,0.292082536852
ACH-000138,0.518384773565
ACH-000142,0.42890614880500005
ACH-000143,0.026337416222200004
ACH-000146,0.219710335876
ACH-000148,0.37365189073700006
ACH-000150,0.282960354392
ACH-000152,0.251989978996
ACH-000153,0.606519449745
ACH-000159,0.262892496248
ACH-000160,0.171562376914
ACH-000163,0.338821142169
ACH-000167,0.0037409922019800003
ACH-000168,0.483925506975
ACH-000169,0.21455056459000002
ACH-000178,0.534920395451
ACH-000182,0.194423683864
ACH-000183,0.286124359917
ACH-000188,0.28656649883699997
ACH-000189,0.310149109958
ACH-000190,0.20104838438900002
ACH-000198,0.331282663927
ACH-000204,0.734320151527
ACH-000206,0.0677779765925
ACH-000207,0.090588815615
ACH-000211,0.271964020167
ACH-000215,0.306591827659
ACH-000221,0.19771383259199998
ACH-000222,0.561701424419
ACH-000223,0.31654479965
ACH-000226,0.41298699933300004
ACH-000227,0.0712855301644
ACH-000228,0.048313721820599995
ACH-000231,0.188844875159
ACH-000232,0.299036524553
ACH-000233,0.424615316013
ACH-000234,0.383679297905
ACH-000235,0.295130657099
ACH-000237,0.36976627207900004
ACH-000238,0.10327359134500001
