,NFATC3 (4775)
ACH-000004,-0.139326862519
ACH-000007,0.0102002836673
ACH-000009,-0.122142877521
ACH-000011,-0.044278014484599997
ACH-000012,-0.10909944545
ACH-000013,-0.0221585150419
ACH-000014,-0.0587466619052
ACH-000015,-0.035538146104300006
ACH-000017,-0.18994021633900002
ACH-000018,-0.010921268310200002
ACH-000019,0.04571436208869999
ACH-000021,-0.193606590477
ACH-000022,-0.174568221041
ACH-000025,-0.307768766378
ACH-000028,-0.0196340068501
ACH-000030,0.0108247256354
ACH-000035,-0.14146620212400002
ACH-000036,-0.19007929579
ACH-000037,0.12419852060599999
ACH-000039,-0.17895297843400002
ACH-000040,-0.0611286245715
ACH-000041,-0.17253506529800003
ACH-000042,-0.125378268908
ACH-000045,-0.230926752648
ACH-000047,-0.0727410987155
ACH-000052,0.185250065671
ACH-000053,-0.10010359343599999
ACH-000054,-0.0601507065173
ACH-000055,0.107427950409
ACH-000060,-0.0193625986741
ACH-000067,0.025387178043400002
ACH-000070,0.00024822598057799996
ACH-000075,-0.0105460064534
ACH-000078,-0.221099777033
ACH-000082,-0.23646232459199998
ACH-000085,0.0347043553989
ACH-000086,-0.18863966302700003
ACH-000087,0.158227320916
ACH-000092,-0.0509160175829
ACH-000095,-0.053242209643
ACH-000097,0.029276612418900002
ACH-000098,-0.0395034640958
ACH-000099,-0.144898450045
ACH-000108,-0.253414525743
ACH-000113,-0.04291450985880001
ACH-000115,0.05951174477440001
ACH-000116,0.0137149077214
ACH-000118,-0.141226838815
ACH-000120,-0.09124369931289998
ACH-000123,-0.270136800502
ACH-000127,-0.108491510713
ACH-000128,-0.220712324003
ACH-000132,-0.214792118532
ACH-000133,-0.17706913668
ACH-000137,-0.061892525728799996
ACH-000138,-0.22554883171
ACH-000142,-0.119323025646
ACH-000143,-0.242890881628
ACH-000146,-0.311145652962
ACH-000148,-0.106587319264
ACH-000150,-0.12448497917099999
ACH-000152,0.0101191767976
ACH-000153,0.181980311934
ACH-000159,-0.028885094313099997
ACH-000160,0.17482624353300003
ACH-000163,0.0877088490005
ACH-000167,0.5754694730659999
ACH-000168,-0.38860075547399997
ACH-000169,0.019361560184200002
ACH-000178,-0.0898466279772
ACH-000182,-0.207375103505
ACH-000183,-0.019139833340400002
ACH-000188,-0.0810965837116
ACH-000189,0.351368717736
ACH-000190,0.35564058653499997
ACH-000198,-0.262141248876
ACH-000204,0.233454093761
ACH-000206,-0.0233660847695
ACH-000207,-0.378519042699
ACH-000211,-0.16974817625500002
ACH-000215,-0.0580150258859
ACH-000221,-0.289619525836
ACH-000222,-0.28377082185400004
ACH-000223,-0.0272314512287
ACH-000226,-0.014465807339299998
ACH-000227,0.08089879883449999
ACH-000228,-0.139501212239
ACH-000231,-0.0131140692014
ACH-000232,0.0216457324481
ACH-000233,-0.337652379246
ACH-000234,-0.0223138322566
ACH-000235,-0.19545835205899997
ACH-000237,0.0422819907537
ACH-000238,0.140474510192
ACH-000243,-0.137520471428
ACH-000244,-0.028115568228
ACH-000246,0.00203601479567
ACH-000248,-0.179666220634
ACH-000250,-0.0433279045831
ACH-000251,0.0911511679827
ACH-000253,0.0140260471835
ACH-000255,-0.0359304951656
ACH-000256,0.049150920059
ACH-000257,0.160255436414
ACH-000258,-0.358179429532
ACH-000259,-0.0808919379842
ACH-000260,-0.0821922812467
ACH-000261,-0.18893134233699999
ACH-000262,0.050539905622399996
ACH-000263,-0.027154991288900004
ACH-000264,-0.0674921838929
ACH-000265,-0.043375877971599995
ACH-000266,-0.152766842765
ACH-000272,-0.12339556665200001
ACH-000273,0.0350867952615
ACH-000274,-0.05145320924980001
ACH-000277,-0.0202231995731
ACH-000278,-0.111622737523
ACH-000279,-0.08162076306839999
ACH-000280,0.06265000943469999
ACH-000281,-0.23737302596700002
ACH-000288,-0.12956840166300002
ACH-000291,-0.0516759657803
ACH-000293,0.12990244200200002
ACH-000294,-0.316900013749
ACH-000295,0.133937621124
ACH-000296,-0.143004797315
ACH-000302,0.0172400646905
ACH-000304,-0.201623571602
ACH-000307,-0.09073674731100001
ACH-000308,0.0246913894276
ACH-000310,-0.27369147635200003
ACH-000311,-0.0684192661286
ACH-000312,-0.061880949572
ACH-000315,-0.012467348818299999
ACH-000316,0.128835453671
ACH-000317,-0.15296849472500001
ACH-000318,-0.0414239588551
ACH-000319,-0.152257048934
ACH-000320,-0.0504873773905
ACH-000322,-0.23763824494600003
ACH-000323,-0.186582305605
ACH-000324,-0.160913608455
ACH-000329,-0.26626186899300003
ACH-000330,-0.00350872515063
ACH-000331,0.0718006546664
ACH-000332,-0.072798225049
ACH-000334,-0.190484816773
ACH-000335,-0.279252949917
ACH-000336,-0.226438029484
ACH-000337,-0.37846147542900005
ACH-000339,-0.160881255449
ACH-000341,-0.31836648036
ACH-000348,-0.129400759682
ACH-000350,-0.131421055827
ACH-000352,-0.0345243192091
ACH-000356,-0.171533637688
ACH-000361,-0.40472993291599996
