,HMGCR (3156)
ACH-000600,-0.84013738803
ACH-000601,-0.735763646751
ACH-000604,-0.8907370396969999
ACH-000605,-0.885394757353
ACH-000606,-0.740459001016
ACH-000608,-1.0250210819299999
ACH-000614,-1.0630057287799999
ACH-000616,-0.867833509788
ACH-000618,-1.36188392912
ACH-000619,-0.92553164871
ACH-000620,-0.456933757206
ACH-000621,-1.16897001988
ACH-000622,-0.0949766643463
ACH-000623,-0.490108568831
ACH-000624,-0.9335376499600001
ACH-000627,-0.814532317888
ACH-000630,-0.95239433154
ACH-000632,-0.731890236353
ACH-000633,-0.683902561587
ACH-000637,-0.850379373166
ACH-000638,-0.8525057947490001
ACH-000646,-1.21838175464
ACH-000647,-0.76602540574
ACH-000648,-0.955595672712
ACH-000649,-0.8796682249590001
ACH-000651,-0.678325424948
ACH-000652,-0.8824104049439999
ACH-000653,-0.8836148669670001
ACH-000657,-0.8545042657780001
ACH-000658,-0.866010840678
ACH-000661,-0.9804817354009999
ACH-000662,-0.8691066315880001
ACH-000663,-1.2930828573100002
ACH-000665,-0.738795732173
ACH-000671,-0.69429654906
ACH-000673,-1.1070998401
ACH-000676,-0.781219339934
ACH-000677,-1.56792170235
ACH-000681,-0.915590728121
ACH-000682,-0.885161656022
ACH-000683,-0.345637021546
ACH-000684,-0.7791090977590001
ACH-000688,-1.2509974672
ACH-000693,-0.7375899719850001
ACH-000694,-0.905258228769
ACH-000695,-0.6852484659899999
ACH-000696,-0.951483888079
ACH-000697,-0.9105102990200001
ACH-000699,-1.49499175965
ACH-000701,-0.818099972235
ACH-000706,-0.849491887297
ACH-000711,-1.0228628167799998
ACH-000713,-0.536604693891
ACH-000714,-0.7498009548569999
ACH-000718,-1.01592411969
ACH-000720,-0.717495429576
ACH-000721,-0.791978598887
ACH-000724,-0.15420583469000002
ACH-000725,-0.9800430382529999
ACH-000732,-0.8330979556829999
ACH-000734,-0.401741704626
ACH-000735,-0.861237308816
ACH-000736,-0.667001928354
ACH-000738,-0.890684232537
ACH-000746,-1.11608784662
ACH-000747,-0.732793212598
ACH-000748,-0.93899659759
ACH-000753,-0.878409884167
ACH-000756,-0.04215994256990001
ACH-000757,-1.05612297374
ACH-000758,-0.628915526272
ACH-000760,-1.0681373196
ACH-000763,-1.24041145512
ACH-000764,-1.1403551404799999
ACH-000765,-0.586533703134
ACH-000766,-0.924396069132
ACH-000767,-0.9356558733120001
ACH-000768,-1.0303325910299999
ACH-000769,-0.857794271011
ACH-000770,-0.8461000459010001
ACH-000771,-0.816850409495
ACH-000773,-0.6756935473829999
ACH-000776,-0.718012120269
ACH-000777,-0.596415022439
ACH-000778,-1.4241666034600002
ACH-000781,-1.03708774292
ACH-000782,-0.7486313109880001
ACH-000783,-0.7746348966709999
ACH-000784,-0.7280844187279999
ACH-000785,-1.31366446942
ACH-000787,-0.9463836472139999
ACH-000788,-0.8209537640979999
ACH-000791,-0.949625042345
ACH-000792,-0.9332163467919999
ACH-000794,-0.779549746268
ACH-000796,-1.1846083961
ACH-000799,-0.936568014553
ACH-000800,-0.855681522713
ACH-000802,-0.915877035575
ACH-000804,-0.8827943566519999
ACH-000805,-0.853769575516
ACH-000809,-1.0020894708499999
ACH-000810,-0.203071392518
ACH-000811,-0.948902242176
ACH-000817,-0.6170118457
ACH-000819,-0.868854702632
ACH-000820,-0.756068163101
ACH-000821,-0.737434546067
ACH-000822,-1.1990580340700001
ACH-000823,-0.6988024719470001
ACH-000824,-0.366538478913
ACH-000827,-0.722295356227
ACH-000829,-1.04681808487
ACH-000831,-0.892290540735
ACH-000832,-0.980230781181
ACH-000833,-0.649167974675
ACH-000834,-0.246233680511
ACH-000835,-0.969091612608
ACH-000836,-1.26801785176
ACH-000837,-1.10584620557
ACH-000838,-1.04080825094
ACH-000839,-0.298636496743
ACH-000840,-0.851219552459
ACH-000841,-1.00365142532
ACH-000843,-0.9726229382189999
ACH-000846,-0.659110081752
ACH-000847,-0.16754465242799998
ACH-000848,-0.982889695885
ACH-000849,-0.850696766743
ACH-000851,-0.897856140608
ACH-000855,-1.04303305016
ACH-000856,-0.986450839555
ACH-000858,-0.67145372074
ACH-000859,-0.519563598834
ACH-000861,-1.13043748938
ACH-000862,-0.929104884463
ACH-000865,-0.562037979465
ACH-000866,-0.9251746332549999
ACH-000867,-0.8495322877220001
ACH-000869,-1.2004919858
ACH-000872,-0.91414916169
ACH-000873,-0.772116954674
ACH-000876,-1.0049940228399998
ACH-000878,-0.42527174272
ACH-000880,-0.7747628087780001
ACH-000881,-0.897154610704
ACH-000882,-0.664066985997
ACH-000884,-0.977143165974
ACH-000885,-1.01204684704
ACH-000887,-0.825126248652
ACH-000888,-0.8968104496930001
ACH-000889,-0.632880759989
ACH-000890,-0.867165338389
ACH-000896,-1.1617888015100002
ACH-000898,-1.0561468649099999
ACH-000900,-0.847619559381
ACH-000901,-1.11771035494
ACH-000905,-0.8286729341869999
ACH-000906,-1.08717018919
ACH-000907,-0.246641087043
ACH-000910,-0.579017219607
ACH-000911,-1.03213391989
ACH-000912,-1.00882007528
ACH-000913,-1.0227456159700001
ACH-000915,-0.918444252259
ACH-000916,-1.05774625661
ACH-000917,-1.0089682173799999
ACH-000921,-1.0676551187299999
ACH-000924,-0.894769013189
ACH-000926,-0.856445514876
ACH-000928,-1.0022072827500002
ACH-000929,-0.690630630884
ACH-000932,-1.1447180978799998
ACH-000935,-0.853564287599
ACH-000936,-0.7391924793189999
ACH-000937,-0.7190473086300001
ACH-000938,-1.03897032314
ACH-000939,-0.709412804242
ACH-000941,-0.856193848534
ACH-000943,-1.0451768507299999
ACH-000946,-1.09498401113
ACH-000947,-0.9274023115000001
ACH-000948,-0.886570929736
ACH-000950,-0.828024428143
ACH-000953,-0.716299786756
ACH-000957,-1.0612497753299999
ACH-000958,-0.757480118293
ACH-000960,-0.761744875882
ACH-000963,-0.7782117052869999
ACH-000968,-0.687225834623
ACH-000969,-0.8397623383120001
ACH-000973,-0.814821191137
ACH-000974,-0.854451847732
ACH-000975,-0.7831395793889999
ACH-000976,-0.5797230885629999
ACH-000978,-0.979481114586
ACH-000980,-0.8469422462299999
ACH-000984,-0.659974746243
ACH-000986,-1.05177386812
ACH-000988,-1.06510519949
ACH-000993,-0.638062673531
ACH-000994,-1.54391007012
ACH-000996,-0.794688098705
ACH-001001,-0.757853318874
ACH-001020,-0.7174285930159999
ACH-001028,-0.9227038351510001
ACH-001031,-1.21645028406
ACH-001038,-0.779281996635
ACH-001048,-0.856456366444
ACH-001050,-0.915329189272
ACH-001053,-1.18119051904
ACH-001054,-0.699098354177
ACH-001061,-0.7106265701800001
ACH-001067,-0.872164449551
ACH-001075,-1.00244834755
ACH-001096,-0.732438097039
ACH-001128,-0.567551161276
ACH-001134,-1.2111971150799998
ACH-001151,-1.06038828583
ACH-001163,-0.9420179200100001
ACH-001164,-0.86559960614
ACH-001173,-0.667325351618
ACH-001183,-0.303769404552
ACH-001184,-0.8684135971700001
ACH-001190,-0.708800490291
ACH-001192,-0.706875085377
ACH-001193,-0.545781583742
ACH-001196,-0.758998506699
ACH-001197,-1.1012738072
ACH-001205,-0.9850452551119999
ACH-001211,-1.38622909158
ACH-001212,-0.73826911971
ACH-001228,-0.308675488506
ACH-001232,-0.683087441116
ACH-001239,-0.829642583619
ACH-001274,-0.89989291998
ACH-001275,-0.702870456115
ACH-001277,-0.494216729522
ACH-001278,-1.0491636482100002
ACH-001280,-0.894703143841
ACH-001283,-0.795353377565
ACH-001289,-0.96565746015
ACH-001295,-0.7642105612800001
ACH-001300,-0.885331130132
ACH-001301,-0.718876884381
ACH-001302,-0.8098319866689999
ACH-001303,-0.741393485624
ACH-001306,-0.8066415787469999
ACH-001318,-0.6494619448219999
ACH-001322,-0.916071308951
ACH-001328,-0.726247901805
ACH-001332,-0.765785269595
ACH-001333,-0.617610868949
ACH-001336,-0.599858084391
ACH-001340,-0.5046736349050001
ACH-001346,-0.7506176748729999
ACH-001353,-0.983003264285
ACH-001354,-0.7784969991419999
ACH-001367,-1.08852616984
ACH-001368,-0.782214708468
ACH-001374,-0.4389605364
ACH-001375,-0.706775423498
ACH-001377,-0.99820095266
ACH-001380,-1.02907472676
ACH-001391,-1.0302590088799999
ACH-001407,-0.9793211773430001
ACH-001408,-1.1628586823
ACH-001413,-0.9813095027609999
ACH-001430,-0.8906570182539999
ACH-001431,-0.687176542952
ACH-001450,-0.958994802436
ACH-001496,-0.7760371827320001
ACH-001500,-0.7979443736049999
ACH-001521,-0.660922652938
ACH-001523,-0.969043708582
ACH-001532,-1.09835940542
ACH-001536,-0.803998715939
ACH-001550,-1.02027127108
ACH-001552,-0.016544851221
ACH-001554,-0.9018004003669999
ACH-001645,-0.9242321560200001
ACH-001654,-0.798909286689
ACH-001715,-0.694095221045
ACH-001735,-0.886618743556
ACH-001736,-0.842070429383
ACH-001737,-1.09114890235
ACH-001740,-0.504089223527
ACH-001745,-0.5937101403499999
ACH-001750,-0.736725845396
ACH-001765,-0.484105093851
ACH-001956,-1.2935794514
ACH-001957,-0.857511018773
