,DYRK1A (1859)
ACH-000481,-0.023105343559400002
ACH-000483,-0.34725554440899997
ACH-000484,-0.498002685061
ACH-000485,0.013501797061299997
ACH-000486,-0.675528298464
ACH-000487,-0.473322554354
ACH-000488,-0.07626669827839999
ACH-000490,-0.495594966093
ACH-000491,-0.170630856611
ACH-000495,-0.565427494372
ACH-000496,0.147229039357
ACH-000499,0.0706202005375
ACH-000500,0.020201766123799998
ACH-000502,-0.6946246374639999
ACH-000503,0.6056629441929999
ACH-000505,-0.13774212713700001
ACH-000507,-0.532767279703
ACH-000510,-0.00116463237309
ACH-000511,0.262995178988
ACH-000512,-0.291442263644
ACH-000516,-0.08785727000730001
ACH-000517,-0.191086641953
ACH-000518,0.0151448202966
ACH-000520,0.0290985528339
ACH-000521,0.246005945559
ACH-000522,0.442167440339
ACH-000524,-0.309023206681
ACH-000527,-0.344922826419
ACH-000528,0.0346616901943
ACH-000537,-0.0794473466769
ACH-000541,0.324084420898
ACH-000542,-0.055203716937600004
ACH-000544,0.366559797373
ACH-000545,0.149712554824
ACH-000547,-0.7244694545489999
ACH-000548,0.139328120237
ACH-000549,-0.008794121281219999
ACH-000550,-0.290600139127
ACH-000552,-0.08107451940560001
ACH-000556,-0.535951435358
ACH-000557,-0.104011584746
ACH-000570,-0.262943529149
ACH-000571,0.054224199667800003
ACH-000573,-0.578328663587
ACH-000576,-0.425412935466
ACH-000580,-0.122447313017
ACH-000584,-0.17187644790399997
ACH-000585,-0.64083563334
ACH-000588,-0.637343874719
ACH-000589,0.060987850442199995
ACH-000591,-0.665865961977
ACH-000593,-0.12337657853299999
ACH-000600,0.0235359978938
ACH-000601,-0.101231267003
ACH-000604,-0.14136243870999998
ACH-000605,-0.0019002280752
ACH-000606,-0.562284977583
ACH-000608,-0.14955075788
ACH-000614,0.37865758560199997
ACH-000616,-0.121129050711
ACH-000618,-0.46219791039999997
ACH-000619,-0.0884388939298
ACH-000620,-0.373570492889
ACH-000621,-0.931589635231
ACH-000622,-0.270256057992
ACH-000623,0.118723302908
ACH-000624,0.05605163962069999
ACH-000627,-0.0892742626791
ACH-000630,-0.663731977829
ACH-000632,-0.146721469392
ACH-000633,-0.24538016543000002
ACH-000637,0.21365918345100002
ACH-000638,-0.265392309429
ACH-000646,-0.295433214294
ACH-000647,-0.381191234094
ACH-000648,-0.753500602209
ACH-000649,-0.453848704104
ACH-000651,-0.164503627091
ACH-000652,-0.0235723255117
ACH-000653,-0.27065247292399996
ACH-000657,-0.08636078406099999
ACH-000658,-0.46872145307499996
ACH-000661,-0.045551776456000004
ACH-000662,0.0401307965059
ACH-000663,0.23852109801899998
ACH-000665,0.185557136149
ACH-000671,-0.40467669841
ACH-000673,-0.212046447147
ACH-000676,0.21892876345400003
ACH-000677,-0.386709058188
ACH-000681,-0.00788919429283
ACH-000682,-0.065759619639
ACH-000683,0.036395222147699996
ACH-000684,-0.273217819813
ACH-000688,-0.37459045292099996
ACH-000693,-0.201067710935
ACH-000694,-0.24582265163400002
ACH-000695,-0.36748160022200005
ACH-000696,-0.05834571022459999
ACH-000697,-0.310986617503
ACH-000699,-0.0913205660605
ACH-000701,-0.262436655434
ACH-000706,-0.0860573765745
ACH-000711,-0.00032889195193400004
ACH-000713,-0.153979667254
ACH-000714,-0.2135351027
ACH-000718,-0.0509610140564
ACH-000720,-0.41749102620399997
ACH-000721,0.00153038837585
ACH-000724,-0.430193666521
ACH-000725,-0.153345319406
ACH-000732,0.272343607286
ACH-000734,0.252325294684
ACH-000735,0.17378942124699998
ACH-000736,0.143426229696
ACH-000738,-0.11917093340399999
ACH-000746,0.0257320386429
ACH-000747,0.553996488761
ACH-000748,0.262946858847
ACH-000753,-0.134892068555
ACH-000756,-0.469569691774
ACH-000757,0.07925307914060001
ACH-000758,-0.00818175687641
ACH-000760,0.08676295829050001
ACH-000763,-0.41135974620399995
ACH-000764,0.024631302623999998
ACH-000765,-0.09119453054160001
ACH-000766,-0.311849292641
ACH-000767,-0.42922569944
ACH-000768,0.343864230312
ACH-000769,-0.038389041463800004
ACH-000770,-0.291360776236
ACH-000771,-0.0203366405001
ACH-000773,-0.26299570386300003
ACH-000776,-0.272098273109
ACH-000777,-0.0501140809495
ACH-000778,0.0862629680349
ACH-000781,-0.00775540080837
ACH-000782,0.016064989908200003
ACH-000783,-0.45672738771000004
ACH-000784,-0.12419334232000001
ACH-000785,-0.51190715667
ACH-000787,-0.0421980001797
ACH-000788,-0.368391395347
ACH-000791,-0.32416960409400003
ACH-000792,-0.07716436956
ACH-000794,0.109852819683
ACH-000796,-0.117823459153
ACH-000799,0.183942567684
ACH-000800,0.12402690695900001
ACH-000802,0.00915422161508
ACH-000804,-0.22814823940200002
ACH-000805,0.35098309619400003
ACH-000809,-0.32334359785
ACH-000810,-0.0770130402167
ACH-000811,-0.34876182433799996
ACH-000817,-0.5967858808150001
ACH-000819,-0.194779365292
ACH-000820,-0.31436941591699996
ACH-000821,-0.502016207996
ACH-000822,0.0190867889161
ACH-000823,-0.07068762922060001
ACH-000824,-0.394885677003
ACH-000827,-0.341571589067
ACH-000829,-0.315283666314
ACH-000831,-0.0415866264318
ACH-000832,-0.340092339437
ACH-000833,0.0573323688009
ACH-000834,0.24263571122900002
ACH-000835,-0.137224439002
ACH-000836,-0.129433851507
ACH-000837,0.121351606748
ACH-000838,-0.394004316201
ACH-000839,0.21635154975
ACH-000840,0.135369301231
ACH-000841,-0.0219482650484
ACH-000843,-0.193804816701
ACH-000846,-0.283409515308
ACH-000847,0.388133330839
ACH-000848,-0.342217087476
ACH-000849,-0.12392011525900001
ACH-000851,-0.34693524482199994
ACH-000855,0.20365627262000002
ACH-000856,-0.373247085482
ACH-000858,0.687374892007
ACH-000859,-0.042435032254099996
ACH-000861,-0.28450610945300003
ACH-000862,-0.5657577451829999
ACH-000865,0.0255139754783
ACH-000866,-0.532710725805
ACH-000867,-0.19327207149199999
ACH-000869,-0.51449969544
ACH-000872,-0.489511565664
ACH-000873,0.06367995403009999
ACH-000876,0.0480656197129
ACH-000878,-0.425633915973
ACH-000880,-0.772701739332
ACH-000881,-0.24905724530099999
ACH-000882,0.0903219532088
ACH-000884,-0.410178600964
ACH-000885,-0.446054053012
ACH-000887,-0.18580141668699998
ACH-000888,0.18807515812800002
ACH-000889,-0.209327431541
ACH-000890,-0.361003206857
ACH-000896,-0.14962801873
ACH-000898,-0.313039340081
ACH-000900,0.2234763668
ACH-000901,-0.283579040553
ACH-000905,-0.831491670998
ACH-000906,0.104888672642
ACH-000907,-0.14136925481499998
ACH-000910,-0.0956133829689
ACH-000911,0.237757520319
ACH-000912,-0.160993046601
ACH-000913,0.0397446954949
ACH-000915,-0.0834958915141
ACH-000916,-0.12094657220699999
ACH-000917,-0.0121932785438
ACH-000921,0.187922014301
ACH-000924,-0.192474557688
ACH-000926,0.0733827196095
ACH-000928,-0.22559176777399997
ACH-000929,0.340317016245
ACH-000932,-0.33320436052700003
ACH-000935,-0.231953703415
ACH-000936,-0.16622931479800002
ACH-000937,-0.24919760657499998
ACH-000938,-0.7111698487729999
ACH-000939,-1.03174590274
ACH-000941,-0.28001944787599997
ACH-000943,-0.041303320045900004
ACH-000946,-0.319445773104
ACH-000947,0.130492486863
ACH-000948,-0.304846805137
ACH-000950,-0.282592039165
ACH-000953,-0.462156507918
ACH-000957,-0.34708322164399996
ACH-000958,-0.33793006694899996
ACH-000960,-0.45236854718599995
ACH-000963,-0.46235321445600003
ACH-000968,-0.552696883494
ACH-000969,-0.503589390575
ACH-000973,0.0764708238413
ACH-000974,-0.019179588706
ACH-000975,0.0175469519683
ACH-000976,-0.36163157177
ACH-000978,-0.000755256807615
ACH-000980,-0.517918453513
ACH-000984,-0.289801667911
ACH-000986,-0.21518899445099998
ACH-000988,-0.16091569840199998
ACH-000993,-0.040837965417699996
ACH-000994,-0.10032201046499999
ACH-000996,-0.146357410177
ACH-001001,-0.08511191226880001
ACH-001020,-0.33622265793399997
ACH-001028,0.307110671411
ACH-001031,-0.43200867895499995
ACH-001038,-0.17551918039900002
ACH-001048,-0.136981821252
ACH-001050,-0.683984136643
ACH-001053,-0.633849665718
ACH-001054,0.015867893074
ACH-001061,-0.477834576682
ACH-001067,0.43940903014700006
ACH-001075,-0.613651211535
ACH-001096,-0.36091078022100004
ACH-001128,0.297849536821
ACH-001134,-0.669382543863
ACH-001151,-0.838036183555
ACH-001163,0.48128167741000005
ACH-001164,-0.7067525465410001
ACH-001173,0.109735326553
ACH-001183,-0.393174268785
ACH-001184,-0.334449611089
ACH-001190,-0.11325894255999999
ACH-001192,-0.21030515642
ACH-001193,-0.5905567067849999
ACH-001196,0.130067534539
ACH-001197,-0.636011119547
ACH-001205,0.37944534845100003
ACH-001211,0.0107404952253
ACH-001212,-0.310848852744
ACH-001228,-0.98021938786
ACH-001232,-0.44420817299800003
ACH-001239,-0.527181017091
ACH-001274,-0.0654560053472
ACH-001275,-0.277756390018
ACH-001277,-0.44629782419200004
ACH-001278,-0.055600801338300004
ACH-001280,-0.268025199917
ACH-001283,0.126197346353
ACH-001289,-0.36466863597599997
ACH-001295,-0.608889347162
ACH-001300,-0.17597594240699999
ACH-001301,-0.453830973729
ACH-001302,0.190054185832
ACH-001303,-0.0351420465506
ACH-001306,-0.40848747805
ACH-001318,0.211533862828
ACH-001322,-0.415816582009
ACH-001328,-0.573847351736
ACH-001332,-0.0952166063763
ACH-001333,-0.610547615178
ACH-001336,-0.6792370560850001
ACH-001340,-0.37765287288000005
ACH-001346,0.23589613543699997
ACH-001353,0.297856036891
ACH-001354,-0.19144194031599998
ACH-001367,-0.024406397583300002
ACH-001368,-0.34949945740099997
ACH-001374,-0.151834825028
ACH-001375,0.5538369738159999
ACH-001377,-0.16938885685400001
ACH-001380,0.13068920790799998
ACH-001391,-0.28521412593199996
ACH-001407,-0.415943649437
ACH-001408,-0.334947214388
ACH-001413,-0.142484791014
ACH-001430,-0.32077976755300003
ACH-001431,0.0521747677616
ACH-001450,-0.769072651338
ACH-001496,-0.12411767365399999
ACH-001500,-0.39318941728
ACH-001521,0.11503713011700001
ACH-001523,-0.138541590306
ACH-001532,-0.257670912413
ACH-001536,0.05680733302759999
ACH-001550,-0.036967974584199995
ACH-001552,-0.293126249152
ACH-001554,0.119846084249
ACH-001645,0.185163712476
ACH-001654,-0.262530664989
ACH-001715,0.0367492262229
ACH-001735,-0.245594724052
ACH-001736,-0.309837230946
ACH-001737,0.22126463802700003
ACH-001740,-0.459104460509
ACH-001745,-0.32136094628
ACH-001750,0.590347916278
ACH-001765,-0.450414840476
ACH-001956,-0.28701777658000005
ACH-001957,-0.166893504523
