,UACA (55075)
ACH-000231,-0.0834633475803
ACH-000232,-0.15063107896400002
ACH-000233,-0.09584194349889999
ACH-000234,-0.184297909162
ACH-000235,0.0095863021128
ACH-000237,-0.0165848730742
ACH-000238,-0.20343328914
ACH-000243,-0.264684223562
ACH-000244,-0.20728145098200002
ACH-000246,-0.107430272772
ACH-000248,-0.11356374871500001
ACH-000250,-0.307855481598
ACH-000251,-0.06990276951439998
ACH-000253,-0.127176667494
ACH-000255,-0.07518193707569999
ACH-000256,-0.12199577139000001
ACH-000257,-0.269317345728
ACH-000258,-0.170696686486
ACH-000259,-0.111831199901
ACH-000260,-0.0614496860931
ACH-000261,-0.0975340722947
ACH-000262,-0.21349461851100002
ACH-000263,-0.449961876456
ACH-000264,-0.200100681155
ACH-000265,-0.0797178486295
ACH-000266,-0.0946488521514
ACH-000272,-0.0945790215997
ACH-000273,-0.0533768774539
ACH-000274,-0.22357345720600003
ACH-000277,-0.017939177208
ACH-000278,-0.07982758245339999
ACH-000279,-0.0728129518237
ACH-000280,-0.137182897743
ACH-000281,0.182193852899
ACH-000288,-0.18002116302
ACH-000291,-0.211905794341
ACH-000293,-0.14311931406099998
ACH-000294,-0.281520986257
ACH-000295,-0.11350600096100001
ACH-000296,-0.00904330300817
ACH-000302,-0.07568921762789999
ACH-000304,-0.0912332149808
ACH-000307,-0.0704841525648
ACH-000308,-0.03996556365580001
ACH-000310,-0.357286197748
ACH-000311,-0.267290537247
ACH-000312,-0.16130556923699998
ACH-000315,0.162499919049
ACH-000316,-0.282081814536
ACH-000317,0.0463469553364
ACH-000318,-0.460845391522
ACH-000319,0.0164728839478
ACH-000320,-0.118146958937
ACH-000322,-0.0997242651537
ACH-000323,-0.18397090371199998
ACH-000324,-0.173601142516
ACH-000329,-0.12788335061
ACH-000330,-0.18560067472
ACH-000331,-0.127000124437
ACH-000332,-0.205727690421
ACH-000334,-0.14599420694499998
ACH-000335,0.061560846904300005
ACH-000336,0.23184124386799998
ACH-000337,-0.0227271072016
ACH-000339,-0.0847329133745
ACH-000341,-0.163654014186
ACH-000348,-0.0485215539111
ACH-000350,-0.251446086327
ACH-000352,-0.00211575930385
ACH-000356,0.053967361859
ACH-000361,-0.32934971778
ACH-000362,-0.106450932523
ACH-000363,-0.18703984211199998
ACH-000364,-0.19189446994800002
ACH-000365,-0.128463046689
ACH-000366,0.00365814184827
ACH-000368,0.00112160646628
ACH-000374,0.0459954801315
ACH-000375,-0.163842847792
ACH-000376,-0.19656256918099999
ACH-000381,0.049686610758300005
ACH-000383,-0.144430457779
ACH-000387,-0.23988644757199998
ACH-000389,-0.309173913688
ACH-000390,-0.19771313898200002
ACH-000393,-0.11768966481899999
ACH-000395,-0.158702371745
ACH-000397,-0.12467292691199999
ACH-000401,-0.183109817418
ACH-000402,-0.36489161741899995
ACH-000403,-0.161522279912
ACH-000404,0.06994912889539999
ACH-000406,-0.0802021803768
ACH-000407,-0.0402802315181
ACH-000408,-0.215270365622
ACH-000410,-0.25345358387600003
ACH-000411,0.0127442934306
ACH-000414,-0.061033412002800005
ACH-000415,-0.269971753632
ACH-000416,-0.13634021364499999
ACH-000420,-0.029839642686
ACH-000421,-0.0977820088723
ACH-000424,-0.0631008539207
ACH-000425,-0.18055877641399998
ACH-000426,0.0882948839808
ACH-000427,-0.0640452474054
ACH-000433,-0.13435899916400001
ACH-000436,-0.22779016535799998
ACH-000444,-0.00422227372422
ACH-000445,-0.0743049991899
ACH-000448,0.029562149025099998
ACH-000450,-0.103536371112
ACH-000452,-0.0292637255475
ACH-000454,-0.141326645168
ACH-000458,0.00541323976178
ACH-000459,0.22159836690499998
ACH-000460,-0.113476331267
ACH-000461,-0.0660815256393
ACH-000463,-0.0175692648913
ACH-000464,-0.201854071952
ACH-000466,-0.105990391838
ACH-000467,-0.22985153926399998
ACH-000468,-0.13235170986
ACH-000469,-0.170767988957
ACH-000470,0.0141283134819
ACH-000471,-0.17851104398899997
ACH-000472,0.024179027714299996
ACH-000473,0.0697391514652
ACH-000475,-0.0895806239638
ACH-000476,-0.250247924607
ACH-000477,-0.161714810624
ACH-000480,0.0103230222204
ACH-000481,-0.334525017018
ACH-000483,-0.24522642601999997
ACH-000484,-0.0925780653485
ACH-000485,-0.139400782401
ACH-000486,-0.0855976416422
ACH-000487,-0.0406362846199
ACH-000488,-0.211711347445
ACH-000490,-0.193401645981
ACH-000491,-0.153591948025
ACH-000495,-0.148861442161
ACH-000496,-0.406940480351
ACH-000499,-0.32616355058
ACH-000500,0.254597135833
ACH-000502,-0.032993835855499996
ACH-000503,-0.22816633662500002
ACH-000505,-0.0923117833704
ACH-000507,-0.048512232696
ACH-000510,-0.11017884239
ACH-000511,-0.324843567497
ACH-000512,0.27304048655499996
ACH-000516,-0.211034830718
ACH-000517,-0.0229564102942
ACH-000518,-0.16888203345
ACH-000520,0.0102675676599
ACH-000521,0.024925076736099998
ACH-000522,0.005987449218970001
ACH-000524,-0.025419198554500002
ACH-000527,-0.0716786356519
ACH-000528,-0.09466162156510001
ACH-000537,-0.0737167049077
ACH-000541,0.22456282619000004
ACH-000542,-0.119845578713
ACH-000544,-0.202385183758
ACH-000545,0.00967263817263
ACH-000547,-0.298192965573
ACH-000548,0.025241193424900003
ACH-000549,0.0248285170469
ACH-000550,-0.132159173475
ACH-000552,-0.103057304636
ACH-000556,-0.15291170557
ACH-000557,-0.24899708663000003
ACH-000570,0.011964368378700001
ACH-000571,-0.11053591639900001
ACH-000573,-0.0719937842135
ACH-000576,-0.184380274229
ACH-000580,-0.17767080908900001
ACH-000584,0.0158346852829
ACH-000585,-0.18986173063
ACH-000588,-0.0597700972255
ACH-000589,-0.119812701437
ACH-000591,-0.21659502330699998
ACH-000593,-0.0751366463946
ACH-000600,-0.213413714213
ACH-000601,-0.129312006148
ACH-000604,0.0625346721701
ACH-000605,-0.00873153228629
ACH-000606,-0.135655402093
ACH-000608,-0.116242055626
ACH-000614,-0.09244565144919999
ACH-000616,-0.0873826184321
ACH-000618,0.0170701105271
ACH-000619,-0.223886625435
ACH-000620,-0.163127473736
ACH-000621,-0.153511384287
ACH-000622,-0.0200257431798
ACH-000623,-0.218880246723
ACH-000624,-0.07206296048380001
ACH-000627,0.0163484134501
ACH-000630,-0.26416720716
ACH-000632,-0.10033757317299999
ACH-000633,0.011833013512899998
ACH-000637,-0.00344598068012
ACH-000638,-0.369188084764
ACH-000646,-0.167403549456
ACH-000647,-0.17970814892200002
ACH-000648,-0.160552523789
ACH-000649,-0.21931816568000004
ACH-000651,-0.15776270574999998
ACH-000652,-0.0313654595487
ACH-000653,-0.19130842519699998
ACH-000657,-0.12359148522199999
ACH-000658,-0.130611354743
ACH-000661,-0.0937894992812
ACH-000662,-0.426787718226
ACH-000663,-0.224273309444
ACH-000665,-0.19775531930799997
ACH-000671,-0.0161366733249
ACH-000673,-0.149028315097
ACH-000676,-0.136521879803
ACH-000677,-0.0136981471212
ACH-000681,-0.125262140827
ACH-000682,-0.132720607513
ACH-000683,-0.17764578504700002
ACH-000684,-0.167357770216
ACH-000688,-0.292941176081
ACH-000693,-0.049551416635800004
ACH-000694,-0.038852937709900004
ACH-000695,0.006772540370259999
ACH-000696,-0.0907818397122
ACH-000697,-0.310390694484
ACH-000699,-0.120103228899
ACH-000701,-0.117824752905
ACH-000706,0.0577543885649
ACH-000711,-0.18582048770100001
ACH-000713,-0.166810512922
ACH-000714,-0.10535389769400001
ACH-000718,-0.314133339445
ACH-000720,-0.107833295962
ACH-000721,-0.139127896355
ACH-000724,0.00339160831931
ACH-000725,-0.348091904577
ACH-000732,0.128484060753
ACH-000734,-0.10041455638800001
ACH-000735,-0.22100769559900002
ACH-000736,-0.0784780849656
ACH-000738,-0.11804427510299999
ACH-000746,-0.166647880386
ACH-000747,-0.240104766245
ACH-000748,-0.103782717259
ACH-000753,-0.204705294529
ACH-000756,0.0758677002408
ACH-000757,-0.111682221885
ACH-000758,-0.0831222785485
ACH-000760,-0.139394495125
ACH-000763,-0.288776811277
ACH-000764,0.063656598731
ACH-000765,-0.123613004469
ACH-000766,-0.13892925224400002
ACH-000767,-0.186527897936
ACH-000768,-0.0304854958593
ACH-000769,-0.243471423134
ACH-000770,-0.0555741680012
ACH-000771,-0.21145004210499999
ACH-000773,-0.22676410829100002
ACH-000776,-0.136990354847
ACH-000777,-0.0998906429709
ACH-000778,-0.292527668857
ACH-000781,-0.081776935866
ACH-000782,-0.302507506994
ACH-000783,-0.0868830682312
ACH-000784,-0.191003689034
ACH-000785,-0.09734746689950001
ACH-000787,-0.141815556698
ACH-000788,-0.17085999050200001
ACH-000791,-0.134994936062
ACH-000792,-0.0127944761171
ACH-000794,-0.215787817222
ACH-000796,-0.136351423978
ACH-000799,-0.055926361456199995
ACH-000800,0.015148908237999999
ACH-000802,-0.110967651537
ACH-000804,-0.29788098246399997
ACH-000805,-0.39819234851400004
ACH-000809,-0.205960302861
ACH-000810,-0.108187954471
ACH-000811,-0.185658866191
ACH-000817,-0.306851859545
ACH-000819,0.035139940788800006
ACH-000820,0.0966126629483
ACH-000821,-0.218708685656
ACH-000822,-0.08692528037969999
ACH-000823,-0.143567381615
ACH-000824,0.0645120442442
ACH-000827,-0.158134881396
ACH-000829,0.06882873587419999
ACH-000831,-0.0610608763248
ACH-000832,-0.142171875642
ACH-000833,0.17174856808
ACH-000834,-0.187447497345
ACH-000835,-0.0177998024735
ACH-000836,-0.0577018769389
ACH-000837,-0.127262217393
ACH-000838,-0.109136758144
ACH-000839,-0.18574698978100002
ACH-000840,-0.0952728302303
ACH-000841,-0.166351320508
ACH-000843,0.0178749028371
ACH-000846,-0.050719900120599994
ACH-000847,-0.029460073420599996
ACH-000848,-0.140034961344
ACH-000849,-0.0964732500399
ACH-000851,0.14130955967199998
ACH-000855,-0.0226140219209
ACH-000856,-0.322602017051
ACH-000858,-0.09214930018760001
ACH-000859,0.019475270914700003
ACH-000861,-0.139129846807
ACH-000862,0.0310487596154
ACH-000865,-0.07191922072960001
ACH-000866,-0.15050116573300001
ACH-000867,-0.19695205569000002
ACH-000869,-0.0528041622826
ACH-000872,-0.12315695887
ACH-000873,0.0379184689246
ACH-000876,-0.198363707439
ACH-000878,-0.0794682316142
ACH-000880,-0.029622383665299998
ACH-000881,-0.159571082748
ACH-000882,-0.24398432325999997
ACH-000884,-0.322277415519
ACH-000885,0.0270929488158
ACH-000887,-0.107301122768
ACH-000888,-0.18190576903099998
ACH-000889,-0.0327479380793
ACH-000890,-0.0127520792295
ACH-000896,-0.192410754394
ACH-000898,-0.280584843383
ACH-000900,-0.17103681247699998
ACH-000901,-0.12180548102399999
ACH-000905,-0.35678545442299997
ACH-000906,-0.111363065402
ACH-000907,-0.21491026171900002
ACH-000910,-0.146395391576
ACH-000911,-0.144592617471
ACH-000912,-0.09246446006619999
ACH-000913,-0.13403544544
ACH-000915,-0.115745076349
ACH-000916,0.07722823196789999
ACH-000917,0.057677034117300005
ACH-000921,-0.14346400287
ACH-000924,-0.09788510188169999
ACH-000926,-0.10177155588600001
ACH-000928,-0.154063626417
ACH-000929,-0.0761403606501
ACH-000932,0.047967196649
ACH-000935,-0.316340009897
ACH-000936,-0.11623508080600001
ACH-000937,-0.0890675948648
ACH-000938,-0.11609723110200001
ACH-000939,-0.0855477933231
ACH-000941,0.12087748039599999
ACH-000943,-0.220753360741
ACH-000946,-0.0906448910859
ACH-000947,-0.051410364160099996
ACH-000948,-0.114262653216
ACH-000950,0.0929237365398
ACH-000953,-0.00476792559862
ACH-000957,-0.198704574589
ACH-000958,-0.03088127859
ACH-000960,-0.09988192142300001
ACH-000963,0.0673611817264
ACH-000968,-0.0499233744927
ACH-000969,-0.026897215061599998
ACH-000973,-0.09215138024229999
ACH-000974,-0.149344574841
ACH-000975,0.013123828687499998
ACH-000976,-0.032654299442599996
ACH-000978,-0.0301722966599
ACH-000980,-0.0358538582564
ACH-000984,-0.23699121856199998
ACH-000986,-0.04810335295419999
ACH-000988,-0.0034648953590499998
ACH-000993,-0.108206575636
ACH-000994,-0.125005421729
ACH-000996,-0.132729213241
ACH-001001,-0.260835277989
ACH-001020,-0.0168343213261
ACH-001028,-0.0657547338269
ACH-001031,0.0466909890227
ACH-001038,-0.0815623719962
ACH-001048,-0.15629667417999998
ACH-001050,-0.132097534812
ACH-001053,-0.42589481997699996
ACH-001054,-0.0421475550522
ACH-001061,-0.0846832046896
ACH-001067,-0.147285752997
ACH-001075,-0.29034977137699997
ACH-001096,-0.137999933332
ACH-001128,-0.0454820594094
ACH-001134,0.00559776676244
ACH-001151,-0.14531150176899998
ACH-001163,-0.115202675979
ACH-001164,0.00112506574566
ACH-001173,-0.11368781821599999
ACH-001183,-0.0853754145774
ACH-001184,-0.176244554462
ACH-001190,-0.0860012814158
ACH-001192,-0.147934939038
ACH-001193,-0.0932030575956
ACH-001196,-0.17107507546700002
ACH-001197,-0.15637437879000002
ACH-001205,-0.250114858272
ACH-001211,-0.0640242599579
ACH-001212,-0.19831538058200002
ACH-001228,-0.33023231221
ACH-001232,-0.124511082357
ACH-001239,-0.020070070350099996
ACH-001274,-0.15912820969799998
ACH-001275,-0.225866458327
ACH-001277,-0.007188482175850001
ACH-001278,0.0033459640829699997
ACH-001280,-0.101692917676
ACH-001283,-0.0402747523501
ACH-001289,0.00150369785806
ACH-001295,-0.284929794121
ACH-001300,-0.113305547361
ACH-001301,-0.0704505957428
ACH-001302,0.10326369949200001
ACH-001303,-0.154360199057
ACH-001306,-0.280525742364
ACH-001318,-0.17768049081099999
ACH-001322,-0.106162359956
ACH-001328,-0.09231673220639999
ACH-001332,-0.571881064163
ACH-001333,-0.0140611055837
ACH-001336,-0.0709819632716
ACH-001340,-0.10426361372300001
ACH-001346,-0.187363258244
ACH-001353,-0.0843181286162
ACH-001354,-0.0978242615859
ACH-001367,0.161244196195
ACH-001368,-0.15520201977700002
ACH-001374,0.04839399732559999
ACH-001375,-0.181975346182
ACH-001377,-0.10840369691
ACH-001380,-0.172460331559
ACH-001391,-0.315577801921
ACH-001407,-0.317877835146
ACH-001408,-0.18232871051600003
ACH-001413,-0.08723913792810001
ACH-001430,-0.247845197265
ACH-001431,-0.352846643194
ACH-001450,-0.0071766566485399995
ACH-001496,0.031440149632
ACH-001500,-0.0981868779666
ACH-001521,-0.202921804769
ACH-001523,-0.0894857293036
ACH-001532,-0.148843296679
ACH-001536,-0.045609981574300004
ACH-001550,-0.06820310300219999
ACH-001552,-0.102950486907
ACH-001554,-0.22813528832899999
ACH-001645,-0.258096369909
ACH-001654,-0.187192785396
ACH-001715,-0.226374748212
ACH-001735,-0.195397851036
ACH-001736,-0.09655695954160001
ACH-001737,-0.0346443035969
ACH-001740,-0.0578718341885
ACH-001745,0.0394511201576
ACH-001750,-0.171576188778
ACH-001765,-0.14830458547800002
ACH-001956,-0.00793251566838
ACH-001957,-0.11212034152999999
