,SELV (348303)
ACH-000004,0.178572379821
ACH-000007,0.214529404425
ACH-000009,0.129993169777
ACH-000011,-0.044857725961100006
ACH-000012,0.00566704883662
ACH-000013,-0.542779628181
ACH-000014,0.0707903976073
ACH-000015,-0.181984767474
ACH-000017,-0.09853528247000001
ACH-000018,-0.254814507852
ACH-000019,-0.028209074574199997
ACH-000021,-0.0758175737411
ACH-000022,0.115975931357
ACH-000025,0.108612446138
ACH-000028,-0.033068394660499996
ACH-000030,-0.122618680505
ACH-000035,0.0302000603871
ACH-000036,-0.00792152824313
ACH-000037,-0.0434590541543
ACH-000039,0.00596469913377
ACH-000040,0.024972160382099998
ACH-000041,-0.158967710272
ACH-000042,0.0304112662897
ACH-000045,-0.115707706007
ACH-000047,0.19050214226599999
ACH-000052,-0.265596478248
ACH-000053,0.0142122962323
ACH-000054,-0.0317623825489
ACH-000055,-0.0213447885164
ACH-000060,0.137056491741
ACH-000067,-0.000910359053116
ACH-000070,-0.23822104871
ACH-000075,-0.107935242266
ACH-000078,0.0729517649193
ACH-000082,-0.0156341906929
ACH-000085,0.0428651367313
ACH-000086,-0.0456635534623
ACH-000087,0.145886405007
ACH-000092,-0.128488436019
ACH-000095,-0.016593917827999998
ACH-000097,-0.17760963533100002
ACH-000098,-0.0728196627131
ACH-000099,-0.023870152352299997
ACH-000108,0.0500518810493
ACH-000113,-0.128226938993
ACH-000115,-0.181356723026
ACH-000116,-0.0623363165878
ACH-000118,0.0333041331807
ACH-000120,-0.132119383628
ACH-000123,0.0729577281743
ACH-000127,0.09538995789439998
ACH-000128,-0.041081914566300004
ACH-000132,-0.0960432045827
ACH-000133,-0.0311632498488
ACH-000137,-0.23938212895
ACH-000138,0.024238927799499998
ACH-000142,-0.103425726563
ACH-000143,0.221608368413
ACH-000146,0.020537033527799998
ACH-000148,0.161353614948
ACH-000150,-0.0931194081532
ACH-000152,0.0375206325052
ACH-000153,-0.278123941144
ACH-000159,0.0476205504416
ACH-000160,-0.09280969097729999
ACH-000163,-0.042594666577699995
ACH-000167,0.132178250482
ACH-000168,-0.023180840964900005
ACH-000169,0.0620171258302
ACH-000178,-0.018182316300299997
ACH-000182,0.0166160713139
ACH-000183,-0.022757233102599996
ACH-000188,-0.135767438914
ACH-000189,-0.277604572544
ACH-000190,-0.27183566723200003
ACH-000198,-0.0898879960056
ACH-000204,-0.1838359598
ACH-000206,-0.0537450826023
ACH-000207,-0.246776531989
ACH-000211,-0.046945221842
ACH-000215,0.0428871600677
ACH-000221,0.0130892451347
ACH-000222,0.0715058860993
ACH-000223,0.145944946589
ACH-000226,-0.0409189200735
ACH-000227,0.25864639429
ACH-000228,-0.0128946618669
ACH-000231,0.12020055269200002
ACH-000232,-0.0563778568374
ACH-000233,0.0389933349469
ACH-000234,0.061650026738400004
ACH-000235,-0.059188426924999996
ACH-000237,-0.011174614343299999
ACH-000238,0.0173794467985
ACH-000243,0.00219347741231
ACH-000244,-0.129052468941
ACH-000246,-0.12325450199999999
ACH-000248,-0.06771864840580001
ACH-000250,0.0295621492109
ACH-000251,-0.330701923699
ACH-000253,-0.09207623463020001
ACH-000255,-0.148605082514
ACH-000256,0.138038442845
ACH-000257,0.15902280382099998
ACH-000258,0.183474079022
ACH-000259,0.00825537807394
ACH-000260,0.0149751154137
ACH-000261,-0.13916926627499998
ACH-000262,0.206259908363
ACH-000263,0.179596451771
ACH-000264,0.0991565238933
ACH-000265,-0.0290597528875
ACH-000266,-0.0778455359899
ACH-000272,0.08615093740049999
ACH-000273,-0.000585419581753
ACH-000274,-0.062036965221100006
ACH-000277,-0.04544650803090001
ACH-000278,0.083765605453
ACH-000279,0.0194380365092
ACH-000280,-0.221440186448
ACH-000281,-0.0469179026699
ACH-000288,0.0485479195525
ACH-000291,-0.07319419945339999
ACH-000293,-0.407452862165
ACH-000294,0.155128044187
ACH-000295,0.0524925084545
ACH-000296,0.0982018947562
ACH-000302,-0.09262689688449999
ACH-000304,0.00278822950165
ACH-000307,0.13886384682800001
ACH-000308,-0.183199406887
ACH-000310,0.0382226514157
ACH-000311,0.0028730785568699996
ACH-000312,-0.0380023196185
ACH-000315,-0.0459852137362
ACH-000316,-0.211404733748
ACH-000317,0.0686543435436
ACH-000318,-0.054084136508300004
ACH-000319,0.087570467895
ACH-000320,-0.05997445838269999
ACH-000322,0.062884220314
ACH-000323,-0.103124043616
ACH-000324,0.08679978593860001
ACH-000329,0.014226491480299999
ACH-000330,-0.0289907787755
ACH-000331,0.07582893962689999
ACH-000332,-0.0760563772213
ACH-000334,0.244864669032
ACH-000335,0.08544027644649999
ACH-000336,-0.26003587928599997
ACH-000337,-0.08572330448610001
ACH-000339,-0.115999915391
ACH-000341,-0.0325885143615
ACH-000348,0.0222567501155
ACH-000350,-0.243022355365
ACH-000352,-0.0731012871462
ACH-000356,-0.153794774397
ACH-000361,0.147386103244
ACH-000362,0.120902972152
ACH-000363,-0.179327119039
ACH-000364,-0.258430449992
ACH-000365,-0.00733122448142
ACH-000366,-0.1906941052
ACH-000368,0.07659378115130001
ACH-000374,0.0919198766867
ACH-000375,-0.29498415309500003
ACH-000376,0.0624204827006
ACH-000381,0.0112440396863
ACH-000383,-0.110057395656
ACH-000387,0.132685958373
ACH-000389,-0.22429331437600003
ACH-000390,-0.0539506037933
ACH-000393,-0.0786036747835
ACH-000395,-0.0985124395489
ACH-000397,-0.12885571015900002
ACH-000401,-0.041790205812499995
ACH-000402,-0.264183502995
ACH-000403,-0.0392907837412
ACH-000404,-0.30282047356499997
ACH-000406,0.09091861159299999
ACH-000407,-0.147603909687
ACH-000408,-0.022947036518099997
ACH-000410,-0.00492092087801
ACH-000411,0.0147304883044
ACH-000414,0.025332472278800002
ACH-000415,-0.139176661157
ACH-000416,-0.037026869882800004
ACH-000420,-0.0805124466965
ACH-000421,0.0259104809397
ACH-000424,-0.11735370660399999
ACH-000425,-0.0833559441944
ACH-000426,0.00239683126262
ACH-000427,-0.030896348141099997
ACH-000433,-0.04873651099430001
ACH-000436,-0.0689879048638
ACH-000444,0.073878596821
ACH-000445,-0.238652980462
ACH-000448,0.027693877854499997
ACH-000450,0.274264280614
