,ATAD3A (55210)
ACH-000004,0.17801297778
ACH-000007,-0.239496101141
ACH-000009,-0.020003716157
ACH-000011,-0.112280278392
ACH-000012,0.118602518879
ACH-000013,-0.0684583479035
ACH-000014,0.129397242768
ACH-000015,0.0875592052118
ACH-000017,0.128390164636
ACH-000018,0.005063010175630001
ACH-000019,-0.240841437652
ACH-000021,0.130366171067
ACH-000022,-0.168619858167
ACH-000025,-0.149739592876
ACH-000028,-0.130226888879
ACH-000030,0.0780524836513
ACH-000035,-0.209356040559
ACH-000036,-0.166928006694
ACH-000037,-0.166750525867
ACH-000039,-0.060021432959000004
ACH-000040,0.0885080159322
ACH-000041,0.106596771791
ACH-000042,0.108535684235
ACH-000045,0.164935573851
ACH-000047,-0.0577467669656
ACH-000052,-0.137049393983
ACH-000053,0.073067351803
ACH-000054,-0.023777831647099998
ACH-000055,0.0755665888918
ACH-000060,-0.174786085766
ACH-000067,-0.134051219857
ACH-000070,-0.404703726645
ACH-000075,-0.442796414983
ACH-000078,0.15449530919
ACH-000082,-0.0647530147472
ACH-000085,-0.254465685368
ACH-000086,-0.111782400833
ACH-000087,-0.181759222788
ACH-000092,-0.0590992637017
ACH-000095,-0.133105495257
ACH-000097,-0.0918071359829
ACH-000098,0.00660246869754
ACH-000099,-0.570265340229
ACH-000108,-0.195506363558
ACH-000113,-0.509994283776
ACH-000115,-0.26833616956
ACH-000116,0.032662690961199996
ACH-000118,0.176685934969
ACH-000120,-0.180370485862
ACH-000123,0.132898656143
ACH-000127,-0.12089901410399999
ACH-000128,-0.07964417119
ACH-000132,-0.09151836942080001
ACH-000133,-0.13655381236199998
ACH-000137,-0.116599923625
ACH-000138,-0.0541131304201
ACH-000142,-0.0148817505611
ACH-000143,-0.103454779801
ACH-000146,0.032177307955099994
ACH-000148,0.04128663382140001
ACH-000150,-0.832344964862
ACH-000152,-0.12904958181
ACH-000153,0.16938108712900002
ACH-000159,-0.0250788108402
ACH-000160,-0.28840203986499996
ACH-000163,-0.137299077839
ACH-000167,-0.00404571661218
ACH-000168,0.11948188580800001
ACH-000169,0.0378816135118
ACH-000178,-0.13390900489399998
ACH-000182,0.139944148021
ACH-000183,0.209134170101
ACH-000188,0.039691039126
ACH-000189,-0.214625359263
ACH-000190,-0.155315949101
ACH-000198,0.08340406059380001
ACH-000204,0.0821017203538
ACH-000206,0.18717780630300002
ACH-000207,-0.150812336099
ACH-000211,0.0330876896903
ACH-000215,-0.091091138904
ACH-000221,-0.285602134423
ACH-000222,0.192004428347
ACH-000223,-0.236171223208
ACH-000226,-0.043149266214
ACH-000227,0.039528632553500004
ACH-000228,0.05443538005009999
ACH-000231,0.08859143787419999
ACH-000232,-0.353641088031
ACH-000233,0.00505967381428
ACH-000234,-0.0868836759498
ACH-000235,-0.006362000868439999
ACH-000237,-0.23708204733399998
ACH-000238,-0.0780405043856
ACH-000243,0.155804300756
ACH-000244,-0.23103866446899998
ACH-000246,-0.30285491847600005
ACH-000248,-0.00673850489713
ACH-000250,-0.0326120755491
ACH-000251,-0.11282358687699999
ACH-000253,-0.0033725675160100003
ACH-000255,-0.08735213717399999
ACH-000256,0.0085019875089
ACH-000257,-0.641545902259
ACH-000258,-0.243033731215
ACH-000259,-0.0967735738483
ACH-000260,-0.12343148629799999
ACH-000261,-0.012537176090599999
ACH-000262,0.0900623699223
ACH-000263,-0.604218100665
ACH-000264,-0.0361394946064
ACH-000265,0.141343395512
ACH-000266,-0.0359874836057
ACH-000272,-0.137077657698
ACH-000273,0.0492115222369
ACH-000274,-0.008347680360830001
ACH-000277,0.125020530895
ACH-000278,-0.217400401296
ACH-000279,-0.104711984228
ACH-000280,0.028336181970900005
ACH-000281,0.36602562151
ACH-000288,-0.145444439789
ACH-000291,0.005083235314909999
ACH-000293,-0.288486877139
ACH-000294,0.0710905940785
ACH-000295,-0.0473229179275
ACH-000296,0.00359463315141
ACH-000302,-0.0824232822103
ACH-000304,0.209419619526
ACH-000307,-0.169140874626
ACH-000308,0.051769261037599996
ACH-000310,0.125271746775
ACH-000311,0.190953705918
ACH-000312,0.0674001371988
ACH-000315,-0.131954044745
ACH-000316,-0.0660677889827
ACH-000317,-0.327693874297
ACH-000318,-0.118999335481
ACH-000319,0.190143590902
ACH-000320,0.0577044638314
ACH-000322,-0.295238034567
ACH-000323,-0.184207469258
ACH-000324,-0.23876566616
ACH-000329,-0.209431764501
ACH-000330,-0.200498723305
ACH-000331,-0.17865823394900002
ACH-000332,-0.126286604541
ACH-000334,-0.19851281437100002
ACH-000335,0.0346882934596
ACH-000336,-0.159286831098
ACH-000337,0.0007378585073110002
ACH-000339,0.04238772133930001
ACH-000341,0.010156840420999999
ACH-000348,-0.0680574057648
ACH-000350,0.077847259745
ACH-000352,0.073534317072
ACH-000356,0.18218867468199998
ACH-000361,-0.126649158871
ACH-000362,0.104000107815
ACH-000363,0.0388760142792
ACH-000364,-0.0687896602581
ACH-000365,-0.0252073285979
ACH-000366,-0.120318423177
ACH-000368,-0.19997157314199998
ACH-000374,0.0481899306694
ACH-000375,-0.00627104060859
ACH-000376,-0.23199246719099997
ACH-000381,-0.150969399506
ACH-000383,-0.08149440194060001
ACH-000387,0.11004390221100001
ACH-000389,0.0046907871396299995
ACH-000390,0.0952926343743
ACH-000393,0.0290348281536
ACH-000395,-0.06329578025299999
ACH-000397,-0.121577175616
ACH-000401,-0.271957206499
ACH-000402,-0.036314199452699994
ACH-000403,-0.147935629545
ACH-000404,-0.0977352653246
ACH-000406,0.0402928314316
ACH-000407,-0.26351669815900003
ACH-000408,-0.328733589485
ACH-000410,0.00106695508246
ACH-000411,-0.262694825079
ACH-000414,0.0894342175649
ACH-000415,0.168473300605
ACH-000416,0.07796989158489999
ACH-000420,-0.06783032610119999
ACH-000421,0.011941373653299999
ACH-000424,-0.271191498976
ACH-000425,-0.00988706668586
ACH-000426,-0.118990066765
ACH-000427,-0.10620686449899999
ACH-000433,-0.198772811836
ACH-000436,-0.09831464431770001
ACH-000444,-0.0620247608252
ACH-000445,-0.315613447136
ACH-000448,-0.303558026253
ACH-000450,-0.141561007853
ACH-000452,0.113169968749
ACH-000454,-0.33785410691699996
ACH-000458,0.0266776472816
ACH-000459,-0.0587797699493
ACH-000460,-0.233535404681
ACH-000461,-0.0017175830184600002
ACH-000463,-0.0340766123359
ACH-000464,-0.4122196421
ACH-000466,0.014027768803100001
ACH-000467,-0.117107298866
ACH-000468,0.10324157658199999
ACH-000469,-0.12048582501800001
ACH-000470,-0.16533834408700002
ACH-000471,-0.08159171457860001
ACH-000472,0.0407036808311
ACH-000473,-0.25216918184799997
ACH-000475,-0.11241361177300001
ACH-000476,-0.23693080557100002
ACH-000477,-0.154359978161
ACH-000480,-0.197691901517
ACH-000481,-0.115069883907
ACH-000483,-0.057645893540400006
ACH-000484,-0.23154172635
ACH-000485,0.11861504782099999
ACH-000486,-0.107996069928
ACH-000487,-0.124384853505
ACH-000488,0.09536312789410001
ACH-000490,-0.09085873130169998
ACH-000491,0.0805730170163
ACH-000495,-0.017104498311100003
ACH-000496,0.0724553635558
ACH-000499,-0.424843652851
ACH-000500,-0.0905346166944
ACH-000502,-0.012666512763
ACH-000503,0.12355418241699999
ACH-000505,0.0302402560373
ACH-000507,-0.315556702508
ACH-000510,-0.0349746590598
ACH-000511,-0.0746706855143
ACH-000512,-0.0038228498715
ACH-000516,-0.0140130108831
ACH-000517,-0.0401876975171
ACH-000518,0.0375771160921
ACH-000520,-0.37497367975199997
ACH-000521,0.054524720068899996
ACH-000522,-0.321676810882
ACH-000524,0.00455823676554
ACH-000527,-0.07971369637680001
ACH-000528,-0.028876093004
ACH-000537,-0.016441097519
ACH-000541,-0.000596814312073
ACH-000542,-0.114468422544
ACH-000544,-0.0617019563063
ACH-000545,-0.0220975977955
ACH-000547,0.07208511246289999
ACH-000548,-0.0202054896145
ACH-000549,-0.11892841482699999
ACH-000550,-0.18551534625100002
ACH-000552,-0.03893951194
ACH-000556,-0.00908601413645
ACH-000557,0.042553986626599996
ACH-000570,-0.181224337607
ACH-000571,-0.036945402389899996
ACH-000573,-0.0493194031361
ACH-000576,0.14973712912999998
ACH-000580,0.0630009336322
ACH-000584,-0.354980876972
ACH-000585,-0.026176948910099997
ACH-000588,-0.10228380303300001
ACH-000589,0.0857532224532
ACH-000591,-0.051568562139999996
ACH-000593,-0.0627625688575
ACH-000600,-0.37862185731200004
ACH-000601,-0.150365642018
ACH-000604,0.0994549964308
ACH-000605,-0.10737982680500001
ACH-000606,-0.042720701590499996
ACH-000608,-0.07785223439710001
ACH-000614,-0.30870149547200004
ACH-000616,-0.0388118384812
ACH-000618,0.0342571422488
ACH-000619,-0.10261343297
ACH-000620,-0.0592764512612
ACH-000621,-0.237582451059
ACH-000622,-0.18195749850600001
ACH-000623,-0.11795496094
ACH-000624,-0.008085455259359999
ACH-000627,-0.0828190018387
ACH-000630,-0.370217600454
ACH-000632,-0.0484042314018
ACH-000633,-0.283834819062
ACH-000637,-0.160966011327
ACH-000638,0.22138145725800001
ACH-000646,-0.200855459811
ACH-000647,-0.11120793220799999
ACH-000648,-0.274040366386
ACH-000649,-0.0009238647231989999
ACH-000651,0.18505740366700002
ACH-000652,-0.144862309538
ACH-000653,-0.0175401589921
ACH-000657,-0.0550140053685
ACH-000658,-0.0386979874029
ACH-000661,-0.0306683544771
ACH-000662,0.171390690813
ACH-000663,0.018644891075900002
ACH-000665,0.100357246167
ACH-000671,-0.00263080824581
ACH-000673,0.0100215728479
ACH-000676,0.218970257127
ACH-000677,-0.151028684711
ACH-000681,-0.6625571753180001
ACH-000682,0.0859653843001
ACH-000683,-0.137514138309
ACH-000684,-0.469095601374
ACH-000688,-0.276601347031
ACH-000693,-0.29326529146200003
ACH-000694,-0.11411613274499999
ACH-000695,-0.00605741619812
ACH-000696,-0.40249933666599996
ACH-000697,0.0742757557767
ACH-000699,0.00922253056619
ACH-000701,-0.30380981051100003
ACH-000706,-0.152480103828
ACH-000711,-0.0365285773231
ACH-000713,-0.120421623289
ACH-000714,0.294329108746
ACH-000718,0.000605724524356
ACH-000720,-0.132370901073
ACH-000721,-0.217675284656
ACH-000724,0.154438746455
ACH-000725,-0.0932905874537
ACH-000732,0.18157372777800002
ACH-000734,-0.326704067396
ACH-000735,0.027883045501099997
ACH-000736,-0.145415316484
ACH-000738,0.043799647753099996
ACH-000746,-0.307183632129
ACH-000747,-0.128050599933
ACH-000748,0.10416556663200001
ACH-000753,0.0338335467634
ACH-000756,-0.427098290268
ACH-000757,0.061416739809
ACH-000758,-0.384294062739
ACH-000760,-0.013188081221900001
ACH-000763,0.308583295395
ACH-000764,0.0804304223853
ACH-000765,-0.144529842667
ACH-000766,0.0861881916283
ACH-000767,0.123073371722
