,SEC14L3 (266629)
ACH-000004,-0.145216142401
ACH-000007,0.08018522272089999
ACH-000009,-0.30392387704199997
ACH-000011,0.041705793291699995
ACH-000012,-0.21525231005999998
ACH-000013,-0.236580923595
ACH-000014,-0.410097868543
ACH-000015,-0.24409983066399998
ACH-000017,0.04983440889219999
ACH-000018,0.0130634402124
ACH-000019,-0.024120107865
ACH-000021,-0.256340102385
ACH-000022,-0.12168149067600001
ACH-000025,-0.0271696582369
ACH-000028,-0.144971378133
ACH-000030,-0.251685915013
ACH-000035,-0.379102451706
ACH-000036,-0.11949042701099999
ACH-000037,-0.325353385022
ACH-000039,0.0470941287744
ACH-000040,0.00738641997484
ACH-000041,-0.147989375942
ACH-000042,-0.11354453632200001
ACH-000045,-0.324159953255
ACH-000047,-0.0574109731676
ACH-000052,0.13289257285800002
ACH-000053,-0.22932791085999998
ACH-000054,0.009245165445450001
ACH-000055,-0.0598349678115
ACH-000060,-0.09220555183019999
ACH-000067,-0.107533695703
ACH-000070,-0.194772480631
ACH-000075,0.306828230714
ACH-000078,-0.249007132023
ACH-000082,0.013556545035099999
ACH-000085,0.122414345035
ACH-000086,0.0325016569855
ACH-000087,0.0671047127515
ACH-000092,-0.184084936436
ACH-000095,-0.273620150197
ACH-000097,-0.011294338134200001
ACH-000098,-0.147812008393
ACH-000099,-0.05054966333599999
ACH-000108,-0.268464552716
ACH-000113,-0.115760555277
ACH-000115,-0.248966852688
ACH-000116,0.135475507537
ACH-000118,-0.24659957978500002
ACH-000120,0.008448186900649999
ACH-000123,-0.205666154151
ACH-000127,-0.11508728058800001
ACH-000128,-0.022350040413099997
ACH-000132,0.0199206515135
ACH-000133,0.07827959773460001
ACH-000137,-0.11509615810900001
ACH-000138,0.0346627491164
ACH-000142,-0.0199388413842
ACH-000143,-0.101683673727
ACH-000146,-0.1455058879
ACH-000148,-0.021724399867599997
ACH-000150,0.180380731938
ACH-000152,-0.176231559382
ACH-000153,-0.103951965238
ACH-000159,0.12510001121
ACH-000160,-0.30794495252099996
ACH-000163,-0.17139255773200002
ACH-000167,-0.093650070305
ACH-000168,-0.36687650213699996
ACH-000169,-0.0514618310152
ACH-000178,-0.00581249281608
ACH-000182,-0.0466225479741
ACH-000183,-0.151496503388
ACH-000188,-0.0258500506491
ACH-000189,0.08551047698610001
ACH-000190,-0.0909410457816
ACH-000198,-0.0601943328099
ACH-000204,-0.17430759897999998
ACH-000206,-0.120018764793
ACH-000207,0.119838028628
ACH-000211,-0.14672270932
ACH-000215,0.0889082305797
ACH-000221,-0.22841030250799998
ACH-000222,-0.26316692618099996
ACH-000223,-0.09647660057880002
ACH-000226,-0.0439217599776
ACH-000227,-0.0207396192688
ACH-000228,-0.162195104733
ACH-000231,-0.010361269154499999
ACH-000232,-0.0825855139681
ACH-000233,-0.153706700196
ACH-000234,0.0892948276269
ACH-000235,-0.0953060494134
ACH-000237,-0.06438024060719999
ACH-000238,0.038752509132
ACH-000243,-0.326752517022
ACH-000244,-0.05120308566119999
ACH-000246,-0.0413514077516
ACH-000248,-0.04204105438630001
ACH-000250,-0.0471170529413
ACH-000251,0.07737331730550001
ACH-000253,-0.0567090158127
ACH-000255,-0.19904171195
ACH-000256,-0.490261000745
ACH-000257,-0.0709943002184
ACH-000258,-0.165599612589
ACH-000259,-0.0775724622763
ACH-000260,-0.028585717710700002
ACH-000261,-0.124858509909
ACH-000262,-0.314341823211
ACH-000263,-0.16945209734299999
ACH-000264,-0.157467691768
ACH-000265,-0.293432190883
ACH-000266,-0.0573169696703
ACH-000272,-0.0659496356725
ACH-000273,-0.0634534462875
ACH-000274,-0.164185269855
ACH-000277,-0.0733471003252
ACH-000278,-0.119875505979
ACH-000279,-0.227861749813
ACH-000280,-0.134152294116
ACH-000281,-0.147830396129
ACH-000288,-0.15034746427999998
ACH-000291,-0.20898619620499997
ACH-000293,-0.04296451663649999
ACH-000294,0.0736148514386
ACH-000295,-0.0542528158546
ACH-000296,-0.209582367756
ACH-000302,-0.21683061801399997
ACH-000304,-0.253736608476
ACH-000307,-0.153288735506
ACH-000308,-0.100151926763
ACH-000310,-0.0465501967346
ACH-000311,-0.283254407203
ACH-000312,-0.10593447801200001
ACH-000315,-0.08807901526789999
ACH-000316,-0.058469345428900005
ACH-000317,-0.00831102890113
ACH-000318,-0.0307358501993
ACH-000319,-0.18579322956099997
ACH-000320,-0.142230196282
ACH-000322,0.039127148536300005
ACH-000323,-0.20621567575999997
ACH-000324,-0.15543568908299998
ACH-000329,-0.05574436846730001
ACH-000330,-0.23088488155200002
ACH-000331,0.0468180122132
ACH-000332,-0.181438740806
ACH-000334,-0.23202952327100002
ACH-000335,-0.24950238697799998
ACH-000336,-0.08943232594839999
ACH-000337,0.115963154122
ACH-000339,-0.009421207181590001
ACH-000341,0.031397220814799995
ACH-000348,-0.0204925115516
ACH-000350,-0.13576317795600001
ACH-000352,-0.0645023288316
ACH-000356,-0.147024140011
ACH-000361,-0.0011171141508699999
ACH-000362,-0.0528835177486
ACH-000363,-0.0311189726467
ACH-000364,-0.293722944717
ACH-000365,-0.041323364196300005
ACH-000366,-0.136704164418
ACH-000368,-0.217341853131
ACH-000374,-0.05361784624509999
ACH-000375,-0.117210298914
ACH-000376,-0.160216840053
ACH-000381,-0.261687961572
ACH-000383,-0.0883211131816
ACH-000387,-0.216756135138
ACH-000389,0.144417662309
ACH-000390,-0.096893580976
ACH-000393,-0.27786596288000004
ACH-000395,-0.181987338988
ACH-000397,-0.0858289168628
ACH-000401,-0.528194609034
ACH-000402,-0.189235645821
ACH-000403,-0.091434845131
ACH-000404,-0.213477677192
ACH-000406,-0.10459690544099999
ACH-000407,-0.0935256698219
ACH-000408,-0.21386501134
ACH-000410,-0.0732168394462
ACH-000411,-0.10507693337099999
ACH-000414,-0.197797783414
ACH-000415,-0.12218931906099999
ACH-000416,-0.0361029144231
ACH-000420,-0.09299233076260001
ACH-000421,-0.197525981932
ACH-000424,-0.278971301197
ACH-000425,-0.0835247864053
ACH-000426,-0.0244295211852
ACH-000427,-0.17156722217300002
ACH-000433,-0.241721807058
ACH-000436,-0.150695037181
ACH-000444,-0.0310745225905
ACH-000445,-0.340394548282
ACH-000448,-0.0238153672125
ACH-000450,0.105375716493
ACH-000452,-0.159251195422
ACH-000454,-0.037552997061199994
ACH-000458,-0.128946923709
ACH-000459,-0.110319262512
ACH-000460,-0.07457147219600001
ACH-000461,-0.19583194306600002
ACH-000463,-0.140070886566
ACH-000464,-0.284264995904
ACH-000466,-0.185231996598
ACH-000467,-0.076620238456
ACH-000468,-0.298073113524
ACH-000469,-0.191681085267
ACH-000470,-0.301397862232
ACH-000471,-0.149675897662
ACH-000472,-0.12238315931299999
ACH-000473,-0.15314254566
ACH-000475,-0.0527777875953
ACH-000476,0.034588357204800003
ACH-000477,0.025425859337200003
ACH-000480,-0.11710197650399999
ACH-000481,-0.08687427574660002
ACH-000483,-0.295315997956
ACH-000484,0.104604565704
ACH-000485,0.0507076207202
ACH-000486,-0.056760185268
ACH-000487,-0.103741437128
ACH-000488,-0.169930034923
ACH-000490,0.00681524242694
ACH-000491,-0.0969492684014
ACH-000495,-0.000849186266543
ACH-000496,0.11045837850299998
ACH-000499,-0.116801400431
ACH-000500,0.075358360766
ACH-000502,-0.110150911798
ACH-000503,-0.045803085508599996
ACH-000505,-0.270112537135
ACH-000507,-0.15430688987299998
ACH-000510,-0.10248318885299999
ACH-000511,-0.0907641994493
ACH-000512,-0.166998365516
ACH-000516,-0.1436717759
ACH-000517,-0.20116936697700002
ACH-000518,-0.217499583031
ACH-000520,-0.0533904256779
ACH-000521,0.00798951537583
ACH-000522,0.0086965649542
ACH-000524,-0.185787087911
ACH-000527,-0.061986955713999994
ACH-000528,-0.29245104175299996
ACH-000537,-0.0713403489915
ACH-000541,-0.165399758564
ACH-000542,-0.16543205564000002
ACH-000544,0.06337409811189999
ACH-000545,-0.0515659192069
ACH-000547,-0.270866222698
ACH-000548,-0.026775162633700004
ACH-000549,0.054920207059699994
ACH-000550,-0.0674431835653
ACH-000552,-0.192229678593
ACH-000556,-0.0990431290848
ACH-000557,-0.191012053981
ACH-000570,-0.222648456579
ACH-000571,-0.0972716264898
ACH-000573,-0.13599580015100002
ACH-000576,-0.024201880671799996
ACH-000580,-0.09106002882349999
ACH-000584,-0.110882054638
ACH-000585,0.12053730502900001
ACH-000588,-0.0284901469378
ACH-000589,-0.162027132697
ACH-000591,-0.269949542357
ACH-000593,0.0139435242502
ACH-000600,0.0911605678114
ACH-000601,-0.10888647569
ACH-000604,-0.304820819314
ACH-000605,-0.10348151505200001
ACH-000606,0.038366583984199995
ACH-000608,-0.177600662134
ACH-000614,-0.020512280742400003
ACH-000616,-0.0549218141051
ACH-000618,-0.166609244008
ACH-000619,-0.0852980316836
ACH-000620,0.0645991029428
ACH-000621,-0.188925298427
ACH-000622,-0.037792278452
ACH-000623,-0.378226925273
ACH-000624,-0.176485312566
ACH-000627,-0.262199798871
ACH-000630,-0.031083598530700002
ACH-000632,-0.10102536902100001
ACH-000633,-0.198198857622
ACH-000637,-0.18572943247499998
ACH-000638,-0.0657863927531
ACH-000646,-0.253327351877
ACH-000647,-0.0647755611176
ACH-000648,0.051760896648900004
ACH-000649,-0.0184390504958
ACH-000651,-0.21638518643500002
ACH-000652,-0.283524529416
ACH-000653,0.0
ACH-000657,-0.132857682596
ACH-000658,-0.136440482945
ACH-000661,0.010848325398699999
ACH-000662,0.249579351893
ACH-000663,-0.250099303845
ACH-000665,-0.220336225147
ACH-000671,-0.270689990076
ACH-000673,-0.20758715380800002
ACH-000676,-0.18834334012
ACH-000677,-0.34464475853200005
ACH-000681,-0.352430182609
ACH-000682,-0.15503446797599998
ACH-000683,-0.0134033745096
ACH-000684,-0.0025781455057600003
ACH-000688,-0.055422080247300005
ACH-000693,-0.15591892169299998
ACH-000694,-0.30014891622400003
ACH-000695,-0.288858922679
ACH-000696,0.00568635674662
ACH-000697,-0.175832062751
ACH-000699,-0.021174252147
ACH-000701,0.127744227974
ACH-000706,-0.0410312551705
ACH-000711,-0.148738018095
ACH-000713,0.010899034436899999
ACH-000714,-0.202399658689
ACH-000718,0.09222271669839999
ACH-000720,-0.165686094074
ACH-000721,-0.151084779411
ACH-000724,0.20032134743799998
ACH-000725,-0.177253472511
ACH-000732,-0.0412610969065
ACH-000734,-0.120916222305
ACH-000735,-0.219958422504
ACH-000736,-0.027159134910000004
ACH-000738,-0.038094150980000005
ACH-000746,-0.286993079948
ACH-000747,-0.14733003215600002
ACH-000748,-0.0716770209573
ACH-000753,-0.0931385716361
ACH-000756,-0.12027341576400001
ACH-000757,-0.265140579683
ACH-000758,-0.09355558216839999
ACH-000760,-0.161597526312
ACH-000763,-0.16051965479
ACH-000764,0.0586957219448
ACH-000765,-0.15780524477299998
ACH-000766,-0.11075749850299998
ACH-000767,-0.175286528316
ACH-000768,-0.110113941349
ACH-000769,-0.242176745887
ACH-000770,-0.189757496571
ACH-000771,-0.184268198585
ACH-000773,-0.25809356415999996
ACH-000776,-0.137088448886
ACH-000777,-0.0859887956218
