,ACTL9 (284382)
ACH-000004,-0.053012233323800007
ACH-000007,0.060122372284000004
ACH-000009,0.239892562092
ACH-000011,-0.108605380028
ACH-000012,-0.0199860294386
ACH-000013,-0.131451959299
ACH-000014,-0.0728338796953
ACH-000015,-0.28082093114100004
ACH-000017,-0.024150633552200002
ACH-000018,-0.0181960126342
ACH-000019,-0.059206017080499995
ACH-000021,-0.0858066169368
ACH-000022,0.08753647023439999
ACH-000025,-0.154895767881
ACH-000028,-0.17964169585099998
ACH-000030,-0.131618420229
ACH-000035,0.0202677325864
ACH-000036,-0.0351196893119
ACH-000037,-0.228550654493
ACH-000039,0.0137578656944
ACH-000040,-0.0030209900848700002
ACH-000041,-0.0829028254815
ACH-000042,0.09572392396130001
ACH-000045,0.10642823860200001
ACH-000047,-0.0918758872553
ACH-000052,0.0374162013775
ACH-000053,0.0737238861605
ACH-000054,0.05327831923740001
ACH-000055,-0.157544500779
ACH-000060,0.11406097645400001
ACH-000067,-0.0725853027912
ACH-000070,-0.13838645144700001
ACH-000075,-0.190987919689
ACH-000078,0.117029982369
ACH-000082,0.08382939795830001
ACH-000085,-0.203833933114
ACH-000086,-0.04897627438109999
ACH-000087,-0.0986529452462
ACH-000092,-0.0464236738459
ACH-000095,-0.09110933990089999
ACH-000097,-0.0204218882594
ACH-000098,-0.278064150988
ACH-000099,0.00482848839363
ACH-000108,-0.11756759522500002
ACH-000113,-0.00587085739809
ACH-000115,-0.17913657417999998
ACH-000116,-0.28366111637200003
ACH-000118,-0.10044002836200001
ACH-000120,-0.142628654928
ACH-000123,-0.0665392343344
ACH-000127,-0.271535729467
ACH-000128,-0.3686055216
ACH-000132,-0.169837640816
ACH-000133,-0.317409963003
ACH-000137,-0.0231950678687
ACH-000138,0.0513925972657
ACH-000142,0.0588818244707
ACH-000143,0.0243531998581
ACH-000146,0.038602124099599996
ACH-000148,-0.059276784325400005
ACH-000150,0.039255693011300004
ACH-000152,-0.0222524331954
ACH-000153,-0.080445520595
ACH-000159,-0.0603815683669
ACH-000160,0.0614427129656
ACH-000163,0.0664059068388
ACH-000167,0.145374634029
ACH-000168,0.117922496124
ACH-000169,-0.0265126490063
ACH-000178,-0.0418821588314
ACH-000182,0.0249173104103
ACH-000183,-0.147721334265
ACH-000188,-0.333938673671
ACH-000189,0.14763955622400002
ACH-000190,-0.0256647883926
ACH-000198,0.0431600359634
ACH-000204,-0.12149849214099999
ACH-000206,0.00428771389677
ACH-000207,0.333582532306
ACH-000211,-0.148606870714
ACH-000215,-0.0772875945923
ACH-000221,-0.117013727052
ACH-000222,-0.0636643422245
ACH-000223,-0.06406367472249999
ACH-000226,-0.255826096934
ACH-000227,0.13678246541300002
ACH-000228,0.0253095485817
ACH-000231,0.0930470231269
ACH-000232,0.00875595876927
ACH-000233,-0.17305041834899998
ACH-000234,0.0229392127728
ACH-000235,-0.0543869553739
ACH-000237,-0.07706390190189999
ACH-000238,0.0159931408563
ACH-000243,0.024031754788599997
ACH-000244,0.159539779922
ACH-000246,0.0131983542695
ACH-000248,-0.358517638059
ACH-000250,-0.0307937235901
ACH-000251,-0.0397270970288
ACH-000253,-0.0072761108204
ACH-000255,-0.277203270811
ACH-000256,-0.023944775532900003
ACH-000257,0.0490975919813
ACH-000258,0.0094183556227
ACH-000259,-0.0876327729061
ACH-000260,-0.05702977692419999
ACH-000261,-0.0314453686237
ACH-000262,-0.23194871341200002
ACH-000263,-0.267616066831
ACH-000264,0.00658601903583
ACH-000265,-0.0673601898903
ACH-000266,0.034982854675199994
ACH-000272,0.167281418912
ACH-000273,0.00979236600477
ACH-000274,0.05199800997930001
ACH-000277,0.257568201409
ACH-000278,-0.09262481685639999
ACH-000279,0.0913856463391
ACH-000280,-0.09259439111960001
ACH-000281,0.0715476714844
ACH-000288,0.039334661086800005
ACH-000291,-0.12475530201400001
ACH-000293,0.023516044997400003
ACH-000294,-0.23012395438299998
ACH-000295,0.129065941731
ACH-000296,-0.0763884349764
ACH-000302,-0.266785773022
ACH-000304,-0.176000094423
ACH-000307,-0.09304013486439999
ACH-000308,-0.046853141382
ACH-000310,0.308958437714
ACH-000311,0.0775099022448
ACH-000312,0.00647866795715
ACH-000315,-0.052438558684800005
ACH-000316,-0.059621252530500005
ACH-000317,-0.0815836322654
ACH-000318,-0.048739583206000005
ACH-000319,-0.22908820609799999
ACH-000320,0.321508125357
ACH-000322,-0.00490471309159
ACH-000323,-0.037185524886800006
ACH-000324,0.0312368489232
ACH-000329,0.194723054727
ACH-000330,0.066398959067
ACH-000331,-0.0617068919427
ACH-000332,0.0701413391727
ACH-000334,0.12400342006100001
ACH-000335,-0.33971458202
ACH-000336,-0.181501951737
ACH-000337,-0.24119891347300002
ACH-000339,-0.0468914942935
ACH-000341,-0.190430736168
ACH-000348,0.0826434540128
ACH-000350,0.0388384940634
ACH-000352,0.09037610848310001
ACH-000356,-0.159259409071
ACH-000361,-0.041523254976
ACH-000362,0.0854023225221
ACH-000363,-0.111036735577
ACH-000364,-0.17958933707199998
ACH-000365,-0.0237746397621
ACH-000366,-0.0019595928004
ACH-000368,-0.0508539402181
ACH-000374,-0.137315602652
ACH-000375,0.115333256426
ACH-000376,0.04091345330230001
ACH-000381,0.017295155448
