,SDSL (113675)
ACH-000279,-0.0418141303939
ACH-000280,0.0873442819643
ACH-000281,-0.08930817370689999
ACH-000288,-0.13596386269400002
ACH-000291,-0.163315826315
ACH-000293,-0.124425871059
ACH-000294,0.033113222681599996
ACH-000295,-0.0226863787659
ACH-000296,0.0114388510764
ACH-000302,-0.165125764431
ACH-000304,-0.252805598546
ACH-000307,-0.012885591234799999
ACH-000308,-0.130054427383
ACH-000310,0.11180463517799999
ACH-000311,-0.248110678051
ACH-000312,-0.050607319541800005
ACH-000315,-0.0704536445796
ACH-000316,-0.09815385970990001
ACH-000317,0.012513297849600001
ACH-000318,-0.151739298293
ACH-000319,-0.19208704956599998
ACH-000320,-0.041297009969
ACH-000322,-0.21428514875500002
ACH-000323,-0.123907882985
ACH-000324,-0.0922692302173
ACH-000329,-0.08072762520110001
ACH-000330,-0.10566587222200001
ACH-000331,-0.263383947021
ACH-000332,-0.11256652546599999
ACH-000334,0.0229218625539
ACH-000335,-0.142593812932
ACH-000336,0.016475944759
ACH-000337,-0.19769087486499998
ACH-000339,0.00682688215676
ACH-000341,-0.10537334404200001
ACH-000348,-0.1381297407
ACH-000350,-0.104395504296
ACH-000352,-0.0514999729946
ACH-000356,-0.40072403304
ACH-000361,-0.0739565875926
ACH-000362,0.0217258701205
ACH-000363,-0.176415093337
ACH-000364,0.034116443226099996
ACH-000365,-0.09128980036350001
ACH-000366,-0.07030507966630001
ACH-000368,-0.144652603028
ACH-000374,-0.045787911992199996
ACH-000375,-0.07723850302400001
ACH-000376,-0.0792048524677
ACH-000381,-0.172335272787
ACH-000383,-0.09027052578099999
ACH-000387,-0.045498820266
ACH-000389,0.103760673751
ACH-000390,0.10376314929199999
ACH-000393,-0.15301792052899998
ACH-000395,0.0803347916557
ACH-000397,-0.0451416244259
ACH-000401,-0.120064931853
ACH-000402,-0.328322127208
ACH-000403,-0.136639592235
ACH-000404,-0.338273283491
ACH-000406,-0.0553828295147
ACH-000407,0.0104186738984
ACH-000408,-0.11626822158399999
ACH-000410,0.0044557305923000005
ACH-000411,-0.08632359743200001
ACH-000414,-0.0450206650371
ACH-000415,-0.039620920134
ACH-000416,-0.213658329941
ACH-000420,-0.0381847692041
ACH-000421,-0.23693688789500003
ACH-000424,-0.163180874187
ACH-000425,0.0688425550032
ACH-000426,-0.0673921098874
ACH-000427,-0.238120154016
ACH-000433,-0.146660894955
ACH-000436,0.112401167972
ACH-000444,0.0373002499541
ACH-000445,0.0123121531492
ACH-000448,0.0204249151045
ACH-000450,-0.19774952517799999
ACH-000452,-0.178384600684
ACH-000454,-0.373297915564
ACH-000458,-0.0290575758808
ACH-000459,0.0373562417691
ACH-000460,-0.049924179930699995
ACH-000461,0.0670707822863
ACH-000463,-0.19627092648400002
ACH-000464,-0.255440592293
ACH-000466,0.147182321782
ACH-000467,-0.0204131066548
ACH-000468,-0.03877570423130001
ACH-000469,-0.100524634064
ACH-000470,-0.172387932745
ACH-000471,-0.05242468370350001
ACH-000472,-0.0163725334972
ACH-000473,0.0347829134899
ACH-000475,0.0017033052736500002
ACH-000476,0.07141437528649999
ACH-000477,0.07987322682289999
ACH-000480,-0.177350280114
ACH-000481,-0.155057255482
ACH-000483,-0.441777948324
ACH-000484,-0.0520350652561
ACH-000485,-0.36068432305299997
ACH-000486,-0.0541844940461
ACH-000487,-0.250259911249
ACH-000488,-0.054545614813
ACH-000490,0.021479872285000003
ACH-000491,-0.14417122693
ACH-000495,-0.02139717356
ACH-000496,-0.184525207736
ACH-000499,-0.128909678816
ACH-000500,-0.18178122178
ACH-000502,-0.159011615114
ACH-000503,-0.225112998773
ACH-000505,-0.0692075559362
ACH-000507,0.0442191747135
ACH-000510,0.0340620452613
ACH-000511,-0.0286760717737
ACH-000512,-0.22454865546
ACH-000516,-0.0991830396498
ACH-000517,-0.102934790165
ACH-000518,-0.025306333149
ACH-000520,-0.337076262074
ACH-000521,-0.041489468265199995
ACH-000522,-0.0675490174909
ACH-000524,-0.032023007075200005
ACH-000527,-0.122392054877
ACH-000528,0.0514445485489
ACH-000537,-0.188207691776
ACH-000541,-0.5691216057490001
ACH-000542,-0.027699815085
ACH-000544,-0.06474201526750001
ACH-000545,-0.14742762866800002
ACH-000547,-0.08095072508069999
ACH-000548,0.0410078578455
ACH-000549,-0.296074706666
ACH-000550,-0.282958323867
ACH-000552,-0.013114349857999998
ACH-000556,-0.169308718734
ACH-000557,-0.007311910471409999
ACH-000570,-0.0884933263366
ACH-000571,-0.0218906162891
ACH-000573,-0.037169466127400005
ACH-000576,-0.064539547929
ACH-000580,-0.030363868802900002
ACH-000584,0.046351658809599995
ACH-000585,-0.0484888785327
ACH-000588,0.183982625641
ACH-000589,-0.38182792688600004
ACH-000591,-0.226814713782
ACH-000593,-0.0657290617825
ACH-000600,-0.165002738896
ACH-000601,-0.0645966606749
ACH-000604,-0.08596360836030001
ACH-000605,-0.0883275691106
ACH-000606,-0.105073395692
ACH-000608,-0.07984603544169999
ACH-000614,-0.044844677292099996
ACH-000616,-0.07339168215969999
ACH-000618,-0.043608553716599996
ACH-000619,-0.0327284508308
ACH-000620,-0.0321744094191
ACH-000621,-0.030750672752900002
ACH-000622,-0.057315584081899996
ACH-000623,-0.0759077244578
ACH-000624,-0.0920590892718
ACH-000627,0.010270868545
ACH-000630,-0.142012745502
ACH-000632,-0.11775533150499999
ACH-000633,0.060166191056000004
ACH-000637,-0.10480522
ACH-000638,-0.19174552362999997
ACH-000646,-0.141413772625
ACH-000647,-0.0511291528465
ACH-000648,-0.0264204153291
ACH-000649,-0.0224286544055
ACH-000651,-0.141919573697
ACH-000652,-0.120956627945
ACH-000653,-0.0990818640147
ACH-000657,-0.12326471824999999
ACH-000658,0.188536739002
ACH-000661,-0.031876984492299996
ACH-000662,0.18860417159
ACH-000663,0.0127209232529
ACH-000665,-0.0502024900233
ACH-000671,-0.0178994350814
ACH-000673,-0.0695812685123
ACH-000676,-0.109150051653
ACH-000677,0.0186742517487
ACH-000681,0.027579651560499997
ACH-000682,-0.102684155456
ACH-000683,-0.137602546108
ACH-000684,0.394475822791
ACH-000688,-0.115070359514
ACH-000693,-0.0950896841268
ACH-000694,-0.0852674826141
ACH-000695,-0.566999361829
ACH-000696,-0.150510029717
ACH-000697,-0.155912024057
ACH-000699,0.042992739800899994
ACH-000701,-0.143824622431
ACH-000706,-0.009843418774440001
ACH-000711,-0.008622294308610001
ACH-000713,-0.0271529137337
ACH-000714,-0.223717666481
ACH-000718,-0.08476636271770001
ACH-000720,-0.061327847007
ACH-000721,-0.0524887554926
ACH-000724,-0.0467045058598
ACH-000725,0.155924962312
ACH-000732,-0.0495175095771
ACH-000734,-0.0108606261702
ACH-000735,-0.11374888332800001
ACH-000736,-0.0275151257435
ACH-000738,-0.10706839356100001
ACH-000746,-0.10786205273
ACH-000747,-0.176855306609
ACH-000748,0.0334333070345
ACH-000753,-0.177534193887
ACH-000756,0.00039035736150699993
ACH-000757,0.16793433339299998
ACH-000758,-0.32519803061
ACH-000760,0.037325036425099996
ACH-000763,-0.043346956512599996
ACH-000764,-0.402236464277
ACH-000765,-0.0959629697088
ACH-000766,-0.101939286887
ACH-000767,0.144338643656
ACH-000768,-0.269948879237
ACH-000769,0.00422813603894
ACH-000770,0.0591426640816
ACH-000771,-0.018618862456599997
ACH-000773,0.25653126210099997
ACH-000776,-0.156112366015
ACH-000777,-0.12044966690199999
ACH-000778,-0.0469453536689
ACH-000781,-0.0421251612369
ACH-000782,-0.172877373011
ACH-000783,-0.27277733475099997
ACH-000784,0.00717763487727
ACH-000785,-0.0883436881749
ACH-000787,-0.05406025069709999
ACH-000788,-0.0828087100304
ACH-000791,-0.147881525231
ACH-000792,-0.0664257410608
ACH-000794,-0.216576063147
ACH-000796,-0.0823058397872
ACH-000799,-0.19957743085700003
ACH-000800,-0.219405612972
ACH-000802,0.0322499988979
ACH-000804,-0.139194043785
ACH-000805,-0.303894847498
ACH-000809,0.12070391076199999
ACH-000810,-0.195395192691
ACH-000811,-0.19105874687899999
ACH-000817,-0.354540593749
ACH-000819,-0.00525715436321
ACH-000820,-0.171987971547
ACH-000821,-0.011540232647899999
ACH-000822,-0.0451662916649
ACH-000823,-0.131238862816
ACH-000824,-0.149149766193
ACH-000827,-0.15934769228499998
ACH-000829,-0.11404933170399999
ACH-000831,-0.280140001386
ACH-000832,-0.25103270586599996
ACH-000833,-0.108268189692
ACH-000834,-0.0364837980002
ACH-000835,0.0893299874419
ACH-000836,-0.0343887377768
ACH-000837,-0.136725313644
ACH-000838,0.22813432286899998
ACH-000839,-0.202429740731
ACH-000840,-0.184989112178
ACH-000841,-0.0508343148545
ACH-000843,-0.200852326785
ACH-000846,-0.217590038064
ACH-000847,0.22275601871300002
ACH-000848,-0.0254588329171
ACH-000849,-0.0725052815069
ACH-000851,-0.122445592946
ACH-000855,0.042909287409699993
ACH-000856,-0.0990026118522
ACH-000858,-0.14060612405200001
ACH-000859,-0.0279934999888
ACH-000861,-0.132609280196
ACH-000862,0.050133290793599995
ACH-000865,-0.121239346479
ACH-000866,0.024399334937800003
ACH-000867,-0.00364839366712
ACH-000869,-0.255577219102
ACH-000872,-0.111383606963
ACH-000873,0.168279066758
ACH-000876,-0.196233138397
ACH-000878,-0.20392387872
ACH-000880,-0.006932754957430001
ACH-000881,-0.11758759146299999
ACH-000882,-0.0119352744112
ACH-000884,-0.153539054551
ACH-000885,-0.116493986822
ACH-000887,-0.0460029156373
ACH-000888,0.0012599744193699997
ACH-000889,-0.0247097658707
ACH-000890,-0.0627871910412
ACH-000896,-0.14480841926100002
ACH-000898,-0.115852916456
ACH-000900,-0.17321570006200002
ACH-000901,-0.0327275764923
ACH-000905,-0.085576432901
ACH-000906,-0.08264437627270001
ACH-000907,-0.299419673145
ACH-000910,0.0213390366605
ACH-000911,-0.043846377680800006
ACH-000912,-0.158745843289
ACH-000913,-0.128658649633
ACH-000915,-0.122675918776
ACH-000916,-0.294546762163
ACH-000917,-0.10298132739600001
ACH-000921,0.15758198009299998
ACH-000924,-0.17462528073800002
ACH-000926,0.035654238310300006
ACH-000928,-0.21749549686900002
ACH-000929,-0.022816130992900002
ACH-000932,-0.0363728750515
ACH-000935,0.0146716593869
ACH-000936,-0.0721420270377
ACH-000937,-0.230086417002
ACH-000938,-0.144037352668
ACH-000939,0.158050587903
ACH-000941,-0.041819042930199994
ACH-000943,-0.132698944534
ACH-000946,-0.199233881569
ACH-000947,-0.09301490638589999
ACH-000948,-0.253475734851
ACH-000950,0.0608359629903
ACH-000953,-0.106378690326
ACH-000957,0.14043017689600001
ACH-000958,-0.0405560850695
ACH-000960,-0.11183958514100001
ACH-000963,0.0453190218755
ACH-000968,-0.159226406047
ACH-000969,0.0711532660415
ACH-000973,-0.14501156399
ACH-000974,0.07800237211080001
ACH-000975,-0.14151550881
ACH-000976,-0.09822975616270001
ACH-000978,-0.053571831805600004
ACH-000980,-0.16579397931
ACH-000984,-0.0994860154336
ACH-000986,0.0692681439763
ACH-000988,-0.103283080297
ACH-000993,-0.259851302366
ACH-000994,-0.0631495571315
ACH-000996,-0.253684877233
ACH-001001,-0.0762748176953
ACH-001020,-0.11715643177200001
ACH-001028,-0.224757859214
ACH-001031,-0.0473837921866
ACH-001038,-0.17189018183600002
ACH-001048,-0.107889269738
ACH-001050,-0.140763423476
ACH-001053,-0.0942386355808
ACH-001054,-0.0368736685382
ACH-001061,-0.053391299217099994
ACH-001067,-0.215885799756
ACH-001075,0.034171709460800004
ACH-001096,0.139929167896
ACH-001128,-0.314095903252
ACH-001134,-0.169137915068
ACH-001151,-0.059866586807199994
ACH-001163,-0.126498886782
ACH-001164,-0.224136016391
ACH-001173,-0.193528228948
ACH-001183,0.057996915648999996
ACH-001184,0.068361480565
ACH-001190,-0.09319542451089999
ACH-001192,0.0910006955483
ACH-001193,0.160937885592
ACH-001196,-0.115165287697
ACH-001197,0.0113658806998
ACH-001205,-0.16385779139
ACH-001211,-0.160945769256
ACH-001212,-0.21379139709800002
ACH-001228,-0.0224011212045
ACH-001232,-0.141457295935
ACH-001239,-0.303514667201
ACH-001274,0.0066911470973
ACH-001275,-0.0496511808774
ACH-001277,0.09667532029860001
ACH-001278,-0.138844718094
ACH-001280,-0.138744011612
ACH-001283,0.0725889789974
ACH-001289,-0.0914525443626
ACH-001295,-0.023484019068299996
ACH-001300,-0.0479662777211
ACH-001301,0.0852934792386
ACH-001302,-0.17084592437899998
ACH-001303,-0.09141896293980001
ACH-001306,-0.0377805237224
ACH-001318,0.0498064602144
ACH-001322,-0.0831388308791
ACH-001328,-0.0386824464296
ACH-001332,-0.0493553456652
ACH-001333,0.109763949136
ACH-001336,-0.099577994965
ACH-001340,-0.177150347668
ACH-001346,0.00682977189228
ACH-001353,-0.16349529568600002
ACH-001354,-0.287494439669
ACH-001367,0.012267166412
ACH-001368,-0.10622627726299999
ACH-001374,-0.06214176294530001
ACH-001375,0.0703753846674
ACH-001377,-0.019895858199400002
ACH-001380,-0.24678311296
ACH-001391,-0.116536624388
ACH-001407,-0.0597928707225
ACH-001408,-0.0600899539623
ACH-001413,-0.194022480798
ACH-001430,-0.10783700431900001
ACH-001431,0.0128113905298
ACH-001450,-0.0321357800779
ACH-001496,-0.144464548844
ACH-001500,0.12600212013
ACH-001521,-0.351818332422
ACH-001523,0.0036743264023600002
ACH-001532,-0.13190136294399998
ACH-001536,-0.0314465463939
ACH-001550,-0.1141789325
ACH-001552,0.133539821788
ACH-001554,-0.022944715254799998
ACH-001645,-0.12296352015100001
ACH-001654,-0.0964941138094
ACH-001715,-0.238941062375
ACH-001735,-0.21583831009799997
ACH-001736,-0.254162384933
ACH-001737,-0.0604876062287
ACH-001740,-0.0947423763208
ACH-001745,-0.155688426082
ACH-001750,-0.258652539182
ACH-001765,-0.0504664916641
ACH-001956,-0.061432303866
ACH-001957,-0.0647318407478
