,HSPH1 (10808)
ACH-000004,0.062715902482
ACH-000007,-0.265838286387
ACH-000009,-0.159326201874
ACH-000011,0.08453077813339999
ACH-000012,-0.000970765177901
ACH-000013,0.024577539308000003
ACH-000014,-0.28883333748100004
ACH-000015,-0.021109862686900002
ACH-000017,-0.32241380795200003
ACH-000018,-0.0155100294735
ACH-000019,0.0295281423796
ACH-000021,-0.010747670209800001
ACH-000022,0.012878255307
ACH-000025,0.109195508346
ACH-000028,-0.0904426971435
ACH-000030,-0.0584210460736
ACH-000035,-0.055356998490500006
ACH-000036,-0.141253325951
ACH-000037,-0.0893573678464
ACH-000039,-0.10053607816099999
ACH-000040,-0.149728778116
ACH-000041,-0.187073423229
ACH-000042,-0.111320685142
ACH-000045,0.157452477701
ACH-000047,0.144918298002
ACH-000052,-0.284511030788
ACH-000053,-0.08416436350510001
ACH-000054,0.0336248628292
ACH-000055,0.0553068427347
ACH-000060,-0.0359381594634
ACH-000067,-0.242203079579
ACH-000070,-0.0517195401045
ACH-000075,-0.150680405178
ACH-000078,-0.281886685391
ACH-000082,0.144483676791
ACH-000085,0.0287442737113
ACH-000086,-0.0277698178057
ACH-000087,0.113683638996
ACH-000092,-0.065930730703
ACH-000095,-0.0558386951226
ACH-000097,-0.22615768555100002
ACH-000098,-0.08912050372069999
ACH-000099,-0.223933390249
ACH-000108,0.106013625999
ACH-000113,-0.13048574656300002
ACH-000115,-0.0943940535402
ACH-000116,-0.040431117155
ACH-000118,0.007122722815199999
ACH-000120,0.133135745937
ACH-000123,-0.07007774875910001
ACH-000127,-0.139309414867
ACH-000128,0.005010434988680001
ACH-000132,-0.111242647106
ACH-000133,-0.0561375358802
ACH-000137,-0.0255754574395
ACH-000138,-0.0498262132981
ACH-000142,-0.217262832114
ACH-000143,-0.060816946849600005
ACH-000146,-0.0756101962863
ACH-000148,0.067017619546
ACH-000150,-0.085389411382
ACH-000152,-0.138827913019
ACH-000153,0.0313331145249
ACH-000159,-0.08688107541500001
ACH-000160,0.013898436491100001
ACH-000163,-0.38158154636
ACH-000167,0.118298035902
ACH-000168,0.0409729909667
ACH-000169,0.11437154623500001
ACH-000178,0.262527444392
ACH-000182,-0.0853771639747
ACH-000183,0.140624171887
ACH-000188,-0.291294414301
ACH-000189,0.085249706425
ACH-000190,-0.197273102292
ACH-000198,-0.00339520295614
ACH-000204,0.22027766693599998
ACH-000206,0.0513777716181
ACH-000207,-0.18432716301899998
ACH-000211,-0.042528497763199995
ACH-000215,-0.00182865724548
ACH-000221,-0.006055132643470001
ACH-000222,-0.061752045864500005
ACH-000223,0.013642079225399999
ACH-000226,-0.135050464819
ACH-000227,-0.291807869516
ACH-000228,-0.218143505929
ACH-000231,0.041244383739900005
ACH-000232,-0.152527670621
ACH-000233,-0.0794048765416
ACH-000234,-0.0043062122365
ACH-000235,-0.048632319504
ACH-000237,-0.10804393427200001
ACH-000238,0.141053980344
ACH-000243,-0.07048979538710001
ACH-000244,-0.18192476926800003
ACH-000246,0.16046630982100002
ACH-000248,-0.104537381529
ACH-000250,0.020559963225000002
ACH-000251,0.0937126719564
ACH-000253,0.022615939502599998
ACH-000255,-0.355256294016
ACH-000256,-0.0400084447975
ACH-000257,0.041348121501699996
ACH-000258,-0.09060226119079999
ACH-000259,-0.0785437834134
ACH-000260,-0.0612590202255
ACH-000261,-0.0272589976471
ACH-000262,0.124013160749
ACH-000263,-0.0107323568635
ACH-000264,-0.144247994563
ACH-000265,-0.101001961063
ACH-000266,-0.0699523985711
ACH-000272,-0.048010194255099996
