,AP1G2 (8906)
ACH-000233,-0.43470352969
ACH-000234,-0.549652504685
ACH-000235,-0.36668392426799995
ACH-000237,-0.19690462889600002
ACH-000238,-0.514358108222
ACH-000243,-0.47402351379100005
ACH-000244,-0.299913233271
ACH-000246,-0.318157714613
ACH-000248,-0.578487825421
ACH-000250,-0.315920930205
ACH-000251,0.12207321365900001
ACH-000253,-0.20401211694200003
ACH-000255,-0.466201321428
ACH-000256,-0.39196083910999996
ACH-000257,-0.643154669737
ACH-000258,-0.221632947791
ACH-000259,-0.318175918836
ACH-000260,-0.3442772878
ACH-000261,-0.470041482917
ACH-000262,-0.23727607736900003
ACH-000263,-0.406324813228
ACH-000264,-0.41093080189000003
ACH-000265,-0.319958428404
ACH-000266,-0.32256835125100003
ACH-000272,-0.433749726193
ACH-000273,-0.40880974649400004
ACH-000274,-0.36998261886399997
ACH-000277,-0.21061692377099997
ACH-000278,-0.490511661255
ACH-000279,-0.42368073161799996
ACH-000280,-0.286075939705
ACH-000281,-0.185589433017
ACH-000288,-0.34412860486100005
ACH-000291,-0.25236083137299997
ACH-000293,-0.46197755421000003
ACH-000294,-0.260096366688
ACH-000295,-0.348407954881
ACH-000296,-0.304081491634
ACH-000302,-0.248541681626
ACH-000304,-0.515849862196
ACH-000307,-0.25082822126
ACH-000308,-0.29462567744199997
ACH-000310,-0.476044649581
ACH-000311,-0.519151467746
ACH-000312,-0.289212034769
ACH-000315,-0.301510929924
ACH-000316,-0.25244618600200003
ACH-000317,-0.44583801220299996
ACH-000318,-0.654462674023
ACH-000319,-0.39342311708800004
ACH-000320,-0.417780860918
ACH-000322,-0.231202986494
ACH-000323,-0.423192323235
ACH-000324,-0.33718303723399995
ACH-000329,-0.21320615560199999
ACH-000330,-0.08822243273569999
ACH-000331,-0.2866523457
ACH-000332,-0.17907783122999998
ACH-000334,-0.416482597677
ACH-000335,-0.615817178593
ACH-000336,-0.499610837549
ACH-000337,-0.732461941736
ACH-000339,-0.510783395275
ACH-000341,-0.568991005224
ACH-000348,-0.320452077638
ACH-000350,-0.317704141367
ACH-000352,-0.35417345661399996
ACH-000356,-0.580410856996
ACH-000361,-0.36279249358099996
ACH-000362,-0.42216950404299997
ACH-000363,-0.424057772883
ACH-000364,-0.386073287531
ACH-000365,-0.39859207975100003
ACH-000366,-0.409539006161
ACH-000368,-0.24157474219500003
ACH-000374,-0.296577062495
ACH-000375,-0.474977247485
ACH-000376,-0.557588988464
ACH-000381,-0.385837411894
ACH-000383,-0.32315946849300003
ACH-000387,-0.35175047556199995
ACH-000389,-0.491373497118
ACH-000390,-0.479725724005
ACH-000393,-0.532790487667
ACH-000395,-0.20963286540999998
ACH-000397,-0.39569189936800003
ACH-000401,-0.23572854751800001
ACH-000402,-0.0680947836328
ACH-000403,-0.361482676607
ACH-000404,-0.272040917815
ACH-000406,-0.328791010534
ACH-000407,-0.428251985535
ACH-000408,-0.23837852204100002
ACH-000410,-0.49549475006000004
ACH-000411,-0.21188390334399998
ACH-000414,-0.299413384746
ACH-000415,-0.517243645014
ACH-000416,-0.332386924997
ACH-000420,-0.39310019508500005
ACH-000421,-0.39407499837899995
ACH-000424,-0.3816953246
ACH-000425,-0.303437216026
ACH-000426,0.153115034137
ACH-000427,-0.530810785221
ACH-000433,-0.577192348251
ACH-000436,-0.31751109028
ACH-000444,-0.461114046321
ACH-000445,-0.293820505394
ACH-000448,-0.517342370963
ACH-000450,-0.739162022342
ACH-000452,-0.314154152405
ACH-000454,-0.487358433147
ACH-000458,-0.5032895110760001
ACH-000459,-0.0700457397909
ACH-000460,-0.42337368616300003
ACH-000461,-0.450483726427
ACH-000463,-0.413669259848
ACH-000464,-0.294949454115
ACH-000466,-0.379907651333
ACH-000467,-0.46564647703100004
ACH-000468,-0.190019257397
ACH-000469,-0.5555668582419999
ACH-000470,-0.411972022908
ACH-000471,-0.28667472912700004
ACH-000472,-0.36454242268200004
ACH-000473,-0.319643683482
ACH-000475,-0.428972760553
ACH-000476,-0.304900222877
ACH-000477,-0.496210902623
ACH-000480,-0.304805492228
ACH-000481,-0.573422939248
ACH-000483,-0.534426291091
ACH-000484,-0.709654916029
ACH-000485,-0.281716442224
ACH-000486,-0.516258989453
ACH-000487,-0.157146686583
ACH-000488,-0.497330382042
ACH-000490,-0.463341370027
ACH-000491,-0.392317930992
ACH-000495,-0.531054815395
ACH-000496,-0.292996981219
ACH-000499,-0.34405839904799995
ACH-000500,-0.18480950268
ACH-000502,-0.556786930697
ACH-000503,-0.35954064387699997
ACH-000505,-0.35220432698200005
ACH-000507,-0.529726602412
ACH-000510,-0.291377370068
ACH-000511,-0.433327157847
ACH-000512,-0.40827134968900003
ACH-000516,-0.296894870254
ACH-000517,-0.292111940001
ACH-000518,-0.38502844404700004
ACH-000520,-0.586017331924
ACH-000521,-0.368787161777
ACH-000522,-0.400102379434
ACH-000524,-0.49111677563199996
ACH-000527,-0.395507539644
ACH-000528,-0.26735298996
ACH-000537,-0.450630260919
ACH-000541,-0.556953828014
ACH-000542,-0.504678393372
ACH-000544,-0.39593700438900004
ACH-000545,-0.577272743408
ACH-000547,-0.39280825886
ACH-000548,-0.112702853772
ACH-000549,-0.362108174926
ACH-000550,-0.5402810324849999
ACH-000552,-0.535071314736
ACH-000556,-0.338508229206
ACH-000557,-0.394259306469
ACH-000570,-0.37197844460699997
ACH-000571,-0.37267577564000004
ACH-000573,-0.472326774904
ACH-000576,-0.394680977635
ACH-000580,-0.359268032342
ACH-000584,-0.431092973002
ACH-000585,-0.309710537605
ACH-000588,-0.529268467301
ACH-000589,-0.17019856128
ACH-000591,-0.25960868597
ACH-000593,-0.277602735161
ACH-000600,-0.44397036477799995
ACH-000601,-0.43070888022200005
ACH-000604,-0.14938902617
ACH-000605,-0.280945701488
ACH-000606,-0.450743072021
ACH-000608,-0.391440815158
ACH-000614,-0.104348062597
ACH-000616,-0.40610016817
ACH-000618,-0.295384639171
ACH-000619,-0.308590382624
ACH-000620,-0.397315796056
ACH-000621,-0.369840890369
ACH-000622,-0.413748750633
ACH-000623,-0.42314801755000003
ACH-000624,-0.44704861436300003
ACH-000627,-0.553992576732
ACH-000630,-0.234392990658
ACH-000632,-0.549428974015
ACH-000633,-0.383028284095
ACH-000637,-0.483995684351
ACH-000638,-0.355552393451
ACH-000646,-0.920159201613
ACH-000647,-0.266740171948
ACH-000648,-0.637083828045
ACH-000649,-0.423028612962
ACH-000651,-0.42786210027099997
ACH-000652,-0.335207755098
ACH-000653,-0.206936311263
ACH-000657,-0.456685839445
ACH-000658,-0.19531230447999998
ACH-000661,-0.6092995397300001
ACH-000662,-0.465560292905
ACH-000663,-0.5787468760360001
ACH-000665,-0.289896452091
ACH-000671,-0.5208597795359999
ACH-000673,-0.258248239835
ACH-000676,-0.248761413777
ACH-000677,-0.40075388561499997
ACH-000681,-0.40344248174900005
ACH-000682,-0.326685134106
ACH-000683,-0.515077962997
ACH-000684,-0.684293347073
ACH-000688,-0.39775124068499995
ACH-000693,-0.446104859289
ACH-000694,-0.570478736257
ACH-000695,-0.123465320001
ACH-000696,-0.54603427476
ACH-000697,-0.28455502269
ACH-000699,-0.429568996124
ACH-000701,-0.262816688809
ACH-000706,-0.324443027247
ACH-000711,-0.386546244401
ACH-000713,-0.657496505875
ACH-000714,-0.388953797109
ACH-000718,-0.258521326126
ACH-000720,-0.305365870418
ACH-000721,-0.465195684237
ACH-000724,-0.278486615694
ACH-000725,-0.634876761314
ACH-000732,-0.468614577441
ACH-000734,-0.308738702218
ACH-000735,-0.36141678058399995
ACH-000736,-0.342693230061
ACH-000738,-0.424452122526
ACH-000746,-0.5458753510000001
ACH-000747,-0.49688768484800006
ACH-000748,-0.52639462027
ACH-000753,-0.50895811352
ACH-000756,-0.44092595635700005
ACH-000757,-0.449510717457
ACH-000758,-0.291154450942
ACH-000760,-0.270883347053
ACH-000763,-0.44289005846900004
ACH-000764,-0.481911716082
ACH-000765,-0.329267347141
ACH-000766,-0.526449852931
ACH-000767,-0.39750280827600004
ACH-000768,-0.41037216248899994
ACH-000769,-0.461755890016
ACH-000770,-0.6033692310050001
ACH-000771,-0.35249053031099997
ACH-000773,-0.245472806087
ACH-000776,-0.40865077080300005
ACH-000777,-0.330913518175
ACH-000778,-0.5091014977220001
ACH-000781,-0.347745436417
ACH-000782,-0.464655010679
ACH-000783,-0.44707677298199994
ACH-000784,-0.412543308122
ACH-000785,-0.036568573363099995
ACH-000787,-0.361903087425
ACH-000788,-0.290649141716
ACH-000791,-0.569674868033
ACH-000792,-0.331550610618
ACH-000794,-0.48427844163500006
ACH-000796,-0.478915013943
ACH-000799,-0.535504430774
ACH-000800,-0.617795448384
ACH-000802,-0.48198119061300004
ACH-000804,-0.499634643076
ACH-000805,-0.629732926871
ACH-000809,-0.39352365841700004
ACH-000810,-0.385415557817
ACH-000811,-0.31541868768000003
ACH-000817,-0.417969691968
ACH-000819,-0.23893334566799998
ACH-000820,-0.703884925802
ACH-000821,-0.342112992992
ACH-000822,-0.270053764234
ACH-000823,-0.485488825262
ACH-000824,-0.37767078398299997
ACH-000827,-0.349032957371
ACH-000829,-0.437055334177
ACH-000831,-0.24027719626699998
ACH-000832,-0.587874699846
ACH-000833,-0.446232633318
ACH-000834,-0.330535102387
ACH-000835,-0.347616394609
ACH-000836,-0.39664601076899997
ACH-000837,-0.36418979575599997
ACH-000838,-0.523062667813
ACH-000839,-0.696761408453
ACH-000840,-0.7317233386499999
ACH-000841,-0.501824013595
ACH-000843,-0.322312238654
ACH-000846,-0.408739290052
ACH-000847,-0.218490356387
ACH-000848,-0.45285453170699996
ACH-000849,-0.5147736521230001
ACH-000851,-0.628165122758
ACH-000855,-0.650370908521
ACH-000856,-0.286375517604
ACH-000858,-0.351279243188
ACH-000859,-0.5940111102619999
ACH-000861,-0.631738836257
ACH-000862,-0.268005665919
ACH-000865,-0.39273702306999997
ACH-000866,-0.382263960816
ACH-000867,-0.41694541852600003
ACH-000869,-0.49515078711599997
ACH-000872,-0.19926559952
ACH-000873,-0.226756938491
ACH-000876,-0.21002346431699997
ACH-000878,-0.44648243736599996
ACH-000880,-0.452816022133
ACH-000881,-0.19668631618500002
ACH-000882,-0.327844394818
ACH-000884,-0.36813008387100005
ACH-000885,-0.49905882455399997
ACH-000887,-0.425051745155
ACH-000888,-0.35072055692000004
ACH-000889,-0.48340911332099995
ACH-000890,-0.577779709307
ACH-000896,-0.434749535836
ACH-000898,-0.571328703002
ACH-000900,-0.40898246053099996
ACH-000901,-0.306443079462
ACH-000905,-0.578616054169
ACH-000906,-0.427138512545
ACH-000907,-0.817448889128
ACH-000910,-0.151058411334
ACH-000911,-0.46378474791100005
ACH-000912,-0.403328150673
ACH-000913,-0.436508518167
ACH-000915,-0.395500624757
ACH-000916,-0.315233069767
ACH-000917,-0.740154374611
ACH-000921,-0.35334102824600006
ACH-000924,-0.31869088272
ACH-000926,-0.234748454336
ACH-000928,-0.400167024263
ACH-000929,-0.53386941192
ACH-000932,-0.268137501842
ACH-000935,-0.518637787059
ACH-000936,-0.461217909029
ACH-000937,-0.373572573864
ACH-000938,-0.30269764374499997
ACH-000939,-0.543787274851
ACH-000941,-0.6749677086470001
ACH-000943,-0.354438701338
ACH-000946,-0.470796760971
ACH-000947,-0.317660663103
ACH-000948,-0.456802915766
ACH-000950,-0.39834801974100004
ACH-000953,-0.36065419360699996
ACH-000957,-0.60189697742
ACH-000958,-0.483777530085
ACH-000960,-0.519279458421
ACH-000963,-0.432946142801
ACH-000968,-0.26769342031800003
ACH-000969,-0.634903242197
ACH-000973,-0.248113117446
ACH-000974,-0.32358729766600003
ACH-000975,-0.335800368498
ACH-000976,-0.380294085237
ACH-000978,-0.231262826146
ACH-000980,-0.429337533147
ACH-000984,-0.145492139289
ACH-000986,-0.6801445561839999
ACH-000988,-0.5498180985100001
ACH-000993,-0.507350274261
ACH-000994,-0.53992390293
ACH-000996,-0.415586083534
ACH-001001,-0.512106427434
ACH-001020,-0.443027921015
ACH-001028,-0.370141992748
ACH-001031,-0.396903788289
ACH-001038,-0.43105739420199995
ACH-001048,-0.449015935404
ACH-001050,-0.316332525615
ACH-001053,-0.293566992799
ACH-001054,-0.48626173990599997
ACH-001061,-0.413193925865
ACH-001067,-0.16583584396
ACH-001075,-0.512146605102
ACH-001096,-0.34139601733499997
ACH-001128,-0.160487864285
ACH-001134,-0.503339574609
ACH-001151,-0.42739162898
ACH-001163,-0.429500075985
ACH-001164,-0.42329816455499997
ACH-001173,-0.545508179946
ACH-001183,-0.259588734113
ACH-001184,-0.16177559149499998
ACH-001190,-0.371419916275
ACH-001192,-0.41324151827399996
ACH-001193,-0.331684665002
ACH-001196,-0.6409225112370001
ACH-001197,-0.577701065828
ACH-001205,-0.218663381682
ACH-001211,-0.26745945179499997
ACH-001212,-0.161023236785
ACH-001228,-0.258512529376
ACH-001232,-0.33414478117400004
ACH-001239,-0.36737011683399995
ACH-001274,-0.378915607642
ACH-001275,-0.19352932884399998
ACH-001277,-0.5707628604339999
ACH-001278,-0.305362263142
ACH-001280,-0.42505122837399995
ACH-001283,-0.36901352491899997
ACH-001289,-0.409677136262
ACH-001295,-0.203300425181
ACH-001300,-0.240833058772
ACH-001301,-0.320300903604
ACH-001302,-0.353577569484
ACH-001303,-0.314671472518
ACH-001306,-0.377157622901
ACH-001318,-0.174672852484
ACH-001322,-0.19100540724800003
ACH-001328,-0.42930979562700006
ACH-001332,-0.6947710569159999
ACH-001333,-0.49659052557899996
ACH-001336,-0.170609846248
ACH-001340,-0.383215371074
ACH-001346,-0.35148695032399996
ACH-001353,-0.550441091246
ACH-001354,-0.387361156517
ACH-001367,-0.41322378263099996
ACH-001368,-0.304420553932
ACH-001374,-0.7882535179719999
ACH-001375,-0.4791174409100001
ACH-001377,-0.327144110297
ACH-001380,-0.385659956042
ACH-001391,-0.724382952106
ACH-001407,-0.164809115097
ACH-001408,-0.434497755713
ACH-001413,-0.630046717586
ACH-001430,-0.25164611344
ACH-001431,-0.29984446496
ACH-001450,-0.526710750503
ACH-001496,-0.341405477198
ACH-001500,-0.40901040631700003
ACH-001521,0.243670644387
ACH-001523,-0.427411167928
ACH-001532,-0.41940486825199996
ACH-001536,-0.361468852661
ACH-001550,-0.762833601593
ACH-001552,-0.5029840496329999
ACH-001554,-0.280967422129
ACH-001645,-0.502400822111
ACH-001654,-0.298179985027
ACH-001715,-0.370013591613
ACH-001735,-0.199966979575
ACH-001736,-0.441402605783
ACH-001737,-0.686796708383
ACH-001740,-0.19415890250700002
ACH-001745,-0.430678298178
ACH-001750,-0.458990068869
ACH-001765,-0.49931282216300005
ACH-001956,-0.46389585513400006
ACH-001957,-0.66396815099
