,SYNCRIP (10492)
ACH-000403,-0.317846454041
ACH-000404,-0.83556247284
ACH-000406,-0.0554964402199
ACH-000407,-0.41658352462399995
ACH-000408,-0.148247661993
ACH-000410,-0.363333897754
ACH-000411,-0.353668352032
ACH-000414,0.039633963646400004
ACH-000415,-0.312349451447
ACH-000416,-0.37723222735100004
ACH-000420,-0.5379264885980001
ACH-000421,-0.1580275247
ACH-000424,-0.24093741699299998
ACH-000425,-0.237612363393
ACH-000426,0.05267287555869999
ACH-000427,-0.165326852656
ACH-000433,-0.316447224877
ACH-000436,-0.60698138457
ACH-000444,-0.227934235748
ACH-000445,-0.179428027588
ACH-000448,-0.78363582891
ACH-000450,-0.7720177237029999
ACH-000452,-0.49240840614500003
ACH-000454,-0.7225937863709999
ACH-000458,-0.17444547075199998
ACH-000459,-0.6872286880640001
ACH-000460,-0.25080938217300003
ACH-000461,-0.140938242195
ACH-000463,-0.516839807063
ACH-000464,-0.440658502672
ACH-000466,-0.445750346422
ACH-000467,-0.250016796296
ACH-000468,-0.626342234749
ACH-000469,-0.367410743379
ACH-000470,-0.649671441762
ACH-000471,-0.520440518223
ACH-000472,-0.22032730343
ACH-000473,-0.688309455459
ACH-000475,-0.172758616935
ACH-000476,-0.39580844745300003
ACH-000477,-0.596204772911
ACH-000480,-0.132036071158
ACH-000481,-0.557169882227
ACH-000483,0.155346478762
ACH-000484,-0.287025053688
ACH-000485,-0.263958986805
ACH-000486,-0.206708489773
ACH-000487,-0.6589353307410001
ACH-000488,-0.297266689435
ACH-000490,-0.181600543961
ACH-000491,-0.611084919539
ACH-000495,-0.0437086477926
ACH-000496,-0.9418406542640001
ACH-000499,-0.399484833878
ACH-000500,-0.17037790057
ACH-000502,0.054377603327400006
ACH-000503,-0.18302865341
ACH-000505,-0.372436516674
ACH-000507,-0.31358432854400003
ACH-000510,-0.0726510100378
ACH-000511,-0.590760277633
ACH-000512,-0.6686474024
ACH-000516,-0.501689423318
ACH-000517,-0.40099054309500004
ACH-000518,-0.477653241279
ACH-000520,-0.380675837598
ACH-000521,-0.669428777832
ACH-000522,-0.559625930273
ACH-000524,-0.0051371877795100005
ACH-000527,-0.006058235254149999
ACH-000528,-0.421140273376
ACH-000537,-0.760873906173
ACH-000541,-0.7075045887420001
ACH-000542,-0.683193216178
ACH-000544,-0.209515959301
ACH-000545,-0.5286568319030001
ACH-000547,-0.15225740249000003
ACH-000548,-0.394961271557
ACH-000549,-0.283150318485
ACH-000550,-0.466382976391
ACH-000552,-0.48105031988499997
ACH-000556,-0.148262223107
ACH-000557,-1.73628990102
ACH-000570,-0.507524346931
ACH-000571,-0.303655293399
ACH-000573,-0.219516727899
ACH-000576,-0.665365108851
ACH-000580,-0.6920122112899999
ACH-000584,-0.230601247168
ACH-000585,-0.160116018641
ACH-000588,-0.493833012395
ACH-000589,-0.588147386616
ACH-000591,-0.14768447477399999
ACH-000593,-0.246537755112
ACH-000600,-0.22597671599
ACH-000601,-0.382932059702
ACH-000604,-0.636464319134
ACH-000605,-0.41871464446
ACH-000606,-0.38916342938000004
ACH-000608,-0.155373085773
ACH-000614,-0.41505204890299996
ACH-000616,-0.34345044268700003
ACH-000618,-0.334642710454
ACH-000619,-0.49553465217500003
ACH-000620,-0.12813758420399998
ACH-000621,-0.198837453682
ACH-000622,-0.0900793769908
ACH-000623,-0.0608841901446
ACH-000624,-0.311635139282
ACH-000627,-0.585446289886
ACH-000630,-0.251775449735
ACH-000632,-0.535226876612
ACH-000633,-0.194362809089
ACH-000637,-0.41221174636299995
ACH-000638,-0.08351835769930001
ACH-000646,-0.175014235059
ACH-000647,-0.308250619566
ACH-000648,-0.608639240075
ACH-000649,-0.358090232619
ACH-000651,-0.264330800431
ACH-000652,-0.19951751186900002
ACH-000653,-0.08784848151930001
ACH-000657,-0.294404024681
ACH-000658,-0.671681931952
ACH-000661,-0.7498413985600001
ACH-000662,-0.517625736882
ACH-000663,-0.7560770346719999
ACH-000665,-0.459583764603
ACH-000671,-0.112390297693
ACH-000673,-0.44873264038000005
ACH-000676,-0.165556358894
ACH-000677,-0.24727569295200003
ACH-000681,-0.19407885277399997
ACH-000682,-0.312677186265
ACH-000683,-0.45125846759800003
ACH-000684,-0.730957973151
ACH-000688,-0.490535878909
ACH-000693,-0.17261366981600001
ACH-000694,-0.426480327125
ACH-000695,-0.024658136152400003
ACH-000696,-0.235772906433
ACH-000697,-0.148894918436
ACH-000699,-0.36754325992299997
ACH-000701,-0.054046201309199994
ACH-000706,-0.0423806378663
ACH-000711,-0.184188536105
ACH-000713,-0.21540893343800002
ACH-000714,-0.49897267346199997
ACH-000718,-0.5816616255529999
ACH-000720,-0.209555144567
ACH-000721,-0.157356921093
ACH-000724,-0.446464103509
ACH-000725,-0.32249806726
ACH-000732,-0.429786922575
ACH-000734,-0.36536880041
ACH-000735,-0.424413830981
ACH-000736,0.105427805
ACH-000738,-0.489473964556
ACH-000746,-0.17826295246399998
ACH-000747,-0.127624288171
ACH-000748,-0.302953645219
ACH-000753,-0.37798561781900003
ACH-000756,-0.06722440347730001
ACH-000757,-0.023126712615999998
ACH-000758,0.202017527228
ACH-000760,-0.15030549830999998
ACH-000763,-0.558905581792
ACH-000764,-0.443793161898
ACH-000765,-0.384659034798
ACH-000766,-0.415652884894
ACH-000767,0.105288687553
ACH-000768,-0.24533089490200002
ACH-000769,-0.7109825751180001
ACH-000770,-0.4763618934800001
ACH-000771,-0.708646496417
ACH-000773,-0.535951073149
ACH-000776,-0.480652389134
ACH-000777,-0.276009924108
ACH-000778,-0.393052319777
ACH-000781,-0.523094987739
ACH-000782,-0.326221698463
ACH-000783,0.18371912935899998
ACH-000784,-0.298373271319
ACH-000785,-0.524055741064
ACH-000787,-0.414862236212
ACH-000788,-0.32021224787700003
ACH-000791,-0.493556921761
ACH-000792,-0.367458563538
ACH-000794,-0.648043735771
ACH-000796,-0.11808969628100001
ACH-000799,-0.458814887525
ACH-000800,-0.23972718413000002
ACH-000802,-0.331491350183
ACH-000804,-0.520216530895
ACH-000805,-0.446480961311
ACH-000809,-0.663745877758
ACH-000810,-0.43101961721999993
ACH-000811,-0.27817921288499997
ACH-000817,-0.157875799973
ACH-000819,-0.283215819628
ACH-000820,-0.222684731146
ACH-000821,-0.5321225051089999
ACH-000822,-0.539316261944
ACH-000823,-0.287451997222
ACH-000824,-0.328902626408
ACH-000827,-0.29131576942299997
ACH-000829,-0.415042367823
ACH-000831,-0.13084350592900001
ACH-000832,-0.47255402130400004
ACH-000833,-0.763253058432
ACH-000834,-0.377464913581
ACH-000835,-0.619657048503
ACH-000836,-0.8186875474869999
ACH-000837,-0.410330764257
ACH-000838,-0.255725378587
ACH-000839,-0.631392342458
ACH-000840,-0.438609240988
ACH-000841,-0.632642423601
ACH-000843,-0.0740457861639
ACH-000846,-0.19607914944600002
ACH-000847,-0.353639792606
ACH-000848,-0.0819583903923
ACH-000849,-0.38274312096600005
ACH-000851,-0.262553084194
ACH-000855,-0.489198714876
ACH-000856,-0.509813962614
ACH-000858,-0.392002510186
ACH-000859,-0.179101532546
ACH-000861,-0.224792754201
ACH-000862,-0.12411850189000001
ACH-000865,-0.43479970938900003
ACH-000866,-0.37618895217799997
ACH-000867,-0.20333435291299998
ACH-000869,-0.265944987124
ACH-000872,-0.31187638312
ACH-000873,-0.295831640362
ACH-000876,-0.889691451231
ACH-000878,-0.448174883552
ACH-000880,0.276960536096
ACH-000881,-0.5722786336810001
ACH-000882,-0.42008450510799994
ACH-000884,-0.39651095309100004
ACH-000885,-0.319643166157
ACH-000887,-0.274819908235
ACH-000888,-0.347496420191
ACH-000889,-0.49762425232100005
ACH-000890,-0.291484199282
ACH-000896,0.180726741161
ACH-000898,-0.904055992234
ACH-000900,-0.6094116982209999
ACH-000901,-0.314443824559
ACH-000905,-0.177582221433
ACH-000906,-0.480920941628
ACH-000907,-0.313799191995
ACH-000910,0.0471478233036
ACH-000911,-0.35625603589599997
ACH-000912,-0.263836553926
ACH-000913,-0.413348008102
ACH-000915,-1.0690052803899999
ACH-000916,-0.30367344338
ACH-000917,-0.258722335852
ACH-000921,-0.132007323719
ACH-000924,-0.232666403004
ACH-000926,-0.45260676415299994
ACH-000928,-0.213925638299
ACH-000929,-0.49106079107
ACH-000932,0.104880459463
ACH-000935,-0.8817963225900001
ACH-000936,-0.16303084567099999
ACH-000937,-0.20931515139
ACH-000938,-0.46064403100699997
ACH-000939,-0.186858528608
ACH-000941,-0.085589050222
ACH-000943,-0.169586925984
ACH-000946,-0.09832664492380001
ACH-000947,0.0342350070815
ACH-000948,-0.15816465808900002
ACH-000950,-0.345567147195
ACH-000953,0.00841896074695
ACH-000957,0.0690169746122
ACH-000958,-0.294536236846
ACH-000960,-0.0898032975285
ACH-000963,-0.5130842952319999
ACH-000968,-0.366756986606
ACH-000969,-0.231002209201
ACH-000973,-0.571169834669
ACH-000974,-0.257268118849
ACH-000975,-0.372138224247
ACH-000976,-0.23044182886300002
ACH-000978,-0.0447500552728
ACH-000980,-0.176781199488
ACH-000984,-0.0641683684454
ACH-000986,-0.7709832872319999
ACH-000988,-0.918041687626
ACH-000993,0.10514414223400001
ACH-000994,-0.343617707878
ACH-000996,-0.0376399110849
ACH-001001,-0.366008782755
ACH-001020,-0.451897257046
ACH-001028,-0.279596487075
ACH-001031,-0.304933731567
ACH-001038,-0.236211584679
ACH-001048,-0.511902417836
ACH-001050,0.314565947231
ACH-001053,-0.156998043786
ACH-001054,-0.43318862386999996
ACH-001061,-0.16936506381900002
ACH-001067,-0.759463813717
ACH-001075,-0.386822739855
ACH-001096,-0.415521400791
ACH-001128,0.210560661505
ACH-001134,-0.77484541807
ACH-001151,-0.572486702063
ACH-001163,-0.3386889794
ACH-001164,-0.464155653462
ACH-001173,-0.09952755440199999
ACH-001183,-0.9524979831829999
ACH-001184,-0.672545113393
ACH-001190,-0.637333189409
ACH-001192,-0.408662998789
ACH-001193,-0.39528889305500003
ACH-001196,-0.5641750762169999
ACH-001197,-0.432279002411
ACH-001205,-0.310742346314
ACH-001211,-0.321214384225
ACH-001212,-0.306953385589
ACH-001228,-0.0626752829496
ACH-001232,-0.21779253806999996
ACH-001239,-0.679207303375
ACH-001274,-0.46913073563600005
ACH-001275,-0.520038679448
ACH-001277,-0.735750047676
ACH-001278,-0.367039348469
ACH-001280,-0.0587120128962
ACH-001283,-0.321112256862
ACH-001289,-0.25068571966200004
ACH-001295,-0.261191758213
ACH-001300,-0.682257838233
ACH-001301,-0.45364555719899996
ACH-001302,0.144300284272
ACH-001303,-0.20967832778200002
ACH-001306,-0.875500548321
ACH-001318,-0.46994304488999994
ACH-001322,-0.328189417489
ACH-001328,-0.7940960148549999
ACH-001332,-0.147728953927
ACH-001333,-0.224925492822
ACH-001336,-0.160914779585
ACH-001340,-0.373151561419
ACH-001346,-0.5745331994940001
ACH-001353,-0.475521403882
ACH-001354,-0.637902220278
ACH-001367,-0.182250472951
ACH-001368,-0.329751205387
ACH-001374,0.323905547436
ACH-001375,-0.34045563266199996
ACH-001377,-0.509856666476
ACH-001380,-0.344837581828
ACH-001391,-0.595221819213
ACH-001407,0.0798448367678
ACH-001408,-0.345521525686
ACH-001413,-0.5225353380709999
ACH-001430,0.101948907815
ACH-001431,-0.35922604632700006
ACH-001450,-0.43950235055200004
ACH-001496,-0.530764562015
ACH-001500,-0.5561982994720001
ACH-001521,-0.0171646905914
ACH-001523,-0.302904230502
ACH-001532,-0.27679696766199996
ACH-001536,-0.42245332361
ACH-001550,-0.517696998833
ACH-001552,-0.512903263556
ACH-001554,-0.475983317474
ACH-001645,-0.35013854707900005
ACH-001654,-0.391358468881
ACH-001715,-0.37819305580799994
ACH-001735,-0.399622066581
ACH-001736,-0.8796915231710001
ACH-001737,-0.6742392331829999
ACH-001740,-0.35409926410400006
ACH-001745,-0.27282409700800003
ACH-001750,-0.141219604139
ACH-001765,-0.501261164713
ACH-001956,-0.414400018225
ACH-001957,-0.460551083521
