,TANK (10010)
ACH-000550,-0.325799346917
ACH-000552,-0.290922599351
ACH-000556,-0.19883376328400001
ACH-000557,0.00951957536092
ACH-000570,-0.20543878388099998
ACH-000571,-0.11629476304099999
ACH-000573,-0.043954672746699994
ACH-000576,-0.288233913536
ACH-000580,-0.40072657440700005
ACH-000584,-0.205333135059
ACH-000585,-0.185998261202
ACH-000588,-0.0899128271977
ACH-000589,-0.366615734794
ACH-000591,-0.41087662829800004
ACH-000593,-0.318066032794
ACH-000600,-0.207720498335
ACH-000601,-0.34622056523199995
ACH-000604,-0.00653566276771
ACH-000605,-0.569516643758
ACH-000606,-0.313697914146
ACH-000608,-0.11083175638699999
ACH-000614,-0.33071328894
ACH-000616,-0.22025002601100002
ACH-000618,-0.35030726708800003
ACH-000619,-0.238025582635
ACH-000620,-0.165285602315
ACH-000621,-0.189811237049
ACH-000622,-0.158459182864
ACH-000623,-0.35676553186899995
ACH-000624,-0.221707996614
ACH-000627,-0.425654909239
ACH-000630,-0.30183007068900003
ACH-000632,-0.23680055177700002
ACH-000633,-0.564148563397
ACH-000637,-0.300628578809
ACH-000638,-0.043857954813800004
ACH-000646,-0.293866565321
ACH-000647,-0.270772508141
ACH-000648,-0.20489698418900001
ACH-000649,-0.248498848619
ACH-000651,-0.280540893839
ACH-000652,-0.38326751175499996
ACH-000653,-0.319516124008
ACH-000657,-0.265711414326
ACH-000658,-0.168623444302
ACH-000661,-0.17530973189
ACH-000662,-0.137160502972
ACH-000663,-0.320589123193
ACH-000665,-0.342136133297
ACH-000671,-0.09916125742689999
ACH-000673,-0.364358625415
ACH-000676,-0.227902324673
ACH-000677,-0.120044380769
ACH-000681,-0.23470887718699998
ACH-000682,-0.329256641498
ACH-000683,-0.282014433328
ACH-000684,0.106149199002
ACH-000688,-0.256860750178
ACH-000693,-0.375713919005
ACH-000694,-0.239548131842
ACH-000695,-0.193927223931
ACH-000696,-0.19433545342999997
ACH-000697,-0.12234303596400001
ACH-000699,-0.146669447098
ACH-000701,-0.114313026104
ACH-000706,-0.15413637722999998
ACH-000711,-0.27047772256499997
ACH-000713,-0.279055474548
ACH-000714,-0.335935567323
ACH-000718,-0.417231124299
ACH-000720,-0.27674379052299997
ACH-000721,-0.39579494676700006
ACH-000724,-0.0400234328537
ACH-000725,-0.420299010942
ACH-000732,-0.461484000756
ACH-000734,-0.290407433617
ACH-000735,-0.509204875981
ACH-000736,-0.380085536307
ACH-000738,-0.32574745395300003
ACH-000746,-0.234310731909
ACH-000747,-0.263766991679
ACH-000748,-0.17958803551199998
ACH-000753,-0.225939970224
ACH-000756,-0.375655590736
ACH-000757,-0.325699462692
ACH-000758,-0.273270437272
ACH-000760,-0.084517754201
ACH-000763,-0.140992423945
ACH-000764,-0.446058312147
ACH-000765,-0.11550267950200001
ACH-000766,-0.28045400625
ACH-000767,-0.12184431345899999
ACH-000768,-0.510109976206
ACH-000769,-0.224135390201
ACH-000770,-0.213254826891
ACH-000771,-0.09097009956139998
ACH-000773,-0.229092680368
ACH-000776,-0.28678650225
ACH-000777,-0.19218292823
ACH-000778,-0.0651052619709
ACH-000781,-0.188563162221
ACH-000782,-0.177271108531
ACH-000783,-0.562169930352
ACH-000784,-0.314052620016
ACH-000785,-0.34916358545500004
ACH-000787,-0.243803323746
ACH-000788,-0.23992018800700002
ACH-000791,-0.41037382699600006
ACH-000792,-0.111254177462
ACH-000794,-0.140256018999
ACH-000796,-0.346521579122
ACH-000799,-0.521463287059
ACH-000800,-0.398702294186
ACH-000802,-0.189326557367
ACH-000804,-0.338527327085
ACH-000805,-0.434542348016
ACH-000809,-0.224287491023
ACH-000810,-0.106392271231
ACH-000811,-0.157774749991
ACH-000817,-0.153173560347
ACH-000819,-0.230066820084
ACH-000820,-0.49621753864100004
ACH-000821,-0.00046961294789499996
ACH-000822,-0.138826876429
ACH-000823,-0.265380756024
ACH-000824,-0.23364698776700002
ACH-000827,-0.336050418979
ACH-000829,-0.378185976973
ACH-000831,-0.061427471875800006
ACH-000832,-0.19677650469
ACH-000833,-0.141498543741
ACH-000834,-0.0996331721442
ACH-000835,-0.0616327215993
ACH-000836,-0.384889177118
ACH-000837,-0.456725023766
ACH-000838,-0.46293321858
ACH-000839,-0.123013914714
ACH-000840,-0.20696102975800001
ACH-000841,-0.178717531232
ACH-000843,-0.437962176722
ACH-000846,-0.16920929674000001
ACH-000847,-0.228772357819
ACH-000848,-0.335491905604
ACH-000849,-0.298512941976
ACH-000851,-0.555649851529
ACH-000855,-0.164308308781
ACH-000856,-0.287699894177
ACH-000858,-0.36517109552199994
ACH-000859,-0.302445267655
ACH-000861,-0.179412964591
ACH-000862,-0.352101926729
ACH-000865,-0.327954685678
ACH-000866,-0.192361337975
ACH-000867,-0.210685097524
ACH-000869,-0.34202491805
ACH-000872,-0.344789751838
ACH-000873,-0.213482576656
ACH-000876,-0.14831998832499999
ACH-000878,-0.229631005447
ACH-000880,-0.173996772709
ACH-000881,-0.24170637865400002
ACH-000882,-0.361953770575
ACH-000884,-0.264055285032
ACH-000885,-0.11318566915799999
ACH-000887,-0.364843101788
ACH-000888,-0.22744422447700002
ACH-000889,-0.06771446023040001
ACH-000890,-0.308950176285
ACH-000896,-0.293573184232
ACH-000898,-0.364432490418
ACH-000900,-0.380730861074
ACH-000901,-0.192965415004
ACH-000905,-0.353711634565
ACH-000906,-0.230297058961
ACH-000907,-0.522432171325
ACH-000910,-0.291941595349
ACH-000911,-0.36316033801500003
ACH-000912,-0.13994484500600002
ACH-000913,-0.31613893426199996
ACH-000915,-0.11419655755699999
ACH-000916,0.281185727883
ACH-000917,-0.18186807201400002
ACH-000921,-0.233150915018
ACH-000924,-0.23428283627399998
ACH-000926,-0.225878922413
ACH-000928,-0.218774189795
ACH-000929,-0.136235341455
ACH-000932,-0.138189989276
ACH-000935,-0.27250688538
ACH-000936,-0.11657146709499999
ACH-000937,-0.231891960396
ACH-000938,-0.263736952029
ACH-000939,-0.0842387715044
ACH-000941,-0.418115557502
ACH-000943,-0.255543153804
ACH-000946,-0.253917387837
ACH-000947,-0.365744575497
ACH-000948,-0.21027843206799998
ACH-000950,-0.0414838877146
ACH-000953,-0.133006864809
ACH-000957,-0.263352454337
ACH-000958,-0.0556559749808
ACH-000960,-0.218067299527
ACH-000963,-0.594234464506
ACH-000968,-0.267674700988
ACH-000969,-0.23945332807599998
ACH-000973,-0.179808991329
ACH-000974,-0.324658345842
ACH-000975,-0.25803825981199996
ACH-000976,-0.40142720590899994
ACH-000978,-0.07149742212589999
ACH-000980,-0.27173184067
ACH-000984,-0.371865583252
ACH-000986,-0.243607585893
ACH-000988,-0.22829182729699998
ACH-000993,-0.34838132995300003
ACH-000994,-0.319789477535
ACH-000996,-0.475271311546
ACH-001001,-0.285751490065
ACH-001020,-0.192377023322
ACH-001028,-0.316624273102
ACH-001031,-0.141818745625
ACH-001038,-0.334078711749
ACH-001048,-0.27775899804299997
ACH-001050,-0.373756741281
ACH-001053,-0.329599279822
ACH-001054,-0.264027877424
ACH-001061,-0.220370729533
ACH-001067,-0.390599333397
ACH-001075,-0.17053688646200002
ACH-001096,-0.09484902197049999
ACH-001128,-0.7883908689040001
ACH-001134,-0.35943902190300003
ACH-001151,-0.23448503465300002
ACH-001163,-0.3393549713699999
ACH-001164,-0.236101433646
ACH-001173,-0.232914624664
ACH-001183,-0.24914851727499998
ACH-001184,-0.516622776106
ACH-001190,-0.317897848044
ACH-001192,-0.207839561126
ACH-001193,-0.674514332156
ACH-001196,-0.0778550697683
ACH-001197,-0.032749200252799995
ACH-001205,-0.340376150792
ACH-001211,-0.6118184246639999
ACH-001212,-0.117798425186
ACH-001228,-0.17501109710299997
ACH-001232,-0.388983830664
ACH-001239,-0.35823020299099995
ACH-001274,-0.182690656214
ACH-001275,-0.17970755436299998
ACH-001277,-0.248335858973
ACH-001278,-0.250244577146
ACH-001280,-0.420996831584
ACH-001283,-0.228441263338
ACH-001289,-0.258715495131
ACH-001295,-0.19561461135699998
ACH-001300,-0.24125007582199998
ACH-001301,-0.344542795734
ACH-001302,-0.539257171637
ACH-001303,-0.49875621521700003
ACH-001306,-0.298339559093
ACH-001318,-0.413924575362
ACH-001322,-0.137687135485
ACH-001328,-0.179331144773
ACH-001332,-0.37165807890299996
ACH-001333,-0.225796767439
ACH-001336,-0.207182660159
ACH-001340,-0.28587555378699997
ACH-001346,-0.173228011994
ACH-001353,-0.203209783464
ACH-001354,-0.28233150972300003
ACH-001367,-0.499052244054
ACH-001368,-0.28245580941599996
ACH-001374,-0.135983515379
ACH-001375,-0.140224320668
ACH-001377,-0.163971659638
ACH-001380,-0.34886667815300004
ACH-001391,-0.092369155361
ACH-001407,-0.639388178447
ACH-001408,-0.12613056167
ACH-001413,-0.37050310710100004
ACH-001430,-0.38443060247500005
ACH-001431,-0.234927582368
ACH-001450,-0.0552510117755
ACH-001496,-0.173284177539
ACH-001500,-0.41346026812299996
ACH-001521,-0.07480170738789998
ACH-001523,-0.208030546488
ACH-001532,-0.316281019003
ACH-001536,-0.34364200126
ACH-001550,-0.26006709030499997
ACH-001552,-0.23889164133299998
ACH-001554,-0.255368308155
ACH-001645,-0.34140257464900003
ACH-001654,-0.24555944256200002
ACH-001715,-0.16910784012000002
ACH-001735,-0.135301207423
ACH-001736,-0.0153879979668
ACH-001737,-0.47906300512199995
ACH-001740,-0.21239042318300003
ACH-001745,-0.251895862399
ACH-001750,-0.313990977815
ACH-001765,-0.267726557937
ACH-001956,-0.18762604564399998
ACH-001957,-0.172133474604
